date,description,amount,balance
2023-05-11 16:01:00,Invalid Withdrawal,$0.00,$26.56
2023-05-13 17:40:32,Invalid Withdrawal,$0.00,$26.56
2023-05-21 16:18:57,Invalid Withdrawal,$0.00,$26.56
2023-05-27 14:36:24,Invalid Withdrawal,$0.00,$26.56
2023-06-05 16:03:09,Invalid Withdrawal,$0.00,$26.56
2023-06-07 12:56:35,Invalid Withdrawal,$0.00,$26.56
2023-06-13 18:40:23,Invalid Withdrawal,$0.00,$26.56
2023-06-14 12:07:27,Invalid Withdrawal,$0.00,$26.56
2023-06-20 18:09:52,Invalid Withdrawal,$0.00,$26.56
2023-07-02 11:42:05,Invalid Withdrawal,$0.00,$26.56
2023-07-06 09:26:10,Invalid Withdrawal,$0.00,$26.56
2023-07-07 16:45:45,Invalid Withdrawal,$0.00,$26.56
2023-07-23 17:58:26,Invalid Withdrawal,$0.00,$26.56
2023-08-01 21:34:15,Invalid Withdrawal,$0.00,$26.56
2023-08-16 19:43:06,Invalid Withdrawal,$0.00,$26.56
2023-08-17 17:55:33,Invalid Withdrawal,$0.00,$26.56
2023-08-18 18:30:09,Invalid Withdrawal,$0.00,$26.56
2023-08-24 17:10:09,Invalid Withdrawal,$0.00,$26.56
2023-08-29 08:01:59,Invalid Withdrawal,$0.00,$26.56
2023-09-03 09:02:30,Invalid Withdrawal,$0.00,$26.56
2023-09-04 20:20:12,Invalid Withdrawal,$0.00,$26.56
2023-09-05 14:38:51,Invalid Withdrawal,$0.00,$26.56
2023-09-12 09:18:38,Invalid Withdrawal,$0.00,$26.56
2023-09-15 12:12:35,Invalid Withdrawal,$0.00,$26.56
2023-09-16 19:07:07,Invalid Withdrawal,$0.00,$26.56
2023-09-18 21:09:39,Invalid Withdrawal,$0.00,$26.56
2023-09-23 16:58:40,Invalid Withdrawal,$0.00,$26.56
2023-09-24 14:50:52,Invalid Withdrawal,$0.00,$26.56
2023-09-29 17:17:03,Invalid Withdrawal,$0.00,$26.56
2023-09-30 10:43:41,Invalid Withdrawal,$0.00,$26.56
2023-10-02 17:18:05,Invalid Withdrawal,$0.00,$26.56
2023-10-10 11:30:22,Invalid Withdrawal,$0.00,$26.56
2023-10-17 15:43:15,Invalid Withdrawal,$0.00,$26.56
2023-10-22 18:10:26,Invalid Withdrawal,$0.00,$26.56
2023-10-27 20:40:44,Invalid Withdrawal,$0.00,$26.56
2023-10-29 12:02:17,Invalid Withdrawal,$0.00,$26.56
2023-11-01 08:15:02,Invalid Withdrawal,$0.00,$26.56
2023-11-02 15:54:31,Invalid Withdrawal,$0.00,$26.56
2023-11-05 13:11:42,Invalid Withdrawal,$0.00,$26.56
2023-11-06 08:22:17,Invalid Withdrawal,$0.00,$26.56
2023-11-12 15:20:00,Invalid Withdrawal,$0.00,$26.56
2023-11-13 09:36:58,Invalid Withdrawal,$0.00,$26.56
2023-11-19 18:53:28,Invalid Withdrawal,$0.00,$26.56
2023-11-22 18:46:58,Invalid Withdrawal,$0.00,$26.56
2023-11-28 18:26:19,Invalid Withdrawal,$0.00,$26.56
2023-12-10 20:21:41,Healthn - Payment,$-24.30,$2.26
2023-12-19 15:18:56,Invalid Withdrawal,$0.00,$2.26
2023-12-26 21:37:05,Invalid Withdrawal,$0.00,$2.26
2024-01-01 14:31:34,Invalid Withdrawal,$0.00,$2.26
2024-01-02 20:32:04,Invalid Withdrawal,$0.00,$2.26
2024-01-16 17:37:31,Invalid Withdrawal,$0.00,$2.26
2024-01-24 13:47:26,Invalid Withdrawal,$0.00,$2.26
2024-01-30 18:16:06,Invalid Withdrawal,$0.00,$2.26
2024-02-02 19:44:30,Invalid Withdrawal,$0.00,$2.26
2024-02-03 12:27:52,Invalid Withdrawal,$0.00,$2.26
2024-02-11 11:06:00,Invalid Withdrawal,$0.00,$2.26
2024-02-11 12:37:13,Invalid Withdrawal,$0.00,$2.26
2024-02-21 10:48:28,Invalid Withdrawal,$0.00,$2.26
2024-02-26 15:55:25,Invalid Withdrawal,$0.00,$2.26
2024-02-27 12:59:33,Invalid Withdrawal,$0.00,$2.26
2024-02-29 13:23:17,Invalid Withdrawal,$0.00,$2.26
2024-03-03 08:04:08,Invalid Withdrawal,$0.00,$2.26
2024-03-15 16:51:07,Invalid Withdrawal,$0.00,$2.26
2024-03-17 12:46:42,Invalid Withdrawal,$0.00,$2.26
2024-03-22 15:40:00,Invalid Withdrawal,$0.00,$2.26
2024-03-24 08:02:16,Invalid Withdrawal,$0.00,$2.26
2024-03-29 09:59:08,Invalid Withdrawal,$0.00,$2.26
2024-04-13 09:56:54,Invalid Withdrawal,$0.00,$2.26
2024-04-30 17:57:18,Invalid Withdrawal,$0.00,$2.26
2024-05-20 08:26:26,Invalid Withdrawal,$0.00,$2.26
2024-05-26 18:21:04,Invalid Withdrawal,$0.00,$2.26
2024-05-28 21:14:07,Invalid Withdrawal,$0.00,$2.26
2024-06-10 12:10:14,Invalid Withdrawal,$0.00,$2.26
2024-06-12 09:25:24,Invalid Withdrawal,$0.00,$2.26
2024-06-17 14:37:04,Invalid Withdrawal,$0.00,$2.26
2024-06-18 19:25:47,Invalid Withdrawal,$0.00,$2.26
2024-06-19 20:03:33,Invalid Withdrawal,$0.00,$2.26
2024-06-21 10:51:44,Invalid Withdrawal,$0.00,$2.26
2024-07-01 20:17:23,Invalid Withdrawal,$0.00,$2.26
2024-07-02 15:07:57,Invalid Withdrawal,$0.00,$2.26
2024-07-06 09:48:55,Invalid Withdrawal,$0.00,$2.26
2024-07-09 20:46:46,Invalid Withdrawal,$0.00,$2.26
2024-07-12 14:07:10,Invalid Withdrawal,$0.00,$2.26
2024-07-16 21:31:16,Invalid Withdrawal,$0.00,$2.26
2024-07-19 17:28:14,Invalid Withdrawal,$0.00,$2.26
2024-07-23 11:27:44,Invalid Withdrawal,$0.00,$2.26
2024-07-27 11:07:03,Invalid Withdrawal,$0.00,$2.26
2024-07-31 08:09:49,Invalid Withdrawal,$0.00,$2.26
