date,description,amount,balance
2023-01-16 21:08:20,Purchase by Christina King,$166.20,"$279,282.09"
2023-01-16 21:29:13,Purchase by John Calhoun,$69.54,"$279,351.63"
2023-01-17 10:41:43,Purchase by Wayne Garcia,$37.16,"$279,924.12"
2023-01-17 16:00:20,Purchase by Gabrielle Glover,$163.18,"$279,886.96"
2023-01-17 19:56:39,Purchase by Christina King,$62.57,"$279,723.78"
2023-01-17 20:51:34,Purchase by Gerald Osborne,$190.29,"$279,661.21"
2023-01-18 15:42:13,Purchase by Thys Hayes,$168.43,"$280,092.55"
2023-01-18 17:26:42,Purchase by Sarah Bryant,$51.45,"$280,144.00"
2023-01-19 08:49:04,Purchase by Andrea Phillips,$71.50,"$280,349.60"
2023-01-19 12:15:51,Purchase by Michael Arnold,$123.78,"$280,473.38"
2023-01-19 15:48:00,Purchase by Emmy Garcia,$134.10,"$280,278.10"
2023-01-20 00:00:00,Gerald Osborne - Payment,"$-2,000.00","$278,473.38"
2023-01-20 00:00:00,Lindy Tucker - Payment,"$-2,000.00","$276,473.38"
2023-01-20 00:00:00,Mike Gomez - Payment,"$-1,000.00","$275,473.38"
2023-01-20 00:00:00,Linda Nelson - Payment,"$-1,000.00","$274,473.38"
2023-01-20 00:00:00,Adam Solomon - Payment,"$-3,000.00","$271,473.38"
2023-01-20 10:37:16,Purchase by Kenny Spencer,$23.41,"$271,496.79"
2023-01-20 11:06:24,Purchase by Kev Phillips,$53.53,"$271,734.04"
2023-01-20 13:09:00,Purchase by Dian Phillips,$183.72,"$271,680.51"
2023-01-20 14:27:19,Purchase by Crissy Bryant,$45.65,"$271,779.69"
2023-01-21 13:09:22,Purchase by Wayne Garcia,$134.14,"$271,913.83"
2023-01-21 21:14:13,Purchase by Crissy Bryant,$136.30,"$272,050.13"
2023-01-22 08:40:22,Purchase by Andrea Phillips,$41.44,"$272,378.71"
2023-01-22 09:20:21,Purchase by Jonathon Hayes,$119.21,"$272,337.27"
2023-01-22 13:57:50,Purchase by John Key,$167.93,"$272,218.06"
2023-01-22 17:12:54,Purchase by Liza Phillips,$114.95,"$272,493.66"
2023-01-23 18:58:07,Purchase by Kev Phillips,$30.26,"$272,689.41"
2023-01-23 19:31:04,Purchase by Christopher Wheeler,$165.49,"$272,659.15"
2023-01-24 09:58:55,Purchase by Wayne Garcia,$25.52,"$272,897.30"
2023-01-24 13:53:25,Purchase by Michael Arnold,$48.83,"$272,946.13"
2023-01-24 14:51:21,Purchase by Sarah Bryant,$165.14,"$273,111.27"
2023-01-24 16:36:55,Purchase by Geoff Williamson,$47.30,"$272,817.31"
2023-01-24 17:43:40,Purchase by Derrek Nunez,$54.47,"$272,871.78"
2023-01-24 18:24:26,Purchase by Adam Solomon,$80.60,"$272,770.01"
2023-01-25 08:17:39,Purchase by Michael Arnold,$170.89,"$273,282.16"
2023-01-25 14:17:12,Purchase by Crissy Bryant,$31.53,"$273,313.69"
2023-01-26 20:59:33,Purchase by Derrek Nunez,$176.26,"$273,489.95"
2023-01-27 00:00:00,Gerald Osborne - Payment,"$-2,000.00","$271,489.95"
2023-01-27 00:00:00,Lindy Tucker - Payment,"$-2,000.00","$269,489.95"
2023-01-27 00:00:00,Mike Gomez - Payment,"$-1,000.00","$268,489.95"
2023-01-27 00:00:00,Linda Nelson - Payment,"$-1,000.00","$267,489.95"
2023-01-27 00:00:00,Adam Solomon - Payment,"$-3,000.00","$264,521.80"
2023-01-27 08:25:19,Purchase by Angie Brown,$139.22,"$265,307.12"
2023-01-27 09:08:44,Purchase by Kenny Spencer,$164.38,"$264,736.57"
2023-01-27 10:20:12,Purchase by Adam Solomon,$31.85,"$267,521.80"
2023-01-27 10:49:51,Purchase by Wayne Garcia,$147.15,"$264,883.72"
2023-01-27 11:04:30,Purchase by John Key,$50.39,"$264,572.19"
2023-01-27 17:11:21,Purchase by Liza Phillips,$171.23,"$265,167.90"
2023-01-27 17:42:03,Purchase by Christopher Wheeler,$112.95,"$264,996.67"
2023-01-28 16:27:48,Purchase by Angie Brown,$105.51,"$265,412.63"
2023-01-29 08:07:06,Purchase by Emmy Garcia,$79.00,"$265,491.63"
2023-01-29 08:14:00,Purchase by Becky Calhoun,$84.89,"$265,616.02"
2023-01-29 11:19:48,Purchase by Michael Arnold,$39.50,"$265,531.13"
2023-01-29 14:55:07,Purchase by Thomas Hayes,$102.99,"$265,719.01"
2023-01-29 17:58:03,Purchase by Tess Wheeler,$142.51,"$265,861.52"
2023-01-30 11:05:17,Purchase by Michael Arnold,$195.59,"$266,268.46"
2023-01-30 11:11:23,Purchase by Kenny Spencer,$179.10,"$266,072.87"
2023-01-30 15:31:29,Purchase by John Delgado,$32.25,"$265,893.77"
2023-01-31 09:30:59,Purchase by Sara Wilson,$164.85,"$266,792.09"
2023-01-31 10:10:42,Purchase by Jonathon Bryant,$105.91,"$266,898.00"
2023-01-31 12:24:29,Purchase by Linda Nelson,$140.37,"$266,605.66"
2023-01-31 16:09:31,Purchase by John Delgado,$196.83,"$266,465.29"
2023-01-31 19:58:02,Purchase by Tess Wheeler,$91.62,"$266,989.62"
2023-01-31 20:52:14,Purchase by John Key,$21.58,"$266,627.24"
2023-02-01 11:06:14,Purchase by John Calhoun,$180.90,"$267,280.86"
2023-02-01 12:22:21,Purchase by John Key,$110.34,"$267,099.96"
2023-02-01 21:40:12,Purchase by Jonathon Bryant,$46.10,"$267,326.96"
2023-02-02 17:22:00,Purchase by Christina King,$171.21,"$267,498.17"
2023-02-02 21:34:24,Purchase by Mike Calhoun,$88.71,"$267,586.88"
2023-02-03 00:00:00,Gerald Osborne - Payment,"$-2,000.00","$265,586.88"
2023-02-03 00:00:00,Lindy Tucker - Payment,"$-2,000.00","$263,586.88"
2023-02-03 00:00:00,Mike Gomez - Payment,"$-1,000.00","$262,586.88"
2023-02-03 00:00:00,Linda Nelson - Payment,"$-1,000.00","$261,586.88"
2023-02-03 00:00:00,Adam Solomon - Payment,"$-3,000.00","$258,586.88"
2023-02-03 15:17:19,Purchase by John Calhoun,$127.23,"$258,921.76"
2023-02-03 16:39:12,Purchase by Thys Miller,$118.35,"$258,705.23"
2023-02-03 16:57:57,Purchase by Brina Wheeler,$89.30,"$258,794.53"
2023-02-04 10:12:17,Purchase by Andrea Phillips,$161.72,"$259,314.33"
2023-02-04 12:32:11,Purchase by Danny Reyes,$178.60,"$259,152.61"
2023-02-04 21:26:13,Purchase by Adam Solomon,$52.25,"$258,974.01"
2023-02-05 09:14:53,Purchase by Sara Wilson,$92.18,"$259,566.33"
2023-02-05 09:52:05,Purchase by Linda Nelson,$62.49,"$259,376.82"
2023-02-05 13:59:17,Purchase by Wayne Garcia,$130.59,"$259,696.92"
2023-02-05 18:13:12,Purchase by Emmy Garcia,$97.33,"$259,474.15"
2023-02-05 19:44:22,Purchase by Crissy Bryant,$92.75,"$259,789.67"
2023-02-06 08:42:23,Purchase by Michael Arnold,$33.97,"$260,193.51"
2023-02-06 09:44:56,Purchase by Stephanie Dominguez,$169.26,"$259,958.93"
2023-02-06 13:29:22,Purchase by Thys Miller,$68.00,"$260,159.54"
2023-02-06 16:52:37,Purchase by Derrek Nunez,$132.61,"$260,091.54"
2023-02-06 21:41:56,Purchase by Liza Phillips,$121.47,"$260,314.98"
2023-02-07 09:16:05,Purchase by Derrek Nunez,$43.31,"$260,468.19"
2023-02-07 14:36:26,Purchase by Linda Nelson,$109.90,"$260,424.88"
2023-02-07 17:37:00,Purchase by Reg Stokes,$46.14,"$260,514.33"
2023-02-08 14:38:49,Purchase by Angie Brown,$113.99,"$260,819.16"
2023-02-08 18:29:27,Purchase by Liza Phillips,$21.82,"$260,705.17"
2023-02-08 20:00:55,Purchase by Lena Hartman,$148.49,"$260,662.82"
2023-02-08 20:09:18,Purchase by Wayne Garcia,$20.53,"$260,683.35"
2023-02-09 10:12:30,Purchase by Liza Phillips,$39.29,"$261,476.45"
2023-02-09 15:30:35,Purchase by Michael Arnold,$93.44,"$261,437.16"
2023-02-09 17:29:48,Purchase by Gerald Osborne,$51.66,"$260,870.82"
2023-02-09 18:13:06,Purchase by Tess Wheeler,$27.84,"$261,504.29"
2023-02-09 18:26:00,Purchase by Gabrielle Glover,$175.50,"$261,046.32"
2023-02-09 19:35:09,Purchase by Micah Green,$160.52,"$261,206.84"
2023-02-09 21:11:13,Purchase by Wayne Garcia,$136.88,"$261,343.72"
2023-02-10 00:00:00,Gerald Osborne - Payment,"$-2,000.00","$259,504.29"
2023-02-10 00:00:00,Lindy Tucker - Payment,"$-2,000.00","$257,557.10"
2023-02-10 00:00:00,Mike Gomez - Payment,"$-1,000.00","$256,557.10"
2023-02-10 00:00:00,Linda Nelson - Payment,"$-1,000.00","$255,557.10"
2023-02-10 00:00:00,Adam Solomon - Payment,"$-3,000.00","$252,557.10"
2023-02-10 09:24:56,Purchase by Emmy Garcia,$55.80,"$252,612.90"
2023-02-10 13:10:07,Purchase by Angie Brown,$24.15,"$252,888.09"
2023-02-10 14:16:04,Purchase by Thys Miller,$122.44,"$252,735.34"
2023-02-10 15:39:24,Purchase by Kev Phillips,$128.60,"$252,863.94"
2023-02-10 19:19:25,Purchase by Tess Wheeler,$23.20,"$252,911.29"
2023-02-10 21:23:48,Purchase by John Delgado,$52.81,"$259,557.10"
2023-02-11 09:35:23,Purchase by John Key,$161.43,"$253,151.13"
2023-02-11 14:20:19,Purchase by John Delgado,$78.41,"$252,989.70"
2023-02-12 09:40:42,Purchase by Kev Phillips,$50.30,"$253,704.54"
2023-02-12 10:16:38,Purchase by Angie Brown,$175.47,"$253,880.01"
2023-02-12 13:19:09,Purchase by Derrek Nunez,$151.70,"$253,459.44"
2023-02-12 15:56:59,Purchase by Dian Phillips,$194.80,"$253,654.24"
2023-02-12 16:42:47,Purchase by Emmy Garcia,$156.61,"$253,307.74"
2023-02-13 08:09:34,Purchase by Angie Brown,$181.40,"$254,459.56"
2023-02-13 11:19:38,Purchase by Emmy Garcia,$150.76,"$254,100.23"
2023-02-13 13:30:55,Purchase by Tess Wheeler,$159.39,"$254,618.95"
2023-02-13 13:34:04,Purchase by John Delgado,$69.46,"$253,949.47"
2023-02-13 16:23:47,Purchase by Christopher Wheeler,$177.93,"$254,278.16"
2023-02-14 09:06:26,Purchase by Christina King,$165.49,"$255,174.59"
2023-02-14 12:58:13,Purchase by Emmy Garcia,$88.80,"$254,776.19"
2023-02-14 15:27:51,Purchase by John Key,$68.44,"$254,687.39"
2023-02-14 15:28:21,Purchase by Rebecca Lewis,$163.47,"$255,338.06"
2023-02-14 16:35:18,Purchase by Sara Wilson,$22.12,"$254,891.84"
2023-02-14 17:56:19,Purchase by Jock Brown,$117.26,"$255,009.10"
2023-02-14 19:51:05,Purchase by John Calhoun,$175.41,"$255,668.32"
2023-02-14 21:02:23,Purchase by Wayne Garcia,$154.85,"$255,492.91"
2023-02-14 21:17:01,Purchase by Geoff Williamson,$93.53,"$254,869.72"
2023-02-15 21:05:47,Purchase by Kenny Spencer,$31.49,"$255,699.81"
2023-02-16 08:21:34,Purchase by John Key,$157.19,"$255,857.00"
2023-02-16 11:04:28,Purchase by Lindy Park,$86.55,"$255,943.55"
2023-02-16 13:03:59,Purchase by Dian Phillips,$55.37,"$255,998.92"
2023-02-17 00:00:00,Gerald Osborne - Payment,"$-2,000.00","$253,998.92"
2023-02-17 00:00:00,Lindy Tucker - Payment,"$-2,000.00","$251,998.92"
2023-02-17 00:00:00,Mike Gomez - Payment,"$-1,000.00","$250,998.92"
2023-02-17 00:00:00,Linda Nelson - Payment,"$-1,000.00","$249,998.92"
2023-02-17 00:00:00,Adam Solomon - Payment,"$-3,000.00","$246,998.92"
2023-02-17 08:26:56,Purchase by Ren Calhoun,$45.40,"$247,457.50"
2023-02-17 10:42:45,Purchase by Dian Phillips,$72.98,"$247,412.10"
2023-02-17 14:04:40,Purchase by Sarah Bryant,$106.20,"$247,727.10"
2023-02-17 14:49:36,Purchase by Kev Phillips,$37.80,"$247,495.30"
2023-02-17 16:37:40,Purchase by John Key,$174.90,"$247,173.82"
2023-02-17 19:02:40,Purchase by Thys Miller,$165.30,"$247,339.12"
2023-02-17 21:14:07,Purchase by Angie Brown,$125.60,"$247,620.90"
2023-02-18 09:08:24,Purchase by Michael Arnold,$195.50,"$248,134.36"
2023-02-18 15:31:40,Purchase by Mikayla Bryant,$120.31,"$248,254.67"
2023-02-18 16:15:34,Purchase by Wayne Garcia,$37.39,"$247,938.86"
2023-02-18 17:44:37,Purchase by John Delgado,$76.12,"$247,803.22"
2023-02-18 18:39:32,Purchase by Danny Reyes,$98.25,"$247,901.47"
2023-02-19 09:42:05,Purchase by Angie Brown,$104.00,"$248,666.73"
2023-02-19 13:04:52,Purchase by Liza Phillips,$93.37,"$248,562.73"
2023-02-19 15:07:27,Purchase by Manda Martinez,$94.69,"$248,469.36"
2023-02-19 21:30:08,Purchase by John Delgado,$120.00,"$248,374.67"
2023-02-20 08:25:08,Purchase by Gabrielle Glover,$75.00,"$248,741.73"
2023-02-20 09:50:29,Purchase by Mickey Key,$124.85,"$248,866.58"
2023-02-20 11:25:51,Purchase by Stal Key,$161.96,"$249,348.35"
2023-02-20 13:20:30,Purchase by Thomas Hayes,$122.22,"$248,988.80"
2023-02-20 14:53:19,Purchase by Liza Phillips,$197.59,"$249,186.39"
2023-02-21 09:16:34,Purchase by Emmy Garcia,$53.24,"$249,521.99"
2023-02-21 09:24:33,Purchase by Angie Brown,$93.26,"$249,822.10"
2023-02-21 13:42:59,Purchase by Lib Bryant,$84.70,"$249,728.84"
2023-02-21 17:49:23,Purchase by John Key,$120.40,"$249,468.75"
2023-02-21 21:21:08,Purchase by Derrek Nunez,$122.15,"$249,644.14"
2023-02-22 13:29:46,Purchase by Adam Solomon,$127.54,"$250,099.44"
2023-02-22 15:40:04,Purchase by Kev Phillips,$130.85,"$250,230.29"
2023-02-22 17:24:22,Purchase by Linda Nelson,$149.80,"$249,971.90"
2023-02-23 13:24:13,Purchase by Sarah Bryant,$114.72,"$250,704.74"
2023-02-23 15:12:55,Purchase by John Key,$160.41,"$250,542.40"
2023-02-23 16:59:47,Purchase by Derek Garcia,$47.62,"$250,590.02"
2023-02-23 18:06:17,Purchase by Adam Solomon,$151.70,"$250,381.99"
2023-02-24 00:00:00,Gerald Osborne - Payment,"$-2,000.00","$248,704.74"
2023-02-24 00:00:00,Lindy Tucker - Payment,"$-2,000.00","$246,704.74"
2023-02-24 00:00:00,Mike Gomez - Payment,"$-1,000.00","$245,704.74"
2023-02-24 00:00:00,Linda Nelson - Payment,"$-1,000.00","$244,704.74"
2023-02-24 00:00:00,Adam Solomon - Payment,"$-3,000.00","$241,704.74"
2023-02-24 10:27:14,Purchase by Emmy Garcia,$101.48,"$241,806.22"
2023-02-24 11:38:24,Purchase by Christina King,$157.64,"$241,963.86"
2023-02-24 13:49:34,Purchase by Crissy Bryant,$153.91,"$242,383.79"
2023-02-24 15:50:50,Purchase by Nanny Gomez,$182.22,"$242,229.88"
2023-02-24 19:22:36,Purchase by Gabrielle Glover,$83.80,"$242,047.66"
2023-02-25 16:33:56,Purchase by Barry Deleon,$137.59,"$242,521.38"
2023-02-25 16:42:10,Purchase by Brina Wheeler,$35.57,"$242,676.60"
2023-02-25 17:42:59,Purchase by Cassie Daniel,$119.65,"$242,641.03"
2023-02-26 08:10:02,Purchase by Lib Bryant,$185.86,"$243,317.88"
2023-02-26 09:24:58,Purchase by Derrek Nunez,$108.26,"$242,936.91"
2023-02-26 10:30:23,Purchase by Sarah Bryant,$26.57,"$243,344.45"
2023-02-26 11:10:16,Purchase by Linda Nelson,$96.57,"$242,828.65"
2023-02-26 16:36:03,Purchase by Thys Miller,$195.11,"$243,132.02"
2023-02-26 19:07:03,Purchase by John Delgado,$55.48,"$242,732.08"
2023-02-27 08:26:24,Purchase by Tess Wheeler,$166.41,"$244,296.55"
2023-02-27 08:31:06,Purchase by Lib Bryant,$112.44,"$244,130.14"
2023-02-27 10:10:01,Purchase by Lindy Tucker,$120.96,"$243,465.41"
2023-02-27 12:21:19,Purchase by Christina King,$181.60,"$243,729.63"
2023-02-27 18:42:26,Purchase by John Calhoun,$181.35,"$243,910.98"
2023-02-27 19:17:07,Purchase by Emmy Garcia,$25.49,"$243,490.90"
2023-02-27 20:08:57,Purchase by Dave Wilson,$106.72,"$244,017.70"
2023-02-27 20:44:00,Purchase by Kenny Spencer,$57.13,"$243,548.03"
2023-02-28 08:45:05,Purchase by Wayne Garcia,$106.81,"$244,451.12"
2023-02-28 14:28:52,Purchase by Ren Calhoun,$71.74,"$244,620.15"
2023-02-28 17:08:57,Purchase by Andrea Phillips,$47.76,"$244,344.31"
2023-02-28 21:41:42,Purchase by Lib Bryant,$97.29,"$244,548.41"
2023-03-01 09:16:43,Purchase by Sara Wilson,$85.19,"$244,825.10"
2023-03-01 13:28:02,Purchase by Kenny Spencer,$119.76,"$244,739.91"
2023-03-01 16:46:17,Purchase by Sarah Bryant,$127.70,"$245,140.63"
2023-03-01 16:53:22,Purchase by Thys Miller,$157.14,"$244,982.24"
2023-03-01 18:49:53,Purchase by Dian Phillips,$30.69,"$245,012.93"
2023-03-02 08:49:11,Purchase by Amber Calhoun,$152.98,"$245,635.66"
2023-03-02 09:12:40,Purchase by Dian Phillips,$123.29,"$245,343.72"
2023-03-02 16:22:28,Purchase by Michael Arnold,$138.96,"$245,482.68"
2023-03-02 19:47:24,Purchase by Emmy Garcia,$79.80,"$245,220.43"
2023-03-03 00:00:00,Gerald Osborne - Payment,"$-2,000.00","$243,635.66"
2023-03-03 00:00:00,Lindy Tucker - Payment,"$-2,000.00","$241,635.66"
2023-03-03 00:00:00,Mike Gomez - Payment,"$-1,000.00","$240,635.66"
2023-03-03 00:00:00,Linda Nelson - Payment,"$-1,000.00","$239,635.66"
2023-03-03 00:00:00,Adam Solomon - Payment,"$-3,000.00","$236,635.66"
2023-03-03 09:55:02,Purchase by Thys Miller,$132.10,"$236,767.76"
2023-03-03 11:57:57,Purchase by Kev Phillips,$116.29,"$237,017.90"
2023-03-03 14:38:43,Purchase by Wayne Garcia,$133.85,"$236,901.61"
2023-03-04 08:26:12,Purchase by Gabrielle Glover,$128.30,"$237,146.20"
2023-03-04 16:12:04,Purchase by Tess Wheeler,$121.49,"$237,361.05"
2023-03-04 16:36:25,Purchase by Hannah Phillips,$93.36,"$237,239.56"
2023-03-05 11:39:49,Purchase by Wayne Garcia,$136.82,"$237,924.32"
2023-03-05 12:50:41,Purchase by Sara Wilson,$148.17,"$237,640.60"
2023-03-05 13:03:07,Purchase by Al Wheeler,$54.14,"$237,978.46"
2023-03-05 17:01:09,Purchase by Christopher Wheeler,$50.32,"$238,028.78"
2023-03-05 18:01:12,Purchase by Sarah Bryant,$166.63,"$238,195.41"
2023-03-05 19:09:58,Purchase by John Delgado,$131.38,"$237,492.43"
2023-03-05 20:37:24,Purchase by Christina King,$146.90,"$237,787.50"
2023-03-06 10:14:14,Purchase by Derrek Nunez,$78.51,"$238,705.95"
2023-03-06 12:49:24,Purchase by Dan Porter,$100.32,"$238,806.27"
2023-03-06 13:58:27,Purchase by Hetty Poole,$155.34,"$238,350.75"
2023-03-06 14:59:02,Purchase by John Key,$127.28,"$238,478.03"
2023-03-06 19:10:42,Purchase by Emmy Garcia,$149.41,"$238,627.44"
2023-03-06 21:43:49,Purchase by Michael Arnold,$142.66,"$238,948.93"
2023-03-07 09:54:29,Purchase by Kenny Spencer,$193.63,"$239,142.56"
2023-03-07 10:05:30,Purchase by Christina King,$78.78,"$239,399.32"
2023-03-07 11:38:35,Purchase by Dan Porter,$177.98,"$239,320.54"
2023-03-07 12:40:39,Purchase by Tess Wheeler,$150.30,"$239,598.06"
2023-03-07 12:40:52,Purchase by Michael Arnold,$48.44,"$239,447.76"
2023-03-07 20:54:22,Purchase by Sarah Bryant,$96.87,"$239,694.93"
2023-03-08 09:28:28,Purchase by Sara Wilson,$118.32,"$239,813.25"
2023-03-08 16:30:45,Purchase by Paddy Key,$93.51,"$239,947.70"
2023-03-08 20:26:16,Purchase by Dian Phillips,$40.94,"$239,854.19"
2023-03-08 21:53:54,Purchase by Drew Phillips,$190.48,"$240,138.18"
2023-03-09 08:56:46,Purchase by Thys Miller,$58.21,"$240,196.39"
2023-03-09 14:44:45,Purchase by Christina King,$155.45,"$240,351.84"
2023-03-09 21:08:27,Purchase by Ren Calhoun,$171.60,"$240,523.44"
2023-03-10 00:00:00,Gerald Osborne - Payment,"$-2,000.00","$238,523.44"
2023-03-10 00:00:00,Lindy Tucker - Payment,"$-2,000.00","$236,523.44"
2023-03-10 00:00:00,Mike Gomez - Payment,"$-1,000.00","$235,523.44"
2023-03-10 00:00:00,Linda Nelson - Payment,"$-1,000.00","$234,523.44"
2023-03-10 00:00:00,Adam Solomon - Payment,"$-3,000.00","$231,523.44"
2023-03-10 08:10:11,Purchase by Tess Wheeler,$70.42,"$231,887.02"
2023-03-10 10:15:46,Purchase by Christina King,$85.99,"$231,676.79"
2023-03-10 16:18:58,Purchase by Gabrielle Glover,$139.81,"$231,816.60"
2023-03-10 20:45:53,Purchase by Thys Miller,$67.36,"$231,590.80"
2023-03-11 09:02:44,Purchase by Lindy Park,$161.86,"$232,081.27"
2023-03-11 12:30:15,Purchase by John Delgado,$32.39,"$231,919.41"
2023-03-11 19:19:22,Purchase by Ren Calhoun,$125.85,"$232,207.12"
2023-03-12 09:45:21,Purchase by Derek Garcia,$193.15,"$232,619.32"
2023-03-12 09:48:12,Purchase by Thys Miller,$94.45,"$232,426.17"
2023-03-12 10:58:09,Purchase by Betsy Nunez,$124.60,"$232,331.72"
2023-03-13 11:49:16,Purchase by Wayne Garcia,$90.16,"$232,855.16"
2023-03-13 18:55:07,Purchase by Mickey Key,$135.74,"$232,990.90"
2023-03-13 19:17:24,Purchase by Gabrielle Glover,$145.68,"$232,765.00"
2023-03-14 08:28:33,Purchase by Mike Gomez,$128.26,"$233,228.28"
2023-03-14 10:25:10,Purchase by Debbie Allen,$44.81,"$233,273.09"
2023-03-14 10:38:14,Purchase by Michael Arnold,$65.60,"$233,461.32"
2023-03-14 12:11:43,Purchase by Crissy Bryant,$72.88,"$233,534.20"
