date,description,amount,balance
2024-01-18 19:12:30,Foodr - Payment,$-75.24,"$71,757.99"
2024-01-19 00:00:00,Purchase by AffordableHub,"$1,000.00","$72,615.17"
2024-01-22 09:44:45,Foodr - Payment,$-55.13,"$72,560.04"
2024-01-26 00:00:00,Purchase by AffordableHub,"$1,000.00","$73,383.21"
2024-01-26 09:44:26,Foodr - Payment,$-176.83,"$72,383.21"
2024-01-28 19:21:41,Foodr - Payment,$-85.54,"$73,297.67"
2024-02-02 00:00:00,Purchase by AffordableHub,"$1,000.00","$74,297.67"
2024-02-03 20:31:48,Foodr - Payment,$-25.75,"$74,271.92"
2024-02-09 00:00:00,Purchase by AffordableHub,"$1,000.00","$75,271.92"
2024-02-16 00:00:00,Purchase by AffordableHub,"$1,000.00","$76,271.92"
2024-02-23 00:00:00,Purchase by AffordableHub,"$1,000.00","$77,271.92"
2024-02-24 15:16:54,Foodr - Payment,$-93.21,"$77,178.71"
2024-02-27 16:21:04,Foodr - Payment,$-161.27,"$77,017.44"
2024-03-01 00:00:00,Purchase by AffordableHub,"$1,000.00","$78,017.44"
2024-03-05 09:33:25,Foodr - Payment,$-192.30,"$77,825.14"
2024-03-08 00:00:00,Purchase by AffordableHub,"$1,000.00","$78,825.14"
2024-03-15 00:00:00,Purchase by AffordableHub,"$1,000.00","$79,825.14"
2024-03-19 10:05:13,AffordableHub - Payment,$-89.70,"$79,735.44"
2024-03-22 00:00:00,Purchase by AffordableHub,"$1,000.00","$80,735.44"
2024-03-29 00:00:00,Purchase by AffordableHub,"$1,000.00","$81,735.44"
2024-03-30 18:35:31,Foodr - Payment,$-101.30,"$81,634.14"
2024-04-02 21:16:34,AffordableHub - Payment,$-65.54,"$81,568.60"
2024-04-05 00:00:00,Purchase by AffordableHub,"$1,000.00","$82,568.60"
2024-04-11 13:54:35,Foodr - Payment,$-72.76,"$82,495.84"
2024-04-12 00:00:00,Purchase by AffordableHub,"$1,000.00","$83,495.84"
2024-04-19 00:00:00,Purchase by AffordableHub,"$1,000.00","$84,318.29"
2024-04-19 19:32:04,AffordableHub - Payment,$-177.55,"$83,318.29"
2024-04-20 17:57:21,Foodr - Payment,$-102.30,"$84,215.99"
2024-04-26 00:00:00,Purchase by AffordableHub,"$1,000.00","$85,215.99"
2024-05-03 00:00:00,Purchase by AffordableHub,"$1,000.00","$86,215.99"
2024-05-07 12:47:50,Foodr - Payment,$-137.86,"$86,078.13"
2024-05-10 00:00:00,Purchase by AffordableHub,"$1,000.00","$87,043.43"
2024-05-10 11:29:31,Fitr - Payment,$-34.70,"$86,043.43"
2024-05-17 00:00:00,Purchase by AffordableHub,"$1,000.00","$88,043.43"
2024-05-24 00:00:00,Purchase by AffordableHub,"$1,000.00","$89,043.43"
2024-05-25 10:13:23,Foodr - Payment,$-168.96,"$88,874.47"
2024-05-31 00:00:00,Purchase by AffordableHub,"$1,000.00","$89,759.25"
2024-05-31 08:20:35,Foodr - Payment,$-115.22,"$88,759.25"
2024-06-01 11:56:21,Foodr - Payment,$-42.60,"$89,716.65"
2024-06-02 09:26:30,Foodr - Payment,$-30.31,"$89,686.34"
2024-06-03 12:44:46,Flexin - Payment,$-47.51,"$89,638.83"
2024-06-04 17:02:59,Fitr - Payment,$-92.83,"$89,546.00"
2024-06-07 00:00:00,Purchase by AffordableHub,"$1,000.00","$90,546.00"
2024-06-13 21:14:12,Foodr - Payment,$-131.16,"$90,414.84"
2024-06-14 00:00:00,Purchase by AffordableHub,"$1,000.00","$91,340.56"
2024-06-14 14:06:33,Foodr - Payment,$-74.28,"$90,340.56"
2024-06-20 10:56:49,StrongLink - Payment,$-154.81,"$91,185.75"
2024-06-21 00:00:00,Purchase by AffordableHub,"$1,000.00","$92,185.75"
2024-06-23 13:22:35,Foodr - Payment,$-181.40,"$92,004.35"
2024-06-24 15:42:23,Healthn - Payment,$-171.67,"$91,832.68"
2024-06-28 00:00:00,Purchase by AffordableHub,"$1,000.00","$92,832.68"
2024-07-02 11:43:27,Foodr - Payment,$-46.44,"$92,786.24"
2024-07-03 08:55:18,youGrocery - Payment,$-23.57,"$92,762.67"
2024-07-04 19:06:41,Foodr - Payment,$-80.43,"$92,682.24"
2024-07-05 00:00:00,Purchase by AffordableHub,"$1,000.00","$93,682.24"
2024-07-09 15:10:58,Foodr - Payment,$-123.72,"$93,558.52"
2024-07-10 19:38:05,StrongLink - Payment,$-113.72,"$93,444.80"
2024-07-12 00:00:00,Purchase by AffordableHub,"$1,000.00","$94,290.94"
2024-07-12 16:37:41,Healthn - Payment,$-153.86,"$93,290.94"
2024-07-15 20:25:35,Foodr - Payment,$-49.62,"$94,241.32"
2024-07-18 18:12:07,Foodr - Payment,$-22.44,"$94,218.88"
2024-07-19 00:00:00,Purchase by AffordableHub,"$1,000.00","$95,218.88"
2024-07-22 08:11:41,AffordableHub - Payment,$-22.38,"$95,196.50"
2024-07-26 00:00:00,Purchase by AffordableHub,"$1,000.00","$96,196.50"
2024-08-02 00:00:00,Purchase by AffordableHub,"$1,000.00","$97,196.50"
2024-08-09 00:00:00,Purchase by AffordableHub,"$1,000.00","$98,196.50"
2024-08-11 10:10:10,Foodr - Payment,$-79.80,"$98,116.70"
