date,description,amount,balance
2023-03-13 10:35:40,StrongLink - Payment,$-180.30,$844.62
2023-03-14 19:13:55,StrongLink - Payment,$-188.59,$656.03
2023-03-16 12:08:57,StrongLink - Payment,$-59.12,$596.91
2023-03-17 18:45:59,StrongLink - Payment,$-98.50,$450.49
2023-03-17 21:17:29,AffordableHub - Payment,$-47.92,$548.99
2023-03-18 13:47:53,StrongLink - Payment,$-62.97,$387.52
2023-03-20 14:31:04,Fitr - Payment,$-152.85,$234.67
2023-03-22 12:40:39,Fitr - Payment,$-140.24,$94.43
2023-03-26 20:17:25,Invalid Withdrawal,$0.00,$94.43
2023-03-28 09:18:39,Foodr - Payment,$-41.00,$53.43
2023-03-29 13:25:34,Invalid Withdrawal,$0.00,$53.43
2023-03-30 11:16:28,Invalid Withdrawal,$0.00,$53.43
2023-03-31 21:48:29,StrongLink - Payment,$-35.47,$17.96
2023-04-01 19:04:35,Invalid Withdrawal,$0.00,$17.96
2023-04-02 16:01:50,Invalid Withdrawal,$0.00,$17.96
2023-04-04 11:59:00,Invalid Withdrawal,$0.00,$17.96
2023-04-08 18:45:07,Invalid Withdrawal,$0.00,$17.96
2023-04-09 10:47:50,Invalid Withdrawal,$0.00,$17.96
2023-04-11 18:20:58,Invalid Withdrawal,$0.00,$17.96
2023-04-12 09:11:40,Invalid Withdrawal,$0.00,$17.96
2023-04-14 18:36:38,Invalid Withdrawal,$0.00,$17.96
2023-04-16 13:45:05,Invalid Withdrawal,$0.00,$17.96
2023-04-22 16:24:01,Invalid Withdrawal,$0.00,$17.96
2023-04-25 10:28:45,Invalid Withdrawal,$0.00,$17.96
2023-04-25 10:54:40,Invalid Withdrawal,$0.00,$17.96
2023-04-26 18:27:05,Invalid Withdrawal,$0.00,$17.96
2023-04-27 14:05:49,Invalid Withdrawal,$0.00,$17.96
2023-04-29 13:26:06,Invalid Withdrawal,$0.00,$17.96
2023-05-01 14:37:41,Invalid Withdrawal,$0.00,$17.96
2023-05-01 21:40:26,Invalid Withdrawal,$0.00,$17.96
2023-05-02 08:23:44,Invalid Withdrawal,$0.00,$17.96
2023-05-02 17:48:44,Invalid Withdrawal,$0.00,$17.96
2023-05-04 20:52:38,Invalid Withdrawal,$0.00,$17.96
2023-05-06 17:36:49,Invalid Withdrawal,$0.00,$17.96
2023-05-09 12:38:46,Invalid Withdrawal,$0.00,$17.96
2023-05-17 21:40:28,Invalid Withdrawal,$0.00,$17.96
2023-05-18 08:22:31,Invalid Withdrawal,$0.00,$17.96
2023-05-18 10:59:40,Invalid Withdrawal,$0.00,$17.96
2023-05-19 18:23:40,Invalid Withdrawal,$0.00,$17.96
2023-05-21 13:25:55,Invalid Withdrawal,$0.00,$17.96
2023-05-25 12:04:32,Invalid Withdrawal,$0.00,$17.96
2023-05-27 14:27:06,Invalid Withdrawal,$0.00,$17.96
2023-05-29 20:01:27,Invalid Withdrawal,$0.00,$17.96
2023-05-31 18:46:39,Invalid Withdrawal,$0.00,$17.96
2023-05-31 21:40:40,Invalid Withdrawal,$0.00,$17.96
2023-06-01 12:05:44,Invalid Withdrawal,$0.00,$17.96
2023-06-01 12:18:42,Invalid Withdrawal,$0.00,$17.96
2023-06-03 08:22:57,Invalid Withdrawal,$0.00,$17.96
2023-06-04 11:04:05,Invalid Withdrawal,$0.00,$17.96
2023-06-05 14:53:14,Invalid Withdrawal,$0.00,$17.96
2023-06-06 10:49:11,Invalid Withdrawal,$0.00,$17.96
2023-06-07 18:17:54,Invalid Withdrawal,$0.00,$17.96
2023-06-09 10:20:16,Invalid Withdrawal,$0.00,$17.96
2023-06-13 20:30:11,Invalid Withdrawal,$0.00,$17.96
2023-06-15 15:03:56,Invalid Withdrawal,$0.00,$17.96
2023-06-17 19:52:22,Invalid Withdrawal,$0.00,$17.96
2023-06-19 16:26:08,Invalid Withdrawal,$0.00,$17.96
2023-06-19 19:41:43,Invalid Withdrawal,$0.00,$17.96
2023-06-20 08:37:59,Invalid Withdrawal,$0.00,$17.96
2023-06-20 15:02:16,Invalid Withdrawal,$0.00,$17.96
2023-06-22 18:52:17,Invalid Withdrawal,$0.00,$17.96
2023-06-25 08:49:36,Invalid Withdrawal,$0.00,$17.96
2023-06-30 16:57:36,Invalid Withdrawal,$0.00,$17.96
2023-07-01 10:30:35,Invalid Withdrawal,$0.00,$17.96
2023-07-02 13:40:33,Invalid Withdrawal,$0.00,$17.96
2023-07-02 19:52:52,Invalid Withdrawal,$0.00,$17.96
2023-07-03 08:48:09,Invalid Withdrawal,$0.00,$17.96
2023-07-04 08:12:07,Invalid Withdrawal,$0.00,$17.96
2023-07-08 20:23:18,Invalid Withdrawal,$0.00,$17.96
2023-07-10 11:43:00,Invalid Withdrawal,$0.00,$17.96
2023-07-12 21:48:25,Invalid Withdrawal,$0.00,$17.96
2023-07-13 21:14:14,Invalid Withdrawal,$0.00,$17.96
2023-07-14 14:06:32,Invalid Withdrawal,$0.00,$17.96
2023-07-16 17:49:04,Invalid Withdrawal,$0.00,$17.96
2023-07-17 17:41:27,Invalid Withdrawal,$0.00,$17.96
2023-07-18 08:21:01,Invalid Withdrawal,$0.00,$17.96
2023-07-24 12:47:56,Invalid Withdrawal,$0.00,$17.96
2023-07-27 13:25:46,Invalid Withdrawal,$0.00,$17.96
2023-07-28 17:20:02,Invalid Withdrawal,$0.00,$17.96
2023-07-29 15:15:51,Invalid Withdrawal,$0.00,$17.96
2023-07-30 12:27:35,Invalid Withdrawal,$0.00,$17.96
2023-07-31 20:09:13,Invalid Withdrawal,$0.00,$17.96
2023-08-04 20:13:11,Invalid Withdrawal,$0.00,$17.96
2023-08-06 16:15:34,Invalid Withdrawal,$0.00,$17.96
2023-08-07 17:10:31,Invalid Withdrawal,$0.00,$17.96
2023-08-08 17:43:25,Invalid Withdrawal,$0.00,$17.96
2023-08-11 11:18:29,Invalid Withdrawal,$0.00,$17.96
2023-08-13 16:11:30,Invalid Withdrawal,$0.00,$17.96
2023-08-15 09:32:21,Invalid Withdrawal,$0.00,$17.96
2023-08-16 09:31:13,Invalid Withdrawal,$0.00,$17.96
2023-08-17 12:08:15,Invalid Withdrawal,$0.00,$17.96
2023-08-18 12:46:39,Invalid Withdrawal,$0.00,$17.96
2023-08-19 12:14:19,Invalid Withdrawal,$0.00,$17.96
2023-08-19 13:05:36,Invalid Withdrawal,$0.00,$17.96
2023-08-21 21:09:14,Invalid Withdrawal,$0.00,$17.96
2023-08-24 10:32:54,Invalid Withdrawal,$0.00,$17.96
2023-08-24 13:20:45,Invalid Withdrawal,$0.00,$17.96
2023-08-25 20:12:04,Invalid Withdrawal,$0.00,$17.96
2023-08-26 08:39:03,Invalid Withdrawal,$0.00,$17.96
2023-08-26 14:15:00,Invalid Withdrawal,$0.00,$17.96
2023-08-29 17:53:17,Invalid Withdrawal,$0.00,$17.96
2023-08-31 13:47:22,Invalid Withdrawal,$0.00,$17.96
2023-08-31 19:54:03,Invalid Withdrawal,$0.00,$17.96
2023-09-02 14:30:42,Invalid Withdrawal,$0.00,$17.96
2023-09-03 12:54:36,Invalid Withdrawal,$0.00,$17.96
2023-09-08 21:53:40,Invalid Withdrawal,$0.00,$17.96
2023-09-10 21:07:17,Invalid Withdrawal,$0.00,$17.96
2023-09-13 19:09:56,Invalid Withdrawal,$0.00,$17.96
2023-09-18 19:55:15,Invalid Withdrawal,$0.00,$17.96
2023-09-19 12:39:58,Invalid Withdrawal,$0.00,$17.96
2023-09-20 08:08:28,Invalid Withdrawal,$0.00,$17.96
2023-09-25 14:47:15,Invalid Withdrawal,$0.00,$17.96
2023-09-26 13:35:02,Invalid Withdrawal,$0.00,$17.96
2023-09-27 14:35:23,Invalid Withdrawal,$0.00,$17.96
2023-09-29 09:54:46,Invalid Withdrawal,$0.00,$17.96
2023-09-30 15:14:12,Invalid Withdrawal,$0.00,$17.96
2023-10-03 11:08:21,Invalid Withdrawal,$0.00,$17.96
2023-10-03 16:58:54,Invalid Withdrawal,$0.00,$17.96
2023-10-04 14:41:59,Invalid Withdrawal,$0.00,$17.96
2023-10-06 10:58:58,Invalid Withdrawal,$0.00,$17.96
2023-10-12 20:35:26,Invalid Withdrawal,$0.00,$17.96
2023-10-14 11:30:21,Invalid Withdrawal,$0.00,$17.96
2023-10-16 17:14:55,Invalid Withdrawal,$0.00,$17.96
2023-10-19 16:03:14,Invalid Withdrawal,$0.00,$17.96
2023-10-20 14:44:42,Invalid Withdrawal,$0.00,$17.96
2023-10-22 11:43:54,Invalid Withdrawal,$0.00,$17.96
2023-10-24 21:18:55,Invalid Withdrawal,$0.00,$17.96
2023-10-25 12:14:43,Invalid Withdrawal,$0.00,$17.96
2023-10-25 12:25:46,Invalid Withdrawal,$0.00,$17.96
2023-10-27 10:56:15,Invalid Withdrawal,$0.00,$17.96
2023-10-30 16:51:43,Invalid Withdrawal,$0.00,$17.96
2023-10-31 17:27:39,Invalid Withdrawal,$0.00,$17.96
2023-10-31 20:48:26,Invalid Withdrawal,$0.00,$17.96
2023-11-02 09:39:15,Invalid Withdrawal,$0.00,$17.96
2023-11-03 19:40:07,Invalid Withdrawal,$0.00,$17.96
2023-11-04 12:55:28,Invalid Withdrawal,$0.00,$17.96
2023-11-06 10:11:56,Invalid Withdrawal,$0.00,$17.96
2023-11-11 18:39:23,Invalid Withdrawal,$0.00,$17.96
2023-11-12 08:23:07,Invalid Withdrawal,$0.00,$17.96
2023-11-15 11:34:56,Invalid Withdrawal,$0.00,$17.96
2023-11-15 14:59:16,Invalid Withdrawal,$0.00,$17.96
2023-11-19 12:08:47,Invalid Withdrawal,$0.00,$17.96
2023-11-20 21:24:07,Invalid Withdrawal,$0.00,$17.96
2023-11-21 18:32:59,Invalid Withdrawal,$0.00,$17.96
2023-11-24 09:49:50,Invalid Withdrawal,$0.00,$17.96
2023-11-26 13:07:11,Invalid Withdrawal,$0.00,$17.96
2023-11-28 12:57:55,Invalid Withdrawal,$0.00,$17.96
2023-11-29 09:31:14,Invalid Withdrawal,$0.00,$17.96
2023-12-01 15:47:14,Invalid Withdrawal,$0.00,$17.96
2023-12-04 09:22:23,Invalid Withdrawal,$0.00,$17.96
2023-12-05 21:58:22,Invalid Withdrawal,$0.00,$17.96
2023-12-07 18:45:24,Invalid Withdrawal,$0.00,$17.96
2023-12-07 19:48:34,Invalid Withdrawal,$0.00,$17.96
2023-12-08 10:08:14,Invalid Withdrawal,$0.00,$17.96
2023-12-11 18:57:33,Invalid Withdrawal,$0.00,$17.96
2023-12-11 20:32:37,Invalid Withdrawal,$0.00,$17.96
2023-12-13 08:10:49,Invalid Withdrawal,$0.00,$17.96
2023-12-14 11:53:15,Invalid Withdrawal,$0.00,$17.96
2023-12-15 20:40:54,Invalid Withdrawal,$0.00,$17.96
2023-12-16 10:19:51,Invalid Withdrawal,$0.00,$17.96
2023-12-17 08:18:29,Invalid Withdrawal,$0.00,$17.96
2023-12-21 20:01:09,Invalid Withdrawal,$0.00,$17.96
2023-12-23 15:36:23,Invalid Withdrawal,$0.00,$17.96
2023-12-23 18:23:39,Invalid Withdrawal,$0.00,$17.96
2023-12-25 18:16:09,Invalid Withdrawal,$0.00,$17.96
2023-12-25 20:46:12,Invalid Withdrawal,$0.00,$17.96
2023-12-27 13:40:34,Invalid Withdrawal,$0.00,$17.96
2023-12-28 09:10:54,Invalid Withdrawal,$0.00,$17.96
2023-12-28 11:27:12,Invalid Withdrawal,$0.00,$17.96
2023-12-30 13:40:44,Invalid Withdrawal,$0.00,$17.96
2023-12-31 21:41:11,Invalid Withdrawal,$0.00,$17.96
2024-01-01 13:24:45,Invalid Withdrawal,$0.00,$17.96
2024-01-03 20:54:23,Invalid Withdrawal,$0.00,$17.96
2024-01-04 10:45:05,Invalid Withdrawal,$0.00,$17.96
2024-01-04 13:36:33,Invalid Withdrawal,$0.00,$17.96
2024-01-05 11:54:19,Invalid Withdrawal,$0.00,$17.96
2024-01-11 09:50:47,Invalid Withdrawal,$0.00,$17.96
2024-01-12 16:25:34,Invalid Withdrawal,$0.00,$17.96
2024-01-15 20:25:32,Invalid Withdrawal,$0.00,$17.96
2024-01-16 12:37:14,Invalid Withdrawal,$0.00,$17.96
2024-01-17 17:09:07,Invalid Withdrawal,$0.00,$17.96
2024-01-18 15:40:41,Invalid Withdrawal,$0.00,$17.96
2024-01-23 08:20:01,Invalid Withdrawal,$0.00,$17.96
2024-01-25 12:06:04,Invalid Withdrawal,$0.00,$17.96
2024-01-25 18:59:39,Invalid Withdrawal,$0.00,$17.96
2024-01-29 10:02:06,Invalid Withdrawal,$0.00,$17.96
2024-01-31 11:51:27,Invalid Withdrawal,$0.00,$17.96
2024-02-04 10:56:16,Invalid Withdrawal,$0.00,$17.96
2024-02-04 13:30:40,Invalid Withdrawal,$0.00,$17.96
2024-02-05 20:50:11,Invalid Withdrawal,$0.00,$17.96
2024-02-07 10:21:30,Invalid Withdrawal,$0.00,$17.96
2024-02-08 15:01:16,Invalid Withdrawal,$0.00,$17.96
2024-02-09 16:11:02,Invalid Withdrawal,$0.00,$17.96
2024-02-11 13:55:09,Invalid Withdrawal,$0.00,$17.96
2024-02-12 15:14:34,Invalid Withdrawal,$0.00,$17.96
2024-02-12 21:22:50,Invalid Withdrawal,$0.00,$17.96
2024-02-14 08:51:38,Invalid Withdrawal,$0.00,$17.96
2024-02-14 19:11:07,Invalid Withdrawal,$0.00,$17.96
2024-02-16 13:15:15,Invalid Withdrawal,$0.00,$17.96
2024-02-17 18:23:15,Invalid Withdrawal,$0.00,$17.96
2024-02-18 09:55:30,Invalid Withdrawal,$0.00,$17.96
2024-02-20 16:41:02,Invalid Withdrawal,$0.00,$17.96
2024-02-25 10:28:39,Invalid Withdrawal,$0.00,$17.96
2024-02-26 16:06:33,Invalid Withdrawal,$0.00,$17.96
2024-02-27 08:50:28,Invalid Withdrawal,$0.00,$17.96
2024-02-28 09:40:45,Invalid Withdrawal,$0.00,$17.96
2024-02-29 14:40:10,Invalid Withdrawal,$0.00,$17.96
2024-03-03 09:10:28,Invalid Withdrawal,$0.00,$17.96
2024-03-04 21:15:33,Invalid Withdrawal,$0.00,$17.96
2024-03-05 08:51:58,Invalid Withdrawal,$0.00,$17.96
2024-03-06 10:17:52,Invalid Withdrawal,$0.00,$17.96
2024-03-07 21:11:06,Invalid Withdrawal,$0.00,$17.96
2024-03-11 12:19:22,Invalid Withdrawal,$0.00,$17.96
2024-03-13 20:35:55,Invalid Withdrawal,$0.00,$17.96
2024-03-20 15:18:08,Invalid Withdrawal,$0.00,$17.96
2024-03-25 11:15:29,Invalid Withdrawal,$0.00,$17.96
2024-03-26 11:46:43,Invalid Withdrawal,$0.00,$17.96
2024-03-28 11:00:45,Invalid Withdrawal,$0.00,$17.96
2024-04-03 16:39:29,Invalid Withdrawal,$0.00,$17.96
2024-04-05 17:06:08,Invalid Withdrawal,$0.00,$17.96
2024-04-06 11:36:24,Invalid Withdrawal,$0.00,$17.96
2024-04-08 10:29:00,Invalid Withdrawal,$0.00,$17.96
2024-04-08 12:26:36,Invalid Withdrawal,$0.00,$17.96
2024-04-10 12:12:07,Invalid Withdrawal,$0.00,$17.96
2024-04-11 16:30:55,Invalid Withdrawal,$0.00,$17.96
2024-04-12 13:01:06,Invalid Withdrawal,$0.00,$17.96
2024-04-13 18:25:21,Invalid Withdrawal,$0.00,$17.96
2024-04-15 19:33:08,Invalid Withdrawal,$0.00,$17.96
2024-04-16 12:53:14,Invalid Withdrawal,$0.00,$17.96
2024-04-16 20:02:18,Invalid Withdrawal,$0.00,$17.96
2024-04-18 10:43:38,Invalid Withdrawal,$0.00,$17.96
2024-04-21 14:09:06,Invalid Withdrawal,$0.00,$17.96
2024-04-24 20:26:18,Invalid Withdrawal,$0.00,$17.96
2024-04-29 19:09:29,Invalid Withdrawal,$0.00,$17.96
2024-05-01 08:44:21,Invalid Withdrawal,$0.00,$17.96
2024-05-04 15:05:14,Invalid Withdrawal,$0.00,$17.96
2024-05-06 13:23:38,Invalid Withdrawal,$0.00,$17.96
2024-05-07 16:45:07,Invalid Withdrawal,$0.00,$17.96
2024-05-08 09:24:13,Invalid Withdrawal,$0.00,$17.96
2024-05-08 18:22:25,Invalid Withdrawal,$0.00,$17.96
2024-05-09 17:36:08,Invalid Withdrawal,$0.00,$17.96
2024-05-10 17:14:34,Invalid Withdrawal,$0.00,$17.96
2024-05-12 14:00:51,Invalid Withdrawal,$0.00,$17.96
2024-05-14 19:41:03,Invalid Withdrawal,$0.00,$17.96
2024-05-17 14:22:56,Invalid Withdrawal,$0.00,$17.96
2024-05-22 13:28:55,Invalid Withdrawal,$0.00,$17.96
2024-05-24 09:44:51,Invalid Withdrawal,$0.00,$17.96
2024-05-25 11:19:08,Invalid Withdrawal,$0.00,$17.96
2024-05-26 13:32:20,Invalid Withdrawal,$0.00,$17.96
2024-05-30 15:26:45,Invalid Withdrawal,$0.00,$17.96
2024-05-31 17:09:24,Invalid Withdrawal,$0.00,$17.96
2024-06-02 11:50:10,Invalid Withdrawal,$0.00,$17.96
2024-06-07 13:23:37,Invalid Withdrawal,$0.00,$17.96
2024-06-08 09:04:09,Invalid Withdrawal,$0.00,$17.96
2024-06-08 11:03:35,Invalid Withdrawal,$0.00,$17.96
2024-06-09 09:09:21,Invalid Withdrawal,$0.00,$17.96
2024-06-09 21:32:24,Invalid Withdrawal,$0.00,$17.96
2024-06-13 08:01:31,Invalid Withdrawal,$0.00,$17.96
2024-06-14 14:18:49,Invalid Withdrawal,$0.00,$17.96
2024-06-15 15:04:02,Invalid Withdrawal,$0.00,$17.96
2024-06-17 12:48:47,Invalid Withdrawal,$0.00,$17.96
2024-06-20 13:59:34,Invalid Withdrawal,$0.00,$17.96
2024-06-21 21:21:26,Invalid Withdrawal,$0.00,$17.96
2024-06-22 17:02:10,Invalid Withdrawal,$0.00,$17.96
2024-06-23 16:51:54,Invalid Withdrawal,$0.00,$17.96
2024-06-24 16:13:38,Invalid Withdrawal,$0.00,$17.96
2024-06-25 17:45:21,Invalid Withdrawal,$0.00,$17.96
2024-06-25 21:06:12,Invalid Withdrawal,$0.00,$17.96
2024-06-26 10:53:12,Invalid Withdrawal,$0.00,$17.96
2024-06-30 08:40:40,Invalid Withdrawal,$0.00,$17.96
2024-07-01 18:57:07,Invalid Withdrawal,$0.00,$17.96
2024-07-03 12:10:59,Invalid Withdrawal,$0.00,$17.96
2024-07-05 17:37:05,Invalid Withdrawal,$0.00,$17.96
2024-07-06 14:10:13,Invalid Withdrawal,$0.00,$17.96
2024-07-12 21:02:48,Invalid Withdrawal,$0.00,$17.96
2024-07-13 21:26:34,Invalid Withdrawal,$0.00,$17.96
2024-07-21 15:11:37,Invalid Withdrawal,$0.00,$17.96
2024-07-22 19:19:36,Invalid Withdrawal,$0.00,$17.96
2024-07-23 19:01:50,Invalid Withdrawal,$0.00,$17.96
2024-07-24 17:58:08,Invalid Withdrawal,$0.00,$17.96
2024-07-26 12:51:08,Invalid Withdrawal,$0.00,$17.96
2024-07-26 16:03:14,Invalid Withdrawal,$0.00,$17.96
2024-07-27 14:53:01,Invalid Withdrawal,$0.00,$17.96
2024-07-28 11:55:52,Invalid Withdrawal,$0.00,$17.96
2024-07-30 16:31:51,Invalid Withdrawal,$0.00,$17.96
2024-08-01 16:16:27,Invalid Withdrawal,$0.00,$17.96
2024-08-03 16:42:27,Invalid Withdrawal,$0.00,$17.96
2024-08-03 19:24:59,Invalid Withdrawal,$0.00,$17.96
2024-08-04 08:16:08,Invalid Withdrawal,$0.00,$17.96
2024-08-05 15:33:42,Invalid Withdrawal,$0.00,$17.96
2024-08-07 09:21:52,Invalid Withdrawal,$0.00,$17.96
2024-08-08 18:06:53,Invalid Withdrawal,$0.00,$17.96
2024-08-09 20:02:10,Invalid Withdrawal,$0.00,$17.96
2024-08-12 15:25:46,Invalid Withdrawal,$0.00,$17.96
