date,description,amount,balance
2023-08-23 12:48:40,Fitr - Payment,$-179.62,"$27,992.38"
2023-08-28 20:30:40,AffordableHub - Payment,$-112.55,"$27,879.83"
2023-08-30 16:00:40,AffordableHub - Payment,$-187.47,"$27,692.36"
2023-08-31 14:25:17,AffordableHub - Payment,$-72.20,"$27,620.16"
2023-09-02 16:37:43,Flexin - Payment,$-56.25,"$27,563.91"
2023-09-03 08:40:37,AffordableHub - Payment,$-112.63,"$27,451.28"
2023-09-05 11:56:30,AffordableHub - Payment,$-108.42,"$27,342.86"
2023-09-07 14:31:52,youGrocery - Payment,$-47.12,"$27,295.74"
2023-09-09 08:56:02,Foodr - Payment,$-158.60,"$27,137.14"
2023-09-11 17:25:20,AffordableHub - Payment,$-51.55,"$27,085.59"
2023-09-13 20:06:32,AffordableHub - Payment,$-122.58,"$26,963.01"
2023-09-16 21:59:25,Flexin - Payment,$-86.67,"$26,876.34"
2023-09-19 14:36:04,Flexin - Payment,$-108.87,"$26,767.47"
2023-09-29 10:28:31,Flexin - Payment,$-79.00,"$26,688.47"
2023-09-30 15:13:58,Flexin - Payment,$-108.33,"$26,580.14"
2023-10-02 12:28:44,Flexin - Payment,$-121.11,"$26,459.03"
2023-10-16 11:56:39,AffordableHub - Payment,$-175.50,"$26,283.53"
2023-10-18 11:02:48,Flexin - Payment,$-130.98,"$26,152.55"
2023-10-26 08:14:38,Flexin - Payment,$-101.35,"$26,051.20"
2023-11-01 21:50:08,Flexin - Payment,$-164.74,"$25,886.46"
2023-11-08 14:19:37,Flexin - Payment,$-150.12,"$25,736.34"
2023-11-09 14:02:01,AffordableHub - Payment,$-155.20,"$25,581.14"
2023-11-19 15:33:19,Fitr - Payment,$-198.84,"$25,382.30"
2023-11-23 11:58:17,AffordableHub - Payment,$-41.13,"$25,341.17"
2023-11-25 14:31:08,Healthn - Payment,$-30.30,"$25,310.87"
2023-12-01 19:16:03,AffordableHub - Payment,$-161.64,"$25,149.23"
2023-12-05 10:42:06,AffordableHub - Payment,$-60.29,"$25,088.94"
2023-12-06 11:03:14,StrongLink - Payment,$-118.73,"$24,970.21"
2023-12-08 08:00:26,AffordableHub - Payment,$-133.94,"$24,836.27"
2023-12-10 14:50:27,AffordableHub - Payment,$-141.31,"$24,694.96"
2023-12-17 09:56:39,Flexin - Payment,$-117.15,"$24,577.81"
2023-12-25 10:05:41,Flexin - Payment,$-25.00,"$24,552.81"
2023-12-27 12:41:56,Flexin - Payment,$-180.90,"$24,371.91"
2023-12-28 14:28:20,Flexin - Payment,$-139.75,"$24,232.16"
2023-12-30 17:33:43,Flexin - Payment,$-110.28,"$24,121.88"
2023-12-31 16:54:32,AffordableHub - Payment,$-187.81,"$23,934.07"
2024-01-06 11:28:17,Foodr - Payment,$-98.70,"$23,835.37"
2024-01-11 10:49:54,StrongLink - Payment,$-130.59,"$23,576.63"
2024-01-11 20:52:56,AffordableHub - Payment,$-128.15,"$23,707.22"
2024-01-12 11:43:53,Flexin - Payment,$-67.49,"$23,509.14"
2024-01-15 15:00:46,Flexin - Payment,$-152.92,"$23,356.22"
2024-01-16 08:40:28,AffordableHub - Payment,$-135.55,"$23,220.67"
2024-01-19 11:18:15,AffordableHub - Payment,$-157.16,"$23,063.51"
2024-01-21 10:21:34,Flexin - Payment,$-43.60,"$22,835.61"
2024-01-21 15:15:41,youGrocery - Payment,$-184.30,"$22,879.21"
2024-01-23 20:52:07,Flexin - Payment,$-198.46,"$22,637.15"
2024-01-29 21:26:28,Flexin - Payment,$-196.74,"$22,440.41"
2024-02-01 19:11:23,Flexin - Payment,$-153.27,"$22,287.14"
2024-02-07 21:20:43,Foodr - Payment,$-178.61,"$22,108.53"
2024-02-08 17:03:23,StrongLink - Payment,$-130.23,"$21,978.30"
2024-02-24 10:49:40,Flexin - Payment,$-183.90,"$21,794.40"
2024-02-25 16:51:43,AffordableHub - Payment,$-156.79,"$21,637.61"
2024-02-26 08:18:32,Flexin - Payment,$-196.10,"$21,441.51"
2024-03-04 13:10:05,Flexin - Payment,$-129.16,"$21,312.35"
2024-03-12 21:14:01,AffordableHub - Payment,$-119.17,"$21,193.18"
2024-03-16 20:42:44,Flexin - Payment,$-153.80,"$21,039.38"
2024-03-26 12:23:56,Flexin - Payment,$-64.98,"$20,974.40"
2024-03-30 12:49:32,AffordableHub - Payment,$-159.54,"$20,814.86"
2024-04-04 08:18:37,Healthn - Payment,$-43.39,"$20,771.47"
2024-04-06 21:05:21,StrongLink - Payment,$-192.55,"$20,578.92"
2024-04-08 11:19:25,Flexin - Payment,$-113.42,"$20,465.50"
2024-04-18 11:41:40,AffordableHub - Payment,$-59.11,"$20,406.39"
2024-04-21 10:05:01,youGrocery - Payment,$-116.96,"$20,289.43"
2024-04-23 17:36:25,Flexin - Payment,$-82.17,"$20,207.26"
2024-04-27 17:10:24,AffordableHub - Payment,$-156.83,"$20,050.43"
2024-04-29 13:51:36,AffordableHub - Payment,$-53.63,"$19,996.80"
2024-05-02 14:46:30,AffordableHub - Payment,$-94.70,"$19,902.10"
2024-05-03 15:34:58,Flexin - Payment,$-64.37,"$19,731.32"
2024-05-03 19:50:27,Healthn - Payment,$-106.41,"$19,795.69"
2024-05-08 13:52:29,AffordableHub - Payment,$-64.59,"$19,666.73"
2024-05-12 09:20:40,AffordableHub - Payment,$-27.54,"$19,639.19"
2024-05-15 10:49:41,AffordableHub - Payment,$-85.23,"$19,553.96"
2024-05-18 15:21:51,AffordableHub - Payment,$-132.55,"$19,421.41"
2024-05-19 19:48:22,AffordableHub - Payment,$-86.10,"$19,335.31"
2024-05-20 21:36:56,Fitr - Payment,$-171.35,"$19,163.96"
2024-05-25 13:36:08,Foodr - Payment,$-185.00,"$18,978.96"
2024-05-25 21:20:07,Flexin - Payment,$-78.84,"$18,900.12"
2024-06-05 12:05:07,AffordableHub - Payment,$-167.69,"$18,732.43"
2024-06-05 16:11:13,Flexin - Payment,$-166.37,"$18,566.06"
2024-06-08 12:14:16,AffordableHub - Payment,$-193.59,"$18,372.47"
2024-06-12 08:53:24,Flexin - Payment,$-56.93,"$18,260.65"
2024-06-12 11:52:33,AffordableHub - Payment,$-54.89,"$18,317.58"
2024-06-14 09:59:21,Flexin - Payment,$-130.33,"$18,130.32"
2024-06-15 21:43:31,Flexin - Payment,$-158.25,"$17,972.07"
2024-06-20 21:17:08,Flexin - Payment,$-123.41,"$17,848.66"
2024-06-30 09:47:53,Flexin - Payment,$-141.00,"$17,707.66"
2024-07-08 16:18:38,Flexin - Payment,$-66.40,"$17,641.26"
2024-07-10 11:26:19,AffordableHub - Payment,$-190.20,"$17,451.06"
2024-07-14 12:54:01,Foodr - Payment,$-28.31,"$17,422.75"
2024-07-16 11:25:38,Flexin - Payment,$-119.60,"$17,303.15"
2024-07-20 16:30:42,StrongLink - Payment,$-74.73,"$17,228.42"
2024-07-26 12:29:35,AffordableHub - Payment,$-138.32,"$17,090.10"
2024-08-02 08:02:51,AffordableHub - Payment,$-168.22,"$16,921.88"
2024-08-05 09:58:41,AffordableHub - Payment,$-58.20,"$16,863.68"
2024-08-08 17:45:52,Flexin - Payment,$-191.54,"$16,672.14"
2024-08-09 13:12:51,Flexin - Payment,$-186.71,"$16,485.43"
