date,to,from_,size,type_
2023-03-18 17:26:12,(767) 178-0408,(725) 214-0320,291 characters,Received Text
2023-03-19 14:01:01,(881) 878-4218,(725) 214-0320,5 minutes,Outbound Call
2023-03-19 15:29:09,(767) 178-0408,(725) 214-0320,118 characters,Sent Text
2023-03-19 21:37:15,(767) 178-0408,(725) 214-0320,60 minutes,Outbound Call
2023-03-20 10:50:45,(164) 708-7268,(725) 214-0320,173 characters,Received Text
2023-03-20 13:01:30,(767) 178-0408,(725) 214-0320,279 characters,Received Text
2023-03-20 14:35:55,(881) 878-4218,(725) 214-0320,20 minutes,Inbound Call
2023-03-20 18:17:32,(164) 708-7268,(725) 214-0320,64 minutes,Outbound Call
2023-03-20 20:16:28,(767) 178-0408,(725) 214-0320,126 characters,Sent Text
2023-03-20 21:34:09,(767) 178-0408,(725) 214-0320,120 minutes,Inbound Call
2023-03-21 09:28:15,(767) 178-0408,(725) 214-0320,207 characters,Sent Text
2023-03-21 14:34:46,(164) 708-7268,(725) 214-0320,324 characters,Received Text
2023-03-21 17:00:38,(881) 878-4218,(725) 214-0320,58 characters,Received Text
2023-03-22 09:15:53,(881) 878-4218,(725) 214-0320,225 characters,Received Text
2023-03-22 14:42:29,(767) 178-0408,(725) 214-0320,76 characters,Received Text
2023-03-22 18:04:44,(767) 178-0408,(725) 214-0320,150 characters,Sent Text
2023-03-23 08:25:50,(164) 708-7268,(725) 214-0320,83 minutes,Outbound Call
2023-03-23 16:14:56,(164) 708-7268,(725) 214-0320,118 minutes,Inbound Call
2023-03-23 18:04:36,(881) 878-4218,(725) 214-0320,79 characters,Received Text
2023-03-24 14:32:42,(164) 708-7268,(725) 214-0320,67 characters,Received Text
2023-03-24 14:35:05,(164) 708-7268,(725) 214-0320,340 characters,Sent Text
2023-03-24 20:15:42,(164) 708-7268,(725) 214-0320,105 minutes,Outbound Call
2023-03-25 10:37:43,(767) 178-0408,(725) 214-0320,32 minutes,Inbound Call
2023-03-25 12:57:09,(881) 878-4218,(725) 214-0320,22 minutes,Outbound Call
2023-03-26 10:48:24,(164) 708-7268,(725) 214-0320,38 minutes,Outbound Call
2023-03-26 11:25:45,(881) 878-4218,(725) 214-0320,74 characters,Sent Text
2023-03-26 15:17:14,(767) 178-0408,(725) 214-0320,52 minutes,Inbound Call
2023-03-26 16:44:51,(164) 708-7268,(725) 214-0320,336 characters,Sent Text
2023-03-26 16:47:44,(767) 178-0408,(725) 214-0320,15 characters,Sent Text
2023-03-27 08:36:10,(881) 878-4218,(725) 214-0320,15 minutes,Outbound Call
2023-03-27 08:36:31,(767) 178-0408,(725) 214-0320,320 characters,Received Text
2023-03-27 11:19:42,(767) 178-0408,(725) 214-0320,305 characters,Sent Text
2023-03-28 15:24:36,(881) 878-4218,(725) 214-0320,206 characters,Sent Text
2023-03-28 21:26:00,(881) 878-4218,(725) 214-0320,342 characters,Received Text
2023-03-29 08:51:28,(881) 878-4218,(725) 214-0320,33 minutes,Inbound Call
2023-03-29 11:01:27,(767) 178-0408,(725) 214-0320,247 characters,Sent Text
2023-03-30 10:04:09,(164) 708-7268,(725) 214-0320,68 minutes,Outbound Call
2023-03-30 14:27:21,(881) 878-4218,(725) 214-0320,88 minutes,Outbound Call
2023-03-30 18:58:24,(767) 178-0408,(725) 214-0320,135 characters,Sent Text
2023-03-31 08:10:20,(767) 178-0408,(725) 214-0320,193 characters,Received Text
2023-03-31 09:05:38,(881) 878-4218,(725) 214-0320,336 characters,Received Text
2023-03-31 09:47:01,(164) 708-7268,(725) 214-0320,27 characters,Sent Text
2023-03-31 11:29:06,(767) 178-0408,(725) 214-0320,337 characters,Sent Text
2023-03-31 15:50:09,(164) 708-7268,(725) 214-0320,136 characters,Received Text
2023-04-01 13:53:37,(767) 178-0408,(725) 214-0320,269 characters,Sent Text
2023-04-02 09:34:45,(767) 178-0408,(725) 214-0320,48 characters,Sent Text
2023-04-03 12:11:13,(881) 878-4218,(725) 214-0320,228 characters,Received Text
2023-04-03 13:29:12,(164) 708-7268,(725) 214-0320,338 characters,Sent Text
2023-04-04 09:24:37,(881) 878-4218,(725) 214-0320,8.2 MB,Received Media
2023-04-04 10:34:40,(164) 708-7268,(725) 214-0320,144 characters,Sent Text
2023-04-05 08:01:50,(767) 178-0408,(725) 214-0320,271 characters,Sent Text
2023-04-05 11:33:37,(881) 878-4218,(725) 214-0320,98 minutes,Inbound Call
2023-04-05 14:10:54,(881) 878-4218,(725) 214-0320,88 characters,Sent Text
2023-04-05 15:14:44,(767) 178-0408,(725) 214-0320,107 characters,Received Text
2023-04-05 19:33:01,(164) 708-7268,(725) 214-0320,171 characters,Sent Text
2023-04-06 21:17:11,(881) 878-4218,(725) 214-0320,85 characters,Sent Text
2023-04-07 11:39:32,(881) 878-4218,(725) 214-0320,317 characters,Received Text
2023-04-07 14:44:16,(767) 178-0408,(725) 214-0320,14 characters,Received Text
2023-04-08 08:52:38,(767) 178-0408,(725) 214-0320,294 characters,Received Text
2023-04-08 14:17:28,(881) 878-4218,(725) 214-0320,271 characters,Sent Text
2023-04-08 14:52:33,(767) 178-0408,(725) 214-0320,140 characters,Sent Text
2023-04-08 15:31:09,(164) 708-7268,(725) 214-0320,23 minutes,Outbound Call
2023-04-08 17:07:44,(767) 178-0408,(725) 214-0320,35 minutes,Outbound Call
2023-04-09 10:44:10,(767) 178-0408,(725) 214-0320,282 characters,Received Text
2023-04-09 13:21:49,(881) 878-4218,(725) 214-0320,50 minutes,Outbound Call
2023-04-10 11:41:57,(881) 878-4218,(725) 214-0320,1 characters,Received Text
2023-04-10 13:32:54,(767) 178-0408,(725) 214-0320,275 characters,Received Text
2023-04-10 20:29:07,(881) 878-4218,(725) 214-0320,29 minutes,Outbound Call
2023-04-11 10:11:05,(164) 708-7268,(725) 214-0320,126 characters,Received Text
2023-04-11 15:39:13,(767) 178-0408,(725) 214-0320,203 characters,Received Text
2023-04-11 18:17:08,(767) 178-0408,(725) 214-0320,9.2 MB,Received Media
2023-04-12 10:29:49,(164) 708-7268,(725) 214-0320,8.8 MB,Sent Media
2023-04-12 12:13:39,(881) 878-4218,(725) 214-0320,269 characters,Received Text
2023-04-12 13:39:29,(767) 178-0408,(725) 214-0320,11 minutes,Outbound Call
2023-04-12 14:04:12,(164) 708-7268,(725) 214-0320,10 minutes,Inbound Call
2023-04-12 18:20:30,(881) 878-4218,(725) 214-0320,107 minutes,Outbound Call
2023-04-12 18:55:49,(881) 878-4218,(725) 214-0320,119 minutes,Inbound Call
2023-04-12 19:36:02,(767) 178-0408,(725) 214-0320,117 minutes,Inbound Call
2023-04-13 10:28:21,(881) 878-4218,(725) 214-0320,142 characters,Sent Text
2023-04-13 12:53:15,(164) 708-7268,(725) 214-0320,130 characters,Sent Text
2023-04-13 16:36:03,(881) 878-4218,(725) 214-0320,243 characters,Received Text
2023-04-14 08:50:37,(164) 708-7268,(725) 214-0320,277 characters,Sent Text
2023-04-14 19:43:05,(164) 708-7268,(725) 214-0320,31 characters,Received Text
2023-04-15 09:46:49,(767) 178-0408,(725) 214-0320,19.8 MB,Sent Media
2023-04-15 16:43:40,(767) 178-0408,(725) 214-0320,39 characters,Received Text
2023-04-15 17:10:45,(881) 878-4218,(725) 214-0320,112 minutes,Outbound Call
2023-04-15 18:03:05,(164) 708-7268,(725) 214-0320,37 minutes,Outbound Call
2023-04-15 21:39:11,(881) 878-4218,(725) 214-0320,66 minutes,Inbound Call
2023-04-16 08:51:03,(767) 178-0408,(725) 214-0320,111 characters,Sent Text
2023-04-16 10:49:42,(881) 878-4218,(725) 214-0320,53 characters,Sent Text
2023-04-17 10:20:02,(767) 178-0408,(725) 214-0320,53 characters,Sent Text
2023-04-17 14:15:16,(164) 708-7268,(725) 214-0320,18 characters,Sent Text
2023-04-17 14:55:50,(881) 878-4218,(725) 214-0320,271 characters,Received Text
2023-04-17 15:08:39,(881) 878-4218,(725) 214-0320,4 minutes,Inbound Call
2023-04-17 16:06:03,(881) 878-4218,(725) 214-0320,150 characters,Sent Text
2023-04-17 21:39:54,(767) 178-0408,(725) 214-0320,323 characters,Received Text
2023-04-19 13:32:40,(164) 708-7268,(725) 214-0320,0.6 MB,Received Media
2023-04-19 16:43:40,(881) 878-4218,(725) 214-0320,87 characters,Received Text
2023-04-20 12:35:40,(767) 178-0408,(725) 214-0320,92 minutes,Outbound Call
2023-04-20 13:07:31,(164) 708-7268,(725) 214-0320,51 characters,Received Text
2023-04-20 17:28:51,(767) 178-0408,(725) 214-0320,38 characters,Sent Text
2023-04-20 20:45:37,(164) 708-7268,(725) 214-0320,110 minutes,Outbound Call
2023-04-20 21:28:16,(881) 878-4218,(725) 214-0320,107 minutes,Outbound Call
2023-04-21 10:42:27,(881) 878-4218,(725) 214-0320,15.4 MB,Received Media
2023-04-21 12:46:04,(767) 178-0408,(725) 214-0320,136 characters,Sent Text
2023-04-21 13:13:54,(767) 178-0408,(725) 214-0320,280 characters,Received Text
2023-04-21 21:23:33,(767) 178-0408,(725) 214-0320,19 minutes,Inbound Call
2023-04-22 08:31:11,(767) 178-0408,(725) 214-0320,216 characters,Received Text
2023-04-22 15:05:34,(164) 708-7268,(725) 214-0320,218 characters,Received Text
2023-04-22 18:16:28,(164) 708-7268,(725) 214-0320,21 minutes,Outbound Call
