date,to,from_,size,type_
2023-02-04 13:59:45,(278) 258-8314,(897) 644-2777,254 characters,Received Text
2023-02-05 10:28:34,(278) 258-8314,(897) 644-2777,246 characters,Received Text
2023-02-05 12:25:49,(278) 258-8314,(897) 644-2777,15 characters,Sent Text
2023-02-06 10:41:52,(278) 258-8314,(897) 644-2777,13.0 MB,Received Media
2023-02-06 21:29:27,(278) 258-8314,(897) 644-2777,278 characters,Sent Text
2023-02-07 11:02:30,(278) 258-8314,(897) 644-2777,319 characters,Sent Text
2023-02-07 19:12:26,(278) 258-8314,(897) 644-2777,81 characters,Received Text
2023-02-08 08:40:59,(278) 258-8314,(897) 644-2777,276 characters,Received Text
2023-02-08 13:33:53,(278) 258-8314,(897) 644-2777,112 characters,Sent Text
2023-02-09 09:37:41,(278) 258-8314,(897) 644-2777,113 characters,Sent Text
2023-02-09 17:57:03,(278) 258-8314,(897) 644-2777,22 minutes,Outbound Call
2023-02-10 11:33:16,(278) 258-8314,(897) 644-2777,119 minutes,Inbound Call
2023-02-11 20:01:32,(278) 258-8314,(897) 644-2777,21 minutes,Inbound Call
2023-02-14 11:50:00,(278) 258-8314,(897) 644-2777,6.0 MB,Received Media
2023-02-15 13:55:41,(278) 258-8314,(897) 644-2777,115 characters,Received Text
2023-02-16 16:08:48,(278) 258-8314,(897) 644-2777,311 characters,Received Text
2023-02-16 16:35:34,(278) 258-8314,(897) 644-2777,3.8 MB,Sent Media
2023-02-18 09:11:12,(278) 258-8314,(897) 644-2777,212 characters,Sent Text
2023-02-18 18:50:12,(278) 258-8314,(897) 644-2777,36 minutes,Inbound Call
2023-02-18 19:46:59,(278) 258-8314,(897) 644-2777,67 characters,Received Text
2023-02-19 11:02:20,(278) 258-8314,(897) 644-2777,193 characters,Received Text
2023-02-20 18:31:25,(278) 258-8314,(897) 644-2777,108 minutes,Inbound Call
2023-02-20 19:11:17,(278) 258-8314,(897) 644-2777,23 minutes,Outbound Call
2023-02-21 15:33:33,(278) 258-8314,(897) 644-2777,90 minutes,Outbound Call
2023-02-22 19:26:27,(278) 258-8314,(897) 644-2777,8.6 MB,Received Media
2023-02-23 14:02:32,(278) 258-8314,(897) 644-2777,17.8 MB,Sent Media
2023-02-23 14:11:52,(278) 258-8314,(897) 644-2777,50 characters,Received Text
2023-02-23 14:36:24,(278) 258-8314,(897) 644-2777,6 minutes,Inbound Call
2023-02-25 18:51:37,(278) 258-8314,(897) 644-2777,9.9 MB,Received Media
2023-02-26 09:12:04,(278) 258-8314,(897) 644-2777,106 minutes,Outbound Call
2023-02-27 14:17:41,(278) 258-8314,(897) 644-2777,272 characters,Received Text
2023-03-01 14:39:49,(278) 258-8314,(897) 644-2777,128 characters,Sent Text
2023-03-02 18:11:44,(278) 258-8314,(897) 644-2777,172 characters,Sent Text
2023-03-03 11:59:22,(278) 258-8314,(897) 644-2777,90 characters,Sent Text
2023-03-03 17:15:42,(278) 258-8314,(897) 644-2777,59 minutes,Outbound Call
2023-03-04 12:20:06,(278) 258-8314,(897) 644-2777,148 characters,Sent Text
2023-03-04 21:17:19,(278) 258-8314,(897) 644-2777,28 characters,Received Text
2023-03-07 16:00:56,(278) 258-8314,(897) 644-2777,261 characters,Sent Text
2023-03-07 21:06:38,(278) 258-8314,(897) 644-2777,85 minutes,Inbound Call
2023-03-08 08:40:39,(278) 258-8314,(897) 644-2777,43 minutes,Inbound Call
2023-03-08 20:38:40,(278) 258-8314,(897) 644-2777,18 characters,Sent Text
2023-03-09 11:00:25,(278) 258-8314,(897) 644-2777,81 characters,Sent Text
2023-03-11 11:26:51,(278) 258-8314,(897) 644-2777,19.8 MB,Sent Media
2023-03-11 14:36:38,(278) 258-8314,(897) 644-2777,104 minutes,Outbound Call
2023-03-12 12:39:12,(278) 258-8314,(897) 644-2777,337 characters,Received Text
2023-03-13 15:01:10,(278) 258-8314,(897) 644-2777,33 minutes,Inbound Call
2023-03-14 19:32:57,(278) 258-8314,(897) 644-2777,112 minutes,Outbound Call
2023-03-16 12:55:34,(278) 258-8314,(897) 644-2777,330 characters,Sent Text
2023-03-18 09:08:09,(278) 258-8314,(897) 644-2777,165 characters,Received Text
2023-03-19 10:10:00,(278) 258-8314,(897) 644-2777,47 minutes,Inbound Call
2023-03-21 12:33:02,(278) 258-8314,(897) 644-2777,148 characters,Received Text
2023-03-21 16:17:49,(278) 258-8314,(897) 644-2777,256 characters,Sent Text
2023-03-21 16:31:14,(278) 258-8314,(897) 644-2777,16.0 MB,Received Media
2023-03-23 09:10:54,(278) 258-8314,(897) 644-2777,198 characters,Sent Text
2023-03-26 13:59:57,(278) 258-8314,(897) 644-2777,212 characters,Sent Text
2023-03-26 18:05:22,(278) 258-8314,(897) 644-2777,320 characters,Received Text
2023-03-27 15:19:28,(278) 258-8314,(897) 644-2777,281 characters,Received Text
2023-03-28 09:01:17,(278) 258-8314,(897) 644-2777,107 characters,Sent Text
2023-03-29 08:26:26,(278) 258-8314,(897) 644-2777,81 characters,Received Text
2023-03-29 19:45:47,(278) 258-8314,(897) 644-2777,48 characters,Sent Text
2023-03-30 21:50:00,(278) 258-8314,(897) 644-2777,243 characters,Received Text
2023-03-31 16:34:33,(278) 258-8314,(897) 644-2777,66 minutes,Inbound Call
2023-03-31 20:14:10,(278) 258-8314,(897) 644-2777,174 characters,Sent Text
2023-03-31 21:04:41,(278) 258-8314,(897) 644-2777,6 minutes,Outbound Call
2023-04-01 12:46:03,(278) 258-8314,(897) 644-2777,306 characters,Sent Text
2023-04-01 15:47:41,(278) 258-8314,(897) 644-2777,112 characters,Received Text
2023-04-02 11:23:44,(278) 258-8314,(897) 644-2777,229 characters,Received Text
2023-04-02 17:03:58,(278) 258-8314,(897) 644-2777,222 characters,Sent Text
2023-04-02 20:54:41,(278) 258-8314,(897) 644-2777,13.7 MB,Sent Media
2023-04-03 13:50:08,(278) 258-8314,(897) 644-2777,148 characters,Received Text
2023-04-03 16:32:50,(278) 258-8314,(897) 644-2777,98 minutes,Outbound Call
2023-04-05 19:13:57,(278) 258-8314,(897) 644-2777,2 characters,Sent Text
2023-04-06 18:25:08,(278) 258-8314,(897) 644-2777,119 characters,Received Text
2023-04-06 20:35:44,(278) 258-8314,(897) 644-2777,144 characters,Sent Text
2023-04-09 13:02:47,(278) 258-8314,(897) 644-2777,42 minutes,Inbound Call
2023-04-10 15:24:34,(278) 258-8314,(897) 644-2777,277 characters,Received Text
2023-04-12 10:30:07,(278) 258-8314,(897) 644-2777,97 minutes,Inbound Call
2023-04-12 16:12:08,(278) 258-8314,(897) 644-2777,71 characters,Sent Text
2023-04-12 20:48:11,(278) 258-8314,(897) 644-2777,138 characters,Received Text
2023-04-13 17:33:12,(278) 258-8314,(897) 644-2777,5.2 MB,Received Media
2023-04-13 17:45:49,(278) 258-8314,(897) 644-2777,26 minutes,Inbound Call
2023-04-19 08:47:17,(278) 258-8314,(897) 644-2777,109 characters,Sent Text
2023-04-19 17:45:32,(278) 258-8314,(897) 644-2777,218 characters,Received Text
2023-04-20 11:43:32,(278) 258-8314,(897) 644-2777,230 characters,Received Text
2023-04-20 11:56:07,(278) 258-8314,(897) 644-2777,80 minutes,Inbound Call
2023-04-21 13:10:46,(278) 258-8314,(897) 644-2777,96 characters,Sent Text
2023-04-22 13:49:37,(278) 258-8314,(897) 644-2777,204 characters,Received Text
2023-04-23 21:57:15,(278) 258-8314,(897) 644-2777,130 characters,Sent Text
2023-04-24 14:57:12,(278) 258-8314,(897) 644-2777,200 characters,Received Text
2023-04-25 09:16:28,(278) 258-8314,(897) 644-2777,118 minutes,Inbound Call
2023-04-25 21:51:04,(278) 258-8314,(897) 644-2777,20 characters,Received Text
2023-04-26 15:40:53,(278) 258-8314,(897) 644-2777,322 characters,Sent Text
2023-04-27 18:03:43,(278) 258-8314,(897) 644-2777,190 characters,Sent Text
2023-04-27 18:50:54,(278) 258-8314,(897) 644-2777,66 minutes,Inbound Call
2023-04-30 20:23:48,(278) 258-8314,(897) 644-2777,129 characters,Received Text
2023-05-01 11:47:56,(278) 258-8314,(897) 644-2777,56 minutes,Inbound Call
2023-05-02 08:51:49,(278) 258-8314,(897) 644-2777,8.3 MB,Received Media
2023-05-03 15:49:43,(278) 258-8314,(897) 644-2777,189 characters,Sent Text
2023-05-04 10:08:45,(278) 258-8314,(897) 644-2777,19.4 MB,Sent Media
2023-05-05 08:47:41,(278) 258-8314,(897) 644-2777,301 characters,Sent Text
2023-05-05 15:12:05,(278) 258-8314,(897) 644-2777,183 characters,Received Text
2023-05-07 21:44:11,(278) 258-8314,(897) 644-2777,324 characters,Sent Text
2023-05-09 10:16:42,(278) 258-8314,(897) 644-2777,37 minutes,Outbound Call
2023-05-09 11:09:09,(278) 258-8314,(897) 644-2777,205 characters,Sent Text
2023-05-10 15:34:02,(278) 258-8314,(897) 644-2777,16.3 MB,Sent Media
2023-05-11 17:01:18,(278) 258-8314,(897) 644-2777,25 characters,Received Text
2023-05-12 11:02:22,(278) 258-8314,(897) 644-2777,207 characters,Sent Text
2023-05-13 18:04:26,(278) 258-8314,(897) 644-2777,8.9 MB,Received Media
2023-05-13 18:54:08,(278) 258-8314,(897) 644-2777,106 minutes,Outbound Call
2023-05-13 19:22:34,(278) 258-8314,(897) 644-2777,344 characters,Received Text
2023-05-15 16:40:01,(278) 258-8314,(897) 644-2777,107 minutes,Outbound Call
2023-05-15 21:56:56,(278) 258-8314,(897) 644-2777,173 characters,Sent Text
2023-05-16 09:49:38,(278) 258-8314,(897) 644-2777,25 minutes,Outbound Call
2023-05-18 10:29:30,(278) 258-8314,(897) 644-2777,172 characters,Sent Text
2023-05-20 20:52:35,(278) 258-8314,(897) 644-2777,323 characters,Sent Text
2023-05-21 11:42:45,(278) 258-8314,(897) 644-2777,149 characters,Sent Text
2023-05-24 17:35:46,(278) 258-8314,(897) 644-2777,101 minutes,Outbound Call
2023-05-24 18:25:18,(278) 258-8314,(897) 644-2777,111 minutes,Inbound Call
2023-05-29 08:32:07,(278) 258-8314,(897) 644-2777,292 characters,Received Text
2023-06-02 11:31:45,(278) 258-8314,(897) 644-2777,52 characters,Received Text
2023-06-02 15:44:40,(278) 258-8314,(897) 644-2777,349 characters,Sent Text
2023-06-03 11:54:12,(278) 258-8314,(897) 644-2777,50 minutes,Inbound Call
2023-06-03 12:23:58,(278) 258-8314,(897) 644-2777,254 characters,Sent Text
2023-06-03 18:53:08,(278) 258-8314,(897) 644-2777,18.7 MB,Sent Media
2023-06-05 14:22:11,(278) 258-8314,(897) 644-2777,134 characters,Sent Text
2023-06-05 15:26:22,(278) 258-8314,(897) 644-2777,9.4 MB,Received Media
2023-06-05 17:17:15,(278) 258-8314,(897) 644-2777,25 minutes,Outbound Call
2023-06-07 09:41:55,(278) 258-8314,(897) 644-2777,66 characters,Received Text
2023-06-07 12:46:31,(278) 258-8314,(897) 644-2777,341 characters,Sent Text
2023-06-07 19:25:57,(278) 258-8314,(897) 644-2777,82 minutes,Outbound Call
2023-06-07 20:54:33,(278) 258-8314,(897) 644-2777,14.3 MB,Received Media
2023-06-09 11:37:55,(278) 258-8314,(897) 644-2777,39 minutes,Outbound Call
2023-06-09 16:40:29,(278) 258-8314,(897) 644-2777,285 characters,Sent Text
2023-06-11 10:37:41,(278) 258-8314,(897) 644-2777,35 minutes,Inbound Call
2023-06-12 15:51:32,(278) 258-8314,(897) 644-2777,334 characters,Received Text
2023-06-14 10:00:26,(278) 258-8314,(897) 644-2777,47 characters,Received Text
2023-06-14 14:58:08,(278) 258-8314,(897) 644-2777,52 minutes,Inbound Call
2023-06-14 15:09:28,(278) 258-8314,(897) 644-2777,17.1 MB,Sent Media
2023-06-16 21:07:45,(278) 258-8314,(897) 644-2777,121 characters,Received Text
2023-06-18 15:31:48,(278) 258-8314,(897) 644-2777,229 characters,Received Text
2023-06-21 19:45:30,(278) 258-8314,(897) 644-2777,40 minutes,Outbound Call
2023-06-21 19:49:17,(278) 258-8314,(897) 644-2777,127 characters,Sent Text
2023-06-22 08:38:29,(278) 258-8314,(897) 644-2777,134 characters,Sent Text
2023-06-23 11:37:08,(278) 258-8314,(897) 644-2777,22 characters,Sent Text
2023-06-24 09:44:07,(278) 258-8314,(897) 644-2777,216 characters,Sent Text
2023-06-26 20:39:04,(278) 258-8314,(897) 644-2777,27 minutes,Outbound Call
2023-06-27 11:29:58,(278) 258-8314,(897) 644-2777,98 characters,Sent Text
2023-06-28 11:03:28,(278) 258-8314,(897) 644-2777,51 minutes,Outbound Call
2023-06-29 10:02:50,(278) 258-8314,(897) 644-2777,15.4 MB,Received Media
2023-06-29 11:15:59,(278) 258-8314,(897) 644-2777,135 characters,Sent Text
2023-07-02 13:59:50,(278) 258-8314,(897) 644-2777,270 characters,Received Text
2023-07-02 15:30:02,(278) 258-8314,(897) 644-2777,281 characters,Sent Text
2023-07-05 10:44:43,(278) 258-8314,(897) 644-2777,4.9 MB,Received Media
2023-07-05 12:08:30,(278) 258-8314,(897) 644-2777,324 characters,Received Text
2023-07-05 17:30:08,(278) 258-8314,(897) 644-2777,88 minutes,Inbound Call
2023-07-07 11:31:32,(278) 258-8314,(897) 644-2777,241 characters,Received Text
2023-07-08 12:54:38,(278) 258-8314,(897) 644-2777,65 minutes,Inbound Call
2023-07-08 18:54:25,(278) 258-8314,(897) 644-2777,343 characters,Received Text
2023-07-09 15:32:37,(278) 258-8314,(897) 644-2777,6 minutes,Outbound Call
2023-07-09 19:17:15,(278) 258-8314,(897) 644-2777,6 characters,Sent Text
2023-07-09 21:53:31,(278) 258-8314,(897) 644-2777,74 characters,Received Text
2023-07-10 10:10:55,(278) 258-8314,(897) 644-2777,143 characters,Received Text
2023-07-10 13:15:21,(278) 258-8314,(897) 644-2777,251 characters,Sent Text
2023-07-13 15:07:18,(278) 258-8314,(897) 644-2777,281 characters,Sent Text
2023-07-14 12:33:49,(278) 258-8314,(897) 644-2777,47 minutes,Outbound Call
2023-07-15 18:39:54,(278) 258-8314,(897) 644-2777,75 characters,Sent Text
2023-07-18 15:09:26,(278) 258-8314,(897) 644-2777,302 characters,Received Text
2023-07-20 15:42:41,(278) 258-8314,(897) 644-2777,72 minutes,Outbound Call
2023-07-20 15:46:28,(278) 258-8314,(897) 644-2777,38 minutes,Inbound Call
2023-07-20 18:07:51,(278) 258-8314,(897) 644-2777,60 characters,Sent Text
2023-07-21 15:16:44,(278) 258-8314,(897) 644-2777,69 minutes,Inbound Call
2023-07-22 11:05:48,(278) 258-8314,(897) 644-2777,198 characters,Sent Text
2023-07-22 12:51:07,(278) 258-8314,(897) 644-2777,215 characters,Received Text
2023-07-24 18:28:50,(278) 258-8314,(897) 644-2777,20 minutes,Outbound Call
2023-07-25 14:57:41,(278) 258-8314,(897) 644-2777,123 characters,Sent Text
2023-07-26 09:01:53,(278) 258-8314,(897) 644-2777,77 minutes,Outbound Call
2023-07-26 16:05:40,(278) 258-8314,(897) 644-2777,3.1 MB,Sent Media
2023-07-28 09:29:13,(278) 258-8314,(897) 644-2777,21 minutes,Inbound Call
2023-07-29 21:18:07,(278) 258-8314,(897) 644-2777,61 characters,Sent Text
2023-07-31 09:40:30,(278) 258-8314,(897) 644-2777,322 characters,Sent Text
2023-07-31 11:46:05,(278) 258-8314,(897) 644-2777,2.2 MB,Received Media
2023-07-31 16:22:33,(278) 258-8314,(897) 644-2777,33 minutes,Outbound Call
2023-07-31 20:01:07,(278) 258-8314,(897) 644-2777,265 characters,Received Text
2023-08-02 14:23:23,(278) 258-8314,(897) 644-2777,18 characters,Sent Text
2023-08-03 08:36:37,(278) 258-8314,(897) 644-2777,110 minutes,Inbound Call
2023-08-03 16:34:04,(278) 258-8314,(897) 644-2777,286 characters,Received Text
2023-08-04 09:16:26,(278) 258-8314,(897) 644-2777,12 characters,Received Text
2023-08-05 13:26:18,(278) 258-8314,(897) 644-2777,327 characters,Received Text
2023-08-09 21:35:14,(278) 258-8314,(897) 644-2777,6.3 MB,Received Media
2023-08-10 10:47:33,(278) 258-8314,(897) 644-2777,90 characters,Received Text
2023-08-10 14:42:36,(278) 258-8314,(897) 644-2777,187 characters,Sent Text
2023-08-11 20:34:39,(278) 258-8314,(897) 644-2777,49 minutes,Outbound Call
2023-08-13 09:43:01,(278) 258-8314,(897) 644-2777,272 characters,Sent Text
2023-08-13 14:06:36,(278) 258-8314,(897) 644-2777,163 characters,Received Text
2023-08-14 16:10:37,(278) 258-8314,(897) 644-2777,16 minutes,Inbound Call
2023-08-14 18:58:01,(278) 258-8314,(897) 644-2777,67 characters,Received Text
2023-08-15 18:30:37,(278) 258-8314,(897) 644-2777,268 characters,Received Text
2023-08-18 14:04:13,(278) 258-8314,(897) 644-2777,98 minutes,Outbound Call
2023-08-19 14:23:22,(278) 258-8314,(897) 644-2777,14 minutes,Outbound Call
2023-08-20 08:23:12,(278) 258-8314,(897) 644-2777,13.0 MB,Sent Media
2023-08-20 14:47:17,(278) 258-8314,(897) 644-2777,10 characters,Sent Text
2023-08-21 08:27:22,(278) 258-8314,(897) 644-2777,50 characters,Received Text
2023-08-21 19:48:44,(278) 258-8314,(897) 644-2777,171 characters,Sent Text
2023-08-24 08:06:24,(278) 258-8314,(897) 644-2777,5 characters,Sent Text
2023-08-24 12:21:36,(278) 258-8314,(897) 644-2777,5 minutes,Inbound Call
2023-08-24 17:45:30,(278) 258-8314,(897) 644-2777,1 characters,Received Text
2023-08-25 13:27:52,(278) 258-8314,(897) 644-2777,161 characters,Received Text
2023-08-25 20:51:56,(278) 258-8314,(897) 644-2777,4 minutes,Outbound Call
2023-08-26 13:50:27,(278) 258-8314,(897) 644-2777,14.1 MB,Sent Media
2023-08-26 15:57:32,(278) 258-8314,(897) 644-2777,60 minutes,Inbound Call
2023-08-27 14:49:35,(278) 258-8314,(897) 644-2777,169 characters,Sent Text
2023-08-29 09:16:36,(278) 258-8314,(897) 644-2777,3.7 MB,Sent Media
2023-08-29 10:28:55,(278) 258-8314,(897) 644-2777,44 minutes,Inbound Call
2023-08-29 17:05:06,(278) 258-8314,(897) 644-2777,160 characters,Sent Text
2023-08-31 17:33:56,(278) 258-8314,(897) 644-2777,90 characters,Sent Text
2023-09-02 18:52:05,(278) 258-8314,(897) 644-2777,261 characters,Sent Text
2023-09-04 16:03:23,(278) 258-8314,(897) 644-2777,88 minutes,Outbound Call
2023-09-04 21:48:25,(278) 258-8314,(897) 644-2777,76 characters,Received Text
2023-09-05 13:14:53,(278) 258-8314,(897) 644-2777,347 characters,Received Text
2023-09-05 16:00:25,(278) 258-8314,(897) 644-2777,18.8 MB,Received Media
2023-09-07 12:43:42,(278) 258-8314,(897) 644-2777,162 characters,Sent Text
2023-09-08 13:09:58,(278) 258-8314,(897) 644-2777,17.1 MB,Received Media
2023-09-08 14:15:25,(278) 258-8314,(897) 644-2777,63 minutes,Inbound Call
2023-09-08 20:33:03,(278) 258-8314,(897) 644-2777,343 characters,Received Text
2023-09-11 20:16:16,(278) 258-8314,(897) 644-2777,7 minutes,Inbound Call
2023-09-13 19:35:40,(278) 258-8314,(897) 644-2777,251 characters,Received Text
2023-09-14 14:37:35,(278) 258-8314,(897) 644-2777,7.6 MB,Sent Media
2023-09-14 15:16:11,(278) 258-8314,(897) 644-2777,260 characters,Received Text
2023-09-14 16:39:31,(278) 258-8314,(897) 644-2777,77 characters,Sent Text
2023-09-16 18:28:51,(278) 258-8314,(897) 644-2777,68 minutes,Outbound Call
2023-09-17 08:46:36,(278) 258-8314,(897) 644-2777,134 characters,Sent Text
2023-09-17 20:46:27,(278) 258-8314,(897) 644-2777,210 characters,Received Text
2023-09-18 17:21:25,(278) 258-8314,(897) 644-2777,137 characters,Received Text
2023-09-19 09:57:49,(278) 258-8314,(897) 644-2777,258 characters,Received Text
2023-09-19 12:37:22,(278) 258-8314,(897) 644-2777,30 characters,Sent Text
2023-09-21 17:30:43,(278) 258-8314,(897) 644-2777,271 characters,Received Text
2023-09-23 12:55:06,(278) 258-8314,(897) 644-2777,350 characters,Sent Text
2023-09-24 13:49:20,(278) 258-8314,(897) 644-2777,80 minutes,Inbound Call
2023-09-24 20:02:12,(278) 258-8314,(897) 644-2777,17.8 MB,Sent Media
2023-09-26 08:14:34,(278) 258-8314,(897) 644-2777,19.1 MB,Sent Media
2023-09-26 08:49:37,(278) 258-8314,(897) 644-2777,147 characters,Sent Text
2023-09-27 14:42:55,(278) 258-8314,(897) 644-2777,333 characters,Sent Text
2023-09-27 18:47:01,(278) 258-8314,(897) 644-2777,39 minutes,Inbound Call
2023-09-27 18:49:41,(278) 258-8314,(897) 644-2777,334 characters,Received Text
2023-09-28 18:17:31,(278) 258-8314,(897) 644-2777,197 characters,Received Text
2023-09-29 15:35:07,(278) 258-8314,(897) 644-2777,22 characters,Sent Text
2023-09-30 09:05:44,(278) 258-8314,(897) 644-2777,262 characters,Sent Text
2023-09-30 20:42:31,(278) 258-8314,(897) 644-2777,18.0 MB,Sent Media
2023-10-01 10:31:20,(278) 258-8314,(897) 644-2777,211 characters,Received Text
2023-10-01 20:08:58,(278) 258-8314,(897) 644-2777,17.6 MB,Received Media
2023-10-03 14:55:14,(278) 258-8314,(897) 644-2777,16.3 MB,Sent Media
2023-10-03 16:20:32,(278) 258-8314,(897) 644-2777,232 characters,Received Text
2023-10-04 12:19:25,(278) 258-8314,(897) 644-2777,46 characters,Received Text
2023-10-07 18:11:45,(278) 258-8314,(897) 644-2777,8.0 MB,Received Media
2023-10-08 12:49:16,(278) 258-8314,(897) 644-2777,5 minutes,Inbound Call
2023-10-08 14:52:58,(278) 258-8314,(897) 644-2777,336 characters,Received Text
2023-10-09 14:02:34,(278) 258-8314,(897) 644-2777,287 characters,Sent Text
2023-10-09 14:56:07,(278) 258-8314,(897) 644-2777,48 minutes,Outbound Call
2023-10-09 16:32:57,(278) 258-8314,(897) 644-2777,29 characters,Received Text
2023-10-12 08:51:20,(278) 258-8314,(897) 644-2777,65 minutes,Inbound Call
2023-10-14 08:44:17,(278) 258-8314,(897) 644-2777,52 characters,Received Text
2023-10-14 19:28:47,(278) 258-8314,(897) 644-2777,147 characters,Sent Text
2023-10-15 08:30:37,(278) 258-8314,(897) 644-2777,334 characters,Sent Text
2023-10-18 18:47:58,(278) 258-8314,(897) 644-2777,54 minutes,Outbound Call
2023-10-18 20:13:49,(278) 258-8314,(897) 644-2777,98 minutes,Inbound Call
2023-10-19 11:13:34,(278) 258-8314,(897) 644-2777,42 minutes,Inbound Call
2023-10-19 13:59:47,(278) 258-8314,(897) 644-2777,202 characters,Received Text
2023-10-21 16:27:07,(278) 258-8314,(897) 644-2777,174 characters,Sent Text
2023-10-21 19:25:14,(278) 258-8314,(897) 644-2777,5 characters,Received Text
2023-10-22 10:56:21,(278) 258-8314,(897) 644-2777,304 characters,Sent Text
2023-10-23 15:34:19,(278) 258-8314,(897) 644-2777,54 minutes,Inbound Call
2023-10-26 19:44:34,(278) 258-8314,(897) 644-2777,294 characters,Sent Text
2023-10-27 09:40:18,(278) 258-8314,(897) 644-2777,111 minutes,Inbound Call
2023-10-28 12:12:32,(278) 258-8314,(897) 644-2777,45 minutes,Inbound Call
2023-11-01 10:51:52,(278) 258-8314,(897) 644-2777,350 characters,Received Text
2023-11-01 14:24:45,(278) 258-8314,(897) 644-2777,105 minutes,Inbound Call
2023-11-02 10:05:53,(278) 258-8314,(897) 644-2777,101 minutes,Inbound Call
2023-11-02 13:43:39,(278) 258-8314,(897) 644-2777,272 characters,Sent Text
2023-11-02 20:58:56,(278) 258-8314,(897) 644-2777,47 minutes,Outbound Call
2023-11-03 08:37:22,(278) 258-8314,(897) 644-2777,222 characters,Sent Text
2023-11-03 20:08:22,(278) 258-8314,(897) 644-2777,240 characters,Received Text
2023-11-04 09:22:27,(278) 258-8314,(897) 644-2777,51 minutes,Outbound Call
2023-11-05 10:35:07,(278) 258-8314,(897) 644-2777,29 characters,Received Text
2023-11-05 13:17:14,(278) 258-8314,(897) 644-2777,85 characters,Sent Text
2023-11-07 17:02:03,(278) 258-8314,(897) 644-2777,119 minutes,Outbound Call
2023-11-11 09:25:48,(278) 258-8314,(897) 644-2777,32 characters,Sent Text
2023-11-11 20:41:47,(278) 258-8314,(897) 644-2777,89 minutes,Inbound Call
2023-11-12 15:35:12,(278) 258-8314,(897) 644-2777,334 characters,Received Text
2023-11-13 12:57:20,(278) 258-8314,(897) 644-2777,120 minutes,Outbound Call
2023-11-15 15:34:19,(278) 258-8314,(897) 644-2777,171 characters,Received Text
2023-11-15 20:12:41,(278) 258-8314,(897) 644-2777,10 characters,Sent Text
2023-11-16 14:38:54,(278) 258-8314,(897) 644-2777,195 characters,Sent Text
2023-11-17 16:42:34,(278) 258-8314,(897) 644-2777,202 characters,Received Text
2023-11-18 09:48:48,(278) 258-8314,(897) 644-2777,35 characters,Sent Text
2023-11-18 17:33:29,(278) 258-8314,(897) 644-2777,248 characters,Received Text
