date,to,from_,size,type_
2023-01-25 10:18:46,(205) 161-1637,(726) 615-6200,15 characters,Received Text
2023-01-25 13:57:43,(554) 282-0564,(726) 615-6200,236 characters,Received Text
2023-01-26 13:38:44,(554) 282-0564,(726) 615-6200,144 characters,Sent Text
2023-01-26 21:16:00,(205) 161-1637,(726) 615-6200,282 characters,Received Text
2023-01-27 08:11:59,(205) 161-1637,(726) 615-6200,18.4 MB,Received Media
2023-01-27 13:20:00,(554) 282-0564,(726) 615-6200,110 minutes,Inbound Call
2023-01-27 21:35:47,(205) 161-1637,(726) 615-6200,67 minutes,Outbound Call
2023-01-28 11:07:52,(554) 282-0564,(726) 615-6200,255 characters,Received Text
2023-01-28 20:38:59,(205) 161-1637,(726) 615-6200,65 characters,Received Text
2023-01-29 15:28:11,(205) 161-1637,(726) 615-6200,345 characters,Received Text
2023-01-30 12:38:54,(205) 161-1637,(726) 615-6200,136 characters,Sent Text
2023-01-30 16:34:04,(554) 282-0564,(726) 615-6200,21 characters,Sent Text
2023-01-30 19:22:25,(205) 161-1637,(726) 615-6200,71 characters,Received Text
2023-01-31 11:08:38,(554) 282-0564,(726) 615-6200,99 minutes,Outbound Call
2023-01-31 17:01:07,(554) 282-0564,(726) 615-6200,67 characters,Received Text
2023-01-31 20:37:19,(205) 161-1637,(726) 615-6200,259 characters,Sent Text
2023-02-01 17:18:35,(554) 282-0564,(726) 615-6200,38 characters,Received Text
2023-02-01 17:28:32,(554) 282-0564,(726) 615-6200,326 characters,Sent Text
2023-02-01 21:09:00,(205) 161-1637,(726) 615-6200,316 characters,Sent Text
2023-02-03 12:09:37,(554) 282-0564,(726) 615-6200,7 minutes,Inbound Call
2023-02-03 19:14:36,(205) 161-1637,(726) 615-6200,239 characters,Received Text
2023-02-04 10:18:37,(205) 161-1637,(726) 615-6200,83 minutes,Inbound Call
2023-02-04 10:44:25,(554) 282-0564,(726) 615-6200,42 characters,Received Text
2023-02-04 10:46:18,(205) 161-1637,(726) 615-6200,5 minutes,Outbound Call
2023-02-04 16:45:27,(205) 161-1637,(726) 615-6200,135 characters,Received Text
2023-02-04 19:49:06,(205) 161-1637,(726) 615-6200,125 characters,Sent Text
2023-02-05 08:25:30,(205) 161-1637,(726) 615-6200,243 characters,Sent Text
2023-02-05 09:21:26,(554) 282-0564,(726) 615-6200,67 minutes,Outbound Call
2023-02-05 09:31:31,(554) 282-0564,(726) 615-6200,38 characters,Sent Text
2023-02-05 20:42:33,(205) 161-1637,(726) 615-6200,75 minutes,Inbound Call
2023-02-06 11:18:24,(554) 282-0564,(726) 615-6200,17.4 MB,Received Media
2023-02-07 12:44:07,(205) 161-1637,(726) 615-6200,45 minutes,Outbound Call
2023-02-08 12:24:17,(205) 161-1637,(726) 615-6200,273 characters,Sent Text
2023-02-08 21:43:06,(554) 282-0564,(726) 615-6200,68 minutes,Outbound Call
2023-02-09 09:57:45,(554) 282-0564,(726) 615-6200,16.2 MB,Sent Media
2023-02-09 11:00:12,(205) 161-1637,(726) 615-6200,18 minutes,Outbound Call
2023-02-09 20:13:18,(554) 282-0564,(726) 615-6200,3 minutes,Outbound Call
2023-02-10 08:29:49,(205) 161-1637,(726) 615-6200,333 characters,Received Text
2023-02-10 11:50:55,(554) 282-0564,(726) 615-6200,60 minutes,Inbound Call
2023-02-10 14:57:14,(554) 282-0564,(726) 615-6200,70 minutes,Outbound Call
2023-02-10 18:13:51,(554) 282-0564,(726) 615-6200,204 characters,Received Text
2023-02-11 10:42:44,(554) 282-0564,(726) 615-6200,16.7 MB,Sent Media
2023-02-11 17:42:45,(554) 282-0564,(726) 615-6200,198 characters,Sent Text
2023-02-12 08:48:03,(205) 161-1637,(726) 615-6200,147 characters,Received Text
2023-02-12 15:11:26,(205) 161-1637,(726) 615-6200,0.7 MB,Received Media
2023-02-13 14:08:02,(554) 282-0564,(726) 615-6200,7 minutes,Outbound Call
2023-02-13 15:37:56,(554) 282-0564,(726) 615-6200,310 characters,Received Text
2023-02-13 19:23:05,(554) 282-0564,(726) 615-6200,99 minutes,Inbound Call
2023-02-13 20:34:34,(205) 161-1637,(726) 615-6200,91 characters,Sent Text
2023-02-14 15:40:05,(554) 282-0564,(726) 615-6200,73 minutes,Inbound Call
2023-02-15 15:49:27,(554) 282-0564,(726) 615-6200,287 characters,Received Text
2023-02-16 09:42:49,(205) 161-1637,(726) 615-6200,332 characters,Sent Text
2023-02-16 11:44:27,(205) 161-1637,(726) 615-6200,12.8 MB,Sent Media
2023-02-16 16:17:18,(205) 161-1637,(726) 615-6200,101 minutes,Outbound Call
2023-02-17 12:32:22,(554) 282-0564,(726) 615-6200,303 characters,Received Text
2023-02-17 15:06:45,(554) 282-0564,(726) 615-6200,104 characters,Sent Text
2023-02-17 21:57:01,(554) 282-0564,(726) 615-6200,2.0 MB,Received Media
2023-02-18 10:26:57,(554) 282-0564,(726) 615-6200,260 characters,Sent Text
2023-02-18 10:55:03,(205) 161-1637,(726) 615-6200,139 characters,Received Text
2023-02-18 20:13:48,(554) 282-0564,(726) 615-6200,326 characters,Received Text
2023-02-19 08:47:05,(205) 161-1637,(726) 615-6200,344 characters,Sent Text
2023-02-20 18:06:30,(205) 161-1637,(726) 615-6200,9.7 MB,Sent Media
2023-02-21 10:18:47,(205) 161-1637,(726) 615-6200,233 characters,Sent Text
2023-02-21 11:45:09,(554) 282-0564,(726) 615-6200,152 characters,Sent Text
2023-02-22 18:08:18,(554) 282-0564,(726) 615-6200,331 characters,Sent Text
2023-02-22 19:22:34,(554) 282-0564,(726) 615-6200,2.9 MB,Sent Media
2023-02-23 08:32:10,(554) 282-0564,(726) 615-6200,8 minutes,Outbound Call
2023-02-23 13:58:31,(554) 282-0564,(726) 615-6200,250 characters,Received Text
2023-02-23 15:36:31,(554) 282-0564,(726) 615-6200,116 characters,Sent Text
2023-02-24 10:54:06,(554) 282-0564,(726) 615-6200,226 characters,Sent Text
2023-02-25 10:40:07,(205) 161-1637,(726) 615-6200,16.3 MB,Sent Media
2023-02-25 11:06:08,(554) 282-0564,(726) 615-6200,126 characters,Sent Text
2023-02-26 11:25:17,(205) 161-1637,(726) 615-6200,101 characters,Sent Text
2023-02-28 11:11:04,(205) 161-1637,(726) 615-6200,297 characters,Sent Text
2023-02-28 13:37:55,(205) 161-1637,(726) 615-6200,105 characters,Received Text
2023-03-01 10:10:41,(205) 161-1637,(726) 615-6200,303 characters,Sent Text
2023-03-01 18:01:29,(205) 161-1637,(726) 615-6200,10.7 MB,Received Media
2023-03-02 10:03:55,(554) 282-0564,(726) 615-6200,310 characters,Sent Text
2023-03-02 16:12:35,(554) 282-0564,(726) 615-6200,8.4 MB,Received Media
2023-03-02 20:33:32,(205) 161-1637,(726) 615-6200,19.0 MB,Received Media
2023-03-03 08:09:51,(554) 282-0564,(726) 615-6200,98 minutes,Outbound Call
2023-03-03 12:24:11,(554) 282-0564,(726) 615-6200,317 characters,Received Text
2023-03-03 18:05:57,(205) 161-1637,(726) 615-6200,43 minutes,Inbound Call
2023-03-04 11:29:37,(205) 161-1637,(726) 615-6200,321 characters,Sent Text
2023-03-04 18:37:15,(205) 161-1637,(726) 615-6200,16 minutes,Outbound Call
2023-03-05 08:17:14,(554) 282-0564,(726) 615-6200,147 characters,Sent Text
2023-03-05 15:10:24,(554) 282-0564,(726) 615-6200,44 minutes,Outbound Call
2023-03-05 18:41:32,(205) 161-1637,(726) 615-6200,238 characters,Sent Text
2023-03-07 20:23:16,(205) 161-1637,(726) 615-6200,36 characters,Sent Text
2023-03-08 11:19:31,(205) 161-1637,(726) 615-6200,11 characters,Sent Text
2023-03-09 11:57:40,(205) 161-1637,(726) 615-6200,120 minutes,Inbound Call
2023-03-09 14:01:51,(205) 161-1637,(726) 615-6200,102 characters,Sent Text
2023-03-10 17:29:23,(205) 161-1637,(726) 615-6200,92 characters,Received Text
2023-03-10 17:30:30,(554) 282-0564,(726) 615-6200,49 characters,Received Text
2023-03-10 17:49:11,(554) 282-0564,(726) 615-6200,117 minutes,Inbound Call
2023-03-11 12:29:40,(554) 282-0564,(726) 615-6200,38 characters,Sent Text
2023-03-11 13:54:19,(205) 161-1637,(726) 615-6200,32 characters,Sent Text
2023-03-11 15:06:08,(205) 161-1637,(726) 615-6200,65 minutes,Inbound Call
2023-03-13 08:48:25,(205) 161-1637,(726) 615-6200,58 minutes,Inbound Call
2023-03-13 16:31:31,(554) 282-0564,(726) 615-6200,54 characters,Received Text
2023-03-14 10:00:38,(554) 282-0564,(726) 615-6200,86 minutes,Inbound Call
2023-03-14 13:58:04,(205) 161-1637,(726) 615-6200,26 characters,Sent Text
2023-03-14 15:34:10,(205) 161-1637,(726) 615-6200,17.7 MB,Received Media
2023-03-14 20:16:11,(205) 161-1637,(726) 615-6200,81 characters,Received Text
2023-03-14 20:17:48,(554) 282-0564,(726) 615-6200,1.9 MB,Sent Media
2023-03-14 20:40:56,(554) 282-0564,(726) 615-6200,235 characters,Received Text
2023-03-16 12:25:57,(205) 161-1637,(726) 615-6200,197 characters,Received Text
2023-03-16 12:32:17,(205) 161-1637,(726) 615-6200,66 minutes,Inbound Call
2023-03-16 14:25:38,(205) 161-1637,(726) 615-6200,16.9 MB,Sent Media
2023-03-16 17:57:25,(205) 161-1637,(726) 615-6200,105 characters,Sent Text
2023-03-17 10:13:41,(205) 161-1637,(726) 615-6200,174 characters,Received Text
2023-03-17 11:04:07,(205) 161-1637,(726) 615-6200,311 characters,Sent Text
2023-03-17 12:38:55,(554) 282-0564,(726) 615-6200,134 characters,Sent Text
2023-03-18 10:38:37,(554) 282-0564,(726) 615-6200,217 characters,Sent Text
2023-03-18 14:25:46,(205) 161-1637,(726) 615-6200,97 characters,Sent Text
2023-03-18 16:38:37,(205) 161-1637,(726) 615-6200,75 minutes,Inbound Call
2023-03-18 21:32:55,(554) 282-0564,(726) 615-6200,60 minutes,Outbound Call
2023-03-19 13:25:51,(554) 282-0564,(726) 615-6200,42 characters,Received Text
2023-03-19 14:12:51,(554) 282-0564,(726) 615-6200,151 characters,Sent Text
2023-03-19 20:38:20,(554) 282-0564,(726) 615-6200,68 minutes,Inbound Call
2023-03-20 19:29:02,(205) 161-1637,(726) 615-6200,1 minutes,Outbound Call
2023-03-21 17:49:20,(205) 161-1637,(726) 615-6200,100 characters,Received Text
2023-03-22 14:52:58,(554) 282-0564,(726) 615-6200,12 characters,Sent Text
2023-03-22 20:59:39,(554) 282-0564,(726) 615-6200,60 minutes,Inbound Call
2023-03-23 10:34:06,(554) 282-0564,(726) 615-6200,4.3 MB,Received Media
2023-03-23 12:10:49,(205) 161-1637,(726) 615-6200,19 characters,Sent Text
2023-03-23 13:39:03,(554) 282-0564,(726) 615-6200,4 minutes,Outbound Call
2023-03-23 21:48:23,(205) 161-1637,(726) 615-6200,66 minutes,Inbound Call
2023-03-24 18:08:50,(205) 161-1637,(726) 615-6200,116 characters,Sent Text
2023-03-25 09:28:32,(554) 282-0564,(726) 615-6200,8 minutes,Outbound Call
2023-03-26 20:20:04,(554) 282-0564,(726) 615-6200,168 characters,Received Text
2023-03-27 10:28:07,(205) 161-1637,(726) 615-6200,64 minutes,Inbound Call
2023-03-27 14:47:54,(205) 161-1637,(726) 615-6200,262 characters,Sent Text
2023-03-27 16:49:12,(554) 282-0564,(726) 615-6200,6.1 MB,Received Media
2023-03-27 20:05:52,(554) 282-0564,(726) 615-6200,143 characters,Received Text
2023-03-28 13:51:34,(554) 282-0564,(726) 615-6200,113 characters,Received Text
2023-03-28 16:35:57,(554) 282-0564,(726) 615-6200,16.2 MB,Received Media
2023-03-28 19:18:45,(554) 282-0564,(726) 615-6200,287 characters,Sent Text
2023-03-29 13:46:32,(205) 161-1637,(726) 615-6200,218 characters,Received Text
2023-03-29 16:00:08,(205) 161-1637,(726) 615-6200,14 characters,Sent Text
2023-03-29 21:33:46,(554) 282-0564,(726) 615-6200,294 characters,Received Text
2023-03-30 16:00:21,(205) 161-1637,(726) 615-6200,88 characters,Sent Text
2023-03-30 16:26:01,(554) 282-0564,(726) 615-6200,43 characters,Received Text
2023-03-30 20:58:10,(554) 282-0564,(726) 615-6200,33 minutes,Inbound Call
2023-03-31 15:19:00,(205) 161-1637,(726) 615-6200,3.2 MB,Sent Media
2023-04-01 08:09:35,(554) 282-0564,(726) 615-6200,93 minutes,Inbound Call
2023-04-01 17:01:38,(554) 282-0564,(726) 615-6200,126 characters,Sent Text
2023-04-02 08:09:54,(554) 282-0564,(726) 615-6200,112 minutes,Outbound Call
2023-04-02 13:34:15,(205) 161-1637,(726) 615-6200,313 characters,Received Text
2023-04-03 09:13:23,(554) 282-0564,(726) 615-6200,37 minutes,Outbound Call
2023-04-03 15:52:11,(205) 161-1637,(726) 615-6200,39 minutes,Inbound Call
2023-04-03 20:24:46,(554) 282-0564,(726) 615-6200,3 minutes,Inbound Call
2023-04-03 20:26:31,(554) 282-0564,(726) 615-6200,71 characters,Received Text
2023-04-04 10:36:36,(554) 282-0564,(726) 615-6200,327 characters,Sent Text
2023-04-04 15:39:42,(205) 161-1637,(726) 615-6200,291 characters,Sent Text
2023-04-04 16:41:18,(554) 282-0564,(726) 615-6200,6.4 MB,Received Media
2023-04-05 18:19:03,(554) 282-0564,(726) 615-6200,6 minutes,Inbound Call
2023-04-06 08:47:31,(205) 161-1637,(726) 615-6200,101 characters,Received Text
2023-04-06 17:37:17,(205) 161-1637,(726) 615-6200,74 minutes,Outbound Call
2023-04-07 15:14:59,(554) 282-0564,(726) 615-6200,128 characters,Received Text
2023-04-08 11:06:34,(205) 161-1637,(726) 615-6200,9.6 MB,Received Media
2023-04-08 14:12:00,(554) 282-0564,(726) 615-6200,84 minutes,Inbound Call
2023-04-08 15:20:42,(205) 161-1637,(726) 615-6200,267 characters,Sent Text
2023-04-09 20:18:38,(205) 161-1637,(726) 615-6200,0.9 MB,Sent Media
2023-04-10 15:20:54,(554) 282-0564,(726) 615-6200,9 minutes,Inbound Call
2023-04-10 15:42:35,(205) 161-1637,(726) 615-6200,71 minutes,Inbound Call
2023-04-11 14:07:00,(554) 282-0564,(726) 615-6200,238 characters,Received Text
2023-04-11 16:56:26,(554) 282-0564,(726) 615-6200,175 characters,Sent Text
2023-04-11 20:22:28,(205) 161-1637,(726) 615-6200,316 characters,Received Text
2023-04-13 21:36:23,(554) 282-0564,(726) 615-6200,57 minutes,Outbound Call
2023-04-14 18:53:00,(205) 161-1637,(726) 615-6200,100 minutes,Inbound Call
2023-04-14 19:01:58,(205) 161-1637,(726) 615-6200,124 characters,Sent Text
2023-04-15 15:08:51,(554) 282-0564,(726) 615-6200,330 characters,Sent Text
2023-04-16 21:23:43,(554) 282-0564,(726) 615-6200,116 characters,Sent Text
2023-04-18 12:59:32,(205) 161-1637,(726) 615-6200,243 characters,Sent Text
2023-04-18 17:09:38,(554) 282-0564,(726) 615-6200,14.1 MB,Sent Media
2023-04-19 16:00:46,(554) 282-0564,(726) 615-6200,219 characters,Received Text
2023-04-20 18:25:19,(205) 161-1637,(726) 615-6200,98 minutes,Outbound Call
2023-04-22 09:42:14,(554) 282-0564,(726) 615-6200,15.7 MB,Sent Media
2023-04-23 10:13:28,(554) 282-0564,(726) 615-6200,3 minutes,Outbound Call
2023-04-23 12:59:55,(205) 161-1637,(726) 615-6200,128 characters,Received Text
2023-04-24 09:40:07,(554) 282-0564,(726) 615-6200,285 characters,Sent Text
2023-04-25 11:41:33,(205) 161-1637,(726) 615-6200,116 minutes,Outbound Call
2023-04-25 19:13:20,(554) 282-0564,(726) 615-6200,60 characters,Sent Text
2023-04-27 08:36:16,(205) 161-1637,(726) 615-6200,97 characters,Sent Text
2023-04-27 15:27:27,(205) 161-1637,(726) 615-6200,193 characters,Received Text
2023-04-27 15:39:39,(205) 161-1637,(726) 615-6200,12 minutes,Outbound Call
2023-04-28 08:04:24,(205) 161-1637,(726) 615-6200,210 characters,Sent Text
2023-04-28 12:21:31,(554) 282-0564,(726) 615-6200,238 characters,Received Text
2023-04-28 14:25:18,(205) 161-1637,(726) 615-6200,94 minutes,Inbound Call
2023-04-28 18:32:05,(205) 161-1637,(726) 615-6200,270 characters,Received Text
2023-04-28 20:18:54,(554) 282-0564,(726) 615-6200,199 characters,Sent Text
2023-04-29 12:46:35,(205) 161-1637,(726) 615-6200,7 characters,Sent Text
2023-04-30 16:01:13,(205) 161-1637,(726) 615-6200,18.0 MB,Received Media
2023-04-30 16:30:30,(205) 161-1637,(726) 615-6200,39 characters,Received Text
2023-05-01 09:59:40,(554) 282-0564,(726) 615-6200,17.1 MB,Received Media
2023-05-01 14:26:56,(205) 161-1637,(726) 615-6200,9.5 MB,Sent Media
2023-05-01 14:30:06,(554) 282-0564,(726) 615-6200,305 characters,Sent Text
2023-05-01 15:36:29,(554) 282-0564,(726) 615-6200,34 minutes,Inbound Call
2023-05-02 14:06:06,(205) 161-1637,(726) 615-6200,221 characters,Received Text
2023-05-02 21:02:56,(205) 161-1637,(726) 615-6200,18.9 MB,Sent Media
2023-05-03 12:18:02,(205) 161-1637,(726) 615-6200,115 characters,Received Text
2023-05-03 18:24:42,(554) 282-0564,(726) 615-6200,8.6 MB,Received Media
2023-05-03 18:57:35,(205) 161-1637,(726) 615-6200,262 characters,Sent Text
2023-05-04 10:32:37,(205) 161-1637,(726) 615-6200,295 characters,Sent Text
2023-05-04 13:40:28,(554) 282-0564,(726) 615-6200,96 minutes,Outbound Call
2023-05-04 17:36:31,(205) 161-1637,(726) 615-6200,119 minutes,Outbound Call
2023-05-04 17:56:37,(554) 282-0564,(726) 615-6200,308 characters,Received Text
2023-05-04 19:40:10,(205) 161-1637,(726) 615-6200,214 characters,Received Text
2023-05-05 14:56:00,(554) 282-0564,(726) 615-6200,107 characters,Received Text
2023-05-05 16:12:14,(554) 282-0564,(726) 615-6200,270 characters,Sent Text
2023-05-05 16:27:54,(554) 282-0564,(726) 615-6200,88 minutes,Inbound Call
2023-05-05 21:55:14,(205) 161-1637,(726) 615-6200,5 minutes,Inbound Call
2023-05-06 09:35:39,(205) 161-1637,(726) 615-6200,242 characters,Sent Text
2023-05-09 08:40:14,(205) 161-1637,(726) 615-6200,108 characters,Received Text
2023-05-09 17:42:12,(205) 161-1637,(726) 615-6200,105 minutes,Outbound Call
2023-05-10 08:19:09,(554) 282-0564,(726) 615-6200,9.5 MB,Sent Media
2023-05-10 10:51:10,(205) 161-1637,(726) 615-6200,46 minutes,Inbound Call
2023-05-10 16:15:58,(205) 161-1637,(726) 615-6200,185 characters,Received Text
2023-05-10 16:30:06,(205) 161-1637,(726) 615-6200,2.5 MB,Received Media
2023-05-10 21:21:26,(554) 282-0564,(726) 615-6200,84 minutes,Inbound Call
2023-05-11 11:23:20,(554) 282-0564,(726) 615-6200,247 characters,Received Text
2023-05-11 20:10:13,(554) 282-0564,(726) 615-6200,115 characters,Sent Text
2023-05-12 12:29:10,(554) 282-0564,(726) 615-6200,12 characters,Received Text
2023-05-12 15:10:56,(554) 282-0564,(726) 615-6200,333 characters,Sent Text
2023-05-12 19:35:52,(205) 161-1637,(726) 615-6200,63 minutes,Inbound Call
2023-05-12 20:44:20,(205) 161-1637,(726) 615-6200,119 characters,Received Text
2023-05-13 12:24:40,(205) 161-1637,(726) 615-6200,19 characters,Sent Text
2023-05-13 13:30:13,(554) 282-0564,(726) 615-6200,93 characters,Sent Text
2023-05-14 08:44:10,(554) 282-0564,(726) 615-6200,7.1 MB,Sent Media
2023-05-14 17:18:43,(554) 282-0564,(726) 615-6200,45 minutes,Outbound Call
2023-05-14 18:29:56,(205) 161-1637,(726) 615-6200,290 characters,Received Text
2023-05-14 21:35:38,(205) 161-1637,(726) 615-6200,29 minutes,Outbound Call
2023-05-14 21:46:53,(205) 161-1637,(726) 615-6200,119 minutes,Inbound Call
2023-05-15 20:10:33,(205) 161-1637,(726) 615-6200,36 minutes,Outbound Call
2023-05-16 08:13:08,(205) 161-1637,(726) 615-6200,55 minutes,Inbound Call
2023-05-17 18:50:07,(205) 161-1637,(726) 615-6200,60 minutes,Outbound Call
2023-05-17 21:05:28,(554) 282-0564,(726) 615-6200,110 minutes,Inbound Call
2023-05-18 15:48:42,(205) 161-1637,(726) 615-6200,22 characters,Received Text
2023-05-18 20:15:38,(554) 282-0564,(726) 615-6200,112 characters,Sent Text
2023-05-19 11:28:20,(554) 282-0564,(726) 615-6200,196 characters,Received Text
2023-05-19 13:27:10,(205) 161-1637,(726) 615-6200,58 characters,Sent Text
2023-05-21 09:28:42,(205) 161-1637,(726) 615-6200,85 minutes,Outbound Call
2023-05-21 10:54:20,(205) 161-1637,(726) 615-6200,17.8 MB,Sent Media
2023-05-22 08:04:30,(205) 161-1637,(726) 615-6200,4 characters,Sent Text
2023-05-22 09:57:49,(554) 282-0564,(726) 615-6200,256 characters,Sent Text
2023-05-22 15:04:21,(554) 282-0564,(726) 615-6200,36 characters,Received Text
2023-05-23 10:45:27,(205) 161-1637,(726) 615-6200,70 minutes,Inbound Call
2023-05-23 15:15:25,(205) 161-1637,(726) 615-6200,207 characters,Received Text
2023-05-23 18:22:44,(554) 282-0564,(726) 615-6200,157 characters,Sent Text
2023-05-24 17:26:16,(554) 282-0564,(726) 615-6200,185 characters,Sent Text
2023-05-25 15:47:10,(554) 282-0564,(726) 615-6200,76 characters,Sent Text
2023-05-26 14:50:10,(205) 161-1637,(726) 615-6200,13.6 MB,Received Media
2023-05-26 17:53:05,(205) 161-1637,(726) 615-6200,113 minutes,Outbound Call
2023-05-27 10:16:17,(205) 161-1637,(726) 615-6200,68 minutes,Inbound Call
2023-05-27 16:18:39,(554) 282-0564,(726) 615-6200,329 characters,Received Text
2023-05-27 18:58:16,(554) 282-0564,(726) 615-6200,118 minutes,Outbound Call
2023-05-28 17:56:00,(205) 161-1637,(726) 615-6200,104 characters,Sent Text
2023-05-28 21:37:01,(554) 282-0564,(726) 615-6200,119 minutes,Inbound Call
2023-05-29 15:06:21,(205) 161-1637,(726) 615-6200,92 minutes,Inbound Call
2023-05-30 20:01:44,(554) 282-0564,(726) 615-6200,59 characters,Received Text
2023-05-30 21:30:27,(205) 161-1637,(726) 615-6200,219 characters,Sent Text
2023-05-31 15:39:20,(205) 161-1637,(726) 615-6200,40 minutes,Inbound Call
2023-05-31 18:16:13,(554) 282-0564,(726) 615-6200,64 minutes,Inbound Call
2023-06-01 11:30:12,(205) 161-1637,(726) 615-6200,53 characters,Received Text
2023-06-01 18:53:01,(554) 282-0564,(726) 615-6200,8.4 MB,Sent Media
2023-06-02 11:00:16,(554) 282-0564,(726) 615-6200,51 minutes,Outbound Call
2023-06-02 11:50:23,(205) 161-1637,(726) 615-6200,52 minutes,Outbound Call
2023-06-02 11:51:16,(554) 282-0564,(726) 615-6200,24 characters,Sent Text
2023-06-02 20:00:31,(554) 282-0564,(726) 615-6200,324 characters,Received Text
2023-06-03 17:41:53,(554) 282-0564,(726) 615-6200,24 minutes,Outbound Call
2023-06-04 11:30:48,(554) 282-0564,(726) 615-6200,195 characters,Sent Text
2023-06-04 18:44:39,(205) 161-1637,(726) 615-6200,336 characters,Received Text
2023-06-04 19:24:48,(554) 282-0564,(726) 615-6200,208 characters,Received Text
