date,description,amount,balance
2023-01-29 13:38:37,Purchase by Hannah Phillips,$87.64,"$300,530.77"
2023-01-29 15:02:40,Purchase by Dian Phillips,$190.37,"$300,324.64"
2023-01-29 15:57:45,Purchase by Betsy Nunez,$97.36,"$300,085.46"
2023-01-29 17:27:45,Purchase by Jonathon Bryant,$118.49,"$300,443.13"
2023-01-30 14:51:00,Purchase by Lena Hartman,$151.74,"$300,682.51"
2023-01-30 16:51:24,Purchase by Jonathon Hayes,$34.65,"$300,717.16"
2023-01-31 08:21:35,Purchase by Thys Hayes,$86.64,"$301,015.86"
2023-01-31 18:17:32,Purchase by Lindy Tucker,$136.60,"$300,853.76"
2023-01-31 19:05:28,Purchase by Jonathon Hayes,$75.46,"$300,929.22"
2023-02-01 09:33:08,Purchase by Gory Hayes,$168.70,"$301,291.86"
2023-02-01 13:15:59,Purchase by Hannah Phillips,$56.50,"$301,348.36"
2023-02-01 16:11:31,Purchase by Amber Calhoun,$107.30,"$301,123.16"
2023-02-02 09:14:34,Purchase by Albert Gilbert,$147.63,"$301,495.99"
2023-02-02 14:15:40,Purchase by Amber Calhoun,$74.61,"$301,818.38"
2023-02-02 14:53:43,Purchase by Mickey Key,$137.22,"$301,743.77"
2023-02-02 15:32:30,Purchase by Cassie Garcia,$110.56,"$301,606.55"
2023-02-03 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$298,818.38"
2023-02-03 10:20:32,Purchase by Stephanie Dominguez,$69.18,"$298,887.56"
2023-02-03 10:57:51,Purchase by Hannah Phillips,$148.10,"$299,436.04"
2023-02-03 14:35:46,Purchase by Kim Hahn,$93.44,"$299,111.77"
2023-02-03 19:04:17,Purchase by Rebecca Lewis,$176.17,"$299,287.94"
2023-02-03 21:57:47,Purchase by Lena Hartman,$130.77,"$299,018.33"
2023-02-04 09:12:14,Purchase by Erica Miranda,$53.84,"$299,489.88"
2023-02-04 16:24:08,Purchase by Thys Hayes,$62.93,"$299,643.53"
2023-02-04 17:55:06,Purchase by Hannah Phillips,$166.32,"$299,809.85"
2023-02-04 20:40:46,Purchase by Jonathon Hayes,$90.72,"$299,580.60"
2023-02-05 13:37:33,Purchase by Angie Brown,$130.22,"$300,159.33"
2023-02-05 14:38:27,Purchase by Angela Brown,$92.51,"$300,029.11"
2023-02-05 18:13:24,Purchase by Bob Lewis,$126.75,"$299,936.60"
2023-02-06 08:46:49,Purchase by Katherine Calhoun,$182.64,"$300,503.84"
2023-02-06 17:09:22,Purchase by John Delgado,$70.10,"$300,229.43"
2023-02-06 19:28:49,Purchase by Kim Hahn,$91.77,"$300,321.20"
2023-02-07 08:42:11,Purchase by Mickey Key,$142.15,"$301,009.30"
2023-02-07 13:43:21,Purchase by Lena Hartman,$102.23,"$300,867.15"
2023-02-07 14:46:29,Purchase by Ann Bryant,$69.19,"$300,573.03"
2023-02-07 16:40:19,Purchase by Dave Harris,$191.89,"$300,764.92"
2023-02-08 08:33:51,Purchase by Mikayla Bryant,$118.33,"$301,322.84"
2023-02-08 08:40:04,Purchase by Kim Nunez,$39.34,"$301,204.51"
2023-02-08 09:11:57,Purchase by Kim Hahn,$155.87,"$301,165.17"
2023-02-08 18:34:21,Purchase by Drew Phillips,$80.77,"$301,403.61"
2023-02-09 10:54:45,Purchase by Jonathon Bryant,$20.52,"$301,609.42"
2023-02-09 19:15:08,Purchase by Mel Green,$185.29,"$301,588.90"
2023-02-10 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$298,609.42"
2023-02-10 15:04:44,Purchase by Cassie Garcia,$26.31,"$298,822.29"
2023-02-10 16:16:15,Purchase by Kim Hahn,$186.56,"$298,795.98"
2023-02-10 19:08:14,Purchase by Katherine Calhoun,$179.30,"$299,001.59"
2023-02-11 08:48:07,Purchase by Becky Calhoun,$123.90,"$299,618.22"
2023-02-11 09:02:40,Purchase by Jonathon Hayes,$22.48,"$299,494.32"
2023-02-11 09:11:20,Purchase by Cassie Garcia,$172.95,"$299,471.84"
2023-02-11 17:37:35,Purchase by Jonathon Bryant,$34.47,"$299,652.69"
2023-02-11 21:17:27,Purchase by Sara Walker,$178.13,"$299,298.89"
2023-02-11 21:18:40,Purchase by Terri Gonzalez,$119.17,"$299,120.76"
2023-02-12 08:03:58,Purchase by Mickey Key,$27.97,"$299,680.66"
2023-02-12 11:59:18,Purchase by Amber Calhoun,$157.98,"$299,838.64"
2023-02-13 11:45:10,Purchase by Jonathon Bryant,$65.89,"$299,904.53"
2023-02-14 20:51:08,Purchase by Dicey Green,$52.85,"$299,957.38"
2023-02-15 08:58:33,Purchase by Bob Lewis,$73.32,"$300,247.73"
2023-02-15 14:07:57,Purchase by Cassie Garcia,$128.90,"$300,174.41"
2023-02-15 16:12:55,Purchase by Manda Martinez,$88.13,"$300,045.51"
2023-02-16 20:23:06,Purchase by Liza Phillips,$194.99,"$300,565.84"
2023-02-16 21:37:26,Purchase by Lena Hartman,$123.12,"$300,370.85"
2023-02-17 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$297,619.44"
2023-02-17 08:52:36,Purchase by Kim Hahn,$144.83,"$297,764.27"
2023-02-17 14:21:55,Purchase by Betsy Nunez,$53.60,"$300,619.44"
2023-02-18 09:26:34,Purchase by Bob Lewis,$140.59,"$297,986.35"
2023-02-18 11:17:13,Purchase by Mickey Key,$168.14,"$298,154.49"
2023-02-18 13:09:23,Purchase by Geoff Williamson,$81.49,"$297,845.76"
2023-02-19 09:12:20,Purchase by Becky Calhoun,$56.12,"$298,702.13"
2023-02-19 09:34:23,Purchase by Bob Lewis,$67.46,"$298,646.01"
2023-02-19 11:42:59,Purchase by Erica Miranda,$69.63,"$298,389.34"
2023-02-19 12:19:21,Purchase by Dan Porter,$189.21,"$298,578.55"
2023-02-19 15:08:03,Purchase by Cassie Garcia,$63.31,"$298,319.71"
2023-02-19 15:20:00,Purchase by Betsy Nunez,$101.91,"$298,256.40"
2023-02-20 18:25:11,Purchase by Reg Stokes,$74.18,"$298,872.54"
2023-02-20 19:35:36,Purchase by Erica Miranda,$96.23,"$298,798.36"
2023-02-20 21:47:58,Purchase by Hannah Phillips,$136.55,"$299,009.09"
2023-02-21 11:07:13,Purchase by Marty King,$91.87,"$299,266.04"
2023-02-21 14:10:38,Purchase by Albert Gilbert,$63.46,"$299,072.55"
2023-02-21 18:26:39,Purchase by Cassie Garcia,$21.38,"$299,287.42"
2023-02-21 19:43:24,Purchase by Lena Hartman,$101.62,"$299,174.17"
2023-02-21 21:56:56,Purchase by Davey Wilson,$147.30,"$299,434.72"
2023-02-22 10:50:32,Purchase by Jonathon Bryant,$142.99,"$299,719.09"
2023-02-22 17:59:46,Purchase by Hannah Phillips,$84.68,"$299,803.77"
2023-02-22 21:47:48,Purchase by Bob Lewis,$141.38,"$299,576.10"
2023-02-23 13:09:50,Purchase by Stephanie Dominguez,$65.22,"$299,868.99"
2023-02-23 13:31:13,Purchase by Kim Nunez,$33.20,"$299,993.49"
2023-02-23 13:48:56,Purchase by Sara Walker,$91.30,"$299,960.29"
2023-02-24 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$296,993.49"
2023-02-24 08:47:53,Purchase by Kim Nunez,$138.53,"$297,170.83"
2023-02-24 11:10:17,Purchase by Lena Hartman,$38.81,"$297,032.30"
2023-02-24 12:17:46,Purchase by Bob Lewis,$168.70,"$297,339.53"
2023-02-24 12:36:43,Purchase by Stephanie Daniel,$172.76,"$297,512.29"
2023-02-24 21:38:32,Purchase by Becky Calhoun,$39.94,"$297,552.23"
2023-02-25 11:30:22,Purchase by Thys Hayes,$151.23,"$297,808.87"
2023-02-25 17:04:23,Purchase by John Key,$105.41,"$297,657.64"
2023-02-26 11:33:07,Purchase by Thomas Hayes,$46.71,"$297,977.68"
2023-02-26 13:45:25,Purchase by April Hayes,$122.10,"$297,930.97"
2023-02-26 19:39:35,Purchase by Hannah Phillips,$197.94,"$298,175.62"
2023-02-27 10:44:13,Purchase by Mickey Key,$51.97,"$298,478.66"
2023-02-27 10:47:25,Purchase by Jonathon Bryant,$75.16,"$298,693.95"
2023-02-27 10:51:54,Purchase by Al Wheeler,$140.13,"$298,618.79"
2023-02-27 11:30:19,Purchase by Albert Gilbert,$186.37,"$298,361.99"
2023-02-27 15:44:10,Purchase by Erica Miranda,$64.70,"$298,426.69"
2023-02-28 15:59:39,Purchase by Betsy Nunez,$21.98,"$298,715.93"
2023-02-28 20:05:30,Purchase by Danny Reyes,$147.85,"$298,863.78"
2023-03-01 11:26:04,Purchase by Lena Hartman,$100.64,"$298,964.42"
2023-03-01 16:46:26,Purchase by Hannah Phillips,$88.90,"$299,430.06"
2023-03-01 17:57:25,Purchase by Kim Nunez,$196.62,"$299,161.04"
2023-03-01 21:37:13,Purchase by Jonathon Bryant,$180.12,"$299,341.16"
2023-03-02 09:38:14,Purchase by Ren Calhoun,$39.51,"$299,931.94"
2023-03-02 14:47:28,Purchase by Stephanie Dominguez,$44.47,"$299,474.53"
2023-03-02 15:59:45,Purchase by Danny Reyes,$98.42,"$299,572.95"
2023-03-02 18:10:58,Purchase by Katherine Calhoun,$172.21,"$299,892.43"
2023-03-02 20:16:36,Purchase by Paddy Key,$147.27,"$299,720.22"
2023-03-03 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$296,931.94"
2023-03-03 08:23:08,Purchase by Kim Nunez,$100.86,"$297,189.41"
2023-03-03 16:16:26,Purchase by Stephanie Dominguez,$156.61,"$297,088.55"
2023-03-03 16:41:58,Purchase by Amber Calhoun,$124.28,"$297,313.69"
2023-03-03 20:54:02,Purchase by Daniel Gomez,$151.73,"$297,465.42"
2023-03-04 08:09:58,Purchase by Jonny Gomez,$89.90,"$297,578.53"
2023-03-04 11:14:33,Purchase by Dave Harris,$23.21,"$297,488.63"
2023-03-04 15:35:41,Purchase by Liza Phillips,$127.16,"$297,705.69"
2023-03-05 13:20:43,Purchase by Mike Gomez,$69.20,"$297,774.89"
2023-03-06 10:34:13,Purchase by Mel Green,$158.15,"$298,107.68"
2023-03-06 10:58:48,Purchase by Mikayla Bryant,$118.47,"$298,532.42"
2023-03-06 13:29:27,Purchase by Albert Gilbert,$127.22,"$298,323.66"
2023-03-06 15:09:13,Purchase by Mike Gomez,$88.76,"$298,196.44"
2023-03-06 15:37:16,Purchase by Lindy Tucker,$174.64,"$297,949.53"
2023-03-06 16:19:00,Purchase by Kev Phillips,$144.42,"$298,676.84"
2023-03-06 20:59:33,Purchase by Kim Nunez,$90.29,"$298,413.95"
2023-03-07 08:43:32,Purchase by Debbie Allen,$173.74,"$298,980.19"
2023-03-07 12:37:14,Purchase by Hannah Phillips,$147.28,"$299,343.39"
2023-03-07 12:54:39,Purchase by Lena Hartman,$55.10,"$298,806.45"
2023-03-07 13:09:48,Purchase by Mikayla Bryant,$124.34,"$299,146.30"
2023-03-07 15:37:14,Purchase by Albert Gilbert,$74.51,"$298,751.35"
2023-03-07 18:06:50,Purchase by Erica Miranda,$41.77,"$299,021.96"
2023-03-07 19:32:09,Purchase by Day Brown,$49.81,"$299,196.11"
2023-03-08 10:23:07,Purchase by Cassie Garcia,$149.67,"$299,493.06"
2023-03-08 16:27:22,Purchase by Mikayla Bryant,$85.76,"$299,578.82"
2023-03-09 08:55:19,Purchase by Hannah Phillips,$133.34,"$300,177.80"
2023-03-09 09:06:07,Purchase by Cassie Garcia,$59.93,"$299,826.69"
2023-03-09 10:15:06,Purchase by Katherine Calhoun,$29.89,"$299,993.72"
2023-03-09 13:41:08,Purchase by Mikayla Bryant,$50.74,"$300,044.46"
2023-03-09 15:53:36,Purchase by Jonathon Hayes,$137.14,"$299,963.83"
2023-03-09 16:10:08,Purchase by Betsy Nunez,$187.94,"$299,766.76"
2023-03-10 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$297,177.80"
2023-03-10 09:19:09,Purchase by Mikayla Bryant,$129.11,"$297,481.61"
2023-03-10 09:58:25,Purchase by Dan Porter,$105.00,"$297,352.50"
2023-03-10 12:00:16,Purchase by Day Brown,$57.67,"$297,539.28"
2023-03-10 13:23:27,Purchase by Lindy Tucker,$69.70,"$297,247.50"
2023-03-10 15:50:10,Purchase by Dicey Green,$63.54,"$297,602.82"
2023-03-11 12:34:20,Purchase by Hannah Phillips,$91.49,"$298,261.21"
2023-03-11 13:59:56,Purchase by Mike Gomez,$124.38,"$297,727.20"
2023-03-11 14:51:28,Purchase by Angela Brown,$40.31,"$298,038.16"
2023-03-11 17:51:40,Purchase by Cassie Garcia,$146.90,"$297,874.10"
2023-03-11 19:53:21,Purchase by Jonathon Bryant,$131.56,"$298,169.72"
2023-03-11 20:14:22,Purchase by Jonathon Hayes,$123.75,"$297,997.85"
2023-03-12 11:09:01,Purchase by Albert Gilbert,$94.91,"$298,356.12"
2023-03-12 11:41:32,Purchase by Lena Hartman,$83.82,"$298,439.94"
2023-03-12 11:51:14,Purchase by Dan Porter,$115.70,"$298,829.94"
2023-03-12 14:57:57,Purchase by Erica Miranda,$113.43,"$298,714.24"
2023-03-12 19:18:41,Purchase by Kim Hahn,$160.87,"$298,600.81"
2023-03-12 19:48:27,Purchase by Hannah Phillips,$35.10,"$298,865.04"
2023-03-13 14:19:44,Purchase by Stephanie Dominguez,$130.55,"$298,995.59"
2023-03-13 15:53:46,Purchase by Teri May,$72.55,"$299,123.24"
2023-03-13 18:04:35,Purchase by Sara Walker,$55.10,"$299,050.69"
2023-03-14 13:35:27,Purchase by Mickey Key,$98.39,"$299,540.95"
2023-03-14 17:04:43,Purchase by Cassie Garcia,$141.14,"$299,442.56"
2023-03-14 18:25:54,Purchase by Betsy Nunez,$178.18,"$299,301.42"
2023-03-14 18:41:37,Purchase by Becky Calhoun,$50.22,"$299,785.04"
2023-03-14 19:23:59,Purchase by Angela Brown,$193.87,"$299,734.82"
2023-03-15 10:30:11,Purchase by Gory Hayes,$145.10,"$300,186.49"
2023-03-15 10:37:12,Purchase by Amber Calhoun,$88.22,"$300,041.39"
2023-03-15 17:57:48,Purchase by Micah Green,$168.13,"$299,953.17"
2023-03-16 10:12:11,Purchase by Mike Gomez,$130.20,"$300,316.69"
2023-03-16 14:48:35,Purchase by Kim Hahn,$163.38,"$300,547.84"
2023-03-16 16:56:36,Purchase by Albert Gilbert,$67.77,"$300,384.46"
2023-03-17 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$297,547.84"
2023-03-18 08:25:23,Purchase by Emmy Garcia,$194.21,"$297,742.05"
2023-03-19 09:48:04,Purchase by Jonathon Hayes,$151.38,"$297,935.31"
2023-03-19 13:42:14,Purchase by Patricia Wilkerson,$41.88,"$297,783.93"
2023-03-20 12:01:16,Purchase by Christina King,$179.36,"$298,285.38"
2023-03-20 18:40:14,Purchase by Kim Hahn,$170.71,"$298,106.02"
2023-03-21 08:11:27,Purchase by Curt Porter,$154.15,"$298,439.53"
2023-03-21 15:31:41,Purchase by Lena Hartman,$100.34,"$298,539.87"
2023-03-22 10:34:36,Purchase by Sara Walker,$139.13,"$298,679.00"
2023-03-22 14:17:35,Purchase by Thys Hayes,$23.94,"$298,997.04"
2023-03-22 16:13:40,Purchase by Dave Wilson,$177.30,"$298,973.10"
2023-03-22 16:15:12,Purchase by Amber Calhoun,$116.80,"$298,795.80"
2023-03-23 14:10:15,Purchase by Amber Calhoun,$26.13,"$299,093.05"
2023-03-23 15:09:11,Purchase by Jonathon Hayes,$69.88,"$299,066.92"
2023-03-23 19:57:44,Purchase by Katherine Calhoun,$146.53,"$299,239.58"
2023-03-24 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$296,239.58"
2023-03-24 10:49:49,Purchase by Cassie Garcia,$92.95,"$296,332.53"
2023-03-24 18:24:36,Purchase by Becky Calhoun,$132.77,"$296,465.30"
2023-03-25 12:26:55,Purchase by Tess Wheeler,$71.79,"$296,767.52"
2023-03-25 13:14:11,Purchase by Stephanie Dominguez,$157.86,"$296,623.16"
2023-03-25 18:10:31,Purchase by Erica Miranda,$72.57,"$296,695.73"
2023-03-26 11:05:10,Purchase by Stephanie Dominguez,$127.86,"$296,895.38"
2023-03-26 17:19:34,Purchase by Cassie Garcia,$120.36,"$297,106.04"
2023-03-26 17:31:43,Purchase by Jonathon Bryant,$138.62,"$297,244.66"
2023-03-26 17:56:30,Purchase by Mike Gomez,$90.30,"$296,985.68"
2023-03-27 08:41:38,Purchase by Kim Nunez,$63.48,"$297,722.94"
2023-03-27 10:21:56,Purchase by Betsy Nunez,$51.13,"$297,295.79"
2023-03-27 10:55:56,Purchase by Sara Wilson,$79.82,"$297,375.61"
2023-03-27 17:14:53,Purchase by Tess Wheeler,$97.72,"$298,000.55"
2023-03-27 18:48:08,Purchase by Kim Hahn,$107.58,"$297,483.19"
2023-03-27 19:39:43,Purchase by Al Wheeler,$179.89,"$297,902.83"
2023-03-27 20:03:08,Purchase by Jonathon Hayes,$176.27,"$297,659.46"
2023-03-28 12:19:13,Purchase by Thys Hayes,$42.72,"$298,266.66"
2023-03-28 12:29:20,Purchase by Amber Calhoun,$44.56,"$298,223.94"
2023-03-28 17:01:30,Purchase by Albert Gilbert,$124.59,"$298,125.14"
2023-03-28 19:49:13,Purchase by Kev Phillips,$198.98,"$298,465.64"
2023-03-28 20:44:42,Purchase by Jonathon Hayes,$54.24,"$298,179.38"
2023-03-29 08:03:45,Purchase by Betsy Nunez,$125.30,"$298,590.94"
2023-03-29 13:00:51,Purchase by Sarah Bryant,$158.64,"$298,960.04"
2023-03-29 16:24:05,Purchase by Juston Brown,$121.68,"$298,801.40"
2023-03-29 18:58:59,Purchase by Stephanie Dominguez,$88.78,"$298,679.72"
2023-03-30 09:08:26,Purchase by Derek Garcia,$25.46,"$299,399.58"
2023-03-30 10:28:26,Purchase by Bob Lewis,$142.52,"$299,374.12"
2023-03-30 11:14:55,Purchase by Stephanie Dominguez,$186.20,"$299,146.24"
2023-03-30 11:44:58,Purchase by Daniel Gomez,$196.93,"$299,596.51"
2023-03-30 20:41:38,Purchase by Erica Miranda,$85.36,"$299,231.60"
2023-03-31 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$296,596.51"
2023-03-31 08:03:49,Purchase by Erica Miranda,$25.14,"$296,621.65"
2023-03-31 18:15:00,Purchase by Hannah Phillips,$142.18,"$297,079.22"
2023-03-31 18:45:11,Purchase by Dicey Green,$85.93,"$297,165.15"
2023-03-31 19:06:43,Purchase by Mickey Key,$171.64,"$296,793.29"
2023-03-31 19:28:33,Purchase by Jonathon Bryant,$143.75,"$296,937.04"
2023-04-01 15:12:02,Purchase by Reg Stokes,$99.92,"$297,265.07"
2023-04-02 13:08:44,Purchase by Jonathon Hayes,$168.68,"$297,848.96"
2023-04-02 14:12:25,Purchase by Erica Miranda,$96.60,"$297,680.28"
2023-04-02 14:47:18,Purchase by Dave Harris,$33.12,"$297,583.68"
2023-04-02 15:13:44,Purchase by Mel Green,$133.15,"$297,398.22"
2023-04-02 16:07:11,Purchase by Jonathon Bryant,$160.34,"$298,054.23"
2023-04-02 16:38:41,Purchase by Angela Brown,$44.93,"$297,893.89"
2023-04-02 16:49:08,Purchase by Stephanie Dominguez,$152.34,"$297,550.56"
2023-04-03 09:05:28,Purchase by Thys Hayes,$50.56,"$298,323.24"
2023-04-03 10:55:41,Purchase by Erica Miranda,$187.76,"$298,272.68"
2023-04-03 11:18:31,Purchase by Hannah Phillips,$165.54,"$298,488.78"
2023-04-03 19:18:06,Purchase by Mel Green,$30.69,"$298,084.92"
2023-04-04 10:16:37,Purchase by Hannah Phillips,$172.96,"$298,712.41"
2023-04-04 15:57:11,Purchase by Dicey Green,$165.16,"$298,877.57"
2023-04-04 20:32:52,Purchase by Sara Walker,$50.67,"$298,539.45"
2023-04-05 08:21:21,Purchase by Betsy Nunez,$87.16,"$298,964.73"
2023-04-05 17:44:05,Purchase by Mel Green,$174.70,"$299,139.43"
