date,description,amount,balance
2023-04-28 00:00:00,Purchase by AffordableHub,"$1,000.00","$60,379.56"
2023-04-28 13:33:38,Flexin - Payment,$-94.82,"$59,379.56"
2023-04-30 12:28:04,Flexin - Payment,$-25.59,"$60,353.97"
2023-05-02 14:31:26,youGrocery - Payment,$-151.70,"$60,202.27"
2023-05-05 00:00:00,Purchase by AffordableHub,"$1,000.00","$61,148.94"
2023-05-05 16:11:34,youGrocery - Payment,$-53.33,"$60,148.94"
2023-05-06 08:24:11,Flexin - Payment,$-153.90,"$60,970.14"
2023-05-06 15:49:43,youGrocery - Payment,$-24.90,"$61,124.04"
2023-05-10 10:37:55,youGrocery - Payment,$-59.27,"$60,910.87"
2023-05-10 15:45:50,Flexin - Payment,$-95.95,"$60,814.92"
2023-05-12 00:00:00,Purchase by AffordableHub,"$1,000.00","$61,814.92"
2023-05-16 11:58:43,Flexin - Payment,$-30.30,"$61,657.43"
2023-05-16 16:14:21,youGrocery - Payment,$-127.19,"$61,687.73"
2023-05-19 00:00:00,Purchase by AffordableHub,"$1,000.00","$62,505.91"
2023-05-19 16:13:31,Flexin - Payment,$-151.52,"$61,505.91"
2023-05-20 19:30:34,StrongLink - Payment,$-75.48,"$62,430.43"
2023-05-22 12:06:20,Flexin - Payment,$-179.90,"$62,250.53"
2023-05-23 16:17:06,Flexin - Payment,$-191.66,"$62,058.87"
2023-05-25 16:18:22,Flexin - Payment,$-177.51,"$61,881.36"
2023-05-26 00:00:00,Purchase by AffordableHub,"$1,000.00","$62,724.16"
2023-05-26 16:43:52,Flexin - Payment,$-157.20,"$61,724.16"
2023-06-01 17:42:03,Flexin - Payment,$-35.81,"$62,688.35"
2023-06-02 00:00:00,Purchase by AffordableHub,"$1,000.00","$63,688.35"
2023-06-07 08:04:38,Flexin - Payment,$-65.60,"$63,531.04"
2023-06-07 15:33:13,youGrocery - Payment,$-91.71,"$63,596.64"
2023-06-09 00:00:00,Purchase by AffordableHub,"$1,000.00","$64,382.78"
2023-06-09 14:19:32,Flexin - Payment,$-148.26,"$63,382.78"
2023-06-10 10:31:43,youGrocery - Payment,$-64.32,"$64,318.46"
2023-06-11 20:03:04,Flexin - Payment,$-120.17,"$64,198.29"
2023-06-13 12:09:21,youGrocery - Payment,$-198.43,"$63,999.86"
2023-06-14 11:58:19,AffordableHub - Payment,$-181.28,"$63,818.58"
2023-06-16 00:00:00,Purchase by AffordableHub,"$1,000.00","$64,634.58"
2023-06-16 14:26:02,Flexin - Payment,$-184.00,"$63,634.58"
2023-06-20 13:32:53,Flexin - Payment,$-143.17,"$64,491.41"
2023-06-22 18:21:17,Flexin - Payment,$-185.43,"$64,305.98"
2023-06-23 00:00:00,Purchase by AffordableHub,"$1,000.00","$65,305.98"
2023-06-25 20:25:24,youGrocery - Payment,$-62.82,"$65,243.16"
2023-06-30 00:00:00,Purchase by AffordableHub,"$1,000.00","$66,243.16"
2023-07-01 09:14:50,Fitr - Payment,$-103.55,"$66,139.61"
2023-07-02 15:24:32,Flexin - Payment,$-81.27,"$66,058.34"
2023-07-04 14:51:21,Flexin - Payment,$-92.42,"$65,965.92"
2023-07-07 00:00:00,Purchase by AffordableHub,"$1,000.00","$66,965.92"
2023-07-08 15:26:52,Healthn - Payment,$-155.42,"$66,810.50"
2023-07-11 10:57:53,Flexin - Payment,$-124.64,"$66,685.86"
2023-07-12 13:02:21,youGrocery - Payment,$-21.95,"$66,663.91"
2023-07-14 00:00:00,Purchase by AffordableHub,"$1,000.00","$67,663.91"
2023-07-16 20:56:24,StrongLink - Payment,$-183.88,"$67,480.03"
2023-07-18 09:52:51,Flexin - Payment,$-45.80,"$67,434.23"
2023-07-19 09:22:21,Healthn - Payment,$-78.65,"$67,355.58"
2023-07-20 17:07:37,Foodr - Payment,$-100.40,"$67,255.18"
2023-07-21 00:00:00,Purchase by AffordableHub,"$1,000.00","$68,255.18"
2023-07-27 08:52:40,Flexin - Payment,$-83.67,"$68,171.51"
2023-07-28 00:00:00,Purchase by AffordableHub,"$1,000.00","$69,139.70"
2023-07-28 08:16:32,Flexin - Payment,$-31.81,"$68,139.70"
2023-07-30 20:24:25,youGrocery - Payment,$-72.12,"$69,067.58"
2023-08-02 16:41:53,Foodr - Payment,$-143.85,"$68,923.73"
2023-08-04 00:00:00,Purchase by AffordableHub,"$1,000.00","$69,923.73"
2023-08-05 19:38:56,StrongLink - Payment,$-90.21,"$69,833.52"
2023-08-11 00:00:00,Purchase by AffordableHub,"$1,000.00","$70,764.26"
2023-08-11 20:23:08,Flexin - Payment,$-69.26,"$69,764.26"
2023-08-18 00:00:00,Purchase by AffordableHub,"$1,000.00","$71,764.26"
2023-08-19 19:44:57,Flexin - Payment,$-131.42,"$71,632.84"
2023-08-20 09:19:42,Flexin - Payment,$-157.25,"$71,475.59"
2023-08-22 08:03:12,youGrocery - Payment,$-81.30,"$71,394.29"
2023-08-22 08:34:57,Flexin - Payment,$-63.40,"$71,330.89"
2023-08-23 21:02:52,Fitr - Payment,$-62.63,"$71,268.26"
2023-08-24 13:14:28,Flexin - Payment,$-188.31,"$71,079.95"
2023-08-25 00:00:00,Purchase by AffordableHub,"$1,000.00","$72,079.95"
2023-09-01 00:00:00,Purchase by AffordableHub,"$1,000.00","$73,079.95"
2023-09-02 09:43:55,Healthn - Payment,$-45.89,"$73,034.06"
2023-09-03 18:10:24,Flexin - Payment,$-148.99,"$72,885.07"
2023-09-05 14:19:53,Flexin - Payment,$-130.64,"$72,754.43"
2023-09-06 19:00:32,Flexin - Payment,$-50.26,"$72,704.17"
2023-09-08 00:00:00,Purchase by AffordableHub,"$1,000.00","$73,704.17"
2023-09-10 17:01:33,Flexin - Payment,$-110.95,"$73,593.22"
2023-09-11 18:49:53,youGrocery - Payment,$-183.60,"$73,409.62"
2023-09-14 20:47:33,Flexin - Payment,$-78.80,"$73,330.82"
2023-09-15 00:00:00,Purchase by AffordableHub,"$1,000.00","$74,330.82"
2023-09-16 08:34:35,youGrocery - Payment,$-162.12,"$74,168.70"
2023-09-16 12:15:52,Flexin - Payment,$-148.52,"$74,020.18"
2023-09-19 17:48:04,StrongLink - Payment,$-156.70,"$73,863.48"
2023-09-20 17:00:24,Flexin - Payment,$-118.20,"$73,745.28"
2023-09-21 18:36:52,Flexin - Payment,$-76.80,"$73,668.48"
2023-09-22 00:00:00,Purchase by AffordableHub,"$1,000.00","$74,620.49"
2023-09-22 11:37:21,Flexin - Payment,$-47.99,"$73,620.49"
2023-09-23 08:51:10,youGrocery - Payment,$-92.69,"$74,527.80"
2023-09-26 18:31:09,Flexin - Payment,$-187.40,"$74,340.40"
2023-09-27 13:29:19,youGrocery - Payment,$-57.69,"$74,282.71"
2023-09-29 00:00:00,Purchase by AffordableHub,"$1,000.00","$75,282.71"
2023-10-02 19:44:48,StrongLink - Payment,$-20.37,"$75,262.34"
2023-10-04 15:41:49,StrongLink - Payment,$-169.78,"$75,092.56"
2023-10-05 14:40:35,Flexin - Payment,$-131.99,"$74,960.57"
2023-10-06 00:00:00,Purchase by AffordableHub,"$1,000.00","$75,960.57"
2023-10-13 00:00:00,Purchase by AffordableHub,"$1,000.00","$76,818.61"
2023-10-13 09:49:44,Flexin - Payment,$-141.96,"$75,818.61"
2023-10-14 20:58:10,Flexin - Payment,$-183.36,"$76,635.25"
2023-10-15 21:28:42,StrongLink - Payment,$-104.69,"$76,530.56"
2023-10-16 19:21:59,youGrocery - Payment,$-157.86,"$76,372.70"
2023-10-18 15:52:31,Flexin - Payment,$-41.19,"$76,331.51"
2023-10-20 00:00:00,Purchase by AffordableHub,"$1,000.00","$77,331.51"
2023-10-27 00:00:00,Purchase by AffordableHub,"$1,000.00","$78,331.51"
2023-10-29 18:45:24,youGrocery - Payment,$-28.87,"$78,302.64"
2023-10-30 19:12:56,Flexin - Payment,$-129.61,"$78,173.03"
2023-10-31 18:24:33,Flexin - Payment,$-27.39,"$78,145.64"
2023-11-01 08:44:11,Flexin - Payment,$-149.00,"$77,996.64"
2023-11-02 09:38:53,Flexin - Payment,$-189.25,"$77,807.39"
2023-11-03 00:00:00,Purchase by AffordableHub,"$1,000.00","$78,807.39"
2023-11-04 09:41:21,youGrocery - Payment,$-81.96,"$78,725.43"
2023-11-10 00:00:00,Purchase by AffordableHub,"$1,000.00","$79,581.21"
2023-11-10 15:40:31,Flexin - Payment,$-144.22,"$78,581.21"
2023-11-12 11:29:02,Healthn - Payment,$-88.60,"$79,492.61"
2023-11-12 15:39:28,StrongLink - Payment,$-54.52,"$79,438.09"
2023-11-13 10:19:38,Flexin - Payment,$-195.96,"$79,242.13"
2023-11-16 19:29:12,Flexin - Payment,$-65.90,"$79,176.23"
2023-11-17 00:00:00,Purchase by AffordableHub,"$1,000.00","$79,992.38"
2023-11-17 19:56:26,Flexin - Payment,$-183.85,"$78,992.38"
2023-11-24 00:00:00,Purchase by AffordableHub,"$1,000.00","$80,992.38"
2023-11-25 18:27:15,Flexin - Payment,$-168.20,"$80,824.18"
2023-11-26 13:12:32,Flexin - Payment,$-97.11,"$80,727.07"
2023-11-29 15:11:15,Flexin - Payment,$-157.60,"$80,569.47"
2023-11-30 21:41:06,youGrocery - Payment,$-43.78,"$80,525.69"
2023-12-01 00:00:00,Purchase by AffordableHub,"$1,000.00","$81,525.69"
2023-12-04 19:39:36,Flexin - Payment,$-190.80,"$81,334.89"
2023-12-07 11:34:02,Fitr - Payment,$-111.79,"$81,223.10"
2023-12-08 00:00:00,Purchase by AffordableHub,"$1,000.00","$82,223.10"
2023-12-09 11:28:33,Healthn - Payment,$-79.76,"$82,143.34"
2023-12-11 08:06:10,Flexin - Payment,$-174.57,"$81,917.62"
2023-12-11 16:49:28,Healthn - Payment,$-51.15,"$82,092.19"
2023-12-15 00:00:00,Purchase by AffordableHub,"$1,000.00","$82,917.62"
2023-12-16 21:34:30,Fitr - Payment,$-118.70,"$82,798.92"
2023-12-18 14:43:04,Fitr - Payment,$-129.13,"$82,669.79"
2023-12-19 13:25:53,Flexin - Payment,$-37.93,"$82,631.86"
2023-12-22 00:00:00,Purchase by AffordableHub,"$1,000.00","$83,631.86"
2023-12-23 12:12:47,StrongLink - Payment,$-181.26,"$83,450.60"
2023-12-25 12:23:54,Flexin - Payment,$-125.38,"$83,325.22"
2023-12-27 12:17:11,youGrocery - Payment,$-121.31,"$83,203.91"
2023-12-28 12:50:12,Flexin - Payment,$-70.19,"$83,133.72"
2023-12-29 00:00:00,Purchase by AffordableHub,"$1,000.00","$84,133.72"
2023-12-31 20:01:47,Flexin - Payment,$-113.71,"$84,020.01"
2024-01-02 10:45:57,Flexin - Payment,$-110.86,"$83,909.15"
2024-01-05 00:00:00,Purchase by AffordableHub,"$1,000.00","$84,709.99"
2024-01-05 16:58:52,Flexin - Payment,$-199.16,"$83,709.99"
2024-01-12 00:00:00,Purchase by AffordableHub,"$1,000.00","$85,709.99"
2024-01-17 17:24:25,Fitr - Payment,$-194.47,"$85,515.52"
2024-01-19 00:00:00,Purchase by AffordableHub,"$1,000.00","$86,515.52"
2024-01-20 19:19:34,Fitr - Payment,$-73.81,"$86,441.71"
2024-01-22 10:46:44,youGrocery - Payment,$-46.70,"$86,395.01"
2024-01-22 11:49:12,Flexin - Payment,$-38.76,"$86,356.25"
2024-01-24 08:04:11,AffordableHub - Payment,$-190.21,"$86,166.04"
2024-01-24 16:39:58,Fitr - Payment,$-98.78,"$86,067.26"
2024-01-26 00:00:00,Purchase by AffordableHub,"$1,000.00","$87,067.26"
2024-02-02 00:00:00,Purchase by AffordableHub,"$1,000.00","$88,067.26"
2024-02-05 15:18:36,Flexin - Payment,$-159.31,"$87,907.95"
2024-02-06 12:16:33,Flexin - Payment,$-24.61,"$87,883.34"
2024-02-09 00:00:00,Purchase by AffordableHub,"$1,000.00","$88,883.34"
2024-02-16 00:00:00,Purchase by AffordableHub,"$1,000.00","$89,758.73"
2024-02-16 18:37:02,Flexin - Payment,$-124.61,"$88,758.73"
2024-02-21 10:39:05,Flexin - Payment,$-99.22,"$89,659.51"
2024-02-23 00:00:00,Purchase by AffordableHub,"$1,000.00","$90,477.82"
2024-02-23 20:26:17,Flexin - Payment,$-181.69,"$89,477.82"
2024-02-28 20:54:16,Fitr - Payment,$-91.74,"$90,386.08"
2024-03-01 00:00:00,Purchase by AffordableHub,"$1,000.00","$91,336.08"
2024-03-01 09:42:14,Flexin - Payment,$-50.00,"$90,336.08"
2024-03-04 20:30:10,Flexin - Payment,$-194.44,"$91,141.64"
2024-03-07 08:37:23,youGrocery - Payment,$-184.98,"$90,956.66"
2024-03-08 00:00:00,Purchase by AffordableHub,"$1,000.00","$91,956.66"
2024-03-09 14:45:21,youGrocery - Payment,$-160.77,"$91,795.89"
2024-03-09 21:06:55,Flexin - Payment,$-64.20,"$91,731.69"
2024-03-10 18:24:56,youGrocery - Payment,$-106.21,"$91,625.48"
2024-03-12 10:53:36,youGrocery - Payment,$-114.86,"$91,510.62"
2024-03-15 00:00:00,Purchase by AffordableHub,"$1,000.00","$92,510.62"
2024-03-21 10:48:03,youGrocery - Payment,$-65.70,"$92,444.92"
2024-03-22 00:00:00,Purchase by AffordableHub,"$1,000.00","$93,362.59"
2024-03-22 17:05:48,Flexin - Payment,$-82.33,"$92,362.59"
2024-03-23 17:38:16,youGrocery - Payment,$-169.40,"$93,193.19"
2024-03-29 00:00:00,Purchase by AffordableHub,"$1,000.00","$94,145.09"
2024-03-29 10:45:17,Fitr - Payment,$-48.10,"$93,145.09"
2024-04-01 17:30:39,Flexin - Payment,$-102.68,"$94,042.41"
2024-04-05 00:00:00,Purchase by AffordableHub,"$1,000.00","$95,042.41"
2024-04-09 18:46:19,Flexin - Payment,$-94.37,"$94,948.04"
2024-04-10 21:57:33,Flexin - Payment,$-179.93,"$94,768.11"
2024-04-12 00:00:00,Purchase by AffordableHub,"$1,000.00","$95,768.11"
2024-04-17 15:31:08,Fitr - Payment,$-40.75,"$95,727.36"
2024-04-19 00:00:00,Purchase by AffordableHub,"$1,000.00","$96,727.36"
2024-04-24 19:50:49,Foodr - Payment,$-92.49,"$96,634.87"
2024-04-26 00:00:00,Purchase by AffordableHub,"$1,000.00","$97,634.87"
2024-05-02 14:21:12,youGrocery - Payment,$-91.91,"$97,542.96"
2024-05-03 00:00:00,Purchase by AffordableHub,"$1,000.00","$98,542.96"
2024-05-06 14:59:51,youGrocery - Payment,$-156.85,"$98,386.11"
2024-05-09 10:54:19,Flexin - Payment,$-147.21,"$98,238.90"
2024-05-10 00:00:00,Purchase by AffordableHub,"$1,000.00","$99,238.90"
2024-05-14 13:51:55,Flexin - Payment,$-195.80,"$99,043.10"
2024-05-15 19:20:55,Flexin - Payment,$-112.16,"$98,930.94"
2024-05-16 21:31:42,Flexin - Payment,$-93.28,"$98,837.66"
2024-05-17 00:00:00,Purchase by AffordableHub,"$1,000.00","$99,837.66"
2024-05-20 10:43:56,youGrocery - Payment,$-192.24,"$99,645.42"
2024-05-23 11:34:03,Flexin - Payment,$-67.35,"$99,578.07"
2024-05-24 00:00:00,Purchase by AffordableHub,"$1,000.00","$100,578.07"
2024-05-25 20:53:11,youGrocery - Payment,$-119.12,"$100,458.95"
2024-05-26 11:59:56,Foodr - Payment,$-176.32,"$100,282.63"
2024-05-28 17:48:28,Fitr - Payment,$-123.30,"$100,159.33"
2024-05-31 00:00:00,Purchase by AffordableHub,"$1,000.00","$101,159.33"
2024-06-04 20:18:55,Healthn - Payment,$-180.14,"$100,979.19"
2024-06-07 00:00:00,Purchase by AffordableHub,"$1,000.00","$101,979.19"
2024-06-08 20:46:36,Flexin - Payment,$-54.49,"$101,924.70"
2024-06-10 11:31:49,Flexin - Payment,$-73.11,"$101,851.59"
2024-06-14 00:00:00,Purchase by AffordableHub,"$1,000.00","$102,851.59"
2024-06-16 11:10:21,Fitr - Payment,$-157.51,"$102,694.08"
2024-06-17 17:46:18,Flexin - Payment,$-117.20,"$102,576.88"
2024-06-19 15:58:12,youGrocery - Payment,$-181.89,"$102,394.99"
2024-06-19 16:16:48,Flexin - Payment,$-46.90,"$102,348.09"
2024-06-21 00:00:00,Purchase by AffordableHub,"$1,000.00","$103,167.40"
2024-06-21 17:53:51,StrongLink - Payment,$-180.69,"$102,167.40"
2024-06-25 14:19:20,youGrocery - Payment,$-186.10,"$102,981.30"
2024-06-26 15:25:46,Fitr - Payment,$-36.30,"$102,945.00"
2024-06-28 00:00:00,Purchase by AffordableHub,"$1,000.00","$103,945.00"
2024-06-29 20:54:49,Foodr - Payment,$-198.73,"$103,746.27"
2024-06-30 16:34:03,Fitr - Payment,$-58.72,"$103,687.55"
2024-07-02 12:30:16,Flexin - Payment,$-100.66,"$103,586.89"
2024-07-04 17:31:02,StrongLink - Payment,$-110.38,"$103,476.51"
2024-07-05 00:00:00,Purchase by AffordableHub,"$1,000.00","$104,476.51"
2024-07-07 15:47:20,Flexin - Payment,$-143.68,"$104,332.83"
2024-07-08 10:54:18,youGrocery - Payment,$-100.48,"$104,232.35"
2024-07-08 16:46:51,Flexin - Payment,$-54.92,"$104,177.43"
2024-07-10 15:25:23,Flexin - Payment,$-73.90,"$104,103.53"
2024-07-11 09:23:13,youGrocery - Payment,$-76.13,"$104,027.40"
2024-07-11 18:35:15,Flexin - Payment,$-89.52,"$103,937.88"
2024-07-12 00:00:00,Purchase by AffordableHub,"$1,000.00","$104,743.91"
2024-07-12 16:47:34,Flexin - Payment,$-193.97,"$103,743.91"
2024-07-13 08:44:08,youGrocery - Payment,$-99.71,"$104,644.20"
2024-07-13 19:26:46,Flexin - Payment,$-158.65,"$104,485.55"
2024-07-16 09:25:17,Fitr - Payment,$-42.22,"$104,443.33"
2024-07-19 00:00:00,Purchase by AffordableHub,"$1,000.00","$105,330.20"
2024-07-19 08:52:55,Flexin - Payment,$-113.13,"$104,330.20"
2024-07-21 11:17:52,youGrocery - Payment,$-170.36,"$105,159.84"
2024-07-22 17:07:37,youGrocery - Payment,$-185.70,"$104,974.14"
2024-07-23 08:20:28,Healthn - Payment,$-189.11,"$104,785.03"
2024-07-24 14:36:51,Flexin - Payment,$-67.94,"$104,578.93"
2024-07-24 19:51:06,youGrocery - Payment,$-138.16,"$104,646.87"
2024-07-26 00:00:00,Purchase by AffordableHub,"$1,000.00","$105,578.93"
2024-08-02 00:00:00,Purchase by AffordableHub,"$1,000.00","$106,578.93"
2024-08-07 15:39:52,StrongLink - Payment,$-151.93,"$106,427.00"
2024-08-08 18:10:00,youGrocery - Payment,$-141.60,"$106,285.40"
2024-08-09 00:00:00,Purchase by AffordableHub,"$1,000.00","$107,285.40"
2024-08-12 16:22:05,youGrocery - Payment,$-81.50,"$107,203.90"
