date,description,amount,balance
2023-04-28 21:08:43,StrongLink - Payment,$-134.78,"$56,781.30"
2023-04-28 21:09:55,Foodr - Payment,$-78.46,"$56,916.08"
2023-05-01 10:32:11,Foodr - Payment,$-128.39,"$57,652.91"
2023-05-01 21:10:35,Fitr - Payment,$-104.57,"$57,548.34"
2023-05-05 00:00:00,Purchase by youGrocery,"$1,000.00","$58,475.67"
2023-05-05 11:45:23,StrongLink - Payment,$-72.67,"$57,475.67"
2023-05-06 12:34:52,Foodr - Payment,$-67.41,"$58,408.26"
2023-05-07 15:43:05,Foodr - Payment,$-55.83,"$58,352.43"
2023-05-08 19:51:29,Fitr - Payment,$-35.58,"$58,316.85"
2023-05-09 18:39:23,StrongLink - Payment,$-21.13,"$58,295.72"
2023-05-12 00:00:00,Purchase by youGrocery,"$1,000.00","$59,124.42"
2023-05-12 19:17:17,Foodr - Payment,$-171.30,"$58,124.42"
2023-05-14 16:06:39,StrongLink - Payment,$-188.59,"$58,935.83"
2023-05-15 16:40:40,StrongLink - Payment,$-40.54,"$58,772.00"
2023-05-15 17:18:58,Foodr - Payment,$-123.29,"$58,812.54"
2023-05-19 00:00:00,Purchase by youGrocery,"$1,000.00","$59,772.00"
2023-05-21 20:59:50,StrongLink - Payment,$-186.43,"$59,585.57"
2023-05-22 17:26:47,youGrocery - Payment,$-99.96,"$59,485.61"
2023-05-24 19:59:38,Flexin - Payment,$-45.30,"$59,440.31"
2023-05-25 10:26:31,AffordableHub - Payment,$-181.70,"$59,258.61"
2023-05-25 18:41:47,StrongLink - Payment,$-27.20,"$59,231.41"
2023-05-26 00:00:00,Purchase by youGrocery,"$1,000.00","$59,998.52"
2023-05-26 14:23:34,Fitr - Payment,$-42.30,"$58,998.52"
2023-05-26 20:21:28,Foodr - Payment,$-190.59,"$59,040.82"
2023-05-28 20:18:17,Fitr - Payment,$-116.41,"$59,882.11"
2023-06-02 00:00:00,Purchase by youGrocery,"$1,000.00","$60,748.98"
2023-06-02 12:33:18,Foodr - Payment,$-61.61,"$59,820.50"
2023-06-02 18:45:58,StrongLink - Payment,$-71.52,"$59,748.98"
2023-06-03 14:38:47,Foodr - Payment,$-37.61,"$60,711.37"
2023-06-06 16:07:49,Foodr - Payment,$-103.91,"$60,607.46"
2023-06-07 15:46:19,StrongLink - Payment,$-170.99,"$60,374.79"
2023-06-07 18:25:06,youGrocery - Payment,$-61.68,"$60,545.78"
2023-06-09 00:00:00,Purchase by youGrocery,"$1,000.00","$61,374.79"
2023-06-11 13:44:45,Foodr - Payment,$-129.35,"$61,245.44"
2023-06-16 00:00:00,Purchase by youGrocery,"$1,000.00","$62,126.72"
2023-06-16 09:06:41,Foodr - Payment,$-118.72,"$61,126.72"
2023-06-18 15:10:43,Fitr - Payment,$-106.10,"$62,020.62"
2023-06-19 15:44:29,StrongLink - Payment,$-31.84,"$61,988.78"
2023-06-23 00:00:00,Purchase by youGrocery,"$1,000.00","$62,988.78"
2023-06-25 11:35:23,StrongLink - Payment,$-176.20,"$62,812.58"
2023-06-30 00:00:00,Purchase by youGrocery,"$1,000.00","$63,812.58"
2023-07-02 08:38:48,Foodr - Payment,$-129.87,"$63,682.71"
2023-07-06 14:11:40,Flexin - Payment,$-85.77,"$63,596.94"
2023-07-07 00:00:00,Purchase by youGrocery,"$1,000.00","$64,596.94"
2023-07-09 15:50:28,Flexin - Payment,$-155.92,"$64,441.02"
2023-07-14 00:00:00,Purchase by youGrocery,"$1,000.00","$65,441.02"
2023-07-15 16:37:21,Foodr - Payment,$-176.30,"$65,264.72"
2023-07-16 09:07:33,Foodr - Payment,$-120.50,"$65,144.22"
2023-07-18 17:17:06,Foodr - Payment,$-139.61,"$65,004.61"
2023-07-19 12:17:09,StrongLink - Payment,$-91.22,"$64,913.39"
2023-07-21 00:00:00,Purchase by youGrocery,"$1,000.00","$65,913.39"
2023-07-22 12:13:48,youGrocery - Payment,$-38.38,"$65,875.01"
2023-07-25 12:48:40,AffordableHub - Payment,$-56.74,"$65,818.27"
2023-07-27 09:59:42,StrongLink - Payment,$-147.49,"$65,670.78"
2023-07-28 00:00:00,Purchase by youGrocery,"$1,000.00","$66,670.78"
2023-07-30 18:39:45,youGrocery - Payment,$-76.66,"$66,594.12"
2023-07-31 19:19:02,Foodr - Payment,$-199.59,"$66,394.53"
2023-08-01 08:29:42,Foodr - Payment,$-30.88,"$66,363.65"
2023-08-01 08:58:32,StrongLink - Payment,$-25.52,"$66,338.13"
2023-08-04 00:00:00,Purchase by youGrocery,"$1,000.00","$67,338.13"
2023-08-05 14:31:19,StrongLink - Payment,$-30.18,"$67,307.95"
2023-08-06 10:04:40,StrongLink - Payment,$-187.30,"$67,120.65"
2023-08-10 09:11:48,StrongLink - Payment,$-156.24,"$66,964.41"
2023-08-11 00:00:00,Purchase by youGrocery,"$1,000.00","$67,878.17"
2023-08-11 10:36:22,StrongLink - Payment,$-86.24,"$66,878.17"
2023-08-12 12:39:09,Foodr - Payment,$-159.84,"$67,718.33"
2023-08-18 00:00:00,Purchase by youGrocery,"$1,000.00","$68,718.33"
2023-08-21 16:37:50,StrongLink - Payment,$-33.52,"$68,684.81"
2023-08-25 00:00:00,Purchase by youGrocery,"$1,000.00","$69,684.81"
2023-08-26 15:11:33,StrongLink - Payment,$-199.52,"$69,485.29"
2023-08-27 08:10:59,youGrocery - Payment,$-90.50,"$69,394.79"
2023-08-28 10:41:32,StrongLink - Payment,$-39.50,"$69,168.29"
2023-08-28 18:18:41,Foodr - Payment,$-187.00,"$69,207.79"
2023-09-01 00:00:00,Purchase by youGrocery,"$1,000.00","$70,168.29"
2023-09-03 19:39:49,StrongLink - Payment,$-51.77,"$70,116.52"
2023-09-04 17:45:31,Foodr - Payment,$-30.79,"$70,085.73"
2023-09-05 21:56:51,StrongLink - Payment,$-116.60,"$69,969.13"
2023-09-08 00:00:00,Purchase by youGrocery,"$1,000.00","$70,941.97"
2023-09-08 12:04:13,Foodr - Payment,$-27.16,"$69,941.97"
2023-09-11 19:31:36,StrongLink - Payment,$-149.44,"$70,792.53"
2023-09-15 00:00:00,Purchase by youGrocery,"$1,000.00","$71,792.53"
2023-09-16 15:17:28,Foodr - Payment,$-122.45,"$71,670.08"
2023-09-18 21:47:37,StrongLink - Payment,$-182.19,"$71,487.89"
2023-09-20 08:56:51,StrongLink - Payment,$-167.34,"$71,320.55"
2023-09-22 00:00:00,Purchase by youGrocery,"$1,000.00","$72,208.79"
2023-09-22 14:09:56,Foodr - Payment,$-111.76,"$71,208.79"
2023-09-23 13:17:55,Foodr - Payment,$-91.44,"$72,117.35"
2023-09-25 17:55:42,StrongLink - Payment,$-196.93,"$71,920.42"
2023-09-26 11:49:19,Foodr - Payment,$-43.26,"$71,877.16"
2023-09-27 17:06:16,Foodr - Payment,$-82.37,"$71,794.79"
2023-09-29 00:00:00,Purchase by youGrocery,"$1,000.00","$72,794.79"
2023-09-30 21:33:02,Foodr - Payment,$-123.90,"$72,670.89"
2023-10-03 10:41:19,StrongLink - Payment,$-99.56,"$72,571.33"
2023-10-04 15:09:02,Foodr - Payment,$-179.83,"$72,391.50"
2023-10-06 00:00:00,Purchase by youGrocery,"$1,000.00","$73,391.50"
2023-10-12 12:19:51,Foodr - Payment,$-77.57,"$73,313.93"
2023-10-13 00:00:00,Purchase by youGrocery,"$1,000.00","$74,204.32"
2023-10-13 17:12:46,StrongLink - Payment,$-109.61,"$73,204.32"
2023-10-14 17:43:02,StrongLink - Payment,$-79.51,"$74,100.32"
2023-10-14 20:22:18,Foodr - Payment,$-24.49,"$74,179.83"
2023-10-18 18:40:25,Foodr - Payment,$-114.25,"$73,986.07"
2023-10-19 14:14:28,youGrocery - Payment,$-124.83,"$73,861.24"
2023-10-20 00:00:00,Purchase by youGrocery,"$1,000.00","$74,861.24"
2023-10-21 09:38:49,StrongLink - Payment,$-191.63,"$74,669.61"
2023-10-23 15:42:45,StrongLink - Payment,$-21.27,"$74,648.34"
2023-10-24 11:24:20,Foodr - Payment,$-50.34,"$74,598.00"
2023-10-26 21:31:46,Flexin - Payment,$-109.92,"$74,488.08"
2023-10-27 00:00:00,Purchase by youGrocery,"$1,000.00","$75,488.08"
2023-10-28 16:55:13,Foodr - Payment,$-193.80,"$75,294.28"
2023-10-29 19:12:25,Foodr - Payment,$-198.66,"$75,095.62"
2023-11-01 11:49:10,Foodr - Payment,$-32.40,"$75,063.22"
2023-11-02 12:24:47,Foodr - Payment,$-136.53,"$74,926.69"
2023-11-03 00:00:00,Purchase by youGrocery,"$1,000.00","$75,809.88"
2023-11-03 09:53:45,Fitr - Payment,$-116.81,"$74,809.88"
2023-11-04 20:06:54,Foodr - Payment,$-183.24,"$75,626.64"
2023-11-05 14:10:37,Foodr - Payment,$-123.56,"$75,503.08"
2023-11-09 11:26:38,Foodr - Payment,$-33.57,"$75,469.51"
2023-11-10 00:00:00,Purchase by youGrocery,"$1,000.00","$76,469.51"
2023-11-11 21:03:48,Foodr - Payment,$-167.90,"$76,301.61"
2023-11-13 14:35:44,StrongLink - Payment,$-192.74,"$76,108.87"
2023-11-14 17:12:28,StrongLink - Payment,$-107.56,"$76,001.31"
2023-11-17 00:00:00,Purchase by youGrocery,"$1,000.00","$77,001.31"
2023-11-19 21:13:11,Foodr - Payment,$-152.74,"$76,848.57"
2023-11-20 12:12:14,Fitr - Payment,$-170.50,"$76,617.93"
2023-11-20 18:02:46,Foodr - Payment,$-60.14,"$76,788.43"
2023-11-22 21:01:44,Foodr - Payment,$-108.24,"$76,509.69"
2023-11-23 08:14:44,Foodr - Payment,$-196.33,"$76,313.36"
2023-11-24 00:00:00,Purchase by youGrocery,"$1,000.00","$77,313.36"
2023-11-26 21:39:31,StrongLink - Payment,$-71.60,"$77,241.76"
2023-11-27 10:13:28,StrongLink - Payment,$-53.67,"$77,090.38"
2023-11-27 15:07:27,Foodr - Payment,$-97.71,"$77,144.05"
2023-11-28 18:46:47,StrongLink - Payment,$-171.87,"$76,918.51"
2023-11-30 14:02:20,youGrocery - Payment,$-163.46,"$76,755.05"
2023-12-01 00:00:00,Purchase by youGrocery,"$1,000.00","$77,755.05"
2023-12-06 17:22:52,Foodr - Payment,$-45.43,"$77,709.62"
2023-12-07 12:40:17,Foodr - Payment,$-137.20,"$77,572.42"
2023-12-07 18:28:43,StrongLink - Payment,$-94.75,"$77,477.67"
2023-12-08 00:00:00,Purchase by youGrocery,"$1,000.00","$78,477.67"
2023-12-09 12:59:29,StrongLink - Payment,$-73.81,"$78,270.92"
2023-12-09 17:36:55,Foodr - Payment,$-132.94,"$78,344.73"
2023-12-10 13:43:26,StrongLink - Payment,$-196.29,"$78,074.63"
2023-12-11 18:48:03,StrongLink - Payment,$-91.79,"$77,982.84"
2023-12-15 00:00:00,Purchase by youGrocery,"$1,000.00","$78,982.84"
2023-12-18 10:09:39,StrongLink - Payment,$-44.63,"$78,938.21"
2023-12-21 16:27:59,Foodr - Payment,$-46.62,"$78,891.59"
2023-12-22 00:00:00,Purchase by youGrocery,"$1,000.00","$79,891.59"
2023-12-24 09:31:06,youGrocery - Payment,$-53.35,"$79,838.24"
2023-12-27 12:56:33,Foodr - Payment,$-38.31,"$79,799.93"
2023-12-29 00:00:00,Purchase by youGrocery,"$1,000.00","$80,799.93"
2024-01-02 17:07:40,StrongLink - Payment,$-152.79,"$80,647.14"
2024-01-05 00:00:00,Purchase by youGrocery,"$1,000.00","$81,296.54"
2024-01-05 08:51:21,Fitr - Payment,$-180.18,"$80,296.54"
2024-01-05 14:13:45,youGrocery - Payment,$-170.42,"$80,476.72"
2024-01-07 20:51:16,StrongLink - Payment,$-53.84,"$81,242.70"
2024-01-08 18:13:18,Foodr - Payment,$-97.64,"$81,145.06"
2024-01-10 19:35:10,Flexin - Payment,$-121.47,"$81,023.59"
2024-01-12 00:00:00,Purchase by youGrocery,"$1,000.00","$81,901.20"
2024-01-12 14:50:44,Foodr - Payment,$-122.39,"$80,901.20"
2024-01-13 19:00:15,Foodr - Payment,$-114.70,"$81,786.50"
2024-01-14 11:37:06,StrongLink - Payment,$-93.16,"$81,693.34"
2024-01-16 08:30:47,Fitr - Payment,$-160.62,"$81,532.72"
2024-01-19 00:00:00,Purchase by youGrocery,"$1,000.00","$82,532.72"
2024-01-21 16:40:55,StrongLink - Payment,$-31.21,"$82,501.51"
2024-01-23 08:36:45,StrongLink - Payment,$-34.35,"$82,467.16"
2024-01-25 14:09:46,Foodr - Payment,$-154.14,"$82,313.02"
2024-01-26 00:00:00,Purchase by youGrocery,"$1,000.00","$83,313.02"
2024-02-02 00:00:00,Purchase by youGrocery,"$1,000.00","$84,313.02"
2024-02-05 19:07:53,Flexin - Payment,$-165.28,"$84,147.74"
2024-02-06 11:45:11,StrongLink - Payment,$-40.00,"$83,913.84"
2024-02-06 18:23:24,Foodr - Payment,$-193.90,"$83,953.84"
2024-02-08 17:30:45,Foodr - Payment,$-195.29,"$83,718.55"
2024-02-09 00:00:00,Purchase by youGrocery,"$1,000.00","$84,718.55"
2024-02-11 13:43:04,Flexin - Payment,$-183.62,"$84,534.93"
2024-02-13 13:02:00,Foodr - Payment,$-152.40,"$84,382.53"
2024-02-15 19:11:29,StrongLink - Payment,$-46.69,"$84,335.84"
2024-02-16 00:00:00,Purchase by youGrocery,"$1,000.00","$85,210.71"
2024-02-16 17:23:41,Foodr - Payment,$-125.13,"$84,210.71"
2024-02-17 13:57:26,Flexin - Payment,$-34.40,"$85,176.31"
2024-02-21 09:02:12,StrongLink - Payment,$-160.64,"$85,015.67"
2024-02-23 00:00:00,Purchase by youGrocery,"$1,000.00","$85,948.52"
2024-02-23 14:54:30,Foodr - Payment,$-67.15,"$84,948.52"
2024-02-25 17:04:38,Foodr - Payment,$-182.19,"$85,766.33"
2024-02-25 20:52:49,Flexin - Payment,$-193.36,"$85,572.97"
2024-02-26 18:33:39,Fitr - Payment,$-111.52,"$85,461.45"
2024-02-27 18:30:46,Foodr - Payment,$-105.53,"$85,355.92"
2024-02-27 20:25:27,StrongLink - Payment,$-65.11,"$85,290.81"
2024-03-01 00:00:00,Purchase by youGrocery,"$1,000.00","$86,290.81"
2024-03-04 19:20:33,StrongLink - Payment,$-195.42,"$86,095.39"
2024-03-05 09:52:26,Foodr - Payment,$-150.70,"$85,944.69"
2024-03-08 00:00:00,Purchase by youGrocery,"$1,000.00","$86,944.69"
2024-03-12 12:16:58,Foodr - Payment,$-92.18,"$86,852.51"
2024-03-12 18:55:28,Flexin - Payment,$-67.65,"$86,784.86"
2024-03-15 00:00:00,Purchase by youGrocery,"$1,000.00","$87,678.19"
2024-03-15 21:56:24,Foodr - Payment,$-106.67,"$86,678.19"
2024-03-22 00:00:00,Purchase by youGrocery,"$1,000.00","$88,517.52"
2024-03-22 09:30:15,Healthn - Payment,$-160.67,"$87,517.52"
2024-03-24 20:10:11,Flexin - Payment,$-129.29,"$88,388.23"
2024-03-26 16:14:05,Healthn - Payment,$-95.62,"$88,292.61"
2024-03-29 00:00:00,Purchase by youGrocery,"$1,000.00","$89,292.61"
2024-03-30 20:59:05,Foodr - Payment,$-40.22,"$89,252.39"
2024-03-31 10:03:08,StrongLink - Payment,$-128.91,"$89,123.48"
2024-04-04 20:48:45,StrongLink - Payment,$-125.20,"$88,998.28"
2024-04-05 00:00:00,Purchase by youGrocery,"$1,000.00","$89,998.28"
2024-04-10 20:19:43,StrongLink - Payment,$-50.57,"$89,947.71"
2024-04-12 00:00:00,Purchase by youGrocery,"$1,000.00","$90,947.71"
2024-04-13 14:16:56,Fitr - Payment,$-80.84,"$90,866.87"
2024-04-14 21:13:56,Foodr - Payment,$-65.28,"$90,801.59"
2024-04-19 00:00:00,Purchase by youGrocery,"$1,000.00","$91,647.89"
2024-04-19 16:39:50,Foodr - Payment,$-153.70,"$90,647.89"
2024-04-20 16:43:25,Foodr - Payment,$-184.33,"$91,463.56"
2024-04-20 21:41:05,Fitr - Payment,$-64.49,"$91,399.07"
2024-04-21 08:56:39,AffordableHub - Payment,$-189.60,"$91,209.47"
2024-04-26 00:00:00,Purchase by youGrocery,"$1,000.00","$92,209.47"
2024-04-27 16:51:51,StrongLink - Payment,$-195.70,"$92,013.77"
2024-04-28 12:31:19,Foodr - Payment,$-184.68,"$91,829.09"
2024-04-30 18:02:30,Foodr - Payment,$-47.84,"$91,781.25"
2024-05-02 13:43:37,Foodr - Payment,$-160.69,"$91,620.56"
2024-05-02 14:27:26,Fitr - Payment,$-150.53,"$91,470.03"
2024-05-03 00:00:00,Purchase by youGrocery,"$1,000.00","$92,470.03"
2024-05-05 19:06:56,Foodr - Payment,$-140.26,"$92,329.77"
2024-05-07 18:52:51,StrongLink - Payment,$-142.75,"$92,187.02"
2024-05-08 18:02:17,Foodr - Payment,$-90.52,"$92,096.50"
2024-05-09 11:29:06,Foodr - Payment,$-65.92,"$92,030.58"
2024-05-09 12:31:29,StrongLink - Payment,$-194.99,"$91,835.59"
2024-05-10 00:00:00,Purchase by youGrocery,"$1,000.00","$92,835.59"
2024-05-16 17:10:16,StrongLink - Payment,$-153.98,"$92,681.61"
2024-05-17 00:00:00,Purchase by youGrocery,"$1,000.00","$93,601.02"
2024-05-17 19:49:30,Foodr - Payment,$-80.59,"$92,601.02"
2024-05-18 10:13:57,Fitr - Payment,$-27.24,"$93,573.78"
2024-05-21 17:06:48,Foodr - Payment,$-81.18,"$93,492.60"
2024-05-24 00:00:00,Purchase by youGrocery,"$1,000.00","$94,418.60"
2024-05-24 10:50:11,StrongLink - Payment,$-74.00,"$93,418.60"
2024-05-31 00:00:00,Purchase by youGrocery,"$1,000.00","$95,418.60"
2024-06-01 13:28:58,StrongLink - Payment,$-70.51,"$95,348.09"
2024-06-02 20:24:29,Foodr - Payment,$-73.57,"$95,274.52"
2024-06-04 17:04:42,Foodr - Payment,$-173.80,"$95,100.72"
2024-06-07 00:00:00,Purchase by youGrocery,"$1,000.00","$95,940.50"
2024-06-07 21:53:56,StrongLink - Payment,$-160.22,"$94,940.50"
2024-06-14 00:00:00,Purchase by youGrocery,"$1,000.00","$96,940.50"
2024-06-15 11:20:18,StrongLink - Payment,$-163.41,"$96,698.54"
2024-06-15 15:05:11,Foodr - Payment,$-78.55,"$96,861.95"
2024-06-17 18:59:16,Healthn - Payment,$-70.67,"$96,627.87"
2024-06-18 12:20:35,StrongLink - Payment,$-143.40,"$96,291.96"
2024-06-18 18:12:47,Foodr - Payment,$-192.51,"$96,435.36"
2024-06-19 20:44:31,Foodr - Payment,$-131.71,"$96,160.25"
2024-06-21 00:00:00,Purchase by youGrocery,"$1,000.00","$97,160.25"
2024-06-22 15:28:34,Flexin - Payment,$-106.52,"$97,053.73"
2024-06-23 13:09:23,StrongLink - Payment,$-193.16,"$96,860.57"
2024-06-24 19:50:58,StrongLink - Payment,$-163.24,"$96,697.33"
2024-06-26 12:40:49,StrongLink - Payment,$-142.46,"$96,372.09"
2024-06-26 15:08:05,Foodr - Payment,$-182.78,"$96,514.55"
2024-06-28 00:00:00,Purchase by youGrocery,"$1,000.00","$97,372.09"
2024-06-29 09:20:04,StrongLink - Payment,$-156.87,"$97,215.22"
2024-07-01 09:27:56,Foodr - Payment,$-117.21,"$97,098.01"
2024-07-03 16:04:30,Foodr - Payment,$-105.85,"$96,992.16"
2024-07-05 00:00:00,Purchase by youGrocery,"$1,000.00","$97,992.16"
2024-07-08 15:11:04,Foodr - Payment,$-46.21,"$97,945.95"
2024-07-12 00:00:00,Purchase by youGrocery,"$1,000.00","$98,945.95"
2024-07-19 00:00:00,Purchase by youGrocery,"$1,000.00","$99,945.95"
2024-07-20 20:01:36,StrongLink - Payment,$-124.82,"$99,821.13"
2024-07-22 13:57:22,StrongLink - Payment,$-37.72,"$99,783.41"
2024-07-24 11:41:22,Foodr - Payment,$-148.70,"$99,634.71"
2024-07-25 12:30:13,StrongLink - Payment,$-20.69,"$99,614.02"
2024-07-26 00:00:00,Purchase by youGrocery,"$1,000.00","$100,614.02"
2024-07-27 11:51:17,StrongLink - Payment,$-57.87,"$100,556.15"
2024-07-28 13:36:50,StrongLink - Payment,$-132.97,"$100,423.18"
2024-07-29 13:51:04,StrongLink - Payment,$-42.26,"$100,380.92"
2024-08-02 00:00:00,Purchase by youGrocery,"$1,000.00","$101,214.98"
2024-08-02 15:45:21,Healthn - Payment,$-165.94,"$100,214.98"
2024-08-05 14:13:39,StrongLink - Payment,$-47.70,"$100,983.38"
2024-08-05 19:53:28,Foodr - Payment,$-183.90,"$101,031.08"
2024-08-09 00:00:00,Purchase by youGrocery,"$1,000.00","$101,804.24"
2024-08-09 13:24:01,Foodr - Payment,$-179.14,"$100,804.24"
2024-08-10 11:15:40,Foodr - Payment,$-152.66,"$101,651.58"
2024-08-11 21:51:53,Foodr - Payment,$-73.86,"$101,577.72"
2024-08-12 18:36:20,Foodr - Payment,$-194.49,"$101,383.23"
