date,description,amount,balance
2023-01-13 17:09:09,Purchase by Angela Brown,$86.38,"$239,564.40"
2023-01-13 20:15:55,Purchase by April Hayes,$85.97,"$238,981.00"
2023-01-13 20:27:38,Purchase by Michael Arnold,$117.72,"$239,478.02"
2023-01-13 20:45:34,Purchase by Lindy Tucker,$179.16,"$238,681.05"
2023-01-13 21:46:23,Purchase by Dian Phillips,$28.83,"$239,205.49"
2023-01-14 11:29:39,Purchase by Dave Harris,$122.14,"$239,686.54"
2023-01-14 13:22:29,Purchase by Kathleen Green,$140.93,"$240,153.37"
2023-01-14 14:44:47,Purchase by Reg Stokes,$180.18,"$240,012.44"
2023-01-14 14:49:15,Purchase by Angela Brown,$22.15,"$240,423.11"
2023-01-14 15:06:02,Purchase by Paddy Key,$144.38,"$240,400.96"
2023-01-14 15:46:56,Purchase by Wayne Garcia,$103.21,"$240,256.58"
2023-01-14 17:22:08,Purchase by Steph Santiago,$72.57,"$239,759.11"
2023-01-14 18:51:31,Purchase by Kim Nunez,$73.15,"$239,832.26"
2023-01-15 09:30:01,Purchase by Amber Calhoun,$170.10,"$240,593.21"
2023-01-15 10:23:14,Purchase by Ren Calhoun,$127.00,"$240,720.21"
2023-01-15 17:45:45,Purchase by Dicey Green,$170.92,"$240,891.13"
2023-01-15 20:58:03,Purchase by Kev Phillips,$184.24,"$241,075.37"
2023-01-16 08:33:00,Purchase by Christopher Wheeler,$173.12,"$241,789.86"
2023-01-16 08:43:03,Purchase by Dave Harris,$149.19,"$241,322.83"
2023-01-16 08:50:16,Purchase by Wayne Garcia,$92.58,"$241,550.10"
2023-01-16 11:47:26,Purchase by Angela Brown,$66.64,"$241,616.74"
2023-01-16 19:15:48,Purchase by Lindy Tucker,$98.27,"$241,173.64"
2023-01-16 20:51:19,Purchase by Manda Martinez,$134.69,"$241,457.52"
2023-01-17 11:43:02,Purchase by Adam Solomon,$95.91,"$241,885.77"
2023-01-17 14:57:18,Purchase by Tess Wheeler,$59.22,"$243,036.00"
2023-01-17 16:17:34,Purchase by Wayne Garcia,$186.35,"$242,261.38"
2023-01-17 17:30:23,Purchase by Angela Brown,$169.17,"$242,609.25"
2023-01-17 18:19:19,Purchase by Jonny Gomez,$178.70,"$242,440.08"
2023-01-17 19:22:44,Purchase by Thomas Brown,$172.86,"$242,976.78"
2023-01-17 20:36:38,Purchase by Hetty Poole,$162.67,"$242,048.44"
2023-01-17 21:10:51,Purchase by Amber Calhoun,$194.67,"$242,803.92"
2023-01-17 21:28:29,Purchase by Erica Miranda,$26.59,"$242,075.03"
2023-01-18 09:42:27,Purchase by Juston Brown,$37.58,"$243,680.17"
2023-01-18 13:36:13,Purchase by Angela Brown,$75.66,"$243,642.59"
2023-01-18 14:48:14,Purchase by Linda Nelson,$160.24,"$243,357.88"
2023-01-18 16:33:57,Purchase by Kathleen Green,$52.49,"$243,566.93"
2023-01-18 17:49:09,Purchase by Gerald Osborne,$161.64,"$243,197.64"
2023-01-18 19:06:07,Purchase by Derrek Nunez,$156.56,"$243,514.44"
2023-01-18 21:06:30,Purchase by Tess Wheeler,$36.93,"$243,717.10"
2023-01-19 08:51:57,Purchase by Christopher Wheeler,$58.90,"$244,210.03"
2023-01-19 09:42:35,Purchase by Tess Wheeler,$159.85,"$244,369.88"
2023-01-19 10:44:29,Purchase by Adam Solomon,$137.34,"$243,854.44"
2023-01-19 12:44:50,Purchase by Angela Brown,$152.42,"$244,112.92"
2023-01-19 16:35:19,Purchase by Katherine Calhoun,$38.21,"$244,151.13"
2023-01-19 16:54:38,Purchase by Paddy Key,$37.89,"$243,960.50"
2023-01-19 21:10:44,Purchase by Kathleen Green,$68.17,"$243,922.61"
2023-01-20 00:00:00,John Delgado - Payment,"$-1,000.00","$243,369.88"
2023-01-20 09:27:11,Purchase by Lisa Osborne,$184.39,"$243,789.94"
2023-01-20 09:45:38,Purchase by Lindy Park,$32.28,"$243,605.55"
2023-01-20 11:50:17,Purchase by Liz Wilson,$36.70,"$244,377.21"
2023-01-20 15:13:42,Purchase by Terri Gonzalez,$28.72,"$243,573.27"
2023-01-20 15:52:53,Purchase by Derek Garcia,$198.27,"$243,988.21"
2023-01-20 18:27:09,Purchase by Sarah Bryant,$34.70,"$244,411.91"
2023-01-20 19:13:29,Purchase by Michael Arnold,$161.40,"$244,340.51"
2023-01-20 19:28:19,Purchase by Lindy Tucker,$174.67,"$243,544.55"
2023-01-20 21:23:23,Purchase by Paddy Key,$190.90,"$244,179.11"
2023-01-21 08:17:44,Purchase by Hetty Poole,$34.55,"$244,446.46"
2023-01-21 09:49:38,Purchase by Michael Arnold,$56.76,"$244,765.88"
2023-01-21 12:00:09,Purchase by Paddy Key,$21.44,"$244,709.12"
2023-01-21 13:09:02,Purchase by Angela Brown,$80.70,"$244,846.58"
2023-01-21 15:35:57,Purchase by Kathleen Green,$39.50,"$244,567.08"
2023-01-21 16:37:26,Purchase by Manda Martinez,$81.12,"$244,527.58"
2023-01-21 17:07:49,Purchase by Derek Garcia,$120.60,"$244,687.68"
2023-01-22 10:02:15,Purchase by Dave Harris,$168.51,"$245,015.09"
2023-01-22 10:51:15,Purchase by Angela Brown,$128.17,"$245,517.09"
2023-01-22 14:08:49,Purchase by Amber Calhoun,$89.52,"$245,606.61"
2023-01-22 16:19:52,Purchase by Tess Wheeler,$184.73,"$245,791.34"
2023-01-22 20:12:05,Purchase by Lindy Park,$89.50,"$245,288.29"
2023-01-22 20:37:49,Purchase by Michael Arnold,$100.63,"$245,388.92"
2023-01-22 21:22:36,Purchase by Marty King,$183.70,"$245,198.79"
2023-01-23 09:50:39,Purchase by Amber Calhoun,$56.79,"$246,068.44"
2023-01-23 11:58:59,Purchase by Paddy Key,$20.81,"$246,011.65"
2023-01-23 16:55:45,Purchase by Gerald Osborne,$96.86,"$245,888.20"
2023-01-23 21:29:51,Purchase by Jonathon Hayes,$102.64,"$245,990.84"
2023-01-24 12:26:44,Purchase by Lindy Tucker,$24.63,"$246,093.07"
2023-01-24 14:56:18,Purchase by Adam Solomon,$88.41,"$246,181.48"
2023-01-24 17:38:31,Purchase by Michael Arnold,$197.26,"$246,457.85"
2023-01-24 18:19:37,Purchase by Terri Gonzalez,$79.11,"$246,260.59"
2023-01-25 16:46:41,Purchase by Amber Calhoun,$50.16,"$246,727.42"
2023-01-25 18:38:34,Purchase by Tess Wheeler,$104.97,"$246,832.39"
2023-01-25 19:35:09,Purchase by Barry Deleon,$28.41,"$246,486.26"
2023-01-25 19:59:35,Purchase by Angela Brown,$191.00,"$246,677.26"
2023-01-26 09:09:49,Purchase by Patricia Wilkerson,$108.15,"$247,013.94"
2023-01-26 11:11:41,Purchase by Lindy Tucker,$73.40,"$246,905.79"
2023-01-26 11:30:00,Purchase by Micah Green,$105.90,"$247,336.47"
2023-01-26 13:21:32,Purchase by Katherine Calhoun,$160.52,"$247,986.90"
2023-01-26 15:40:39,Purchase by Dian Phillips,$185.70,"$247,522.17"
2023-01-26 16:05:33,Purchase by Lisa Osborne,$109.16,"$247,123.10"
2023-01-26 16:09:01,Purchase by Amber Calhoun,$122.41,"$247,826.38"
2023-01-26 18:47:20,Purchase by Kim Nunez,$107.47,"$247,230.57"
2023-01-26 21:22:46,Purchase by Derek Garcia,$181.80,"$247,703.97"
2023-01-27 00:00:00,John Delgado - Payment,"$-1,000.00","$247,128.36"
2023-01-27 09:13:09,Purchase by Lindy Tucker,$42.76,"$247,171.12"
2023-01-27 10:08:12,Purchase by Amber Calhoun,$62.97,"$247,625.63"
2023-01-27 12:43:34,Purchase by Dian Phillips,$69.78,"$247,418.06"
2023-01-27 12:58:41,Purchase by Gerald Osborne,$141.46,"$248,128.36"
2023-01-27 14:53:24,Purchase by Tess Wheeler,$88.28,"$247,752.03"
2023-01-27 15:34:58,Purchase by Stal Key,$38.12,"$247,663.75"
2023-01-27 19:50:22,Purchase by Dan Porter,$177.16,"$247,348.28"
2023-01-27 21:42:28,Purchase by Paddy Key,$144.60,"$247,562.66"
2023-01-28 10:19:01,Purchase by Patricia Wilkerson,$42.26,"$247,990.74"
2023-01-28 10:43:11,Purchase by Betsy Nunez,$152.83,"$247,948.48"
2023-01-28 11:29:32,Purchase by Wayne Garcia,$95.86,"$248,280.39"
2023-01-28 13:35:18,Purchase by Kim Nunez,$42.55,"$248,033.29"
2023-01-28 13:36:00,Purchase by Rebecca Lewis,$151.24,"$248,184.53"
2023-01-28 15:41:09,Purchase by Angela Brown,$44.60,"$248,324.99"
2023-01-28 16:58:51,Purchase by Stal Key,$31.10,"$248,356.09"
2023-01-28 21:03:47,Purchase by Gerald Osborne,$43.62,"$247,795.65"
2023-01-29 11:59:19,Purchase by Dave Harris,$184.50,"$248,617.17"
2023-01-29 19:10:34,Purchase by Gerald Osborne,$76.58,"$248,432.67"
2023-01-29 20:37:19,Purchase by Sandra Phillips,$127.91,"$248,745.08"
2023-01-30 08:27:04,Purchase by Gerald Osborne,$170.14,"$248,915.22"
2023-01-30 15:54:17,Purchase by Dave Harris,$181.60,"$249,096.82"
2023-01-30 17:16:16,Purchase by Paddy Key,$103.85,"$249,325.41"
2023-01-30 19:01:05,Purchase by Dian Phillips,$81.91,"$249,221.56"
2023-01-30 19:05:56,Purchase by Patricia Wilkerson,$42.83,"$249,139.65"
2023-01-30 19:28:37,Purchase by Gory Hayes,$40.95,"$249,366.36"
2023-01-31 08:00:28,Purchase by Brandon Green,$115.49,"$249,697.75"
2023-01-31 11:04:22,Purchase by Derrek Nunez,$149.20,"$249,582.26"
2023-01-31 14:20:54,Purchase by Davey Wilson,$177.60,"$250,145.12"
2023-01-31 14:25:49,Purchase by Steph Santiago,$63.21,"$249,921.82"
2023-01-31 18:16:11,Purchase by Lindy Tucker,$66.70,"$249,433.06"
2023-01-31 18:53:52,Purchase by Barry Deleon,$160.86,"$249,858.61"
2023-01-31 19:21:43,Purchase by Lisa Osborne,$45.70,"$249,967.52"
2023-02-01 10:35:40,Purchase by Gabrielle Glover,$22.40,"$250,335.53"
2023-02-01 12:50:07,Purchase by Kim Nunez,$62.50,"$250,313.13"
2023-02-01 14:17:24,Purchase by Amber Calhoun,$194.49,"$250,530.02"
2023-02-01 18:54:19,Purchase by Adam Solomon,$105.51,"$250,250.63"
2023-02-01 20:04:12,Purchase by Becky Calhoun,$146.31,"$250,676.33"
2023-02-01 20:19:26,Purchase by Hannah Phillips,$85.20,"$250,814.90"
2023-02-01 21:57:35,Purchase by Christopher Wheeler,$53.37,"$250,729.70"
2023-02-02 09:50:46,Purchase by Albert Gilbert,$39.56,"$250,911.91"
2023-02-02 10:44:22,Purchase by Tess Wheeler,$154.99,"$251,598.25"
2023-02-02 11:40:35,Purchase by Stephanie Daniel,$182.81,"$251,257.60"
2023-02-02 15:33:39,Purchase by Paddy Key,$122.41,"$251,380.01"
2023-02-02 18:07:44,Purchase by John Key,$57.45,"$250,872.35"
2023-02-02 18:25:15,Purchase by Derek Garcia,$85.97,"$251,074.79"
2023-02-02 20:29:55,Purchase by Kathleen Green,$76.91,"$250,988.82"
2023-02-02 21:16:08,Purchase by Amber Calhoun,$63.25,"$251,443.26"
2023-02-03 00:00:00,John Delgado - Payment,"$-1,000.00","$250,598.25"
2023-02-03 09:24:21,Purchase by Albert Gilbert,$172.90,"$250,771.15"
2023-02-03 15:58:20,Purchase by Michael Arnold,$151.96,"$250,923.11"
2023-02-03 16:31:12,Purchase by Thys Hayes,$150.51,"$251,073.62"
2023-02-04 08:42:48,Purchase by Cassie Daniel,$159.50,"$251,659.14"
2023-02-04 11:56:27,Purchase by Derek Garcia,$137.83,"$251,499.64"
2023-02-04 16:05:41,Purchase by Kim Nunez,$65.78,"$251,205.40"
2023-02-04 18:45:45,Purchase by Barry Deleon,$66.00,"$251,139.62"
2023-02-04 18:48:27,Purchase by Wayne Garcia,$156.41,"$251,361.81"
2023-02-04 21:30:37,Purchase by Stal Key,$150.52,"$251,809.66"
2023-02-05 08:03:43,Purchase by John Key,$47.45,"$251,898.99"
2023-02-05 11:34:21,Purchase by Gerald Osborne,$41.88,"$251,851.54"
2023-02-05 12:42:43,Purchase by Dave Harris,$100.76,"$251,999.75"
2023-02-05 13:21:51,Purchase by Paddy Key,$74.54,"$252,113.42"
2023-02-05 18:06:08,Purchase by Kim Nunez,$39.13,"$252,038.88"
2023-02-05 20:38:47,Purchase by Katherine Calhoun,$90.99,"$252,204.41"
2023-02-06 08:28:48,Purchase by Derek Garcia,$75.00,"$252,806.89"
2023-02-06 08:45:53,Purchase by Christopher Wheeler,$145.29,"$252,952.18"
2023-02-06 09:59:21,Purchase by Gerald Osborne,$52.46,"$252,256.87"
2023-02-06 12:36:46,Purchase by Albert Gilbert,$123.47,"$252,534.67"
2023-02-06 12:40:29,Purchase by Drew Phillips,$146.37,"$253,098.55"
2023-02-06 15:41:30,Purchase by Sara Walker,$92.31,"$252,731.89"
2023-02-06 15:49:03,Purchase by Lindy Tucker,$154.33,"$252,411.20"
2023-02-06 16:15:57,Purchase by Angie Brown,$24.19,"$253,122.74"
2023-02-06 16:55:24,Purchase by Brandon Green,$104.91,"$252,639.58"
2023-02-07 09:59:53,Purchase by Kathleen Green,$116.61,"$253,551.85"
2023-02-07 15:03:01,Purchase by Derrek Nunez,$155.59,"$253,305.73"
2023-02-07 16:10:51,Purchase by Lindy Tucker,$27.40,"$253,150.14"
2023-02-07 16:47:36,Purchase by Mark Lewis,$129.51,"$253,435.24"
2023-02-08 08:20:26,Purchase by Kathleen Green,$127.35,"$253,839.79"
2023-02-08 11:52:54,Purchase by Tess Wheeler,$33.75,"$254,453.03"
2023-02-08 13:23:25,Purchase by Micah Green,$199.79,"$254,039.58"
2023-02-08 15:36:41,Purchase by Paddy Key,$187.34,"$254,226.92"
2023-02-08 17:26:37,Purchase by Amber Calhoun,$192.36,"$254,419.28"
2023-02-08 18:48:21,Purchase by Dave Harris,$84.31,"$253,712.44"
2023-02-08 21:25:34,Purchase by Betsy Nunez,$76.28,"$253,628.13"
2023-02-09 09:18:01,Purchase by Patricia Wilkerson,$88.69,"$254,770.01"
2023-02-09 09:26:06,Purchase by Ann Bryant,$44.35,"$254,681.32"
2023-02-09 17:20:50,Purchase by John Calhoun,$175.17,"$255,102.17"
2023-02-09 17:54:28,Purchase by Sandra Phillips,$91.12,"$255,364.20"
2023-02-09 18:28:35,Purchase by Albert Gilbert,$156.99,"$254,927.00"
2023-02-09 21:03:17,Purchase by Gerald Osborne,$183.94,"$254,636.97"
2023-02-09 21:04:03,Purchase by Christopher Wheeler,$170.91,"$255,273.08"
2023-02-09 21:58:24,Purchase by Thomas Brown,$109.19,"$255,473.39"
2023-02-10 00:00:00,John Delgado - Payment,"$-1,000.00","$254,473.39"
2023-02-10 15:59:34,Purchase by Gabrielle Glover,$173.87,"$255,075.74"
2023-02-10 16:06:16,Purchase by Angela Brown,$194.19,"$255,301.07"
2023-02-10 17:07:24,Purchase by Linda Nelson,$180.31,"$254,653.70"
2023-02-10 19:21:16,Purchase by Dave Harris,$177.97,"$254,901.87"
2023-02-10 19:39:45,Purchase by Paddy Key,$31.14,"$255,106.88"
2023-02-10 20:04:42,Purchase by Thys Hayes,$181.90,"$255,482.97"
2023-02-10 21:57:24,Purchase by Adam Solomon,$70.20,"$254,723.90"
2023-02-11 09:08:59,Purchase by Patricia Wilkerson,$71.45,"$256,035.66"
2023-02-11 09:38:35,Purchase by Gerald Osborne,$38.11,"$255,521.08"
2023-02-11 09:42:23,Purchase by John Key,$196.81,"$255,964.21"
2023-02-11 11:26:54,Purchase by Tess Wheeler,$138.60,"$256,420.28"
2023-02-11 12:11:47,Purchase by Hetty Poole,$169.57,"$255,767.40"
2023-02-11 14:06:54,Purchase by Derek Garcia,$138.78,"$256,174.44"
2023-02-11 16:55:51,Purchase by Paddy Key,$107.24,"$256,281.68"
2023-02-11 20:44:07,Purchase by Lindy Tucker,$76.75,"$255,597.83"
2023-02-12 09:14:39,Purchase by Rebecca Lewis,$110.67,"$257,079.09"
2023-02-12 09:48:00,Purchase by Gory Hayes,$21.58,"$257,376.59"
2023-02-12 10:59:41,Purchase by Paddy Key,$27.38,"$257,162.67"
2023-02-12 11:18:00,Purchase by Kim Nunez,$169.51,"$256,915.62"
2023-02-12 13:45:01,Purchase by Marty King,$48.88,"$256,746.11"
2023-02-12 14:57:38,Purchase by Gabrielle Glover,$52.80,"$256,968.42"
2023-02-12 17:05:13,Purchase by Adam Solomon,$167.14,"$256,587.42"
2023-02-12 18:12:48,Purchase by Amber Calhoun,$192.34,"$257,355.01"
2023-02-12 18:34:53,Purchase by Patricia Wilkerson,$109.81,"$256,697.23"
2023-02-12 21:15:37,Purchase by Jonny Gomez,$56.20,"$257,135.29"
2023-02-13 08:21:06,Purchase by Gerald Osborne,$157.99,"$257,534.58"
2023-02-13 09:06:36,Purchase by Patricia Wilkerson,$130.96,"$257,740.07"
2023-02-13 09:41:10,Purchase by Dian Phillips,$63.20,"$257,848.74"
2023-02-13 09:43:17,Purchase by John Calhoun,$141.82,"$258,402.76"
2023-02-13 11:10:38,Purchase by Tess Wheeler,$35.75,"$258,841.32"
2023-02-13 11:31:02,Purchase by Stal Key,$180.94,"$258,805.57"
2023-02-13 12:34:17,Purchase by Amber Calhoun,$95.36,"$258,260.94"
2023-02-13 18:01:44,Purchase by Paddy Key,$66.29,"$257,998.70"
2023-02-13 18:56:41,Purchase by Derek Garcia,$83.67,"$257,932.41"
2023-02-13 19:44:39,Purchase by Christopher Wheeler,$172.10,"$258,624.63"
2023-02-13 19:51:54,Purchase by Lindy Tucker,$74.53,"$257,609.11"
2023-02-13 20:42:58,Purchase by Thys Miller,$45.47,"$257,785.54"
2023-02-13 21:03:32,Purchase by Angela Brown,$166.88,"$258,165.58"
2023-02-13 21:30:47,Purchase by Becky Calhoun,$49.77,"$258,452.53"
2023-02-14 08:42:54,Purchase by Day Brown,$190.80,"$259,946.60"
2023-02-14 08:59:19,Purchase by Paddy Key,$123.55,"$259,692.95"
2023-02-14 10:18:25,Purchase by Kim Nunez,$144.78,"$259,468.69"
2023-02-14 11:31:58,Purchase by Gerald Osborne,$193.51,"$259,034.83"
2023-02-14 11:42:09,Purchase by Albert Gilbert,$144.24,"$259,323.91"
2023-02-14 14:34:12,Purchase by Juston Brown,$24.20,"$259,717.15"
2023-02-14 15:42:56,Purchase by Stal Key,$172.19,"$260,118.79"
2023-02-14 19:18:27,Purchase by Amber Calhoun,$38.65,"$259,755.80"
2023-02-14 19:45:10,Purchase by Derek Garcia,$45.61,"$259,569.40"
2023-02-14 20:02:15,Purchase by Wayne Garcia,$55.10,"$259,523.79"
2023-02-14 20:04:12,Purchase by Adam Solomon,$144.84,"$259,179.67"
2023-02-15 11:34:05,Purchase by Manda Martinez,$43.82,"$260,162.61"
2023-02-15 12:11:32,Purchase by Stal Key,$69.24,"$260,524.62"
2023-02-15 16:44:09,Purchase by Kathleen Green,$105.90,"$260,268.51"
2023-02-15 17:15:16,Purchase by Wayne Garcia,$114.41,"$260,382.92"
2023-02-15 21:38:51,Purchase by Christopher Wheeler,$72.46,"$260,455.38"
2023-02-16 08:40:05,Purchase by Brandon Green,$80.79,"$260,884.87"
2023-02-16 09:27:48,Purchase by Adam Solomon,$193.96,"$260,753.28"
2023-02-16 11:23:17,Purchase by Tess Wheeler,$38.13,"$260,923.00"
2023-02-16 15:12:42,Purchase by Dave Harris,$50.80,"$260,804.08"
2023-02-16 16:36:17,Purchase by Lindy Tucker,$34.70,"$260,559.32"
2023-02-17 00:00:00,John Delgado - Payment,"$-1,000.00","$259,923.00"
2023-02-17 08:04:25,Purchase by Adam Solomon,$145.66,"$260,068.66"
2023-02-17 08:48:40,Purchase by Crissy Bryant,$190.97,"$260,807.26"
2023-02-17 11:34:42,Purchase by April Hayes,$137.88,"$260,379.49"
2023-02-17 13:19:46,Purchase by Dave Harris,$72.24,"$260,140.90"
2023-02-17 14:14:35,Purchase by Al Wheeler,$141.93,"$260,555.10"
2023-02-17 16:31:58,Purchase by Patricia Wilkerson,$100.71,"$260,241.61"
2023-02-17 16:39:44,Purchase by Gabrielle Glover,$33.68,"$260,413.17"
2023-02-17 16:41:10,Purchase by Tess Wheeler,$61.19,"$260,616.29"
2023-02-18 08:43:35,Purchase by Curt Porter,$60.17,"$260,867.43"
2023-02-18 08:56:01,Purchase by Barry Deleon,$89.91,"$260,957.34"
2023-02-18 12:35:07,Purchase by Derek Garcia,$28.48,"$261,252.52"
2023-02-18 15:26:44,Purchase by Bennie Phillips,$133.10,"$261,224.04"
2023-02-18 16:40:54,Purchase by Angela Brown,$93.48,"$261,346.00"
2023-02-18 20:12:07,Purchase by Amber Calhoun,$128.34,"$261,474.34"
