date,to,from_,size,type_
2023-01-28 19:57:30,(978) 437-8371,(996) 606-8812,109 minutes,Outbound Call
2023-01-28 21:02:16,(858) 523-0293,(996) 606-8812,69 minutes,Outbound Call
2023-01-28 21:33:36,(858) 523-0293,(996) 606-8812,88 characters,Sent Text
2023-01-29 08:53:55,(978) 437-8371,(996) 606-8812,230 characters,Sent Text
2023-01-31 08:02:31,(858) 523-0293,(996) 606-8812,319 characters,Received Text
2023-01-31 19:21:38,(978) 437-8371,(996) 606-8812,36 minutes,Inbound Call
2023-01-31 19:59:04,(978) 437-8371,(996) 606-8812,44 minutes,Outbound Call
2023-01-31 21:53:31,(978) 437-8371,(996) 606-8812,94 characters,Received Text
2023-02-01 16:07:53,(858) 523-0293,(996) 606-8812,75 minutes,Inbound Call
2023-02-02 13:01:31,(978) 437-8371,(996) 606-8812,217 characters,Sent Text
2023-02-02 17:04:20,(978) 437-8371,(996) 606-8812,248 characters,Received Text
2023-02-02 17:20:08,(858) 523-0293,(996) 606-8812,14.2 MB,Sent Media
2023-02-03 17:33:34,(858) 523-0293,(996) 606-8812,32 minutes,Inbound Call
2023-02-03 18:36:12,(858) 523-0293,(996) 606-8812,15.5 MB,Received Media
2023-02-05 15:35:57,(858) 523-0293,(996) 606-8812,316 characters,Sent Text
2023-02-05 17:37:01,(978) 437-8371,(996) 606-8812,31 minutes,Inbound Call
2023-02-05 18:44:25,(978) 437-8371,(996) 606-8812,291 characters,Sent Text
2023-02-06 20:58:45,(858) 523-0293,(996) 606-8812,107 characters,Sent Text
2023-02-08 09:49:21,(858) 523-0293,(996) 606-8812,91 characters,Received Text
2023-02-09 13:29:20,(978) 437-8371,(996) 606-8812,35 minutes,Outbound Call
2023-02-09 20:53:55,(858) 523-0293,(996) 606-8812,123 characters,Sent Text
2023-02-09 21:23:20,(858) 523-0293,(996) 606-8812,32 characters,Received Text
2023-02-10 16:49:42,(858) 523-0293,(996) 606-8812,66 characters,Sent Text
2023-02-11 12:18:11,(978) 437-8371,(996) 606-8812,108 minutes,Outbound Call
2023-02-12 10:25:22,(858) 523-0293,(996) 606-8812,149 characters,Received Text
2023-02-12 12:10:30,(978) 437-8371,(996) 606-8812,335 characters,Sent Text
2023-02-12 13:16:15,(978) 437-8371,(996) 606-8812,58 characters,Received Text
2023-02-12 20:04:08,(858) 523-0293,(996) 606-8812,263 characters,Sent Text
2023-02-13 16:17:08,(858) 523-0293,(996) 606-8812,68 minutes,Outbound Call
2023-02-13 17:21:58,(858) 523-0293,(996) 606-8812,204 characters,Sent Text
2023-02-14 11:57:01,(858) 523-0293,(996) 606-8812,223 characters,Sent Text
2023-02-15 15:57:28,(978) 437-8371,(996) 606-8812,69 minutes,Outbound Call
2023-02-15 16:19:18,(858) 523-0293,(996) 606-8812,239 characters,Sent Text
2023-02-16 20:39:23,(858) 523-0293,(996) 606-8812,66 minutes,Outbound Call
2023-02-17 15:35:15,(858) 523-0293,(996) 606-8812,130 characters,Received Text
2023-02-17 17:54:18,(978) 437-8371,(996) 606-8812,99 minutes,Inbound Call
2023-02-18 08:23:13,(858) 523-0293,(996) 606-8812,92 characters,Sent Text
2023-02-18 10:27:08,(978) 437-8371,(996) 606-8812,95 minutes,Inbound Call
2023-02-18 17:58:10,(858) 523-0293,(996) 606-8812,65 minutes,Outbound Call
2023-02-19 09:45:43,(978) 437-8371,(996) 606-8812,109 minutes,Outbound Call
2023-02-20 13:57:21,(858) 523-0293,(996) 606-8812,155 characters,Sent Text
2023-02-20 15:37:45,(978) 437-8371,(996) 606-8812,57 minutes,Inbound Call
2023-02-20 16:04:16,(978) 437-8371,(996) 606-8812,198 characters,Received Text
2023-02-20 19:14:26,(858) 523-0293,(996) 606-8812,271 characters,Received Text
2023-02-21 13:40:01,(978) 437-8371,(996) 606-8812,129 characters,Received Text
2023-02-22 10:35:33,(978) 437-8371,(996) 606-8812,114 minutes,Outbound Call
2023-02-22 16:22:04,(858) 523-0293,(996) 606-8812,143 characters,Sent Text
2023-02-23 14:36:31,(858) 523-0293,(996) 606-8812,1 characters,Sent Text
2023-02-23 19:53:36,(978) 437-8371,(996) 606-8812,309 characters,Received Text
2023-02-23 20:54:33,(858) 523-0293,(996) 606-8812,26 minutes,Outbound Call
2023-02-24 08:12:28,(978) 437-8371,(996) 606-8812,141 characters,Sent Text
2023-02-24 17:08:42,(858) 523-0293,(996) 606-8812,73 minutes,Inbound Call
2023-02-25 17:11:18,(978) 437-8371,(996) 606-8812,116 minutes,Outbound Call
2023-02-26 08:44:07,(978) 437-8371,(996) 606-8812,85 characters,Sent Text
2023-02-26 11:32:49,(858) 523-0293,(996) 606-8812,97 minutes,Inbound Call
2023-02-26 19:41:30,(858) 523-0293,(996) 606-8812,349 characters,Sent Text
2023-02-27 19:07:00,(858) 523-0293,(996) 606-8812,48 minutes,Outbound Call
2023-02-28 08:08:39,(858) 523-0293,(996) 606-8812,33 characters,Received Text
2023-02-28 08:57:47,(978) 437-8371,(996) 606-8812,210 characters,Received Text
2023-02-28 10:53:59,(858) 523-0293,(996) 606-8812,311 characters,Sent Text
2023-02-28 11:07:42,(858) 523-0293,(996) 606-8812,112 minutes,Outbound Call
2023-02-28 18:23:23,(978) 437-8371,(996) 606-8812,68 minutes,Outbound Call
2023-02-28 20:26:30,(978) 437-8371,(996) 606-8812,9.0 MB,Sent Media
2023-02-28 20:38:26,(978) 437-8371,(996) 606-8812,90 characters,Sent Text
2023-03-01 12:03:19,(978) 437-8371,(996) 606-8812,46 minutes,Inbound Call
2023-03-01 14:33:54,(858) 523-0293,(996) 606-8812,103 minutes,Outbound Call
2023-03-02 09:03:47,(978) 437-8371,(996) 606-8812,278 characters,Received Text
2023-03-03 08:53:48,(858) 523-0293,(996) 606-8812,6.7 MB,Sent Media
2023-03-03 10:36:12,(858) 523-0293,(996) 606-8812,310 characters,Received Text
2023-03-03 13:07:42,(978) 437-8371,(996) 606-8812,11.5 MB,Received Media
2023-03-03 17:13:23,(858) 523-0293,(996) 606-8812,8 minutes,Outbound Call
2023-03-04 09:44:53,(978) 437-8371,(996) 606-8812,59 minutes,Inbound Call
2023-03-04 13:20:38,(978) 437-8371,(996) 606-8812,69 minutes,Outbound Call
2023-03-04 16:03:30,(978) 437-8371,(996) 606-8812,226 characters,Received Text
2023-03-05 10:02:41,(858) 523-0293,(996) 606-8812,75 minutes,Inbound Call
2023-03-05 13:00:08,(978) 437-8371,(996) 606-8812,94 characters,Received Text
2023-03-06 17:13:44,(858) 523-0293,(996) 606-8812,214 characters,Sent Text
2023-03-07 18:54:41,(978) 437-8371,(996) 606-8812,2.7 MB,Received Media
2023-03-08 12:28:53,(858) 523-0293,(996) 606-8812,134 characters,Received Text
2023-03-09 08:44:51,(978) 437-8371,(996) 606-8812,78 characters,Sent Text
2023-03-09 13:26:05,(978) 437-8371,(996) 606-8812,265 characters,Received Text
2023-03-09 18:25:34,(858) 523-0293,(996) 606-8812,9 characters,Sent Text
2023-03-11 10:44:32,(978) 437-8371,(996) 606-8812,50 minutes,Outbound Call
2023-03-12 12:29:19,(858) 523-0293,(996) 606-8812,46 minutes,Inbound Call
2023-03-12 18:58:10,(858) 523-0293,(996) 606-8812,47 minutes,Outbound Call
2023-03-12 21:05:07,(858) 523-0293,(996) 606-8812,125 characters,Sent Text
2023-03-13 17:17:16,(858) 523-0293,(996) 606-8812,65 minutes,Inbound Call
2023-03-14 08:45:49,(978) 437-8371,(996) 606-8812,66 minutes,Inbound Call
2023-03-15 08:00:16,(858) 523-0293,(996) 606-8812,17.8 MB,Sent Media
2023-03-15 08:21:40,(858) 523-0293,(996) 606-8812,270 characters,Sent Text
2023-03-16 10:32:56,(978) 437-8371,(996) 606-8812,329 characters,Received Text
2023-03-16 17:19:09,(978) 437-8371,(996) 606-8812,9 characters,Sent Text
2023-03-17 12:29:15,(978) 437-8371,(996) 606-8812,23 characters,Received Text
2023-03-17 16:30:34,(858) 523-0293,(996) 606-8812,178 characters,Sent Text
2023-03-17 17:52:34,(978) 437-8371,(996) 606-8812,88 minutes,Inbound Call
2023-03-18 08:14:33,(858) 523-0293,(996) 606-8812,7 characters,Sent Text
2023-03-18 14:40:52,(978) 437-8371,(996) 606-8812,95 minutes,Outbound Call
2023-03-19 16:51:55,(978) 437-8371,(996) 606-8812,157 characters,Received Text
2023-03-20 12:42:03,(978) 437-8371,(996) 606-8812,158 characters,Sent Text
2023-03-20 20:40:16,(858) 523-0293,(996) 606-8812,217 characters,Sent Text
2023-03-21 13:13:00,(858) 523-0293,(996) 606-8812,284 characters,Received Text
2023-03-21 14:51:47,(858) 523-0293,(996) 606-8812,53 minutes,Inbound Call
2023-03-22 08:42:55,(858) 523-0293,(996) 606-8812,268 characters,Received Text
2023-03-22 10:14:44,(978) 437-8371,(996) 606-8812,25 characters,Received Text
2023-03-22 20:16:25,(978) 437-8371,(996) 606-8812,88 minutes,Outbound Call
2023-03-24 10:54:35,(858) 523-0293,(996) 606-8812,211 characters,Received Text
2023-03-24 13:49:30,(978) 437-8371,(996) 606-8812,146 characters,Received Text
2023-03-24 18:29:01,(858) 523-0293,(996) 606-8812,219 characters,Sent Text
2023-03-25 19:58:12,(858) 523-0293,(996) 606-8812,233 characters,Received Text
2023-03-26 10:45:10,(858) 523-0293,(996) 606-8812,70 minutes,Outbound Call
2023-03-26 11:25:27,(858) 523-0293,(996) 606-8812,105 minutes,Inbound Call
2023-03-26 14:32:04,(978) 437-8371,(996) 606-8812,263 characters,Received Text
2023-03-26 15:37:32,(858) 523-0293,(996) 606-8812,116 characters,Received Text
2023-03-27 17:22:59,(858) 523-0293,(996) 606-8812,143 characters,Received Text
2023-03-27 18:09:49,(978) 437-8371,(996) 606-8812,309 characters,Received Text
2023-03-28 09:18:40,(978) 437-8371,(996) 606-8812,3 minutes,Inbound Call
2023-03-28 12:24:09,(978) 437-8371,(996) 606-8812,4 characters,Sent Text
2023-03-29 13:26:18,(978) 437-8371,(996) 606-8812,348 characters,Received Text
2023-03-29 16:19:37,(858) 523-0293,(996) 606-8812,162 characters,Received Text
2023-03-29 18:39:51,(978) 437-8371,(996) 606-8812,39 characters,Sent Text
2023-03-29 21:50:14,(978) 437-8371,(996) 606-8812,16 minutes,Inbound Call
2023-03-30 20:00:41,(858) 523-0293,(996) 606-8812,118 minutes,Inbound Call
2023-03-30 21:33:43,(978) 437-8371,(996) 606-8812,143 characters,Received Text
2023-03-31 14:35:52,(858) 523-0293,(996) 606-8812,32 minutes,Inbound Call
2023-03-31 15:59:24,(978) 437-8371,(996) 606-8812,10.4 MB,Sent Media
2023-04-01 12:17:53,(978) 437-8371,(996) 606-8812,330 characters,Sent Text
2023-04-01 16:04:38,(858) 523-0293,(996) 606-8812,13.9 MB,Received Media
2023-04-01 16:57:46,(858) 523-0293,(996) 606-8812,92 characters,Sent Text
2023-04-01 19:23:02,(978) 437-8371,(996) 606-8812,68 minutes,Inbound Call
2023-04-02 09:31:47,(978) 437-8371,(996) 606-8812,88 characters,Sent Text
2023-04-06 11:44:22,(978) 437-8371,(996) 606-8812,224 characters,Sent Text
2023-04-07 10:47:06,(858) 523-0293,(996) 606-8812,47 minutes,Outbound Call
2023-04-07 15:28:40,(978) 437-8371,(996) 606-8812,192 characters,Received Text
2023-04-08 08:15:12,(978) 437-8371,(996) 606-8812,326 characters,Sent Text
2023-04-08 12:51:50,(858) 523-0293,(996) 606-8812,6 minutes,Inbound Call
2023-04-09 13:18:22,(858) 523-0293,(996) 606-8812,320 characters,Sent Text
2023-04-10 17:03:24,(858) 523-0293,(996) 606-8812,26 minutes,Outbound Call
2023-04-10 19:54:29,(978) 437-8371,(996) 606-8812,68 characters,Sent Text
2023-04-11 10:34:56,(858) 523-0293,(996) 606-8812,11.2 MB,Received Media
2023-04-11 16:15:40,(858) 523-0293,(996) 606-8812,263 characters,Received Text
2023-04-11 18:40:02,(858) 523-0293,(996) 606-8812,177 characters,Sent Text
2023-04-11 19:51:15,(858) 523-0293,(996) 606-8812,7.3 MB,Sent Media
2023-04-13 13:36:09,(858) 523-0293,(996) 606-8812,88 minutes,Inbound Call
2023-04-14 16:22:30,(978) 437-8371,(996) 606-8812,49 characters,Sent Text
2023-04-14 20:11:29,(858) 523-0293,(996) 606-8812,97 minutes,Inbound Call
2023-04-15 18:26:32,(858) 523-0293,(996) 606-8812,73 minutes,Inbound Call
2023-04-16 11:19:49,(978) 437-8371,(996) 606-8812,109 characters,Sent Text
2023-04-16 12:28:38,(978) 437-8371,(996) 606-8812,295 characters,Received Text
2023-04-16 15:24:33,(858) 523-0293,(996) 606-8812,53 characters,Sent Text
2023-04-16 20:17:45,(858) 523-0293,(996) 606-8812,131 characters,Received Text
2023-04-17 14:47:10,(858) 523-0293,(996) 606-8812,25 characters,Sent Text
2023-04-18 21:36:16,(978) 437-8371,(996) 606-8812,57 characters,Received Text
2023-04-19 21:53:30,(978) 437-8371,(996) 606-8812,112 characters,Sent Text
2023-04-20 08:34:57,(978) 437-8371,(996) 606-8812,4 minutes,Outbound Call
2023-04-21 12:09:35,(858) 523-0293,(996) 606-8812,12 minutes,Inbound Call
2023-04-22 14:20:32,(858) 523-0293,(996) 606-8812,113 characters,Received Text
2023-04-23 16:02:13,(858) 523-0293,(996) 606-8812,102 characters,Sent Text
2023-04-24 13:18:38,(858) 523-0293,(996) 606-8812,66 characters,Sent Text
2023-04-24 17:24:01,(978) 437-8371,(996) 606-8812,56 characters,Sent Text
2023-04-24 20:37:59,(978) 437-8371,(996) 606-8812,296 characters,Received Text
2023-04-25 09:44:28,(978) 437-8371,(996) 606-8812,302 characters,Sent Text
2023-04-25 15:10:46,(858) 523-0293,(996) 606-8812,67 minutes,Inbound Call
2023-04-26 12:17:00,(978) 437-8371,(996) 606-8812,194 characters,Received Text
2023-04-27 09:25:41,(978) 437-8371,(996) 606-8812,41 minutes,Inbound Call
2023-04-27 16:55:16,(858) 523-0293,(996) 606-8812,44 characters,Sent Text
2023-04-27 19:01:29,(978) 437-8371,(996) 606-8812,196 characters,Sent Text
2023-04-27 19:22:52,(978) 437-8371,(996) 606-8812,115 characters,Received Text
2023-04-27 21:26:43,(858) 523-0293,(996) 606-8812,9 characters,Received Text
2023-04-27 21:28:44,(858) 523-0293,(996) 606-8812,41 minutes,Outbound Call
2023-04-28 14:32:03,(978) 437-8371,(996) 606-8812,334 characters,Sent Text
2023-04-28 21:09:16,(858) 523-0293,(996) 606-8812,343 characters,Received Text
2023-04-29 21:52:13,(858) 523-0293,(996) 606-8812,223 characters,Sent Text
2023-04-30 11:10:59,(978) 437-8371,(996) 606-8812,91 minutes,Outbound Call
2023-05-01 09:22:04,(858) 523-0293,(996) 606-8812,136 characters,Sent Text
2023-05-03 13:42:24,(978) 437-8371,(996) 606-8812,98 minutes,Inbound Call
2023-05-03 17:44:01,(978) 437-8371,(996) 606-8812,175 characters,Received Text
2023-05-03 20:10:23,(858) 523-0293,(996) 606-8812,89 characters,Sent Text
2023-05-04 12:35:52,(858) 523-0293,(996) 606-8812,113 characters,Received Text
2023-05-04 14:17:55,(858) 523-0293,(996) 606-8812,28 minutes,Outbound Call
2023-05-04 15:25:01,(978) 437-8371,(996) 606-8812,346 characters,Received Text
2023-05-05 16:41:25,(978) 437-8371,(996) 606-8812,113 minutes,Inbound Call
2023-05-06 15:05:04,(858) 523-0293,(996) 606-8812,25 minutes,Inbound Call
2023-05-06 19:55:48,(858) 523-0293,(996) 606-8812,2.1 MB,Sent Media
2023-05-07 14:53:59,(858) 523-0293,(996) 606-8812,61 minutes,Outbound Call
2023-05-07 20:11:48,(858) 523-0293,(996) 606-8812,154 characters,Sent Text
2023-05-08 09:05:17,(858) 523-0293,(996) 606-8812,84 characters,Sent Text
2023-05-09 08:58:14,(978) 437-8371,(996) 606-8812,319 characters,Sent Text
2023-05-09 10:04:50,(978) 437-8371,(996) 606-8812,4.0 MB,Received Media
2023-05-09 11:43:19,(858) 523-0293,(996) 606-8812,90 characters,Received Text
2023-05-10 09:37:28,(858) 523-0293,(996) 606-8812,146 characters,Sent Text
2023-05-10 12:38:56,(978) 437-8371,(996) 606-8812,108 characters,Received Text
2023-05-10 14:30:20,(978) 437-8371,(996) 606-8812,127 characters,Sent Text
2023-05-10 18:16:03,(858) 523-0293,(996) 606-8812,94 minutes,Inbound Call
2023-05-11 13:57:43,(978) 437-8371,(996) 606-8812,77 minutes,Inbound Call
2023-05-13 09:12:29,(858) 523-0293,(996) 606-8812,48 minutes,Inbound Call
2023-05-13 12:31:40,(858) 523-0293,(996) 606-8812,176 characters,Received Text
2023-05-14 11:58:52,(978) 437-8371,(996) 606-8812,269 characters,Received Text
2023-05-14 18:49:51,(978) 437-8371,(996) 606-8812,62 characters,Sent Text
2023-05-15 16:14:41,(978) 437-8371,(996) 606-8812,55 minutes,Inbound Call
2023-05-16 08:51:47,(858) 523-0293,(996) 606-8812,68 minutes,Outbound Call
2023-05-16 10:08:09,(858) 523-0293,(996) 606-8812,44 characters,Sent Text
2023-05-16 10:45:28,(858) 523-0293,(996) 606-8812,17.4 MB,Sent Media
2023-05-16 12:01:31,(978) 437-8371,(996) 606-8812,94 characters,Received Text
2023-05-17 19:05:20,(978) 437-8371,(996) 606-8812,286 characters,Received Text
2023-05-17 19:47:15,(858) 523-0293,(996) 606-8812,8 minutes,Outbound Call
2023-05-18 18:47:26,(978) 437-8371,(996) 606-8812,102 characters,Sent Text
2023-05-18 19:04:32,(858) 523-0293,(996) 606-8812,122 characters,Sent Text
2023-05-18 21:45:07,(858) 523-0293,(996) 606-8812,100 minutes,Outbound Call
2023-05-19 10:39:06,(858) 523-0293,(996) 606-8812,12 minutes,Outbound Call
2023-05-19 15:31:45,(978) 437-8371,(996) 606-8812,91 characters,Sent Text
2023-05-20 11:36:58,(858) 523-0293,(996) 606-8812,3 characters,Sent Text
2023-05-20 18:57:17,(978) 437-8371,(996) 606-8812,249 characters,Received Text
2023-05-21 10:27:53,(858) 523-0293,(996) 606-8812,88 characters,Received Text
2023-05-21 20:24:21,(978) 437-8371,(996) 606-8812,37 minutes,Inbound Call
2023-05-23 11:17:49,(978) 437-8371,(996) 606-8812,210 characters,Received Text
2023-05-24 08:39:01,(978) 437-8371,(996) 606-8812,66 minutes,Inbound Call
2023-05-24 11:37:03,(858) 523-0293,(996) 606-8812,8 minutes,Outbound Call
2023-05-24 17:19:57,(858) 523-0293,(996) 606-8812,255 characters,Received Text
2023-05-25 20:15:28,(858) 523-0293,(996) 606-8812,102 minutes,Inbound Call
2023-05-25 21:18:03,(978) 437-8371,(996) 606-8812,15.1 MB,Received Media
2023-05-26 08:57:46,(858) 523-0293,(996) 606-8812,63 characters,Sent Text
2023-05-26 10:22:26,(978) 437-8371,(996) 606-8812,298 characters,Sent Text
2023-05-26 19:52:19,(858) 523-0293,(996) 606-8812,0.7 MB,Received Media
2023-05-26 20:59:11,(978) 437-8371,(996) 606-8812,34 minutes,Inbound Call
2023-05-27 09:45:32,(858) 523-0293,(996) 606-8812,29 minutes,Inbound Call
2023-05-28 10:21:51,(978) 437-8371,(996) 606-8812,98 minutes,Inbound Call
2023-05-28 13:01:37,(858) 523-0293,(996) 606-8812,269 characters,Received Text
2023-05-28 14:48:54,(858) 523-0293,(996) 606-8812,66 minutes,Outbound Call
2023-05-28 19:26:45,(978) 437-8371,(996) 606-8812,315 characters,Sent Text
2023-05-29 08:53:17,(978) 437-8371,(996) 606-8812,67 minutes,Inbound Call
2023-05-29 21:13:58,(858) 523-0293,(996) 606-8812,305 characters,Sent Text
2023-05-30 11:42:46,(858) 523-0293,(996) 606-8812,79 minutes,Inbound Call
2023-05-30 15:43:49,(978) 437-8371,(996) 606-8812,313 characters,Sent Text
2023-05-31 18:45:17,(978) 437-8371,(996) 606-8812,47 minutes,Outbound Call
2023-05-31 18:58:21,(978) 437-8371,(996) 606-8812,175 characters,Sent Text
2023-06-01 08:00:52,(858) 523-0293,(996) 606-8812,136 characters,Sent Text
2023-06-01 20:59:17,(858) 523-0293,(996) 606-8812,349 characters,Received Text
2023-06-02 14:35:11,(858) 523-0293,(996) 606-8812,18.5 MB,Received Media
2023-06-02 16:08:05,(858) 523-0293,(996) 606-8812,50 characters,Received Text
2023-06-03 08:39:28,(858) 523-0293,(996) 606-8812,291 characters,Sent Text
2023-06-03 10:12:39,(978) 437-8371,(996) 606-8812,14 characters,Sent Text
2023-06-03 18:42:12,(858) 523-0293,(996) 606-8812,39 characters,Received Text
2023-06-03 20:25:42,(978) 437-8371,(996) 606-8812,223 characters,Received Text
2023-06-04 08:22:59,(978) 437-8371,(996) 606-8812,18.7 MB,Sent Media
2023-06-04 15:52:51,(858) 523-0293,(996) 606-8812,6 minutes,Outbound Call
2023-06-05 13:43:39,(858) 523-0293,(996) 606-8812,283 characters,Sent Text
2023-06-05 15:24:49,(858) 523-0293,(996) 606-8812,161 characters,Received Text
2023-06-05 19:54:30,(978) 437-8371,(996) 606-8812,217 characters,Received Text
2023-06-06 20:46:25,(858) 523-0293,(996) 606-8812,23 minutes,Inbound Call
2023-06-07 09:05:26,(978) 437-8371,(996) 606-8812,14.0 MB,Sent Media
2023-06-07 12:18:16,(858) 523-0293,(996) 606-8812,55 minutes,Inbound Call
2023-06-08 08:52:09,(858) 523-0293,(996) 606-8812,13 minutes,Inbound Call
2023-06-08 14:49:32,(978) 437-8371,(996) 606-8812,346 characters,Received Text
2023-06-08 16:01:11,(858) 523-0293,(996) 606-8812,197 characters,Sent Text
2023-06-08 18:06:40,(858) 523-0293,(996) 606-8812,44 characters,Received Text
2023-06-09 14:35:09,(858) 523-0293,(996) 606-8812,322 characters,Sent Text
2023-06-10 10:28:34,(858) 523-0293,(996) 606-8812,85 minutes,Outbound Call
2023-06-10 16:05:41,(978) 437-8371,(996) 606-8812,51 minutes,Inbound Call
2023-06-11 12:09:13,(978) 437-8371,(996) 606-8812,31 characters,Sent Text
2023-06-13 11:01:19,(978) 437-8371,(996) 606-8812,46 characters,Received Text
2023-06-13 13:55:02,(978) 437-8371,(996) 606-8812,70 minutes,Inbound Call
2023-06-13 16:49:34,(978) 437-8371,(996) 606-8812,61 minutes,Outbound Call
2023-06-13 18:21:15,(858) 523-0293,(996) 606-8812,340 characters,Sent Text
2023-06-13 19:28:02,(978) 437-8371,(996) 606-8812,16 characters,Sent Text
2023-06-14 12:22:23,(858) 523-0293,(996) 606-8812,346 characters,Received Text
2023-06-14 18:48:16,(978) 437-8371,(996) 606-8812,15 minutes,Inbound Call
2023-06-15 11:08:17,(858) 523-0293,(996) 606-8812,196 characters,Sent Text
2023-06-16 20:49:53,(978) 437-8371,(996) 606-8812,13 minutes,Outbound Call
2023-06-17 08:05:58,(978) 437-8371,(996) 606-8812,15 characters,Received Text
2023-06-17 12:24:38,(858) 523-0293,(996) 606-8812,61 minutes,Outbound Call
2023-06-17 18:14:22,(858) 523-0293,(996) 606-8812,146 characters,Sent Text
2023-06-18 12:28:22,(978) 437-8371,(996) 606-8812,222 characters,Received Text
2023-06-18 14:02:47,(858) 523-0293,(996) 606-8812,102 minutes,Outbound Call
