date,to,from_,size,type_
2023-02-12 15:07:40,(858) 523-0293,(978) 437-8371,228 characters,Received Text
2023-02-13 13:34:20,(383) 147-9292,(978) 437-8371,65 characters,Sent Text
2023-02-13 18:15:00,(383) 147-9292,(978) 437-8371,14.0 MB,Sent Media
2023-02-13 21:03:09,(858) 523-0293,(978) 437-8371,12 characters,Received Text
2023-02-13 21:08:00,(858) 523-0293,(978) 437-8371,302 characters,Sent Text
2023-02-14 12:29:01,(858) 523-0293,(978) 437-8371,121 characters,Sent Text
2023-02-14 15:23:16,(858) 523-0293,(978) 437-8371,112 minutes,Inbound Call
2023-02-15 09:58:04,(858) 523-0293,(978) 437-8371,50 minutes,Outbound Call
2023-02-15 15:57:28,(996) 606-8812,(978) 437-8371,69 minutes,Inbound Call
2023-02-15 16:39:49,(858) 523-0293,(978) 437-8371,105 minutes,Inbound Call
2023-02-15 19:56:45,(383) 147-9292,(978) 437-8371,250 characters,Received Text
2023-02-16 11:20:15,(383) 147-9292,(978) 437-8371,52 characters,Sent Text
2023-02-16 14:47:10,(383) 147-9292,(978) 437-8371,314 characters,Received Text
2023-02-17 16:40:59,(858) 523-0293,(978) 437-8371,191 characters,Received Text
2023-02-17 17:54:18,(996) 606-8812,(978) 437-8371,99 minutes,Outbound Call
2023-02-17 18:14:11,(383) 147-9292,(978) 437-8371,117 minutes,Inbound Call
2023-02-17 18:40:53,(383) 147-9292,(978) 437-8371,30 characters,Received Text
2023-02-18 09:58:43,(383) 147-9292,(978) 437-8371,192 characters,Received Text
2023-02-18 10:27:08,(996) 606-8812,(978) 437-8371,95 minutes,Outbound Call
2023-02-18 16:05:17,(858) 523-0293,(978) 437-8371,240 characters,Sent Text
2023-02-18 20:18:26,(858) 523-0293,(978) 437-8371,32 characters,Received Text
2023-02-18 21:53:00,(858) 523-0293,(978) 437-8371,58 minutes,Outbound Call
2023-02-19 09:45:43,(996) 606-8812,(978) 437-8371,109 minutes,Inbound Call
2023-02-20 09:11:27,(858) 523-0293,(978) 437-8371,28 minutes,Inbound Call
2023-02-20 15:37:45,(996) 606-8812,(978) 437-8371,57 minutes,Outbound Call
2023-02-20 16:04:16,(996) 606-8812,(978) 437-8371,198 characters,Sent Text
2023-02-20 20:21:15,(383) 147-9292,(978) 437-8371,198 characters,Sent Text
2023-02-20 21:35:10,(858) 523-0293,(978) 437-8371,145 characters,Sent Text
2023-02-21 11:39:02,(858) 523-0293,(978) 437-8371,45 minutes,Inbound Call
2023-02-21 13:25:36,(858) 523-0293,(978) 437-8371,322 characters,Received Text
2023-02-21 13:40:01,(996) 606-8812,(978) 437-8371,129 characters,Sent Text
2023-02-21 18:27:20,(383) 147-9292,(978) 437-8371,269 characters,Received Text
2023-02-22 10:35:33,(996) 606-8812,(978) 437-8371,114 minutes,Inbound Call
2023-02-22 11:07:11,(858) 523-0293,(978) 437-8371,155 characters,Sent Text
2023-02-23 15:32:23,(383) 147-9292,(978) 437-8371,298 characters,Sent Text
2023-02-23 19:53:36,(996) 606-8812,(978) 437-8371,309 characters,Sent Text
2023-02-24 08:12:28,(996) 606-8812,(978) 437-8371,141 characters,Received Text
2023-02-24 14:15:30,(858) 523-0293,(978) 437-8371,115 characters,Received Text
2023-02-24 14:54:37,(858) 523-0293,(978) 437-8371,79 minutes,Outbound Call
2023-02-24 20:16:45,(858) 523-0293,(978) 437-8371,17.5 MB,Sent Media
2023-02-25 11:36:21,(383) 147-9292,(978) 437-8371,2 minutes,Outbound Call
2023-02-25 17:11:18,(996) 606-8812,(978) 437-8371,116 minutes,Inbound Call
2023-02-25 21:01:52,(383) 147-9292,(978) 437-8371,195 characters,Sent Text
2023-02-26 08:44:07,(996) 606-8812,(978) 437-8371,85 characters,Received Text
2023-02-26 10:27:46,(383) 147-9292,(978) 437-8371,56 minutes,Inbound Call
2023-02-26 17:09:24,(858) 523-0293,(978) 437-8371,120 characters,Received Text
2023-02-28 08:30:49,(383) 147-9292,(978) 437-8371,23 minutes,Inbound Call
2023-02-28 08:57:47,(996) 606-8812,(978) 437-8371,210 characters,Sent Text
2023-02-28 08:59:33,(858) 523-0293,(978) 437-8371,50 minutes,Inbound Call
2023-02-28 10:27:23,(383) 147-9292,(978) 437-8371,4 characters,Received Text
2023-02-28 13:57:31,(858) 523-0293,(978) 437-8371,37 characters,Received Text
2023-02-28 18:23:23,(996) 606-8812,(978) 437-8371,68 minutes,Inbound Call
2023-02-28 20:26:30,(996) 606-8812,(978) 437-8371,9.0 MB,Received Media
2023-02-28 20:38:26,(996) 606-8812,(978) 437-8371,90 characters,Received Text
2023-03-01 09:29:28,(383) 147-9292,(978) 437-8371,116 characters,Received Text
2023-03-01 12:03:19,(996) 606-8812,(978) 437-8371,46 minutes,Outbound Call
2023-03-01 12:54:07,(858) 523-0293,(978) 437-8371,155 characters,Received Text
2023-03-01 18:44:39,(858) 523-0293,(978) 437-8371,297 characters,Sent Text
2023-03-02 09:03:47,(996) 606-8812,(978) 437-8371,278 characters,Sent Text
2023-03-02 10:35:50,(858) 523-0293,(978) 437-8371,35 minutes,Outbound Call
2023-03-02 17:32:10,(383) 147-9292,(978) 437-8371,12 minutes,Inbound Call
2023-03-03 10:15:18,(383) 147-9292,(978) 437-8371,41 minutes,Inbound Call
2023-03-03 13:07:42,(996) 606-8812,(978) 437-8371,11.5 MB,Sent Media
2023-03-03 15:52:24,(383) 147-9292,(978) 437-8371,49 minutes,Outbound Call
2023-03-04 08:18:33,(858) 523-0293,(978) 437-8371,23 minutes,Outbound Call
2023-03-04 09:44:53,(996) 606-8812,(978) 437-8371,59 minutes,Outbound Call
2023-03-04 11:43:20,(383) 147-9292,(978) 437-8371,303 characters,Received Text
2023-03-04 13:20:38,(996) 606-8812,(978) 437-8371,69 minutes,Inbound Call
2023-03-04 16:03:30,(996) 606-8812,(978) 437-8371,226 characters,Sent Text
2023-03-05 12:36:58,(383) 147-9292,(978) 437-8371,339 characters,Sent Text
2023-03-05 13:00:08,(996) 606-8812,(978) 437-8371,94 characters,Sent Text
2023-03-06 18:00:06,(383) 147-9292,(978) 437-8371,166 characters,Sent Text
2023-03-07 08:13:25,(858) 523-0293,(978) 437-8371,274 characters,Received Text
2023-03-07 18:54:41,(996) 606-8812,(978) 437-8371,2.7 MB,Sent Media
2023-03-09 08:44:51,(996) 606-8812,(978) 437-8371,78 characters,Received Text
2023-03-09 13:26:05,(996) 606-8812,(978) 437-8371,265 characters,Sent Text
2023-03-10 09:27:17,(858) 523-0293,(978) 437-8371,51 minutes,Inbound Call
2023-03-10 14:30:38,(858) 523-0293,(978) 437-8371,48 characters,Received Text
2023-03-10 21:52:59,(383) 147-9292,(978) 437-8371,61 minutes,Outbound Call
2023-03-11 09:41:16,(383) 147-9292,(978) 437-8371,4 characters,Received Text
2023-03-11 10:44:32,(996) 606-8812,(978) 437-8371,50 minutes,Inbound Call
2023-03-11 16:02:50,(858) 523-0293,(978) 437-8371,201 characters,Sent Text
2023-03-11 19:54:15,(858) 523-0293,(978) 437-8371,281 characters,Received Text
2023-03-12 09:39:18,(858) 523-0293,(978) 437-8371,14.6 MB,Sent Media
2023-03-13 08:03:50,(383) 147-9292,(978) 437-8371,55 characters,Sent Text
2023-03-13 17:28:29,(383) 147-9292,(978) 437-8371,52 characters,Received Text
2023-03-14 08:23:52,(858) 523-0293,(978) 437-8371,102 characters,Received Text
2023-03-14 08:45:49,(996) 606-8812,(978) 437-8371,66 minutes,Outbound Call
2023-03-14 19:31:22,(383) 147-9292,(978) 437-8371,235 characters,Received Text
2023-03-16 10:01:49,(858) 523-0293,(978) 437-8371,117 minutes,Inbound Call
2023-03-16 10:32:56,(996) 606-8812,(978) 437-8371,329 characters,Sent Text
2023-03-16 12:24:35,(858) 523-0293,(978) 437-8371,106 characters,Received Text
2023-03-16 15:10:30,(383) 147-9292,(978) 437-8371,164 characters,Received Text
2023-03-16 17:19:09,(996) 606-8812,(978) 437-8371,9 characters,Received Text
2023-03-16 17:26:32,(383) 147-9292,(978) 437-8371,187 characters,Sent Text
2023-03-16 19:27:34,(858) 523-0293,(978) 437-8371,111 minutes,Outbound Call
2023-03-17 12:29:15,(996) 606-8812,(978) 437-8371,23 characters,Sent Text
2023-03-17 13:43:46,(383) 147-9292,(978) 437-8371,162 characters,Sent Text
2023-03-17 17:52:34,(996) 606-8812,(978) 437-8371,88 minutes,Outbound Call
2023-03-17 19:32:57,(383) 147-9292,(978) 437-8371,27 minutes,Outbound Call
2023-03-18 10:21:31,(858) 523-0293,(978) 437-8371,113 minutes,Outbound Call
2023-03-18 11:24:14,(858) 523-0293,(978) 437-8371,8 minutes,Inbound Call
2023-03-18 14:40:52,(996) 606-8812,(978) 437-8371,95 minutes,Inbound Call
2023-03-18 19:58:28,(858) 523-0293,(978) 437-8371,13.4 MB,Sent Media
2023-03-19 09:00:39,(383) 147-9292,(978) 437-8371,67 characters,Sent Text
2023-03-19 16:51:55,(996) 606-8812,(978) 437-8371,157 characters,Sent Text
2023-03-19 21:58:53,(858) 523-0293,(978) 437-8371,107 minutes,Inbound Call
2023-03-19 21:59:15,(383) 147-9292,(978) 437-8371,292 characters,Received Text
2023-03-20 12:42:03,(996) 606-8812,(978) 437-8371,158 characters,Received Text
2023-03-20 12:47:25,(858) 523-0293,(978) 437-8371,252 characters,Received Text
2023-03-20 15:34:12,(858) 523-0293,(978) 437-8371,93 minutes,Inbound Call
2023-03-21 16:28:06,(383) 147-9292,(978) 437-8371,6.2 MB,Received Media
2023-03-22 10:14:44,(996) 606-8812,(978) 437-8371,25 characters,Sent Text
2023-03-22 15:30:06,(858) 523-0293,(978) 437-8371,19.9 MB,Received Media
2023-03-22 20:16:25,(996) 606-8812,(978) 437-8371,88 minutes,Inbound Call
2023-03-23 09:59:23,(858) 523-0293,(978) 437-8371,14 minutes,Outbound Call
2023-03-23 19:15:17,(383) 147-9292,(978) 437-8371,183 characters,Sent Text
2023-03-24 12:58:40,(858) 523-0293,(978) 437-8371,307 characters,Received Text
2023-03-24 13:49:30,(996) 606-8812,(978) 437-8371,146 characters,Sent Text
2023-03-24 14:10:56,(383) 147-9292,(978) 437-8371,152 characters,Sent Text
2023-03-25 13:38:54,(858) 523-0293,(978) 437-8371,301 characters,Sent Text
2023-03-26 10:41:06,(858) 523-0293,(978) 437-8371,97 minutes,Outbound Call
2023-03-26 12:54:20,(383) 147-9292,(978) 437-8371,80 minutes,Inbound Call
2023-03-26 14:32:04,(996) 606-8812,(978) 437-8371,263 characters,Sent Text
2023-03-26 20:29:39,(858) 523-0293,(978) 437-8371,169 characters,Sent Text
2023-03-27 10:28:26,(858) 523-0293,(978) 437-8371,319 characters,Sent Text
2023-03-27 18:09:49,(996) 606-8812,(978) 437-8371,309 characters,Sent Text
2023-03-27 19:12:14,(858) 523-0293,(978) 437-8371,5 characters,Received Text
2023-03-28 08:00:44,(383) 147-9292,(978) 437-8371,62 minutes,Outbound Call
2023-03-28 08:30:41,(383) 147-9292,(978) 437-8371,182 characters,Received Text
2023-03-28 09:18:40,(996) 606-8812,(978) 437-8371,3 minutes,Outbound Call
2023-03-28 12:04:38,(858) 523-0293,(978) 437-8371,188 characters,Received Text
2023-03-28 12:24:09,(996) 606-8812,(978) 437-8371,4 characters,Received Text
2023-03-29 08:48:12,(858) 523-0293,(978) 437-8371,195 characters,Sent Text
2023-03-29 09:05:40,(383) 147-9292,(978) 437-8371,342 characters,Received Text
2023-03-29 09:56:21,(383) 147-9292,(978) 437-8371,64 minutes,Inbound Call
2023-03-29 12:26:09,(858) 523-0293,(978) 437-8371,261 characters,Received Text
2023-03-29 13:26:18,(996) 606-8812,(978) 437-8371,348 characters,Sent Text
2023-03-29 18:39:51,(996) 606-8812,(978) 437-8371,39 characters,Received Text
2023-03-29 21:50:14,(996) 606-8812,(978) 437-8371,16 minutes,Outbound Call
2023-03-30 09:47:36,(858) 523-0293,(978) 437-8371,87 characters,Sent Text
2023-03-30 11:50:07,(383) 147-9292,(978) 437-8371,224 characters,Sent Text
2023-03-30 20:12:24,(383) 147-9292,(978) 437-8371,29 minutes,Inbound Call
2023-03-30 21:33:43,(996) 606-8812,(978) 437-8371,143 characters,Sent Text
2023-03-31 09:49:16,(858) 523-0293,(978) 437-8371,22 minutes,Outbound Call
2023-03-31 11:23:32,(858) 523-0293,(978) 437-8371,190 characters,Sent Text
2023-03-31 13:32:07,(858) 523-0293,(978) 437-8371,38 characters,Received Text
2023-03-31 15:20:24,(858) 523-0293,(978) 437-8371,17.2 MB,Sent Media
2023-03-31 15:59:24,(996) 606-8812,(978) 437-8371,10.4 MB,Received Media
2023-03-31 20:48:11,(383) 147-9292,(978) 437-8371,9 minutes,Inbound Call
2023-04-01 12:17:53,(996) 606-8812,(978) 437-8371,330 characters,Received Text
2023-04-01 18:32:40,(858) 523-0293,(978) 437-8371,3.1 MB,Received Media
2023-04-01 19:21:37,(383) 147-9292,(978) 437-8371,243 characters,Sent Text
2023-04-01 19:23:02,(996) 606-8812,(978) 437-8371,68 minutes,Outbound Call
2023-04-02 09:31:47,(996) 606-8812,(978) 437-8371,88 characters,Received Text
2023-04-02 12:43:49,(383) 147-9292,(978) 437-8371,11 minutes,Outbound Call
2023-04-02 16:16:32,(858) 523-0293,(978) 437-8371,6.9 MB,Received Media
2023-04-03 10:25:42,(858) 523-0293,(978) 437-8371,200 characters,Received Text
2023-04-04 08:31:55,(383) 147-9292,(978) 437-8371,85 characters,Received Text
2023-04-05 18:54:48,(858) 523-0293,(978) 437-8371,326 characters,Sent Text
2023-04-05 19:33:47,(383) 147-9292,(978) 437-8371,47 characters,Received Text
2023-04-06 11:44:22,(996) 606-8812,(978) 437-8371,224 characters,Received Text
2023-04-06 14:09:08,(858) 523-0293,(978) 437-8371,103 minutes,Outbound Call
2023-04-06 20:04:33,(383) 147-9292,(978) 437-8371,55 characters,Received Text
2023-04-06 21:03:03,(383) 147-9292,(978) 437-8371,339 characters,Sent Text
2023-04-06 21:28:41,(858) 523-0293,(978) 437-8371,51 characters,Received Text
2023-04-07 14:24:57,(383) 147-9292,(978) 437-8371,328 characters,Sent Text
2023-04-07 15:28:40,(996) 606-8812,(978) 437-8371,192 characters,Sent Text
2023-04-08 08:15:12,(996) 606-8812,(978) 437-8371,326 characters,Received Text
2023-04-09 17:50:59,(383) 147-9292,(978) 437-8371,23 minutes,Inbound Call
2023-04-09 20:37:05,(858) 523-0293,(978) 437-8371,5.2 MB,Received Media
2023-04-10 12:53:01,(858) 523-0293,(978) 437-8371,57 characters,Sent Text
2023-04-10 19:54:29,(996) 606-8812,(978) 437-8371,68 characters,Received Text
2023-04-11 08:04:05,(383) 147-9292,(978) 437-8371,226 characters,Received Text
2023-04-11 12:02:51,(858) 523-0293,(978) 437-8371,193 characters,Sent Text
2023-04-11 16:46:11,(383) 147-9292,(978) 437-8371,8 minutes,Inbound Call
2023-04-13 09:08:42,(858) 523-0293,(978) 437-8371,166 characters,Sent Text
2023-04-13 17:01:24,(383) 147-9292,(978) 437-8371,153 characters,Sent Text
2023-04-14 16:22:30,(996) 606-8812,(978) 437-8371,49 characters,Received Text
2023-04-15 20:31:57,(383) 147-9292,(978) 437-8371,69 characters,Received Text
2023-04-16 08:27:58,(858) 523-0293,(978) 437-8371,111 characters,Sent Text
2023-04-16 11:19:49,(996) 606-8812,(978) 437-8371,109 characters,Received Text
2023-04-16 12:28:38,(996) 606-8812,(978) 437-8371,295 characters,Sent Text
2023-04-17 12:49:49,(383) 147-9292,(978) 437-8371,244 characters,Sent Text
2023-04-18 16:10:38,(858) 523-0293,(978) 437-8371,104 minutes,Outbound Call
2023-04-18 19:33:14,(858) 523-0293,(978) 437-8371,263 characters,Sent Text
2023-04-18 21:36:16,(996) 606-8812,(978) 437-8371,57 characters,Sent Text
2023-04-18 21:50:38,(383) 147-9292,(978) 437-8371,3.7 MB,Sent Media
2023-04-19 12:58:26,(858) 523-0293,(978) 437-8371,4.7 MB,Received Media
