date,description,amount,balance
2023-04-09 14:15:41,Fitr - Payment,$-120.75,"$24,947.27"
2023-04-10 12:54:00,Foodr - Payment,$-150.69,"$24,796.58"
2023-04-13 10:27:29,Fitr - Payment,$-24.22,"$24,772.36"
2023-04-14 00:00:00,Purchase by youGrocery,"$1,000.00","$25,691.13"
2023-04-14 09:09:11,AffordableHub - Payment,$-81.23,"$24,691.13"
2023-04-15 16:34:51,AffordableHub - Payment,$-119.58,"$25,571.55"
2023-04-18 10:43:50,Flexin - Payment,$-113.97,"$25,457.58"
2023-04-20 21:26:53,StrongLink - Payment,$-89.89,"$25,367.69"
2023-04-21 00:00:00,Purchase by youGrocery,"$1,000.00","$26,367.69"
2023-04-25 19:33:07,AffordableHub - Payment,$-195.50,"$26,172.19"
2023-04-26 09:03:00,Fitr - Payment,$-132.47,"$26,039.72"
2023-04-28 00:00:00,Purchase by youGrocery,"$1,000.00","$27,039.72"
2023-04-30 16:06:40,StrongLink - Payment,$-75.30,"$26,943.42"
2023-04-30 20:42:06,AffordableHub - Payment,$-21.00,"$27,018.72"
2023-05-02 18:36:07,Fitr - Payment,$-151.31,"$26,792.11"
2023-05-05 00:00:00,Purchase by youGrocery,"$1,000.00","$27,728.83"
2023-05-05 12:59:32,AffordableHub - Payment,$-31.38,"$26,760.73"
2023-05-05 13:54:16,Fitr - Payment,$-31.90,"$26,728.83"
2023-05-08 14:01:03,youGrocery - Payment,$-104.82,"$27,624.01"
2023-05-12 00:00:00,Purchase by youGrocery,"$1,000.00","$28,624.01"
2023-05-13 16:54:22,Fitr - Payment,$-91.60,"$28,362.01"
2023-05-13 19:12:42,AffordableHub - Payment,$-170.40,"$28,453.61"
2023-05-15 09:52:30,Fitr - Payment,$-104.60,"$28,257.41"
2023-05-17 15:50:30,Fitr - Payment,$-69.75,"$28,187.66"
2023-05-18 08:13:49,StrongLink - Payment,$-153.56,"$28,034.10"
2023-05-19 00:00:00,Purchase by youGrocery,"$1,000.00","$28,979.30"
2023-05-19 21:56:18,AffordableHub - Payment,$-54.80,"$27,979.30"
2023-05-23 14:55:23,Flexin - Payment,$-108.71,"$28,870.59"
2023-05-24 20:21:00,Fitr - Payment,$-26.80,"$28,843.79"
2023-05-25 08:43:30,AffordableHub - Payment,$-44.41,"$28,799.38"
2023-05-26 00:00:00,Purchase by youGrocery,"$1,000.00","$29,659.64"
2023-05-26 17:31:00,Fitr - Payment,$-139.74,"$28,659.64"
2023-05-27 09:10:13,AffordableHub - Payment,$-114.12,"$29,545.52"
2023-05-27 13:16:25,Fitr - Payment,$-109.22,"$29,436.30"
2023-05-29 17:57:35,StrongLink - Payment,$-145.22,"$29,291.08"
2023-05-30 20:57:20,AffordableHub - Payment,$-85.82,"$29,205.26"
2023-06-02 00:00:00,Purchase by youGrocery,"$1,000.00","$30,022.66"
2023-06-02 14:23:40,Flexin - Payment,$-182.60,"$29,022.66"
2023-06-03 17:22:42,AffordableHub - Payment,$-36.32,"$29,986.34"
2023-06-05 16:33:43,AffordableHub - Payment,$-35.75,"$29,950.59"
2023-06-09 00:00:00,Purchase by youGrocery,"$1,000.00","$30,813.75"
2023-06-09 14:16:39,Fitr - Payment,$-136.84,"$29,813.75"
2023-06-10 16:05:14,Fitr - Payment,$-25.76,"$30,787.99"
2023-06-11 13:21:09,Fitr - Payment,$-138.65,"$30,649.34"
2023-06-13 18:27:36,Fitr - Payment,$-78.19,"$30,571.15"
2023-06-15 14:38:32,AffordableHub - Payment,$-89.86,"$30,481.29"
2023-06-16 00:00:00,Purchase by youGrocery,"$1,000.00","$31,456.97"
2023-06-16 17:26:10,AffordableHub - Payment,$-24.32,"$30,456.97"
2023-06-18 19:45:34,Fitr - Payment,$-136.96,"$31,320.01"
2023-06-23 00:00:00,Purchase by youGrocery,"$1,000.00","$32,320.01"
2023-06-25 17:47:13,Fitr - Payment,$-129.38,"$32,190.63"
2023-06-26 15:51:55,Fitr - Payment,$-182.79,"$32,007.84"
2023-06-29 09:00:52,Flexin - Payment,$-193.72,"$31,814.12"
2023-06-30 00:00:00,Purchase by youGrocery,"$1,000.00","$32,753.13"
2023-06-30 16:19:31,Fitr - Payment,$-60.99,"$31,753.13"
2023-07-02 15:02:37,Fitr - Payment,$-118.61,"$32,634.52"
2023-07-05 19:27:30,Fitr - Payment,$-67.46,"$32,567.06"
2023-07-07 00:00:00,Purchase by youGrocery,"$1,000.00","$33,394.10"
2023-07-07 14:38:25,Fitr - Payment,$-172.96,"$32,394.10"
2023-07-11 11:14:11,Foodr - Payment,$-120.44,"$33,273.66"
2023-07-13 16:51:04,AffordableHub - Payment,$-165.58,"$33,108.08"
2023-07-13 18:15:17,Fitr - Payment,$-37.63,"$33,070.45"
2023-07-14 00:00:00,Purchase by youGrocery,"$1,000.00","$33,962.55"
2023-07-14 08:04:19,Fitr - Payment,$-107.90,"$32,962.55"
2023-07-15 14:05:16,Fitr - Payment,$-125.63,"$33,836.92"
2023-07-16 18:08:56,Fitr - Payment,$-160.50,"$33,676.42"
2023-07-21 00:00:00,Purchase by youGrocery,"$1,000.00","$34,648.90"
2023-07-21 12:37:57,AffordableHub - Payment,$-27.52,"$33,648.90"
2023-07-22 08:37:40,Flexin - Payment,$-173.18,"$34,475.72"
2023-07-23 13:46:35,Fitr - Payment,$-139.38,"$34,336.34"
2023-07-26 14:34:54,Fitr - Payment,$-78.45,"$34,257.89"
2023-07-28 00:00:00,Purchase by youGrocery,"$1,000.00","$35,109.32"
2023-07-28 15:45:13,Fitr - Payment,$-148.57,"$34,109.32"
2023-07-31 11:15:03,Fitr - Payment,$-197.47,"$34,911.85"
2023-08-04 00:00:00,Purchase by youGrocery,"$1,000.00","$35,911.85"
2023-08-07 12:28:25,Fitr - Payment,$-66.84,"$35,845.01"
2023-08-08 10:44:00,AffordableHub - Payment,$-179.87,"$35,665.14"
2023-08-09 21:01:08,Fitr - Payment,$-169.91,"$35,495.23"
2023-08-10 09:56:47,Flexin - Payment,$-104.13,"$35,391.10"
2023-08-11 00:00:00,Purchase by youGrocery,"$1,000.00","$36,252.33"
2023-08-11 10:01:22,Healthn - Payment,$-26.51,"$35,364.59"
2023-08-11 21:21:24,Fitr - Payment,$-112.26,"$35,252.33"
2023-08-13 15:26:58,Fitr - Payment,$-61.47,"$36,190.86"
2023-08-15 10:45:31,Flexin - Payment,$-134.57,"$36,056.29"
2023-08-18 00:00:00,Purchase by youGrocery,"$1,000.00","$36,876.15"
2023-08-18 18:04:41,AffordableHub - Payment,$-180.14,"$35,876.15"
2023-08-23 15:43:25,Fitr - Payment,$-78.40,"$36,797.75"
2023-08-24 20:56:56,StrongLink - Payment,$-158.57,"$36,639.18"
2023-08-25 00:00:00,Purchase by youGrocery,"$1,000.00","$37,578.32"
2023-08-25 09:06:37,Fitr - Payment,$-60.86,"$36,578.32"
2023-08-27 13:43:49,Fitr - Payment,$-21.21,"$37,526.86"
2023-08-27 19:47:05,youGrocery - Payment,$-30.25,"$37,548.07"
2023-08-29 08:02:05,youGrocery - Payment,$-106.17,"$37,420.69"
2023-08-31 18:17:43,StrongLink - Payment,$-46.15,"$37,374.54"
2023-09-01 00:00:00,Purchase by youGrocery,"$1,000.00","$38,374.54"
2023-09-03 13:05:44,StrongLink - Payment,$-150.30,"$38,224.24"
2023-09-06 13:56:13,AffordableHub - Payment,$-121.90,"$38,102.34"
2023-09-07 21:19:40,AffordableHub - Payment,$-111.95,"$37,990.39"
2023-09-08 00:00:00,Purchase by youGrocery,"$1,000.00","$38,990.39"
2023-09-09 17:24:31,AffordableHub - Payment,$-152.54,"$38,837.85"
2023-09-10 09:38:55,Fitr - Payment,$-194.66,"$38,643.19"
2023-09-14 19:53:11,Fitr - Payment,$-36.81,"$38,606.38"
2023-09-15 00:00:00,Purchase by youGrocery,"$1,000.00","$39,606.38"
2023-09-18 10:33:50,StrongLink - Payment,$-45.20,"$39,561.18"
2023-09-19 19:40:54,Healthn - Payment,$-170.91,"$39,390.27"
2023-09-19 20:58:06,Fitr - Payment,$-147.82,"$39,242.45"
2023-09-20 16:40:21,AffordableHub - Payment,$-103.62,"$39,138.83"
2023-09-22 00:00:00,Purchase by youGrocery,"$1,000.00","$40,138.83"
2023-09-28 08:07:16,Fitr - Payment,$-113.58,"$40,025.25"
2023-09-29 00:00:00,Purchase by youGrocery,"$1,000.00","$40,841.12"
2023-09-29 08:42:18,Fitr - Payment,$-184.13,"$39,841.12"
2023-09-30 11:50:02,Fitr - Payment,$-158.95,"$40,682.17"
2023-10-01 19:11:01,AffordableHub - Payment,$-144.55,"$40,537.62"
2023-10-04 19:55:13,Fitr - Payment,$-45.17,"$40,492.45"
2023-10-06 00:00:00,Purchase by youGrocery,"$1,000.00","$41,365.09"
2023-10-06 18:26:15,Fitr - Payment,$-127.36,"$40,365.09"
2023-10-08 13:31:29,Flexin - Payment,$-32.63,"$41,332.46"
2023-10-09 11:26:18,Flexin - Payment,$-75.41,"$41,257.05"
2023-10-10 21:54:11,Fitr - Payment,$-198.43,"$41,058.62"
2023-10-12 21:10:08,Fitr - Payment,$-166.33,"$40,892.29"
2023-10-13 00:00:00,Purchase by youGrocery,"$1,000.00","$41,763.29"
2023-10-13 18:35:09,Fitr - Payment,$-129.00,"$40,763.29"
2023-10-17 13:36:48,StrongLink - Payment,$-40.00,"$41,723.29"
2023-10-19 08:27:43,Flexin - Payment,$-113.15,"$41,610.14"
2023-10-20 00:00:00,Purchase by youGrocery,"$1,000.00","$42,610.14"
2023-10-25 18:41:25,StrongLink - Payment,$-130.13,"$42,480.01"
2023-10-27 00:00:00,Purchase by youGrocery,"$1,000.00","$43,326.71"
2023-10-27 13:40:02,Fitr - Payment,$-153.30,"$42,326.71"
2023-10-28 14:37:35,Fitr - Payment,$-83.29,"$43,243.42"
2023-11-02 15:47:50,Fitr - Payment,$-54.51,"$43,188.91"
2023-11-03 00:00:00,Purchase by youGrocery,"$1,000.00","$44,079.31"
2023-11-03 20:17:23,AffordableHub - Payment,$-109.60,"$43,079.31"
2023-11-07 18:09:58,Fitr - Payment,$-27.94,"$43,879.95"
2023-11-07 18:47:52,AffordableHub - Payment,$-171.42,"$43,907.89"
2023-11-10 00:00:00,Purchase by youGrocery,"$1,000.00","$44,879.95"
2023-11-12 18:35:56,Fitr - Payment,$-165.96,"$44,713.99"
2023-11-13 16:43:05,Fitr - Payment,$-62.17,"$44,651.82"
2023-11-14 21:05:51,Healthn - Payment,$-97.33,"$44,554.49"
2023-11-16 15:23:53,Fitr - Payment,$-160.51,"$44,393.98"
2023-11-17 00:00:00,Purchase by youGrocery,"$1,000.00","$45,393.98"
2023-11-18 20:18:33,Fitr - Payment,$-170.59,"$45,223.39"
2023-11-20 15:04:46,Fitr - Payment,$-101.38,"$45,122.01"
2023-11-24 00:00:00,Purchase by youGrocery,"$1,000.00","$45,923.46"
2023-11-24 08:37:34,youGrocery - Payment,$-198.55,"$44,923.46"
2023-11-25 08:00:03,Fitr - Payment,$-74.54,"$45,848.92"
2023-11-27 09:03:35,AffordableHub - Payment,$-46.18,"$45,802.74"
2023-11-27 20:49:18,Fitr - Payment,$-132.42,"$45,670.32"
2023-12-01 00:00:00,Purchase by youGrocery,"$1,000.00","$46,573.22"
2023-12-01 16:10:50,Fitr - Payment,$-97.10,"$45,573.22"
2023-12-04 21:05:46,Flexin - Payment,$-171.53,"$46,401.69"
2023-12-08 00:00:00,Purchase by youGrocery,"$1,000.00","$47,401.69"
2023-12-09 09:42:46,AffordableHub - Payment,$-169.74,"$47,231.95"
2023-12-09 13:42:41,Fitr - Payment,$-61.21,"$47,170.74"
2023-12-10 14:11:33,Flexin - Payment,$-23.51,"$47,147.23"
2023-12-11 17:39:04,StrongLink - Payment,$-154.43,"$46,992.80"
2023-12-13 11:59:35,Fitr - Payment,$-142.69,"$46,850.11"
2023-12-14 20:00:38,Fitr - Payment,$-191.75,"$46,658.36"
2023-12-15 00:00:00,Purchase by youGrocery,"$1,000.00","$47,462.53"
2023-12-15 16:59:31,Fitr - Payment,$-195.83,"$46,462.53"
2023-12-16 10:26:14,StrongLink - Payment,$-70.89,"$47,391.64"
2023-12-18 19:14:24,Fitr - Payment,$-135.38,"$47,256.26"
2023-12-19 17:10:07,Fitr - Payment,$-21.39,"$47,234.87"
2023-12-21 10:03:44,Fitr - Payment,$-121.16,"$47,113.71"
2023-12-22 00:00:00,Purchase by youGrocery,"$1,000.00","$48,113.71"
2023-12-25 17:09:35,Fitr - Payment,$-163.14,"$47,950.57"
2023-12-28 09:27:23,Fitr - Payment,$-23.33,"$47,927.24"
2023-12-29 00:00:00,Purchase by youGrocery,"$1,000.00","$48,927.24"
2023-12-31 20:57:46,Fitr - Payment,$-125.23,"$48,802.01"
2024-01-01 19:01:57,AffordableHub - Payment,$-190.75,"$48,611.26"
2024-01-04 12:44:48,Fitr - Payment,$-75.63,"$48,535.63"
2024-01-05 00:00:00,Purchase by youGrocery,"$1,000.00","$49,535.63"
2024-01-06 15:32:13,AffordableHub - Payment,$-164.72,"$49,370.91"
2024-01-07 08:55:40,youGrocery - Payment,$-180.80,"$49,190.11"
2024-01-07 14:17:21,Fitr - Payment,$-197.72,"$48,992.39"
2024-01-09 13:11:17,AffordableHub - Payment,$-32.25,"$48,960.14"
2024-01-12 00:00:00,Purchase by youGrocery,"$1,000.00","$49,960.14"
2024-01-13 15:18:16,Healthn - Payment,$-96.60,"$49,863.54"
2024-01-14 08:25:31,Fitr - Payment,$-60.70,"$49,802.84"
2024-01-16 09:53:09,Healthn - Payment,$-27.26,"$49,775.58"
2024-01-16 20:56:37,Fitr - Payment,$-61.34,"$49,714.24"
2024-01-19 00:00:00,Purchase by youGrocery,"$1,000.00","$50,714.24"
2024-01-20 16:40:54,AffordableHub - Payment,$-170.87,"$50,543.37"
2024-01-20 20:06:22,StrongLink - Payment,$-141.21,"$50,402.16"
2024-01-26 00:00:00,Purchase by youGrocery,"$1,000.00","$51,402.16"
2024-01-30 11:08:41,Fitr - Payment,$-199.46,"$51,202.70"
2024-01-31 15:34:51,Flexin - Payment,$-166.65,"$51,036.05"
2024-02-02 00:00:00,Purchase by youGrocery,"$1,000.00","$52,036.05"
2024-02-07 19:08:57,Fitr - Payment,$-101.81,"$51,934.24"
2024-02-08 16:52:05,StrongLink - Payment,$-144.67,"$51,789.57"
2024-02-09 00:00:00,Purchase by youGrocery,"$1,000.00","$52,789.57"
2024-02-10 11:21:51,Fitr - Payment,$-124.70,"$52,664.87"
2024-02-11 19:34:47,AffordableHub - Payment,$-101.59,"$52,563.28"
2024-02-13 15:12:29,Fitr - Payment,$-94.33,"$52,468.95"
2024-02-16 00:00:00,Purchase by youGrocery,"$1,000.00","$53,468.95"
2024-02-19 18:18:57,Fitr - Payment,$-163.14,"$53,305.81"
2024-02-20 09:08:58,AffordableHub - Payment,$-35.15,"$53,270.66"
2024-02-23 00:00:00,Purchase by youGrocery,"$1,000.00","$54,270.66"
2024-02-24 10:58:43,AffordableHub - Payment,$-20.74,"$54,249.92"
2024-02-25 12:10:22,Fitr - Payment,$-169.47,"$54,080.45"
2024-02-29 17:08:50,AffordableHub - Payment,$-150.70,"$53,929.75"
2024-03-01 00:00:00,Purchase by youGrocery,"$1,000.00","$54,741.17"
2024-03-01 10:01:47,AffordableHub - Payment,$-188.58,"$53,741.17"
2024-03-06 08:08:01,Fitr - Payment,$-32.77,"$54,708.40"
2024-03-08 00:00:00,Purchase by youGrocery,"$1,000.00","$55,708.40"
2024-03-09 14:41:42,Fitr - Payment,$-139.90,"$55,568.50"
2024-03-10 13:40:34,Fitr - Payment,$-104.27,"$55,464.23"
2024-03-11 08:04:18,Fitr - Payment,$-33.90,"$55,430.33"
2024-03-14 16:10:20,Fitr - Payment,$-31.21,"$55,399.12"
2024-03-15 00:00:00,Purchase by youGrocery,"$1,000.00","$56,252.39"
2024-03-15 13:03:16,Flexin - Payment,$-146.73,"$55,252.39"
2024-03-16 21:09:16,Fitr - Payment,$-159.66,"$56,092.73"
2024-03-17 19:51:35,Fitr - Payment,$-60.93,"$56,031.80"
2024-03-18 18:29:52,Fitr - Payment,$-25.70,"$55,960.34"
2024-03-18 21:55:02,AffordableHub - Payment,$-45.76,"$55,986.04"
2024-03-19 14:30:20,Fitr - Payment,$-68.49,"$55,891.85"
2024-03-21 21:41:21,Fitr - Payment,$-76.44,"$55,815.41"
2024-03-22 00:00:00,Purchase by youGrocery,"$1,000.00","$56,815.41"
2024-03-23 12:09:37,Fitr - Payment,$-74.55,"$56,740.86"
2024-03-25 15:43:47,Fitr - Payment,$-41.20,"$56,699.66"
2024-03-28 14:04:30,Fitr - Payment,$-68.95,"$56,630.71"
2024-03-29 00:00:00,Purchase by youGrocery,"$1,000.00","$57,630.71"
2024-03-30 15:04:51,Fitr - Payment,$-129.95,"$57,500.76"
2024-04-01 15:27:31,Fitr - Payment,$-59.30,"$57,441.46"
2024-04-05 00:00:00,Purchase by youGrocery,"$1,000.00","$58,441.46"
2024-04-06 08:17:09,AffordableHub - Payment,$-98.70,"$58,342.76"
2024-04-08 09:39:42,Fitr - Payment,$-28.53,"$58,314.23"
2024-04-12 00:00:00,Purchase by youGrocery,"$1,000.00","$59,277.13"
2024-04-12 08:04:26,Fitr - Payment,$-37.10,"$58,277.13"
2024-04-13 12:16:50,Fitr - Payment,$-175.70,"$59,101.43"
2024-04-14 09:16:37,AffordableHub - Payment,$-24.14,"$59,077.29"
2024-04-14 19:31:25,Fitr - Payment,$-38.27,"$59,039.02"
2024-04-18 17:32:13,AffordableHub - Payment,$-127.53,"$58,911.49"
2024-04-19 00:00:00,Purchase by youGrocery,"$1,000.00","$59,911.49"
2024-04-20 11:15:36,Fitr - Payment,$-80.16,"$59,831.33"
2024-04-25 10:28:34,Fitr - Payment,$-177.29,"$59,654.04"
2024-04-26 00:00:00,Purchase by youGrocery,"$1,000.00","$60,654.04"
2024-04-28 10:08:33,StrongLink - Payment,$-38.33,"$60,615.71"
2024-05-03 00:00:00,Purchase by youGrocery,"$1,000.00","$61,615.71"
2024-05-04 21:04:22,Fitr - Payment,$-68.86,"$61,546.85"
2024-05-05 12:31:38,AffordableHub - Payment,$-31.45,"$61,515.40"
2024-05-07 16:24:33,Fitr - Payment,$-156.77,"$61,358.63"
2024-05-09 10:10:42,Fitr - Payment,$-60.46,"$61,298.17"
2024-05-10 00:00:00,Purchase by youGrocery,"$1,000.00","$62,298.17"
2024-05-11 08:14:50,Fitr - Payment,$-146.30,"$62,151.87"
2024-05-12 12:03:29,youGrocery - Payment,$-179.58,"$61,972.29"
2024-05-12 16:02:16,Fitr - Payment,$-150.99,"$61,821.30"
2024-05-13 09:57:08,Fitr - Payment,$-138.74,"$61,682.56"
2024-05-14 15:41:30,Fitr - Payment,$-89.10,"$61,593.46"
2024-05-17 00:00:00,Purchase by youGrocery,"$1,000.00","$62,507.29"
2024-05-17 16:21:07,StrongLink - Payment,$-86.17,"$61,507.29"
2024-05-18 20:34:56,AffordableHub - Payment,$-187.35,"$62,319.94"
2024-05-19 18:08:19,Fitr - Payment,$-35.70,"$62,284.24"
2024-05-22 20:10:58,StrongLink - Payment,$-134.86,"$62,149.38"
2024-05-24 00:00:00,Purchase by youGrocery,"$1,000.00","$63,149.38"
2024-05-25 19:04:42,AffordableHub - Payment,$-51.96,"$63,097.42"
2024-05-25 21:13:17,Fitr - Payment,$-43.76,"$63,053.66"
2024-05-26 11:06:05,Fitr - Payment,$-60.30,"$62,993.36"
2024-05-31 00:00:00,Purchase by youGrocery,"$1,000.00","$63,993.36"
2024-06-04 16:35:51,Fitr - Payment,$-68.69,"$63,924.67"
2024-06-07 00:00:00,Purchase by youGrocery,"$1,000.00","$64,892.91"
2024-06-07 12:45:10,Fitr - Payment,$-31.76,"$63,892.91"
2024-06-08 18:41:17,Fitr - Payment,$-47.13,"$64,845.78"
2024-06-09 17:27:39,Fitr - Payment,$-39.60,"$64,806.18"
2024-06-11 12:02:00,Fitr - Payment,$-23.66,"$64,782.52"
2024-06-13 16:12:43,Fitr - Payment,$-133.62,"$64,648.90"
2024-06-14 00:00:00,Purchase by youGrocery,"$1,000.00","$65,648.90"
2024-06-15 10:26:01,Fitr - Payment,$-57.65,"$65,591.25"
2024-06-18 13:58:35,Fitr - Payment,$-119.20,"$65,472.05"
2024-06-21 00:00:00,Purchase by youGrocery,"$1,000.00","$66,314.91"
2024-06-21 08:12:00,Fitr - Payment,$-157.14,"$65,314.91"
2024-06-22 08:09:52,StrongLink - Payment,$-79.80,"$66,235.11"
2024-06-25 09:40:55,Fitr - Payment,$-162.66,"$66,072.45"
2024-06-27 13:43:16,Fitr - Payment,$-198.69,"$65,873.76"
2024-06-28 00:00:00,Purchase by youGrocery,"$1,000.00","$66,873.76"
2024-06-30 19:27:22,Fitr - Payment,$-186.63,"$66,687.13"
2024-07-02 08:36:04,Fitr - Payment,$-156.94,"$66,530.19"
2024-07-05 00:00:00,Purchase by youGrocery,"$1,000.00","$67,461.49"
2024-07-05 09:58:00,Flexin - Payment,$-68.70,"$66,461.49"
2024-07-06 16:47:42,StrongLink - Payment,$-183.63,"$67,277.86"
2024-07-10 20:48:46,Fitr - Payment,$-61.54,"$67,216.32"
2024-07-12 00:00:00,Purchase by youGrocery,"$1,000.00","$68,073.95"
2024-07-12 20:43:25,Fitr - Payment,$-142.37,"$67,073.95"
2024-07-14 20:21:21,AffordableHub - Payment,$-69.85,"$68,004.10"
2024-07-15 18:32:17,Fitr - Payment,$-25.89,"$67,978.21"
2024-07-16 09:30:55,Fitr - Payment,$-105.64,"$67,872.57"
2024-07-17 18:37:50,AffordableHub - Payment,$-23.30,"$67,849.27"
2024-07-18 15:07:01,Fitr - Payment,$-180.95,"$67,668.32"
2024-07-19 00:00:00,Purchase by youGrocery,"$1,000.00","$68,668.32"
2024-07-22 20:53:02,Fitr - Payment,$-47.34,"$68,620.98"
2024-07-26 00:00:00,Purchase by youGrocery,"$1,000.00","$69,347.03"
2024-07-26 15:43:30,Fitr - Payment,$-85.24,"$68,347.03"
2024-07-26 21:07:36,AffordableHub - Payment,$-188.71,"$68,432.27"
2024-07-27 14:57:41,Fitr - Payment,$-139.96,"$69,207.07"
2024-07-30 21:20:25,Flexin - Payment,$-108.69,"$69,098.38"
2024-08-01 15:39:33,Fitr - Payment,$-103.10,"$68,995.28"
2024-08-02 00:00:00,Purchase by youGrocery,"$1,000.00","$69,995.28"
2024-08-04 19:43:44,Fitr - Payment,$-58.85,"$69,936.43"
2024-08-05 17:20:01,AffordableHub - Payment,$-40.62,"$69,895.81"
2024-08-05 18:29:38,Fitr - Payment,$-92.46,"$69,803.35"
2024-08-09 00:00:00,Purchase by youGrocery,"$1,000.00","$70,803.35"
2024-08-12 15:10:13,AffordableHub - Payment,$-118.39,"$70,684.96"
