date,description,amount,balance
2023-06-23 20:05:39,Invalid Withdrawal,$0.00,$13.91
2023-06-24 10:44:37,Invalid Withdrawal,$0.00,$13.91
2023-06-25 20:59:42,Invalid Withdrawal,$0.00,$13.91
2023-06-26 08:17:13,Invalid Withdrawal,$0.00,$13.91
2023-06-29 18:08:46,Invalid Withdrawal,$0.00,$13.91
2023-06-29 19:51:57,Invalid Withdrawal,$0.00,$13.91
2023-07-01 09:14:56,Invalid Withdrawal,$0.00,$13.91
2023-07-01 16:09:54,Invalid Withdrawal,$0.00,$13.91
2023-07-06 20:54:19,Invalid Withdrawal,$0.00,$13.91
2023-07-11 13:59:28,Invalid Withdrawal,$0.00,$13.91
2023-07-12 17:55:01,Invalid Withdrawal,$0.00,$13.91
2023-07-15 08:58:20,Invalid Withdrawal,$0.00,$13.91
2023-07-18 10:28:22,Invalid Withdrawal,$0.00,$13.91
2023-07-20 17:18:44,Invalid Withdrawal,$0.00,$13.91
2023-07-24 20:33:11,Invalid Withdrawal,$0.00,$13.91
2023-07-25 21:20:15,Invalid Withdrawal,$0.00,$13.91
2023-07-27 13:45:42,Invalid Withdrawal,$0.00,$13.91
2023-07-30 18:54:06,Invalid Withdrawal,$0.00,$13.91
2023-08-03 19:35:08,Invalid Withdrawal,$0.00,$13.91
2023-08-04 17:27:21,Invalid Withdrawal,$0.00,$13.91
2023-08-05 10:51:10,Invalid Withdrawal,$0.00,$13.91
2023-08-06 13:36:39,Invalid Withdrawal,$0.00,$13.91
2023-08-10 10:39:56,Invalid Withdrawal,$0.00,$13.91
2023-08-14 16:12:36,Invalid Withdrawal,$0.00,$13.91
2023-08-15 10:47:38,Invalid Withdrawal,$0.00,$13.91
2023-08-17 16:35:12,Invalid Withdrawal,$0.00,$13.91
2023-08-21 08:00:34,Invalid Withdrawal,$0.00,$13.91
2023-08-22 17:12:44,Invalid Withdrawal,$0.00,$13.91
2023-09-02 20:00:42,Invalid Withdrawal,$0.00,$13.91
2023-09-03 08:49:51,Invalid Withdrawal,$0.00,$13.91
2023-09-03 20:13:05,Invalid Withdrawal,$0.00,$13.91
2023-09-07 12:11:24,Invalid Withdrawal,$0.00,$13.91
2023-09-14 16:11:17,Invalid Withdrawal,$0.00,$13.91
2023-09-18 20:09:14,Invalid Withdrawal,$0.00,$13.91
2023-09-20 12:31:23,Invalid Withdrawal,$0.00,$13.91
2023-09-21 14:50:45,Invalid Withdrawal,$0.00,$13.91
2023-09-22 09:45:27,Invalid Withdrawal,$0.00,$13.91
2023-09-29 19:17:12,Invalid Withdrawal,$0.00,$13.91
2023-10-03 18:35:24,Invalid Withdrawal,$0.00,$13.91
2023-10-11 19:30:22,Invalid Withdrawal,$0.00,$13.91
2023-10-13 15:45:55,Invalid Withdrawal,$0.00,$13.91
2023-10-20 18:18:20,Invalid Withdrawal,$0.00,$13.91
2023-10-20 18:20:28,Invalid Withdrawal,$0.00,$13.91
2023-10-27 18:25:39,Invalid Withdrawal,$0.00,$13.91
2023-10-29 11:03:01,Invalid Withdrawal,$0.00,$13.91
2023-10-30 16:08:50,Invalid Withdrawal,$0.00,$13.91
2023-11-01 10:21:22,Invalid Withdrawal,$0.00,$13.91
2023-11-02 18:14:35,Invalid Withdrawal,$0.00,$13.91
2023-11-07 12:56:11,Invalid Withdrawal,$0.00,$13.91
2023-11-09 14:46:47,Invalid Withdrawal,$0.00,$13.91
2023-11-15 17:43:01,Invalid Withdrawal,$0.00,$13.91
2023-11-21 11:11:22,Invalid Withdrawal,$0.00,$13.91
2023-11-29 11:35:50,Invalid Withdrawal,$0.00,$13.91
2023-12-01 10:21:32,Invalid Withdrawal,$0.00,$13.91
2023-12-05 21:32:25,Invalid Withdrawal,$0.00,$13.91
2023-12-07 19:38:13,Invalid Withdrawal,$0.00,$13.91
2023-12-08 18:41:38,Invalid Withdrawal,$0.00,$13.91
2023-12-12 10:15:17,Invalid Withdrawal,$0.00,$13.91
2023-12-14 13:49:27,Invalid Withdrawal,$0.00,$13.91
2023-12-15 14:14:14,Invalid Withdrawal,$0.00,$13.91
2023-12-19 11:48:41,Invalid Withdrawal,$0.00,$13.91
2023-12-28 15:07:21,Invalid Withdrawal,$0.00,$13.91
2023-12-30 10:14:02,Invalid Withdrawal,$0.00,$13.91
2024-01-01 18:11:31,Invalid Withdrawal,$0.00,$13.91
2024-01-03 15:09:33,Invalid Withdrawal,$0.00,$13.91
2024-01-06 12:55:26,Invalid Withdrawal,$0.00,$13.91
2024-01-07 09:15:03,Invalid Withdrawal,$0.00,$13.91
2024-01-09 14:39:48,Invalid Withdrawal,$0.00,$13.91
2024-01-11 19:50:03,Invalid Withdrawal,$0.00,$13.91
2024-01-12 12:01:44,Invalid Withdrawal,$0.00,$13.91
2024-01-14 16:03:39,Invalid Withdrawal,$0.00,$13.91
2024-01-15 10:57:01,Invalid Withdrawal,$0.00,$13.91
2024-01-19 12:32:10,Invalid Withdrawal,$0.00,$13.91
2024-01-19 12:54:48,Invalid Withdrawal,$0.00,$13.91
2024-01-24 16:44:14,Invalid Withdrawal,$0.00,$13.91
2024-01-31 10:53:08,Invalid Withdrawal,$0.00,$13.91
2024-02-01 16:11:23,Invalid Withdrawal,$0.00,$13.91
2024-02-04 09:39:33,Invalid Withdrawal,$0.00,$13.91
2024-02-05 20:03:11,Invalid Withdrawal,$0.00,$13.91
2024-02-06 09:51:51,Invalid Withdrawal,$0.00,$13.91
2024-02-16 11:41:54,Invalid Withdrawal,$0.00,$13.91
2024-02-17 10:46:08,Invalid Withdrawal,$0.00,$13.91
2024-02-21 16:23:03,Invalid Withdrawal,$0.00,$13.91
2024-02-22 17:24:56,Invalid Withdrawal,$0.00,$13.91
2024-02-26 12:20:04,Invalid Withdrawal,$0.00,$13.91
2024-02-27 14:00:49,Invalid Withdrawal,$0.00,$13.91
2024-03-01 19:39:29,Invalid Withdrawal,$0.00,$13.91
2024-03-08 21:32:45,Invalid Withdrawal,$0.00,$13.91
2024-03-18 19:10:01,Invalid Withdrawal,$0.00,$13.91
2024-03-19 08:38:35,Invalid Withdrawal,$0.00,$13.91
2024-03-26 09:41:48,Invalid Withdrawal,$0.00,$13.91
2024-03-27 12:46:12,Invalid Withdrawal,$0.00,$13.91
2024-03-30 21:24:49,Invalid Withdrawal,$0.00,$13.91
2024-04-02 18:55:06,Invalid Withdrawal,$0.00,$13.91
2024-04-05 14:12:45,Invalid Withdrawal,$0.00,$13.91
2024-04-05 18:48:19,Invalid Withdrawal,$0.00,$13.91
2024-04-06 19:05:06,Invalid Withdrawal,$0.00,$13.91
2024-04-07 16:26:37,Invalid Withdrawal,$0.00,$13.91
2024-04-10 19:49:14,Invalid Withdrawal,$0.00,$13.91
2024-04-13 21:21:35,Invalid Withdrawal,$0.00,$13.91
2024-04-15 20:33:04,Invalid Withdrawal,$0.00,$13.91
2024-04-19 10:29:26,Invalid Withdrawal,$0.00,$13.91
2024-04-21 17:14:10,Invalid Withdrawal,$0.00,$13.91
2024-04-23 15:27:35,Invalid Withdrawal,$0.00,$13.91
2024-04-26 20:14:44,Invalid Withdrawal,$0.00,$13.91
2024-05-02 18:01:46,Invalid Withdrawal,$0.00,$13.91
2024-05-07 18:10:11,Invalid Withdrawal,$0.00,$13.91
2024-05-10 17:44:56,Invalid Withdrawal,$0.00,$13.91
2024-05-13 18:11:25,Invalid Withdrawal,$0.00,$13.91
2024-05-20 10:11:15,Invalid Withdrawal,$0.00,$13.91
2024-05-23 17:19:11,Invalid Withdrawal,$0.00,$13.91
2024-05-25 18:16:49,Invalid Withdrawal,$0.00,$13.91
2024-05-28 08:32:27,Invalid Withdrawal,$0.00,$13.91
2024-06-01 10:46:11,Invalid Withdrawal,$0.00,$13.91
2024-06-03 11:16:39,Invalid Withdrawal,$0.00,$13.91
2024-06-07 09:14:16,Invalid Withdrawal,$0.00,$13.91
2024-06-08 15:11:43,Invalid Withdrawal,$0.00,$13.91
2024-06-09 17:03:41,Invalid Withdrawal,$0.00,$13.91
2024-06-15 11:04:30,Invalid Withdrawal,$0.00,$13.91
2024-06-16 17:01:25,Invalid Withdrawal,$0.00,$13.91
2024-06-18 18:57:14,Invalid Withdrawal,$0.00,$13.91
2024-06-22 08:47:51,Invalid Withdrawal,$0.00,$13.91
2024-06-23 20:59:32,Invalid Withdrawal,$0.00,$13.91
2024-06-24 19:08:31,Invalid Withdrawal,$0.00,$13.91
2024-07-01 08:19:10,Invalid Withdrawal,$0.00,$13.91
2024-07-06 08:57:47,Invalid Withdrawal,$0.00,$13.91
2024-07-07 15:41:26,Invalid Withdrawal,$0.00,$13.91
2024-07-11 19:48:47,Invalid Withdrawal,$0.00,$13.91
2024-07-18 16:01:35,Invalid Withdrawal,$0.00,$13.91
2024-07-22 13:45:32,Invalid Withdrawal,$0.00,$13.91
2024-07-23 10:23:01,Invalid Withdrawal,$0.00,$13.91
2024-07-27 19:54:08,Invalid Withdrawal,$0.00,$13.91
2024-07-28 09:27:29,Invalid Withdrawal,$0.00,$13.91
2024-08-05 14:09:53,Invalid Withdrawal,$0.00,$13.91
2024-08-09 17:00:21,Invalid Withdrawal,$0.00,$13.91
2024-08-11 15:09:14,Invalid Withdrawal,$0.00,$13.91
