date,to,from_,size,type_
2023-01-08 11:12:46,(556) 264-9469,(673) 245-5642,99 minutes,Inbound Call
2023-01-08 14:00:04,(566) 286-6346,(673) 245-5642,118 characters,Received Text
2023-01-09 08:43:32,(556) 264-9469,(673) 245-5642,98 minutes,Outbound Call
2023-01-09 10:58:47,(922) 154-4108,(673) 245-5642,108 minutes,Inbound Call
2023-01-09 12:40:53,(922) 154-4108,(673) 245-5642,199 characters,Received Text
2023-01-09 13:02:17,(922) 154-4108,(673) 245-5642,22 minutes,Outbound Call
2023-01-09 17:57:42,(566) 286-6346,(673) 245-5642,146 characters,Sent Text
2023-01-10 21:53:58,(556) 264-9469,(673) 245-5642,277 characters,Received Text
2023-01-11 09:49:13,(566) 286-6346,(673) 245-5642,317 characters,Sent Text
2023-01-11 12:34:17,(177) 983-5534,(673) 245-5642,4.9 MB,Received Media
2023-01-11 13:16:18,(922) 154-4108,(673) 245-5642,235 characters,Received Text
2023-01-11 14:07:30,(177) 983-5534,(673) 245-5642,109 characters,Sent Text
2023-01-11 14:40:58,(922) 154-4108,(673) 245-5642,254 characters,Sent Text
2023-01-11 14:53:38,(922) 154-4108,(673) 245-5642,18 minutes,Outbound Call
2023-01-11 15:23:45,(566) 286-6346,(673) 245-5642,313 characters,Received Text
2023-01-12 10:12:54,(556) 264-9469,(673) 245-5642,6 minutes,Outbound Call
2023-01-12 10:28:53,(177) 983-5534,(673) 245-5642,106 minutes,Outbound Call
2023-01-12 13:29:45,(177) 983-5534,(673) 245-5642,63 characters,Sent Text
2023-01-12 15:49:38,(556) 264-9469,(673) 245-5642,142 characters,Received Text
2023-01-12 17:00:26,(566) 286-6346,(673) 245-5642,10 minutes,Inbound Call
2023-01-12 17:22:24,(556) 264-9469,(673) 245-5642,188 characters,Sent Text
2023-01-13 21:54:35,(177) 983-5534,(673) 245-5642,236 characters,Sent Text
2023-01-14 11:54:51,(566) 286-6346,(673) 245-5642,332 characters,Received Text
2023-01-14 15:20:21,(177) 983-5534,(673) 245-5642,267 characters,Sent Text
2023-01-14 20:30:30,(556) 264-9469,(673) 245-5642,4 characters,Received Text
2023-01-14 21:22:10,(177) 983-5534,(673) 245-5642,170 characters,Received Text
2023-01-15 08:57:56,(556) 264-9469,(673) 245-5642,97 characters,Received Text
2023-01-15 09:20:35,(922) 154-4108,(673) 245-5642,302 characters,Sent Text
2023-01-15 10:39:11,(177) 983-5534,(673) 245-5642,0.7 MB,Sent Media
2023-01-15 13:06:36,(556) 264-9469,(673) 245-5642,63 minutes,Outbound Call
2023-01-16 13:03:38,(566) 286-6346,(673) 245-5642,148 characters,Sent Text
2023-01-16 15:16:05,(177) 983-5534,(673) 245-5642,223 characters,Received Text
2023-01-16 16:17:54,(556) 264-9469,(673) 245-5642,22 minutes,Outbound Call
2023-01-17 12:54:01,(922) 154-4108,(673) 245-5642,50 characters,Received Text
2023-01-17 17:12:55,(177) 983-5534,(673) 245-5642,37 characters,Received Text
2023-01-17 17:24:56,(556) 264-9469,(673) 245-5642,6.6 MB,Sent Media
2023-01-17 18:24:38,(556) 264-9469,(673) 245-5642,40 characters,Sent Text
2023-01-17 19:02:58,(922) 154-4108,(673) 245-5642,324 characters,Sent Text
2023-01-18 09:32:58,(566) 286-6346,(673) 245-5642,56 minutes,Inbound Call
2023-01-18 10:34:22,(566) 286-6346,(673) 245-5642,116 minutes,Outbound Call
2023-01-18 11:38:36,(922) 154-4108,(673) 245-5642,126 characters,Received Text
2023-01-18 12:43:48,(177) 983-5534,(673) 245-5642,42 minutes,Outbound Call
2023-01-18 13:35:34,(556) 264-9469,(673) 245-5642,37 minutes,Outbound Call
2023-01-18 14:55:53,(177) 983-5534,(673) 245-5642,113 characters,Sent Text
2023-01-18 18:27:28,(177) 983-5534,(673) 245-5642,4.3 MB,Sent Media
2023-01-18 21:09:02,(556) 264-9469,(673) 245-5642,69 minutes,Inbound Call
2023-01-19 08:21:47,(556) 264-9469,(673) 245-5642,11 minutes,Inbound Call
2023-01-19 13:18:13,(177) 983-5534,(673) 245-5642,83 minutes,Inbound Call
2023-01-19 16:57:52,(566) 286-6346,(673) 245-5642,294 characters,Received Text
2023-01-19 20:46:47,(922) 154-4108,(673) 245-5642,259 characters,Received Text
2023-01-20 11:19:50,(177) 983-5534,(673) 245-5642,267 characters,Received Text
2023-01-21 10:37:25,(556) 264-9469,(673) 245-5642,10.0 MB,Received Media
2023-01-21 13:54:54,(922) 154-4108,(673) 245-5642,11.9 MB,Sent Media
2023-01-21 15:29:42,(556) 264-9469,(673) 245-5642,31 minutes,Inbound Call
2023-01-21 18:36:51,(566) 286-6346,(673) 245-5642,340 characters,Received Text
2023-01-21 21:43:37,(922) 154-4108,(673) 245-5642,112 minutes,Outbound Call
2023-01-22 09:47:00,(177) 983-5534,(673) 245-5642,318 characters,Sent Text
2023-01-22 10:27:34,(556) 264-9469,(673) 245-5642,10 minutes,Outbound Call
2023-01-22 21:06:27,(556) 264-9469,(673) 245-5642,38 minutes,Inbound Call
2023-01-23 09:35:45,(177) 983-5534,(673) 245-5642,2.3 MB,Received Media
2023-01-23 10:08:21,(177) 983-5534,(673) 245-5642,26 characters,Sent Text
2023-01-23 12:53:12,(177) 983-5534,(673) 245-5642,30 characters,Received Text
2023-01-23 14:12:06,(566) 286-6346,(673) 245-5642,48 minutes,Outbound Call
2023-01-23 18:54:02,(556) 264-9469,(673) 245-5642,80 minutes,Inbound Call
2023-01-23 19:12:43,(566) 286-6346,(673) 245-5642,126 characters,Sent Text
2023-01-24 14:51:20,(556) 264-9469,(673) 245-5642,202 characters,Sent Text
2023-01-24 16:08:49,(566) 286-6346,(673) 245-5642,3 characters,Sent Text
2023-01-25 11:51:57,(177) 983-5534,(673) 245-5642,182 characters,Received Text
2023-01-25 12:17:40,(922) 154-4108,(673) 245-5642,148 characters,Received Text
2023-01-25 13:21:53,(177) 983-5534,(673) 245-5642,13 minutes,Inbound Call
2023-01-25 17:53:11,(566) 286-6346,(673) 245-5642,80 characters,Sent Text
2023-01-25 19:14:45,(556) 264-9469,(673) 245-5642,127 characters,Sent Text
2023-01-26 16:55:48,(922) 154-4108,(673) 245-5642,328 characters,Received Text
2023-01-26 17:57:53,(922) 154-4108,(673) 245-5642,292 characters,Sent Text
2023-01-26 18:17:15,(566) 286-6346,(673) 245-5642,122 characters,Sent Text
2023-01-26 18:19:05,(556) 264-9469,(673) 245-5642,20.0 MB,Sent Media
2023-01-27 12:40:17,(556) 264-9469,(673) 245-5642,33 minutes,Outbound Call
2023-01-27 17:09:00,(566) 286-6346,(673) 245-5642,274 characters,Sent Text
2023-01-28 13:21:40,(922) 154-4108,(673) 245-5642,118 characters,Received Text
2023-01-28 14:45:21,(177) 983-5534,(673) 245-5642,60 minutes,Inbound Call
2023-01-28 16:30:46,(177) 983-5534,(673) 245-5642,58 characters,Received Text
2023-01-28 19:30:10,(922) 154-4108,(673) 245-5642,10 minutes,Outbound Call
2023-01-29 08:45:31,(566) 286-6346,(673) 245-5642,94 characters,Sent Text
2023-01-29 11:27:28,(566) 286-6346,(673) 245-5642,2.9 MB,Sent Media
2023-01-29 13:25:11,(556) 264-9469,(673) 245-5642,12 characters,Received Text
2023-01-29 21:10:00,(177) 983-5534,(673) 245-5642,17 characters,Received Text
2023-01-30 21:17:04,(177) 983-5534,(673) 245-5642,51 characters,Received Text
2023-01-30 21:19:45,(177) 983-5534,(673) 245-5642,4 minutes,Inbound Call
2023-01-31 08:09:26,(177) 983-5534,(673) 245-5642,6 characters,Sent Text
2023-01-31 18:45:16,(566) 286-6346,(673) 245-5642,110 characters,Received Text
2023-01-31 19:01:46,(177) 983-5534,(673) 245-5642,72 minutes,Inbound Call
2023-02-01 10:08:23,(566) 286-6346,(673) 245-5642,6 minutes,Outbound Call
2023-02-01 12:17:03,(556) 264-9469,(673) 245-5642,31 minutes,Inbound Call
2023-02-01 16:32:05,(566) 286-6346,(673) 245-5642,1 characters,Received Text
2023-02-01 16:38:15,(566) 286-6346,(673) 245-5642,111 characters,Sent Text
2023-02-01 18:42:09,(177) 983-5534,(673) 245-5642,103 minutes,Inbound Call
2023-02-01 18:48:52,(177) 983-5534,(673) 245-5642,284 characters,Received Text
2023-02-01 21:08:13,(177) 983-5534,(673) 245-5642,75 characters,Sent Text
2023-02-02 18:20:35,(556) 264-9469,(673) 245-5642,29 characters,Received Text
2023-02-02 18:33:12,(177) 983-5534,(673) 245-5642,81 minutes,Inbound Call
2023-02-02 19:38:12,(177) 983-5534,(673) 245-5642,206 characters,Sent Text
2023-02-03 09:22:20,(556) 264-9469,(673) 245-5642,32 characters,Received Text
2023-02-03 09:31:56,(566) 286-6346,(673) 245-5642,56 minutes,Inbound Call
2023-02-03 16:42:25,(556) 264-9469,(673) 245-5642,2.8 MB,Sent Media
2023-02-03 17:16:57,(556) 264-9469,(673) 245-5642,62 minutes,Inbound Call
2023-02-03 18:20:17,(922) 154-4108,(673) 245-5642,23 minutes,Inbound Call
2023-02-04 10:14:53,(556) 264-9469,(673) 245-5642,123 characters,Received Text
2023-02-04 14:31:24,(566) 286-6346,(673) 245-5642,182 characters,Received Text
2023-02-04 15:46:43,(922) 154-4108,(673) 245-5642,82 minutes,Outbound Call
2023-02-04 17:32:14,(566) 286-6346,(673) 245-5642,17 characters,Sent Text
2023-02-04 18:44:06,(922) 154-4108,(673) 245-5642,228 characters,Received Text
2023-02-04 19:40:50,(556) 264-9469,(673) 245-5642,54 characters,Sent Text
2023-02-05 09:26:23,(566) 286-6346,(673) 245-5642,18.9 MB,Received Media
2023-02-05 10:48:56,(922) 154-4108,(673) 245-5642,3 minutes,Inbound Call
2023-02-05 13:03:21,(556) 264-9469,(673) 245-5642,3 characters,Received Text
2023-02-05 17:13:23,(922) 154-4108,(673) 245-5642,94 minutes,Outbound Call
2023-02-05 17:51:47,(556) 264-9469,(673) 245-5642,166 characters,Sent Text
2023-02-05 19:20:47,(566) 286-6346,(673) 245-5642,227 characters,Received Text
2023-02-05 20:20:11,(177) 983-5534,(673) 245-5642,113 characters,Received Text
2023-02-05 21:33:50,(556) 264-9469,(673) 245-5642,26 minutes,Inbound Call
2023-02-06 08:44:23,(566) 286-6346,(673) 245-5642,60 minutes,Inbound Call
2023-02-06 11:01:50,(922) 154-4108,(673) 245-5642,16.1 MB,Received Media
2023-02-06 13:16:38,(177) 983-5534,(673) 245-5642,95 minutes,Inbound Call
2023-02-06 13:48:58,(177) 983-5534,(673) 245-5642,101 minutes,Outbound Call
2023-02-06 16:24:44,(566) 286-6346,(673) 245-5642,345 characters,Sent Text
2023-02-07 15:50:47,(566) 286-6346,(673) 245-5642,53 minutes,Outbound Call
2023-02-07 17:23:51,(922) 154-4108,(673) 245-5642,80 minutes,Inbound Call
2023-02-07 17:32:39,(566) 286-6346,(673) 245-5642,110 minutes,Inbound Call
2023-02-07 19:14:52,(177) 983-5534,(673) 245-5642,346 characters,Received Text
2023-02-08 09:29:00,(922) 154-4108,(673) 245-5642,60 minutes,Inbound Call
2023-02-08 12:31:32,(556) 264-9469,(673) 245-5642,35 minutes,Outbound Call
2023-02-08 13:35:55,(556) 264-9469,(673) 245-5642,219 characters,Sent Text
2023-02-08 15:05:43,(556) 264-9469,(673) 245-5642,18 minutes,Inbound Call
2023-02-08 18:04:17,(566) 286-6346,(673) 245-5642,17.5 MB,Sent Media
2023-02-09 08:35:58,(177) 983-5534,(673) 245-5642,221 characters,Sent Text
2023-02-09 11:10:47,(556) 264-9469,(673) 245-5642,324 characters,Received Text
2023-02-09 15:21:21,(177) 983-5534,(673) 245-5642,175 characters,Received Text
2023-02-09 15:50:51,(922) 154-4108,(673) 245-5642,194 characters,Received Text
2023-02-09 19:06:37,(566) 286-6346,(673) 245-5642,56 minutes,Outbound Call
2023-02-10 09:08:50,(566) 286-6346,(673) 245-5642,343 characters,Received Text
2023-02-10 09:38:21,(922) 154-4108,(673) 245-5642,290 characters,Received Text
2023-02-10 18:42:59,(177) 983-5534,(673) 245-5642,74 characters,Received Text
2023-02-10 18:52:07,(177) 983-5534,(673) 245-5642,7.1 MB,Received Media
2023-02-11 10:34:02,(556) 264-9469,(673) 245-5642,3.5 MB,Sent Media
2023-02-11 11:13:35,(566) 286-6346,(673) 245-5642,10.8 MB,Sent Media
2023-02-11 18:04:38,(566) 286-6346,(673) 245-5642,72 minutes,Outbound Call
2023-02-11 19:50:45,(566) 286-6346,(673) 245-5642,348 characters,Sent Text
2023-02-11 20:38:43,(922) 154-4108,(673) 245-5642,67 minutes,Inbound Call
2023-02-12 12:47:09,(922) 154-4108,(673) 245-5642,9.1 MB,Received Media
2023-02-12 12:48:34,(566) 286-6346,(673) 245-5642,70 characters,Received Text
2023-02-12 13:46:05,(566) 286-6346,(673) 245-5642,12 minutes,Inbound Call
2023-02-12 17:04:36,(566) 286-6346,(673) 245-5642,280 characters,Sent Text
2023-02-13 10:36:59,(566) 286-6346,(673) 245-5642,260 characters,Received Text
2023-02-13 12:30:50,(922) 154-4108,(673) 245-5642,93 characters,Received Text
2023-02-13 14:07:54,(556) 264-9469,(673) 245-5642,153 characters,Received Text
2023-02-13 16:04:27,(566) 286-6346,(673) 245-5642,66 characters,Sent Text
2023-02-13 21:45:28,(177) 983-5534,(673) 245-5642,324 characters,Sent Text
2023-02-13 21:54:26,(566) 286-6346,(673) 245-5642,7.6 MB,Received Media
2023-02-14 09:20:51,(556) 264-9469,(673) 245-5642,47 minutes,Outbound Call
2023-02-14 11:13:22,(922) 154-4108,(673) 245-5642,266 characters,Sent Text
2023-02-14 11:43:05,(566) 286-6346,(673) 245-5642,227 characters,Received Text
2023-02-14 13:40:02,(566) 286-6346,(673) 245-5642,18.7 MB,Received Media
2023-02-14 14:07:39,(922) 154-4108,(673) 245-5642,4.4 MB,Received Media
2023-02-14 15:27:15,(922) 154-4108,(673) 245-5642,44 minutes,Outbound Call
2023-02-14 18:16:23,(177) 983-5534,(673) 245-5642,14.5 MB,Received Media
2023-02-15 12:16:38,(177) 983-5534,(673) 245-5642,100 minutes,Outbound Call
2023-02-15 12:56:23,(566) 286-6346,(673) 245-5642,50 characters,Received Text
2023-02-15 14:29:35,(556) 264-9469,(673) 245-5642,115 characters,Sent Text
2023-02-16 09:20:59,(566) 286-6346,(673) 245-5642,62 minutes,Inbound Call
2023-02-16 10:18:57,(566) 286-6346,(673) 245-5642,17 minutes,Outbound Call
2023-02-16 14:34:59,(556) 264-9469,(673) 245-5642,128 characters,Sent Text
2023-02-16 14:41:02,(556) 264-9469,(673) 245-5642,107 characters,Received Text
2023-02-17 08:33:31,(922) 154-4108,(673) 245-5642,6.0 MB,Sent Media
2023-02-17 13:32:19,(556) 264-9469,(673) 245-5642,24 characters,Sent Text
2023-02-17 21:21:00,(922) 154-4108,(673) 245-5642,213 characters,Sent Text
2023-02-18 09:58:25,(177) 983-5534,(673) 245-5642,105 minutes,Outbound Call
2023-02-18 20:36:30,(556) 264-9469,(673) 245-5642,326 characters,Sent Text
2023-02-19 11:48:48,(177) 983-5534,(673) 245-5642,192 characters,Received Text
2023-02-19 14:23:22,(566) 286-6346,(673) 245-5642,41 characters,Sent Text
2023-02-19 14:53:22,(177) 983-5534,(673) 245-5642,73 characters,Sent Text
2023-02-20 13:36:04,(566) 286-6346,(673) 245-5642,81 minutes,Outbound Call
2023-02-20 15:27:55,(556) 264-9469,(673) 245-5642,308 characters,Sent Text
2023-02-20 20:27:28,(177) 983-5534,(673) 245-5642,346 characters,Sent Text
2023-02-20 21:13:30,(566) 286-6346,(673) 245-5642,66 characters,Received Text
2023-02-21 11:23:12,(922) 154-4108,(673) 245-5642,24 minutes,Inbound Call
2023-02-21 20:54:31,(556) 264-9469,(673) 245-5642,298 characters,Sent Text
2023-02-22 11:56:51,(566) 286-6346,(673) 245-5642,1.4 MB,Received Media
2023-02-22 12:14:21,(177) 983-5534,(673) 245-5642,305 characters,Received Text
2023-02-22 15:48:20,(556) 264-9469,(673) 245-5642,219 characters,Received Text
2023-02-22 16:56:18,(922) 154-4108,(673) 245-5642,57 characters,Sent Text
2023-02-22 19:56:51,(177) 983-5534,(673) 245-5642,59 characters,Sent Text
2023-02-23 09:12:07,(922) 154-4108,(673) 245-5642,262 characters,Received Text
2023-02-23 10:18:12,(566) 286-6346,(673) 245-5642,151 characters,Received Text
2023-02-23 12:39:19,(566) 286-6346,(673) 245-5642,93 minutes,Outbound Call
2023-02-23 14:12:58,(566) 286-6346,(673) 245-5642,110 minutes,Inbound Call
2023-02-23 15:18:58,(556) 264-9469,(673) 245-5642,1 characters,Sent Text
2023-02-23 17:37:06,(922) 154-4108,(673) 245-5642,201 characters,Sent Text
2023-02-23 20:53:50,(556) 264-9469,(673) 245-5642,109 minutes,Outbound Call
2023-02-24 08:10:20,(566) 286-6346,(673) 245-5642,34 minutes,Outbound Call
2023-02-24 13:10:43,(566) 286-6346,(673) 245-5642,187 characters,Received Text
2023-02-24 15:24:14,(177) 983-5534,(673) 245-5642,62 characters,Sent Text
2023-02-24 15:34:13,(177) 983-5534,(673) 245-5642,95 minutes,Outbound Call
2023-02-24 17:15:01,(177) 983-5534,(673) 245-5642,228 characters,Received Text
2023-02-25 12:58:32,(566) 286-6346,(673) 245-5642,109 characters,Received Text
2023-02-25 14:35:42,(556) 264-9469,(673) 245-5642,119 minutes,Outbound Call
2023-02-25 17:29:44,(922) 154-4108,(673) 245-5642,1 minutes,Inbound Call
2023-02-26 09:38:05,(177) 983-5534,(673) 245-5642,303 characters,Sent Text
2023-02-26 16:28:00,(556) 264-9469,(673) 245-5642,50 characters,Sent Text
2023-02-27 08:52:28,(922) 154-4108,(673) 245-5642,110 minutes,Inbound Call
2023-02-27 09:17:54,(177) 983-5534,(673) 245-5642,67 minutes,Outbound Call
2023-02-27 17:02:36,(922) 154-4108,(673) 245-5642,51 characters,Sent Text
2023-02-28 12:13:12,(177) 983-5534,(673) 245-5642,196 characters,Sent Text
2023-02-28 12:43:37,(922) 154-4108,(673) 245-5642,101 minutes,Inbound Call
2023-02-28 15:11:09,(177) 983-5534,(673) 245-5642,33 minutes,Outbound Call
2023-02-28 19:29:42,(566) 286-6346,(673) 245-5642,68 characters,Sent Text
2023-03-01 19:03:12,(177) 983-5534,(673) 245-5642,256 characters,Received Text
2023-03-01 19:29:24,(556) 264-9469,(673) 245-5642,17.6 MB,Received Media
2023-03-02 10:30:16,(177) 983-5534,(673) 245-5642,19.4 MB,Received Media
2023-03-02 14:38:21,(177) 983-5534,(673) 245-5642,256 characters,Sent Text
2023-03-02 16:57:04,(566) 286-6346,(673) 245-5642,119 characters,Sent Text
2023-03-02 17:23:26,(177) 983-5534,(673) 245-5642,20 characters,Received Text
2023-03-03 09:55:16,(177) 983-5534,(673) 245-5642,82 minutes,Outbound Call
2023-03-03 15:41:53,(566) 286-6346,(673) 245-5642,111 characters,Sent Text
2023-03-03 15:49:26,(922) 154-4108,(673) 245-5642,276 characters,Sent Text
2023-03-03 17:56:30,(922) 154-4108,(673) 245-5642,83 minutes,Inbound Call
2023-03-04 09:50:47,(556) 264-9469,(673) 245-5642,271 characters,Sent Text
2023-03-04 16:58:48,(566) 286-6346,(673) 245-5642,73 minutes,Inbound Call
2023-03-04 18:31:48,(177) 983-5534,(673) 245-5642,16 characters,Received Text
2023-03-04 19:34:38,(922) 154-4108,(673) 245-5642,96 characters,Sent Text
2023-03-04 20:43:22,(566) 286-6346,(673) 245-5642,78 minutes,Outbound Call
2023-03-05 11:09:01,(566) 286-6346,(673) 245-5642,134 characters,Sent Text
2023-03-05 11:23:54,(566) 286-6346,(673) 245-5642,19 minutes,Inbound Call
2023-03-05 12:46:43,(922) 154-4108,(673) 245-5642,61 characters,Sent Text
2023-03-05 19:48:19,(177) 983-5534,(673) 245-5642,225 characters,Sent Text
2023-03-05 20:10:15,(556) 264-9469,(673) 245-5642,130 characters,Received Text
2023-03-06 10:50:54,(566) 286-6346,(673) 245-5642,3 characters,Received Text
2023-03-06 15:23:48,(556) 264-9469,(673) 245-5642,51 characters,Sent Text
2023-03-06 15:41:27,(922) 154-4108,(673) 245-5642,32 minutes,Inbound Call
2023-03-06 17:37:23,(566) 286-6346,(673) 245-5642,255 characters,Sent Text
2023-03-06 19:35:34,(177) 983-5534,(673) 245-5642,49 characters,Received Text
2023-03-06 19:52:53,(177) 983-5534,(673) 245-5642,40 minutes,Inbound Call
2023-03-07 08:16:56,(556) 264-9469,(673) 245-5642,110 minutes,Outbound Call
2023-03-07 09:04:43,(922) 154-4108,(673) 245-5642,16.1 MB,Received Media
2023-03-07 10:39:25,(566) 286-6346,(673) 245-5642,104 minutes,Outbound Call
2023-03-07 13:36:06,(566) 286-6346,(673) 245-5642,98 characters,Sent Text
2023-03-07 17:00:51,(922) 154-4108,(673) 245-5642,40 characters,Sent Text
2023-03-08 08:14:42,(177) 983-5534,(673) 245-5642,60 minutes,Outbound Call
2023-03-08 11:10:20,(177) 983-5534,(673) 245-5642,0.4 MB,Received Media
2023-03-08 11:47:05,(556) 264-9469,(673) 245-5642,115 characters,Received Text
2023-03-08 14:26:40,(556) 264-9469,(673) 245-5642,203 characters,Sent Text
2023-03-09 09:08:50,(566) 286-6346,(673) 245-5642,90 minutes,Inbound Call
2023-03-09 14:31:59,(922) 154-4108,(673) 245-5642,230 characters,Received Text
2023-03-09 16:01:38,(566) 286-6346,(673) 245-5642,326 characters,Received Text
2023-03-10 10:08:50,(922) 154-4108,(673) 245-5642,316 characters,Received Text
2023-03-11 10:58:43,(566) 286-6346,(673) 245-5642,12.9 MB,Received Media
2023-03-11 16:21:26,(177) 983-5534,(673) 245-5642,1.2 MB,Received Media
2023-03-12 08:31:08,(566) 286-6346,(673) 245-5642,69 minutes,Inbound Call
2023-03-12 11:46:19,(566) 286-6346,(673) 245-5642,75 characters,Sent Text
2023-03-12 15:01:33,(177) 983-5534,(673) 245-5642,177 characters,Sent Text
2023-03-13 11:52:50,(556) 264-9469,(673) 245-5642,3 characters,Received Text
2023-03-13 14:51:02,(177) 983-5534,(673) 245-5642,6.4 MB,Received Media
2023-03-13 16:04:21,(177) 983-5534,(673) 245-5642,65 minutes,Outbound Call
2023-03-13 17:05:11,(177) 983-5534,(673) 245-5642,18.7 MB,Sent Media
2023-03-13 17:54:52,(922) 154-4108,(673) 245-5642,276 characters,Received Text
2023-03-14 09:32:28,(556) 264-9469,(673) 245-5642,172 characters,Received Text
2023-03-14 18:37:54,(177) 983-5534,(673) 245-5642,11.4 MB,Sent Media
2023-03-15 08:12:40,(556) 264-9469,(673) 245-5642,251 characters,Received Text
2023-03-15 12:09:43,(566) 286-6346,(673) 245-5642,123 characters,Sent Text
2023-03-15 19:20:36,(922) 154-4108,(673) 245-5642,4 characters,Received Text
2023-03-16 08:15:06,(566) 286-6346,(673) 245-5642,110 minutes,Inbound Call
2023-03-16 15:12:31,(556) 264-9469,(673) 245-5642,174 characters,Sent Text
2023-03-16 17:43:37,(922) 154-4108,(673) 245-5642,65 characters,Received Text
2023-03-16 18:49:48,(177) 983-5534,(673) 245-5642,118 minutes,Inbound Call
2023-03-16 19:35:06,(177) 983-5534,(673) 245-5642,167 characters,Sent Text
2023-03-17 10:11:56,(922) 154-4108,(673) 245-5642,127 characters,Received Text
2023-03-17 15:15:36,(922) 154-4108,(673) 245-5642,11 minutes,Inbound Call
2023-03-17 15:40:08,(566) 286-6346,(673) 245-5642,11 characters,Sent Text
2023-03-17 17:44:56,(556) 264-9469,(673) 245-5642,13 characters,Received Text
2023-03-18 09:23:22,(177) 983-5534,(673) 245-5642,64 characters,Sent Text
2023-03-18 17:49:41,(556) 264-9469,(673) 245-5642,348 characters,Sent Text
2023-03-18 19:54:55,(177) 983-5534,(673) 245-5642,45 minutes,Inbound Call
2023-03-19 12:59:00,(566) 286-6346,(673) 245-5642,115 characters,Received Text
2023-03-19 14:12:06,(922) 154-4108,(673) 245-5642,84 characters,Sent Text
2023-03-19 16:17:13,(922) 154-4108,(673) 245-5642,27 characters,Received Text
2023-03-19 20:19:31,(177) 983-5534,(673) 245-5642,164 characters,Sent Text
2023-03-19 21:58:45,(556) 264-9469,(673) 245-5642,126 characters,Sent Text
2023-03-20 08:12:56,(566) 286-6346,(673) 245-5642,12 minutes,Outbound Call
2023-03-20 15:38:55,(177) 983-5534,(673) 245-5642,282 characters,Sent Text
2023-03-20 16:24:00,(177) 983-5534,(673) 245-5642,115 minutes,Inbound Call
2023-03-20 16:48:20,(556) 264-9469,(673) 245-5642,63 characters,Received Text
2023-03-20 18:19:04,(922) 154-4108,(673) 245-5642,176 characters,Received Text
2023-03-20 19:37:46,(556) 264-9469,(673) 245-5642,39 characters,Sent Text
2023-03-21 08:13:59,(177) 983-5534,(673) 245-5642,51 characters,Received Text
2023-03-21 09:31:12,(566) 286-6346,(673) 245-5642,296 characters,Received Text
2023-03-21 11:33:15,(922) 154-4108,(673) 245-5642,126 characters,Received Text
