date,to,from_,size,type_
2023-01-30 10:28:35,(791) 256-4809,(291) 845-0477,142 characters,Sent Text
2023-01-30 10:51:10,(757) 911-4566,(291) 845-0477,27 minutes,Inbound Call
2023-01-30 13:14:24,(402) 950-1723,(291) 845-0477,267 characters,Received Text
2023-01-30 15:00:27,(722) 371-1657,(291) 845-0477,82 characters,Sent Text
2023-01-30 19:14:04,(791) 256-4809,(291) 845-0477,111 minutes,Inbound Call
2023-01-31 09:25:04,(402) 950-1723,(291) 845-0477,41 minutes,Inbound Call
2023-01-31 10:16:12,(722) 371-1657,(291) 845-0477,115 minutes,Outbound Call
2023-01-31 16:48:28,(791) 256-4809,(291) 845-0477,11 minutes,Outbound Call
2023-01-31 19:08:15,(402) 950-1723,(291) 845-0477,222 characters,Received Text
2023-02-01 14:04:43,(757) 911-4566,(291) 845-0477,273 characters,Sent Text
2023-02-01 14:38:23,(722) 371-1657,(291) 845-0477,117 characters,Sent Text
2023-02-01 15:28:26,(757) 911-4566,(291) 845-0477,26 characters,Received Text
2023-02-01 16:59:00,(402) 950-1723,(291) 845-0477,103 minutes,Outbound Call
2023-02-02 08:25:25,(402) 950-1723,(291) 845-0477,41 minutes,Inbound Call
2023-02-02 10:14:17,(402) 950-1723,(291) 845-0477,155 characters,Received Text
2023-02-02 17:24:51,(791) 256-4809,(291) 845-0477,335 characters,Received Text
2023-02-02 19:04:03,(757) 911-4566,(291) 845-0477,45 minutes,Outbound Call
2023-02-03 09:55:49,(791) 256-4809,(291) 845-0477,64 characters,Received Text
2023-02-03 17:31:37,(402) 950-1723,(291) 845-0477,119 minutes,Outbound Call
2023-02-03 20:13:33,(791) 256-4809,(291) 845-0477,127 characters,Sent Text
2023-02-03 20:59:54,(757) 911-4566,(291) 845-0477,261 characters,Received Text
2023-02-03 21:25:33,(402) 950-1723,(291) 845-0477,53 minutes,Inbound Call
2023-02-04 08:15:54,(757) 911-4566,(291) 845-0477,5.9 MB,Received Media
2023-02-04 09:00:24,(402) 950-1723,(291) 845-0477,19 minutes,Inbound Call
2023-02-04 21:58:58,(722) 371-1657,(291) 845-0477,38 minutes,Inbound Call
2023-02-05 09:30:26,(402) 950-1723,(291) 845-0477,74 characters,Sent Text
2023-02-05 13:46:20,(757) 911-4566,(291) 845-0477,94 minutes,Inbound Call
2023-02-05 15:17:22,(757) 911-4566,(291) 845-0477,91 minutes,Outbound Call
2023-02-05 16:41:33,(402) 950-1723,(291) 845-0477,113 minutes,Outbound Call
2023-02-06 09:09:39,(402) 950-1723,(291) 845-0477,14.9 MB,Sent Media
2023-02-06 12:30:59,(722) 371-1657,(291) 845-0477,278 characters,Received Text
2023-02-06 12:41:26,(722) 371-1657,(291) 845-0477,171 characters,Sent Text
2023-02-06 13:53:14,(757) 911-4566,(291) 845-0477,5 characters,Sent Text
2023-02-07 08:38:54,(791) 256-4809,(291) 845-0477,5 minutes,Inbound Call
2023-02-07 09:29:23,(402) 950-1723,(291) 845-0477,13.3 MB,Received Media
2023-02-07 10:10:52,(757) 911-4566,(291) 845-0477,17 minutes,Outbound Call
2023-02-07 21:36:28,(402) 950-1723,(291) 845-0477,30 characters,Sent Text
2023-02-08 14:41:51,(791) 256-4809,(291) 845-0477,215 characters,Received Text
2023-02-08 15:52:16,(402) 950-1723,(291) 845-0477,38 characters,Sent Text
2023-02-08 20:24:02,(757) 911-4566,(291) 845-0477,12 minutes,Inbound Call
2023-02-09 12:13:12,(722) 371-1657,(291) 845-0477,58 minutes,Inbound Call
2023-02-09 14:53:42,(402) 950-1723,(291) 845-0477,138 characters,Sent Text
2023-02-09 15:17:14,(791) 256-4809,(291) 845-0477,48 minutes,Outbound Call
2023-02-09 15:24:43,(722) 371-1657,(291) 845-0477,238 characters,Sent Text
2023-02-09 20:33:25,(791) 256-4809,(291) 845-0477,65 characters,Sent Text
2023-02-10 09:07:02,(757) 911-4566,(291) 845-0477,14 minutes,Inbound Call
2023-02-10 10:08:03,(757) 911-4566,(291) 845-0477,275 characters,Sent Text
2023-02-11 10:29:31,(791) 256-4809,(291) 845-0477,10.4 MB,Received Media
2023-02-12 15:13:24,(791) 256-4809,(291) 845-0477,62 minutes,Outbound Call
2023-02-12 19:30:39,(757) 911-4566,(291) 845-0477,293 characters,Sent Text
2023-02-12 19:31:46,(722) 371-1657,(291) 845-0477,54 minutes,Outbound Call
2023-02-13 08:02:49,(791) 256-4809,(291) 845-0477,25 characters,Sent Text
2023-02-13 19:15:12,(402) 950-1723,(291) 845-0477,70 characters,Sent Text
2023-02-13 20:44:12,(402) 950-1723,(291) 845-0477,31 characters,Received Text
2023-02-13 21:14:12,(757) 911-4566,(291) 845-0477,267 characters,Sent Text
2023-02-14 08:19:29,(791) 256-4809,(291) 845-0477,349 characters,Sent Text
2023-02-14 15:57:35,(722) 371-1657,(291) 845-0477,25 characters,Sent Text
2023-02-14 20:44:41,(722) 371-1657,(291) 845-0477,73 minutes,Outbound Call
2023-02-15 14:07:54,(722) 371-1657,(291) 845-0477,17.2 MB,Sent Media
2023-02-15 16:31:34,(402) 950-1723,(291) 845-0477,66 minutes,Inbound Call
2023-02-15 18:44:07,(722) 371-1657,(291) 845-0477,37 minutes,Inbound Call
2023-02-16 11:17:32,(757) 911-4566,(291) 845-0477,2.3 MB,Received Media
2023-02-16 18:47:17,(757) 911-4566,(291) 845-0477,13 characters,Received Text
2023-02-17 09:24:47,(722) 371-1657,(291) 845-0477,54 minutes,Outbound Call
2023-02-17 09:34:23,(791) 256-4809,(291) 845-0477,126 characters,Sent Text
2023-02-17 13:59:11,(402) 950-1723,(291) 845-0477,263 characters,Sent Text
2023-02-18 08:35:35,(402) 950-1723,(291) 845-0477,59 characters,Received Text
2023-02-18 10:55:49,(722) 371-1657,(291) 845-0477,6.6 MB,Sent Media
2023-02-18 11:12:15,(722) 371-1657,(291) 845-0477,45 minutes,Outbound Call
2023-02-18 12:39:53,(722) 371-1657,(291) 845-0477,4 minutes,Inbound Call
2023-02-18 17:02:58,(722) 371-1657,(291) 845-0477,198 characters,Received Text
2023-02-19 08:24:36,(791) 256-4809,(291) 845-0477,327 characters,Received Text
2023-02-19 12:54:32,(722) 371-1657,(291) 845-0477,19.6 MB,Received Media
2023-02-19 16:49:14,(722) 371-1657,(291) 845-0477,6.3 MB,Sent Media
2023-02-19 20:45:23,(757) 911-4566,(291) 845-0477,10 minutes,Inbound Call
2023-02-20 08:42:17,(402) 950-1723,(291) 845-0477,84 minutes,Inbound Call
2023-02-20 08:55:44,(722) 371-1657,(291) 845-0477,5.0 MB,Sent Media
2023-02-20 13:19:48,(791) 256-4809,(291) 845-0477,68 minutes,Outbound Call
2023-02-20 14:27:58,(757) 911-4566,(291) 845-0477,113 minutes,Outbound Call
2023-02-20 19:00:06,(791) 256-4809,(291) 845-0477,152 characters,Received Text
2023-02-21 10:59:46,(757) 911-4566,(291) 845-0477,52 characters,Received Text
2023-02-21 11:28:47,(722) 371-1657,(291) 845-0477,309 characters,Sent Text
2023-02-21 15:23:24,(757) 911-4566,(291) 845-0477,263 characters,Sent Text
2023-02-21 21:10:44,(722) 371-1657,(291) 845-0477,76 minutes,Inbound Call
2023-02-22 08:49:30,(722) 371-1657,(291) 845-0477,114 characters,Received Text
2023-02-22 17:24:26,(757) 911-4566,(291) 845-0477,9.2 MB,Received Media
2023-02-22 19:06:33,(757) 911-4566,(291) 845-0477,121 characters,Received Text
2023-02-23 15:20:27,(791) 256-4809,(291) 845-0477,18.3 MB,Sent Media
2023-02-23 18:49:14,(791) 256-4809,(291) 845-0477,269 characters,Received Text
2023-02-24 11:54:19,(757) 911-4566,(291) 845-0477,17.6 MB,Received Media
2023-02-24 12:46:23,(757) 911-4566,(291) 845-0477,96 characters,Sent Text
2023-02-24 16:38:53,(722) 371-1657,(291) 845-0477,86 characters,Received Text
2023-02-24 18:24:47,(757) 911-4566,(291) 845-0477,18.6 MB,Sent Media
2023-02-24 21:00:13,(757) 911-4566,(291) 845-0477,224 characters,Received Text
2023-02-25 08:56:58,(402) 950-1723,(291) 845-0477,246 characters,Received Text
2023-02-25 09:36:32,(791) 256-4809,(291) 845-0477,12.7 MB,Sent Media
2023-02-25 09:53:31,(757) 911-4566,(291) 845-0477,75 minutes,Outbound Call
2023-02-25 12:36:10,(791) 256-4809,(291) 845-0477,6.4 MB,Received Media
2023-02-25 12:49:15,(402) 950-1723,(291) 845-0477,20.0 MB,Sent Media
2023-02-25 13:21:42,(722) 371-1657,(291) 845-0477,189 characters,Sent Text
2023-02-25 16:19:25,(791) 256-4809,(291) 845-0477,113 characters,Received Text
2023-02-25 16:56:26,(722) 371-1657,(291) 845-0477,74 minutes,Outbound Call
2023-02-26 09:24:40,(722) 371-1657,(291) 845-0477,287 characters,Sent Text
2023-02-26 11:34:38,(791) 256-4809,(291) 845-0477,77 characters,Sent Text
2023-02-26 13:05:32,(757) 911-4566,(291) 845-0477,195 characters,Sent Text
2023-02-27 10:19:05,(722) 371-1657,(291) 845-0477,43 characters,Received Text
2023-02-27 13:43:07,(757) 911-4566,(291) 845-0477,259 characters,Sent Text
2023-02-27 14:47:39,(722) 371-1657,(291) 845-0477,4 characters,Sent Text
2023-02-28 10:23:43,(757) 911-4566,(291) 845-0477,41 minutes,Inbound Call
2023-02-28 11:05:16,(791) 256-4809,(291) 845-0477,296 characters,Received Text
2023-02-28 11:16:54,(722) 371-1657,(291) 845-0477,72 characters,Sent Text
2023-02-28 18:22:55,(722) 371-1657,(291) 845-0477,264 characters,Received Text
2023-02-28 18:28:06,(402) 950-1723,(291) 845-0477,115 characters,Sent Text
2023-02-28 19:55:59,(402) 950-1723,(291) 845-0477,12 minutes,Inbound Call
2023-03-01 09:21:45,(757) 911-4566,(291) 845-0477,81 characters,Sent Text
2023-03-01 11:27:17,(757) 911-4566,(291) 845-0477,28 minutes,Outbound Call
2023-03-01 15:14:17,(722) 371-1657,(291) 845-0477,270 characters,Received Text
2023-03-01 19:04:35,(757) 911-4566,(291) 845-0477,16.1 MB,Sent Media
2023-03-02 16:45:19,(757) 911-4566,(291) 845-0477,12.7 MB,Sent Media
2023-03-02 16:56:43,(757) 911-4566,(291) 845-0477,130 characters,Received Text
2023-03-03 18:32:55,(722) 371-1657,(291) 845-0477,257 characters,Sent Text
2023-03-03 18:45:29,(402) 950-1723,(291) 845-0477,338 characters,Sent Text
2023-03-03 18:53:24,(402) 950-1723,(291) 845-0477,12 minutes,Outbound Call
2023-03-03 19:51:04,(791) 256-4809,(291) 845-0477,291 characters,Sent Text
2023-03-03 20:00:49,(722) 371-1657,(291) 845-0477,83 minutes,Inbound Call
2023-03-03 20:10:45,(402) 950-1723,(291) 845-0477,8 minutes,Inbound Call
2023-03-04 18:05:27,(722) 371-1657,(291) 845-0477,57 characters,Received Text
2023-03-05 16:20:06,(791) 256-4809,(291) 845-0477,43 characters,Sent Text
2023-03-05 18:05:18,(722) 371-1657,(291) 845-0477,60 minutes,Inbound Call
2023-03-05 19:08:25,(757) 911-4566,(291) 845-0477,272 characters,Received Text
2023-03-06 08:50:13,(791) 256-4809,(291) 845-0477,316 characters,Received Text
2023-03-06 15:27:01,(757) 911-4566,(291) 845-0477,8 characters,Received Text
2023-03-06 16:33:03,(722) 371-1657,(291) 845-0477,80 minutes,Outbound Call
2023-03-06 16:49:58,(402) 950-1723,(291) 845-0477,260 characters,Received Text
2023-03-06 18:58:55,(791) 256-4809,(291) 845-0477,11.4 MB,Received Media
2023-03-06 19:48:51,(791) 256-4809,(291) 845-0477,208 characters,Sent Text
2023-03-07 17:33:54,(791) 256-4809,(291) 845-0477,133 characters,Received Text
2023-03-07 18:37:59,(402) 950-1723,(291) 845-0477,285 characters,Received Text
2023-03-07 20:10:22,(791) 256-4809,(291) 845-0477,41 minutes,Inbound Call
2023-03-07 21:52:03,(757) 911-4566,(291) 845-0477,240 characters,Received Text
2023-03-08 09:02:34,(791) 256-4809,(291) 845-0477,169 characters,Sent Text
2023-03-08 11:18:45,(757) 911-4566,(291) 845-0477,292 characters,Sent Text
2023-03-08 11:32:36,(791) 256-4809,(291) 845-0477,13.2 MB,Received Media
2023-03-08 13:46:08,(402) 950-1723,(291) 845-0477,145 characters,Sent Text
2023-03-08 17:55:09,(791) 256-4809,(291) 845-0477,142 characters,Received Text
2023-03-08 20:07:21,(722) 371-1657,(291) 845-0477,211 characters,Sent Text
2023-03-08 21:13:17,(402) 950-1723,(291) 845-0477,42 minutes,Inbound Call
2023-03-09 10:02:29,(722) 371-1657,(291) 845-0477,78 minutes,Inbound Call
2023-03-09 12:36:17,(791) 256-4809,(291) 845-0477,316 characters,Received Text
2023-03-09 16:48:01,(402) 950-1723,(291) 845-0477,348 characters,Received Text
2023-03-09 17:35:48,(722) 371-1657,(291) 845-0477,79 characters,Sent Text
2023-03-09 18:00:29,(757) 911-4566,(291) 845-0477,23 characters,Received Text
2023-03-09 18:13:15,(402) 950-1723,(291) 845-0477,46 minutes,Inbound Call
2023-03-10 12:11:51,(402) 950-1723,(291) 845-0477,144 characters,Sent Text
2023-03-10 13:19:08,(402) 950-1723,(291) 845-0477,60 minutes,Inbound Call
2023-03-10 17:16:12,(791) 256-4809,(291) 845-0477,6 characters,Sent Text
2023-03-11 09:00:32,(791) 256-4809,(291) 845-0477,10 characters,Received Text
2023-03-11 12:15:27,(722) 371-1657,(291) 845-0477,89 minutes,Outbound Call
2023-03-11 14:30:00,(722) 371-1657,(291) 845-0477,267 characters,Received Text
2023-03-12 10:52:50,(757) 911-4566,(291) 845-0477,10.6 MB,Sent Media
2023-03-12 11:36:23,(402) 950-1723,(291) 845-0477,110 minutes,Inbound Call
2023-03-12 12:24:54,(722) 371-1657,(291) 845-0477,48 characters,Received Text
2023-03-12 14:49:17,(722) 371-1657,(291) 845-0477,12.2 MB,Sent Media
2023-03-12 18:07:32,(757) 911-4566,(291) 845-0477,172 characters,Sent Text
2023-03-13 08:10:57,(791) 256-4809,(291) 845-0477,2.1 MB,Sent Media
2023-03-13 08:30:58,(722) 371-1657,(291) 845-0477,253 characters,Sent Text
2023-03-13 09:44:01,(757) 911-4566,(291) 845-0477,5.5 MB,Received Media
2023-03-13 14:41:19,(791) 256-4809,(291) 845-0477,111 minutes,Outbound Call
2023-03-13 14:48:24,(402) 950-1723,(291) 845-0477,61 characters,Received Text
2023-03-13 18:05:44,(402) 950-1723,(291) 845-0477,91 minutes,Inbound Call
2023-03-13 19:00:19,(757) 911-4566,(291) 845-0477,297 characters,Received Text
2023-03-13 21:29:28,(402) 950-1723,(291) 845-0477,19 characters,Sent Text
2023-03-13 21:36:42,(757) 911-4566,(291) 845-0477,18 minutes,Inbound Call
2023-03-14 08:11:14,(722) 371-1657,(291) 845-0477,122 characters,Received Text
2023-03-14 10:37:02,(791) 256-4809,(291) 845-0477,21 characters,Sent Text
2023-03-14 11:02:20,(402) 950-1723,(291) 845-0477,216 characters,Received Text
2023-03-14 13:24:33,(757) 911-4566,(291) 845-0477,61 characters,Sent Text
2023-03-14 18:17:19,(402) 950-1723,(291) 845-0477,95 minutes,Outbound Call
2023-03-15 11:38:40,(791) 256-4809,(291) 845-0477,226 characters,Received Text
2023-03-15 18:58:53,(402) 950-1723,(291) 845-0477,18.0 MB,Received Media
2023-03-16 09:08:07,(402) 950-1723,(291) 845-0477,98 characters,Sent Text
2023-03-16 10:16:51,(757) 911-4566,(291) 845-0477,71 minutes,Inbound Call
2023-03-16 10:21:48,(791) 256-4809,(291) 845-0477,63 characters,Sent Text
2023-03-16 15:02:43,(757) 911-4566,(291) 845-0477,245 characters,Sent Text
2023-03-16 16:32:52,(722) 371-1657,(291) 845-0477,265 characters,Received Text
2023-03-17 11:47:12,(402) 950-1723,(291) 845-0477,50 characters,Received Text
2023-03-17 12:28:18,(757) 911-4566,(291) 845-0477,66 characters,Received Text
2023-03-17 12:38:41,(791) 256-4809,(291) 845-0477,138 characters,Received Text
2023-03-17 14:03:21,(722) 371-1657,(291) 845-0477,287 characters,Received Text
2023-03-17 14:14:23,(757) 911-4566,(291) 845-0477,224 characters,Sent Text
2023-03-18 18:36:57,(402) 950-1723,(291) 845-0477,293 characters,Sent Text
2023-03-19 12:49:35,(757) 911-4566,(291) 845-0477,18 minutes,Inbound Call
2023-03-19 18:22:50,(722) 371-1657,(291) 845-0477,211 characters,Sent Text
2023-03-19 21:04:44,(757) 911-4566,(291) 845-0477,157 characters,Received Text
2023-03-20 08:36:40,(402) 950-1723,(291) 845-0477,264 characters,Received Text
2023-03-20 10:03:01,(722) 371-1657,(291) 845-0477,56 minutes,Outbound Call
2023-03-20 15:13:37,(757) 911-4566,(291) 845-0477,38 characters,Sent Text
2023-03-20 18:11:11,(402) 950-1723,(291) 845-0477,37 minutes,Outbound Call
2023-03-20 18:47:36,(722) 371-1657,(291) 845-0477,113 characters,Received Text
2023-03-21 17:50:48,(757) 911-4566,(291) 845-0477,261 characters,Sent Text
2023-03-21 20:01:49,(402) 950-1723,(291) 845-0477,34 characters,Sent Text
2023-03-22 15:49:20,(402) 950-1723,(291) 845-0477,116 minutes,Outbound Call
2023-03-22 17:41:32,(402) 950-1723,(291) 845-0477,191 characters,Sent Text
2023-03-23 08:05:28,(722) 371-1657,(291) 845-0477,336 characters,Received Text
2023-03-23 11:33:00,(722) 371-1657,(291) 845-0477,215 characters,Sent Text
2023-03-23 17:08:00,(791) 256-4809,(291) 845-0477,76 characters,Sent Text
2023-03-23 18:53:40,(757) 911-4566,(291) 845-0477,92 minutes,Outbound Call
