date,description,amount,balance
2023-10-12 20:59:02,Flexin - Payment,$-34.28,"$110,139.90"
2023-10-13 00:00:00,Purchase by youGrocery,"$3,000.00","$112,975.95"
2023-10-13 09:25:57,Flexin - Payment,$-47.70,"$109,975.95"
2023-10-13 21:52:18,AffordableHub - Payment,$-116.25,"$110,023.65"
2023-10-17 12:36:35,youGrocery - Payment,$-159.71,"$112,816.24"
2023-10-20 00:00:00,Purchase by youGrocery,"$3,000.00","$115,816.24"
2023-10-21 09:30:02,Flexin - Payment,$-41.91,"$115,774.33"
2023-10-26 18:56:38,AffordableHub - Payment,$-140.10,"$115,634.23"
2023-10-27 00:00:00,Purchase by youGrocery,"$3,000.00","$118,634.23"
2023-10-29 11:16:02,Flexin - Payment,$-100.32,"$118,430.27"
2023-10-29 17:02:33,AffordableHub - Payment,$-103.64,"$118,530.59"
2023-11-02 18:44:51,Flexin - Payment,$-173.97,"$118,256.30"
2023-11-03 00:00:00,Purchase by youGrocery,"$3,000.00","$121,200.34"
2023-11-03 16:24:18,AffordableHub - Payment,$-55.96,"$118,200.34"
2023-11-05 19:42:18,AffordableHub - Payment,$-119.97,"$121,080.37"
2023-11-07 15:11:44,AffordableHub - Payment,$-28.80,"$121,051.57"
2023-11-09 15:14:33,Flexin - Payment,$-168.59,"$120,882.98"
2023-11-10 00:00:00,Purchase by youGrocery,"$3,000.00","$123,882.98"
2023-11-15 09:05:03,StrongLink - Payment,$-89.22,"$123,793.76"
2023-11-17 00:00:00,Purchase by youGrocery,"$3,000.00","$126,793.76"
2023-11-20 09:46:57,AffordableHub - Payment,$-77.62,"$126,716.14"
2023-11-24 00:00:00,Purchase by youGrocery,"$3,000.00","$129,716.14"
2023-11-28 17:37:57,AffordableHub - Payment,$-83.28,"$129,632.86"
2023-11-30 15:32:10,Foodr - Payment,$-143.61,"$129,489.25"
2023-12-01 00:00:00,Purchase by youGrocery,"$3,000.00","$132,408.76"
2023-12-01 15:17:47,Flexin - Payment,$-80.49,"$129,408.76"
2023-12-07 09:30:38,AffordableHub - Payment,$-76.81,"$132,331.95"
2023-12-07 18:40:16,Flexin - Payment,$-192.64,"$132,139.31"
2023-12-08 00:00:00,Purchase by youGrocery,"$3,000.00","$135,139.31"
2023-12-10 18:57:29,Flexin - Payment,$-172.75,"$134,966.56"
2023-12-15 00:00:00,Purchase by youGrocery,"$3,000.00","$137,966.56"
2023-12-17 12:58:20,Fitr - Payment,$-49.57,"$137,916.99"
2023-12-19 21:53:37,Flexin - Payment,$-162.52,"$137,754.47"
2023-12-22 00:00:00,Purchase by youGrocery,"$3,000.00","$140,754.47"
2023-12-23 08:01:52,Flexin - Payment,$-140.61,"$140,613.86"
2023-12-29 00:00:00,Purchase by youGrocery,"$3,000.00","$143,613.86"
2024-01-02 15:01:39,Flexin - Payment,$-187.92,"$143,425.94"
2024-01-04 09:18:22,Flexin - Payment,$-83.80,"$143,342.14"
2024-01-05 00:00:00,Purchase by youGrocery,"$3,000.00","$146,342.14"
2024-01-10 08:19:54,Flexin - Payment,$-151.98,"$146,190.16"
2024-01-12 00:00:00,Purchase by youGrocery,"$3,000.00","$149,023.73"
2024-01-12 08:10:22,AffordableHub - Payment,$-166.43,"$146,023.73"
2024-01-14 09:00:10,Flexin - Payment,$-25.22,"$148,998.51"
2024-01-16 10:02:05,StrongLink - Payment,$-160.67,"$148,837.84"
2024-01-19 00:00:00,Purchase by youGrocery,"$3,000.00","$151,837.84"
2024-01-21 21:17:01,Healthn - Payment,$-59.90,"$151,777.94"
2024-01-22 09:05:11,Flexin - Payment,$-47.65,"$151,730.29"
2024-01-26 00:00:00,Purchase by youGrocery,"$3,000.00","$154,510.00"
2024-01-26 16:10:17,AffordableHub - Payment,$-20.67,"$151,709.62"
2024-01-26 21:26:20,Flexin - Payment,$-199.62,"$151,510.00"
2024-01-28 18:48:18,Flexin - Payment,$-119.91,"$154,390.09"
2024-01-29 13:49:46,Flexin - Payment,$-85.68,"$154,304.41"
2024-02-02 00:00:00,Purchase by youGrocery,"$3,000.00","$157,257.94"
2024-02-02 09:49:01,AffordableHub - Payment,$-46.47,"$154,257.94"
2024-02-04 14:54:54,Flexin - Payment,$-170.80,"$157,087.14"
2024-02-06 17:40:27,Flexin - Payment,$-139.25,"$156,947.89"
2024-02-09 00:00:00,Purchase by youGrocery,"$3,000.00","$159,947.89"
2024-02-13 12:44:19,Flexin - Payment,$-133.94,"$159,759.54"
2024-02-13 21:32:46,AffordableHub - Payment,$-54.41,"$159,893.48"
2024-02-14 21:13:12,Flexin - Payment,$-67.20,"$159,692.34"
2024-02-16 00:00:00,Purchase by youGrocery,"$3,000.00","$162,692.34"
2024-02-17 10:04:48,Flexin - Payment,$-89.27,"$162,603.07"
2024-02-23 00:00:00,Purchase by youGrocery,"$3,000.00","$165,603.07"
2024-02-24 20:29:56,AffordableHub - Payment,$-70.85,"$165,532.22"
2024-02-25 15:20:05,youGrocery - Payment,$-111.89,"$165,420.33"
2024-02-27 15:44:02,AffordableHub - Payment,$-73.24,"$165,347.09"
2024-03-01 00:00:00,Purchase by youGrocery,"$3,000.00","$168,347.09"
2024-03-06 13:36:54,Flexin - Payment,$-26.52,"$168,320.57"
2024-03-08 00:00:00,Purchase by youGrocery,"$3,000.00","$171,320.57"
2024-03-10 15:02:51,Flexin - Payment,$-83.00,"$171,237.57"
2024-03-14 17:20:50,AffordableHub - Payment,$-48.00,"$171,189.57"
2024-03-15 00:00:00,Purchase by youGrocery,"$3,000.00","$174,189.57"
2024-03-16 16:00:53,StrongLink - Payment,$-37.23,"$174,152.34"
2024-03-20 18:05:52,Flexin - Payment,$-170.66,"$173,981.68"
2024-03-22 00:00:00,Purchase by youGrocery,"$3,000.00","$176,697.57"
2024-03-22 16:38:09,Flexin - Payment,$-190.16,"$173,697.57"
2024-03-22 17:45:32,AffordableHub - Payment,$-93.95,"$173,887.73"
2024-03-23 13:10:41,AffordableHub - Payment,$-178.64,"$176,518.93"
2024-03-29 00:00:00,Purchase by youGrocery,"$3,000.00","$179,518.93"
2024-04-01 21:06:46,AffordableHub - Payment,$-132.20,"$179,386.73"
2024-04-05 00:00:00,Purchase by youGrocery,"$3,000.00","$182,386.73"
2024-04-07 08:55:38,Flexin - Payment,$-162.36,"$182,101.90"
2024-04-07 10:50:44,youGrocery - Payment,$-122.47,"$182,264.26"
2024-04-12 00:00:00,Purchase by youGrocery,"$3,000.00","$184,910.24"
2024-04-12 14:59:12,Fitr - Payment,$-191.66,"$181,910.24"
2024-04-17 17:39:20,AffordableHub - Payment,$-80.52,"$184,829.72"
2024-04-19 00:00:00,Purchase by youGrocery,"$3,000.00","$187,829.72"
2024-04-24 09:58:39,Foodr - Payment,$-105.32,"$187,724.40"
2024-04-24 13:13:23,Flexin - Payment,$-79.58,"$187,644.82"
2024-04-26 00:00:00,Purchase by youGrocery,"$3,000.00","$190,644.82"
2024-04-30 09:21:37,AffordableHub - Payment,$-41.10,"$190,603.72"
2024-05-03 00:00:00,Purchase by youGrocery,"$3,000.00","$193,603.72"
2024-05-07 20:21:11,Fitr - Payment,$-197.83,"$193,405.89"
2024-05-10 00:00:00,Purchase by youGrocery,"$3,000.00","$196,405.89"
2024-05-13 11:48:48,Flexin - Payment,$-32.79,"$196,373.10"
2024-05-14 21:59:02,Flexin - Payment,$-186.86,"$196,186.24"
2024-05-16 11:04:09,Flexin - Payment,$-128.65,"$196,057.59"
2024-05-17 00:00:00,Purchase by youGrocery,"$3,000.00","$198,903.37"
2024-05-17 11:01:09,StrongLink - Payment,$-154.22,"$195,903.37"
2024-05-21 12:22:51,AffordableHub - Payment,$-62.40,"$198,840.97"
2024-05-24 00:00:00,Purchase by youGrocery,"$3,000.00","$201,840.97"
2024-05-29 15:53:13,Flexin - Payment,$-25.18,"$201,815.79"
2024-05-31 00:00:00,Purchase by youGrocery,"$3,000.00","$204,625.23"
2024-05-31 18:53:02,Flexin - Payment,$-190.56,"$201,625.23"
2024-06-07 00:00:00,Purchase by youGrocery,"$3,000.00","$207,625.23"
2024-06-09 16:47:20,Flexin - Payment,$-45.65,"$207,579.58"
2024-06-10 20:36:05,AffordableHub - Payment,$-29.17,"$207,550.41"
2024-06-11 18:19:26,AffordableHub - Payment,$-68.83,"$207,481.58"
2024-06-13 19:10:34,Flexin - Payment,$-89.90,"$207,391.68"
2024-06-14 00:00:00,Purchase by youGrocery,"$3,000.00","$210,296.56"
2024-06-14 17:11:50,AffordableHub - Payment,$-95.12,"$207,296.56"
2024-06-15 08:44:06,Flexin - Payment,$-186.46,"$210,110.10"
2024-06-21 00:00:00,Purchase by youGrocery,"$3,000.00","$213,110.10"
2024-06-23 15:27:31,AffordableHub - Payment,$-193.12,"$212,916.98"
2024-06-28 00:00:00,Purchase by youGrocery,"$3,000.00","$215,736.29"
2024-06-28 12:33:25,youGrocery - Payment,$-180.69,"$212,736.29"
2024-07-01 09:17:09,Fitr - Payment,$-168.73,"$215,462.64"
2024-07-01 11:05:01,AffordableHub - Payment,$-104.92,"$215,631.37"
2024-07-04 10:10:07,Fitr - Payment,$-189.90,"$215,272.74"
2024-07-05 00:00:00,Purchase by youGrocery,"$3,000.00","$218,218.14"
2024-07-05 17:50:00,Flexin - Payment,$-54.60,"$215,218.14"
2024-07-06 19:13:16,Flexin - Payment,$-136.70,"$218,081.44"
2024-07-12 00:00:00,Purchase by youGrocery,"$3,000.00","$221,081.44"
2024-07-19 00:00:00,Purchase by youGrocery,"$3,000.00","$224,007.71"
2024-07-19 21:22:11,Fitr - Payment,$-73.73,"$221,007.71"
2024-07-23 19:57:40,Fitr - Payment,$-92.98,"$223,914.73"
2024-07-24 09:25:29,youGrocery - Payment,$-165.24,"$223,749.49"
2024-07-26 00:00:00,Purchase by youGrocery,"$3,000.00","$226,749.49"
2024-08-02 00:00:00,Purchase by youGrocery,"$3,000.00","$229,749.49"
2024-08-03 08:36:45,StrongLink - Payment,$-21.66,"$229,553.59"
2024-08-03 21:46:31,AffordableHub - Payment,$-174.24,"$229,575.25"
2024-08-04 13:23:20,AffordableHub - Payment,$-165.95,"$229,387.64"
2024-08-05 09:25:29,youGrocery - Payment,$-120.31,"$229,267.33"
2024-08-09 00:00:00,Purchase by youGrocery,"$3,000.00","$232,145.60"
2024-08-09 18:41:25,AffordableHub - Payment,$-121.73,"$229,145.60"
