date,to,from_,size,type_
2023-01-26 15:42:00,(191) 113-1480,(228) 995-2872,75 minutes,Inbound Call
2023-01-27 08:17:03,(191) 113-1480,(228) 995-2872,245 characters,Received Text
2023-01-27 11:23:44,(709) 730-8579,(228) 995-2872,93 minutes,Inbound Call
2023-01-28 10:41:32,(709) 730-8579,(228) 995-2872,18 characters,Received Text
2023-01-28 14:36:53,(709) 730-8579,(228) 995-2872,98 minutes,Outbound Call
2023-01-28 14:39:42,(191) 113-1480,(228) 995-2872,264 characters,Sent Text
2023-01-29 13:39:19,(191) 113-1480,(228) 995-2872,154 characters,Sent Text
2023-01-29 14:44:12,(709) 730-8579,(228) 995-2872,17.6 MB,Sent Media
2023-01-29 16:58:59,(709) 730-8579,(228) 995-2872,23 minutes,Outbound Call
2023-01-29 17:58:50,(191) 113-1480,(228) 995-2872,78 characters,Received Text
2023-01-30 11:01:41,(709) 730-8579,(228) 995-2872,89 minutes,Inbound Call
2023-01-30 15:40:28,(191) 113-1480,(228) 995-2872,4.1 MB,Received Media
2023-01-30 17:00:51,(191) 113-1480,(228) 995-2872,10 minutes,Inbound Call
2023-01-30 17:53:25,(191) 113-1480,(228) 995-2872,243 characters,Received Text
2023-01-31 12:47:19,(191) 113-1480,(228) 995-2872,82 minutes,Inbound Call
2023-02-01 11:20:50,(191) 113-1480,(228) 995-2872,24 minutes,Outbound Call
2023-02-01 19:24:52,(191) 113-1480,(228) 995-2872,150 characters,Sent Text
2023-02-02 14:20:43,(709) 730-8579,(228) 995-2872,99 minutes,Outbound Call
2023-02-02 15:15:34,(191) 113-1480,(228) 995-2872,120 minutes,Outbound Call
2023-02-02 15:50:08,(709) 730-8579,(228) 995-2872,328 characters,Received Text
2023-02-03 10:42:06,(191) 113-1480,(228) 995-2872,20.0 MB,Received Media
2023-02-03 17:33:47,(191) 113-1480,(228) 995-2872,149 characters,Sent Text
2023-02-04 11:20:38,(709) 730-8579,(228) 995-2872,98 minutes,Inbound Call
2023-02-05 10:36:15,(709) 730-8579,(228) 995-2872,15.3 MB,Received Media
2023-02-05 17:42:14,(709) 730-8579,(228) 995-2872,5 minutes,Inbound Call
2023-02-06 10:47:51,(191) 113-1480,(228) 995-2872,212 characters,Received Text
2023-02-06 10:59:21,(709) 730-8579,(228) 995-2872,95 minutes,Inbound Call
2023-02-06 16:24:10,(191) 113-1480,(228) 995-2872,272 characters,Sent Text
2023-02-07 18:19:32,(191) 113-1480,(228) 995-2872,244 characters,Received Text
2023-02-07 20:32:39,(709) 730-8579,(228) 995-2872,264 characters,Received Text
2023-02-12 09:22:07,(191) 113-1480,(228) 995-2872,101 characters,Sent Text
2023-02-12 10:49:30,(709) 730-8579,(228) 995-2872,62 minutes,Outbound Call
2023-02-12 13:26:36,(191) 113-1480,(228) 995-2872,108 minutes,Inbound Call
2023-02-12 19:42:32,(191) 113-1480,(228) 995-2872,265 characters,Received Text
2023-02-13 14:07:05,(709) 730-8579,(228) 995-2872,334 characters,Sent Text
2023-02-13 21:16:38,(709) 730-8579,(228) 995-2872,120 minutes,Inbound Call
2023-02-14 12:04:55,(709) 730-8579,(228) 995-2872,10 minutes,Outbound Call
2023-02-14 18:00:55,(709) 730-8579,(228) 995-2872,148 characters,Received Text
2023-02-14 21:59:26,(709) 730-8579,(228) 995-2872,6.6 MB,Received Media
2023-02-15 10:31:21,(709) 730-8579,(228) 995-2872,67 minutes,Inbound Call
2023-02-15 13:10:24,(191) 113-1480,(228) 995-2872,37 minutes,Inbound Call
2023-02-16 17:28:41,(709) 730-8579,(228) 995-2872,64 characters,Sent Text
2023-02-16 17:42:39,(191) 113-1480,(228) 995-2872,24 characters,Received Text
2023-02-17 10:10:39,(191) 113-1480,(228) 995-2872,69 characters,Sent Text
2023-02-17 10:40:59,(709) 730-8579,(228) 995-2872,115 characters,Received Text
2023-02-17 12:34:11,(191) 113-1480,(228) 995-2872,237 characters,Received Text
2023-02-17 18:26:30,(191) 113-1480,(228) 995-2872,17.3 MB,Sent Media
2023-02-18 08:53:56,(709) 730-8579,(228) 995-2872,124 characters,Sent Text
2023-02-18 14:45:10,(191) 113-1480,(228) 995-2872,23 characters,Sent Text
2023-02-19 09:16:32,(191) 113-1480,(228) 995-2872,3 characters,Sent Text
2023-02-19 17:33:56,(709) 730-8579,(228) 995-2872,336 characters,Sent Text
2023-02-21 14:31:32,(709) 730-8579,(228) 995-2872,16 characters,Received Text
2023-02-21 14:58:33,(191) 113-1480,(228) 995-2872,325 characters,Sent Text
2023-02-21 17:40:10,(709) 730-8579,(228) 995-2872,119 characters,Sent Text
2023-02-21 17:43:54,(709) 730-8579,(228) 995-2872,4.9 MB,Sent Media
2023-02-22 09:52:59,(191) 113-1480,(228) 995-2872,148 characters,Received Text
2023-02-23 19:40:45,(191) 113-1480,(228) 995-2872,68 characters,Sent Text
2023-02-24 15:31:25,(709) 730-8579,(228) 995-2872,63 characters,Sent Text
2023-02-24 20:52:46,(191) 113-1480,(228) 995-2872,0.2 MB,Received Media
2023-02-26 12:34:12,(709) 730-8579,(228) 995-2872,63 minutes,Outbound Call
2023-02-26 15:41:58,(191) 113-1480,(228) 995-2872,115 minutes,Outbound Call
2023-02-26 17:32:23,(191) 113-1480,(228) 995-2872,214 characters,Sent Text
2023-02-27 08:50:59,(709) 730-8579,(228) 995-2872,81 minutes,Inbound Call
2023-02-27 17:03:44,(709) 730-8579,(228) 995-2872,256 characters,Received Text
2023-02-28 17:50:08,(191) 113-1480,(228) 995-2872,216 characters,Received Text
2023-03-01 18:34:17,(709) 730-8579,(228) 995-2872,94 minutes,Inbound Call
2023-03-01 21:23:52,(191) 113-1480,(228) 995-2872,14 characters,Sent Text
2023-03-02 15:56:46,(191) 113-1480,(228) 995-2872,349 characters,Sent Text
2023-03-03 09:02:19,(709) 730-8579,(228) 995-2872,227 characters,Received Text
2023-03-03 12:18:18,(709) 730-8579,(228) 995-2872,294 characters,Sent Text
2023-03-03 20:41:04,(191) 113-1480,(228) 995-2872,220 characters,Sent Text
2023-03-04 11:46:31,(191) 113-1480,(228) 995-2872,12.0 MB,Received Media
2023-03-04 17:08:46,(191) 113-1480,(228) 995-2872,65 characters,Sent Text
2023-03-04 18:03:40,(191) 113-1480,(228) 995-2872,9 minutes,Inbound Call
2023-03-05 16:39:44,(191) 113-1480,(228) 995-2872,90 minutes,Outbound Call
2023-03-06 19:08:17,(191) 113-1480,(228) 995-2872,161 characters,Sent Text
2023-03-06 21:28:49,(709) 730-8579,(228) 995-2872,150 characters,Received Text
2023-03-07 11:42:10,(709) 730-8579,(228) 995-2872,39 minutes,Outbound Call
2023-03-07 13:25:08,(191) 113-1480,(228) 995-2872,181 characters,Sent Text
2023-03-08 09:15:44,(709) 730-8579,(228) 995-2872,142 characters,Sent Text
2023-03-09 08:13:34,(191) 113-1480,(228) 995-2872,293 characters,Sent Text
2023-03-09 16:00:46,(191) 113-1480,(228) 995-2872,140 characters,Received Text
2023-03-10 12:11:58,(191) 113-1480,(228) 995-2872,269 characters,Received Text
2023-03-11 14:01:51,(191) 113-1480,(228) 995-2872,209 characters,Sent Text
2023-03-11 21:54:56,(709) 730-8579,(228) 995-2872,188 characters,Sent Text
2023-03-12 19:51:19,(709) 730-8579,(228) 995-2872,72 characters,Sent Text
2023-03-13 12:19:41,(709) 730-8579,(228) 995-2872,87 minutes,Inbound Call
2023-03-13 15:10:59,(709) 730-8579,(228) 995-2872,157 characters,Received Text
2023-03-13 18:56:00,(709) 730-8579,(228) 995-2872,7.1 MB,Sent Media
2023-03-13 20:33:02,(191) 113-1480,(228) 995-2872,137 characters,Sent Text
2023-03-14 13:23:50,(709) 730-8579,(228) 995-2872,39 characters,Sent Text
2023-03-14 15:35:13,(709) 730-8579,(228) 995-2872,5.8 MB,Received Media
2023-03-15 13:25:01,(709) 730-8579,(228) 995-2872,69 minutes,Outbound Call
2023-03-15 17:28:54,(709) 730-8579,(228) 995-2872,234 characters,Received Text
2023-03-15 21:17:21,(709) 730-8579,(228) 995-2872,99 minutes,Inbound Call
2023-03-16 10:28:20,(191) 113-1480,(228) 995-2872,327 characters,Sent Text
2023-03-17 11:39:00,(191) 113-1480,(228) 995-2872,3.2 MB,Received Media
2023-03-18 08:29:02,(709) 730-8579,(228) 995-2872,163 characters,Received Text
2023-03-18 12:59:20,(709) 730-8579,(228) 995-2872,2.5 MB,Sent Media
2023-03-18 20:56:45,(191) 113-1480,(228) 995-2872,200 characters,Received Text
2023-03-19 10:36:56,(709) 730-8579,(228) 995-2872,151 characters,Received Text
2023-03-19 17:28:15,(191) 113-1480,(228) 995-2872,127 characters,Sent Text
2023-03-20 17:36:55,(709) 730-8579,(228) 995-2872,117 characters,Sent Text
2023-03-20 18:15:05,(191) 113-1480,(228) 995-2872,60 minutes,Outbound Call
2023-03-22 09:18:37,(191) 113-1480,(228) 995-2872,36 minutes,Outbound Call
2023-03-22 18:53:50,(191) 113-1480,(228) 995-2872,34 minutes,Inbound Call
2023-03-22 19:03:37,(709) 730-8579,(228) 995-2872,56 minutes,Outbound Call
2023-03-24 10:31:20,(191) 113-1480,(228) 995-2872,46 characters,Sent Text
2023-03-24 15:46:09,(191) 113-1480,(228) 995-2872,343 characters,Received Text
2023-03-24 16:46:12,(709) 730-8579,(228) 995-2872,36 characters,Sent Text
2023-03-25 10:35:07,(191) 113-1480,(228) 995-2872,38 characters,Sent Text
2023-03-25 15:28:42,(709) 730-8579,(228) 995-2872,220 characters,Received Text
2023-03-25 18:33:40,(191) 113-1480,(228) 995-2872,19.7 MB,Received Media
2023-03-26 08:49:38,(709) 730-8579,(228) 995-2872,9.7 MB,Received Media
2023-03-27 10:58:30,(191) 113-1480,(228) 995-2872,50 minutes,Inbound Call
2023-03-27 14:24:56,(709) 730-8579,(228) 995-2872,115 minutes,Outbound Call
2023-03-27 17:59:24,(191) 113-1480,(228) 995-2872,20 minutes,Outbound Call
2023-03-27 20:37:10,(191) 113-1480,(228) 995-2872,80 characters,Received Text
2023-03-28 16:24:17,(709) 730-8579,(228) 995-2872,3 characters,Received Text
2023-03-28 18:13:00,(191) 113-1480,(228) 995-2872,274 characters,Sent Text
2023-03-28 19:09:52,(191) 113-1480,(228) 995-2872,21 minutes,Inbound Call
2023-03-29 16:24:53,(709) 730-8579,(228) 995-2872,205 characters,Sent Text
2023-03-29 17:02:15,(191) 113-1480,(228) 995-2872,42 characters,Received Text
2023-03-30 08:15:18,(709) 730-8579,(228) 995-2872,247 characters,Sent Text
2023-03-30 11:14:15,(709) 730-8579,(228) 995-2872,37 minutes,Outbound Call
2023-03-30 14:57:59,(191) 113-1480,(228) 995-2872,328 characters,Sent Text
2023-03-31 16:10:43,(191) 113-1480,(228) 995-2872,259 characters,Sent Text
2023-03-31 19:07:36,(191) 113-1480,(228) 995-2872,36 minutes,Inbound Call
2023-04-01 08:02:18,(191) 113-1480,(228) 995-2872,1.8 MB,Sent Media
2023-04-01 13:48:16,(709) 730-8579,(228) 995-2872,26 characters,Received Text
2023-04-01 17:14:46,(191) 113-1480,(228) 995-2872,93 characters,Received Text
2023-04-01 19:25:44,(709) 730-8579,(228) 995-2872,215 characters,Sent Text
2023-04-02 17:24:01,(709) 730-8579,(228) 995-2872,260 characters,Received Text
2023-04-02 17:52:49,(191) 113-1480,(228) 995-2872,3 minutes,Inbound Call
2023-04-03 09:23:14,(709) 730-8579,(228) 995-2872,74 minutes,Outbound Call
2023-04-03 10:23:10,(709) 730-8579,(228) 995-2872,140 characters,Received Text
2023-04-04 13:50:49,(709) 730-8579,(228) 995-2872,6.9 MB,Sent Media
2023-04-04 17:30:18,(709) 730-8579,(228) 995-2872,341 characters,Sent Text
2023-04-04 20:10:44,(709) 730-8579,(228) 995-2872,53 minutes,Inbound Call
2023-04-05 15:10:16,(191) 113-1480,(228) 995-2872,69 characters,Received Text
2023-04-05 17:55:35,(709) 730-8579,(228) 995-2872,108 characters,Sent Text
2023-04-06 09:24:19,(191) 113-1480,(228) 995-2872,98 characters,Sent Text
2023-04-06 09:45:40,(191) 113-1480,(228) 995-2872,18 minutes,Inbound Call
2023-04-06 13:14:49,(709) 730-8579,(228) 995-2872,333 characters,Sent Text
2023-04-07 08:35:18,(191) 113-1480,(228) 995-2872,159 characters,Sent Text
2023-04-07 08:42:58,(709) 730-8579,(228) 995-2872,80 minutes,Inbound Call
2023-04-07 09:30:49,(709) 730-8579,(228) 995-2872,350 characters,Sent Text
2023-04-07 11:19:44,(709) 730-8579,(228) 995-2872,39 characters,Received Text
2023-04-07 13:18:17,(191) 113-1480,(228) 995-2872,73 minutes,Outbound Call
2023-04-08 08:31:44,(709) 730-8579,(228) 995-2872,289 characters,Sent Text
2023-04-08 11:44:37,(191) 113-1480,(228) 995-2872,10 characters,Sent Text
2023-04-09 10:07:22,(191) 113-1480,(228) 995-2872,198 characters,Received Text
2023-04-09 12:10:25,(709) 730-8579,(228) 995-2872,6.6 MB,Received Media
2023-04-10 09:23:47,(191) 113-1480,(228) 995-2872,2.3 MB,Received Media
2023-04-10 14:27:48,(709) 730-8579,(228) 995-2872,77 minutes,Outbound Call
2023-04-10 15:41:15,(709) 730-8579,(228) 995-2872,117 minutes,Inbound Call
2023-04-11 09:26:18,(709) 730-8579,(228) 995-2872,272 characters,Sent Text
2023-04-11 20:43:07,(709) 730-8579,(228) 995-2872,80 minutes,Outbound Call
2023-04-12 12:21:12,(709) 730-8579,(228) 995-2872,41 minutes,Outbound Call
2023-04-13 08:14:18,(191) 113-1480,(228) 995-2872,227 characters,Received Text
2023-04-13 11:38:55,(709) 730-8579,(228) 995-2872,26 minutes,Outbound Call
2023-04-13 16:04:36,(191) 113-1480,(228) 995-2872,242 characters,Sent Text
2023-04-13 17:17:58,(709) 730-8579,(228) 995-2872,321 characters,Sent Text
2023-04-14 10:04:49,(191) 113-1480,(228) 995-2872,110 characters,Sent Text
2023-04-14 13:04:18,(709) 730-8579,(228) 995-2872,187 characters,Received Text
2023-04-15 15:29:25,(709) 730-8579,(228) 995-2872,177 characters,Received Text
2023-04-15 21:48:22,(709) 730-8579,(228) 995-2872,29 characters,Sent Text
2023-04-16 21:25:55,(709) 730-8579,(228) 995-2872,17.2 MB,Received Media
2023-04-17 09:38:04,(191) 113-1480,(228) 995-2872,26 characters,Sent Text
2023-04-17 10:30:43,(191) 113-1480,(228) 995-2872,119 minutes,Outbound Call
2023-04-17 11:26:28,(709) 730-8579,(228) 995-2872,37 characters,Sent Text
2023-04-17 15:47:08,(191) 113-1480,(228) 995-2872,113 minutes,Inbound Call
2023-04-18 12:10:35,(709) 730-8579,(228) 995-2872,212 characters,Sent Text
2023-04-19 16:36:41,(709) 730-8579,(228) 995-2872,269 characters,Sent Text
2023-04-19 17:19:54,(709) 730-8579,(228) 995-2872,111 minutes,Inbound Call
2023-04-19 21:37:36,(191) 113-1480,(228) 995-2872,192 characters,Sent Text
2023-04-20 10:24:37,(709) 730-8579,(228) 995-2872,17 minutes,Outbound Call
2023-04-20 19:52:09,(709) 730-8579,(228) 995-2872,102 characters,Received Text
2023-04-21 11:00:59,(191) 113-1480,(228) 995-2872,50 minutes,Inbound Call
2023-04-22 13:15:45,(191) 113-1480,(228) 995-2872,108 characters,Received Text
2023-04-23 12:40:29,(709) 730-8579,(228) 995-2872,348 characters,Received Text
2023-04-23 19:26:36,(191) 113-1480,(228) 995-2872,62 characters,Received Text
2023-04-24 09:54:01,(191) 113-1480,(228) 995-2872,79 minutes,Outbound Call
2023-04-24 18:24:41,(709) 730-8579,(228) 995-2872,250 characters,Sent Text
2023-04-26 15:05:09,(191) 113-1480,(228) 995-2872,48 minutes,Inbound Call
2023-04-26 19:06:06,(191) 113-1480,(228) 995-2872,94 minutes,Outbound Call
2023-04-27 09:59:56,(191) 113-1480,(228) 995-2872,164 characters,Sent Text
2023-04-28 11:52:41,(709) 730-8579,(228) 995-2872,348 characters,Received Text
2023-04-28 12:53:21,(191) 113-1480,(228) 995-2872,250 characters,Sent Text
2023-04-30 09:19:47,(191) 113-1480,(228) 995-2872,260 characters,Sent Text
2023-04-30 13:40:00,(709) 730-8579,(228) 995-2872,0.2 MB,Sent Media
2023-04-30 16:19:26,(191) 113-1480,(228) 995-2872,232 characters,Received Text
2023-04-30 18:39:55,(191) 113-1480,(228) 995-2872,1 minutes,Inbound Call
2023-05-01 14:16:11,(191) 113-1480,(228) 995-2872,103 characters,Sent Text
2023-05-01 17:12:30,(709) 730-8579,(228) 995-2872,47 characters,Sent Text
2023-05-01 18:07:41,(191) 113-1480,(228) 995-2872,113 minutes,Inbound Call
2023-05-02 15:21:55,(709) 730-8579,(228) 995-2872,187 characters,Received Text
2023-05-02 15:44:39,(191) 113-1480,(228) 995-2872,15.7 MB,Sent Media
2023-05-03 10:22:19,(191) 113-1480,(228) 995-2872,14 minutes,Inbound Call
2023-05-03 21:51:15,(191) 113-1480,(228) 995-2872,93 characters,Received Text
2023-05-04 12:02:48,(709) 730-8579,(228) 995-2872,164 characters,Sent Text
2023-05-04 15:07:33,(191) 113-1480,(228) 995-2872,283 characters,Sent Text
2023-05-04 15:21:30,(709) 730-8579,(228) 995-2872,11 minutes,Inbound Call
2023-05-05 11:47:38,(709) 730-8579,(228) 995-2872,52 characters,Received Text
2023-05-05 12:42:44,(709) 730-8579,(228) 995-2872,276 characters,Sent Text
2023-05-06 11:00:53,(191) 113-1480,(228) 995-2872,77 minutes,Outbound Call
2023-05-06 14:40:25,(191) 113-1480,(228) 995-2872,92 characters,Sent Text
2023-05-06 15:14:25,(191) 113-1480,(228) 995-2872,66 characters,Received Text
2023-05-06 21:24:43,(191) 113-1480,(228) 995-2872,94 minutes,Inbound Call
2023-05-07 11:48:20,(191) 113-1480,(228) 995-2872,168 characters,Received Text
2023-05-07 16:45:01,(191) 113-1480,(228) 995-2872,52 minutes,Outbound Call
2023-05-07 19:05:52,(709) 730-8579,(228) 995-2872,3.2 MB,Sent Media
2023-05-07 19:19:23,(709) 730-8579,(228) 995-2872,120 characters,Received Text
2023-05-10 14:23:03,(709) 730-8579,(228) 995-2872,143 characters,Sent Text
2023-05-10 19:43:08,(709) 730-8579,(228) 995-2872,48 minutes,Outbound Call
2023-05-11 11:42:32,(191) 113-1480,(228) 995-2872,291 characters,Sent Text
2023-05-11 20:05:15,(191) 113-1480,(228) 995-2872,114 characters,Received Text
2023-05-12 19:15:27,(709) 730-8579,(228) 995-2872,129 characters,Received Text
2023-05-13 17:10:25,(709) 730-8579,(228) 995-2872,1 characters,Sent Text
2023-05-14 19:23:01,(191) 113-1480,(228) 995-2872,131 characters,Received Text
2023-05-14 21:56:44,(191) 113-1480,(228) 995-2872,12 minutes,Outbound Call
2023-05-15 19:22:51,(191) 113-1480,(228) 995-2872,115 minutes,Outbound Call
2023-05-16 08:37:22,(191) 113-1480,(228) 995-2872,97 minutes,Inbound Call
2023-05-16 19:30:48,(709) 730-8579,(228) 995-2872,7.4 MB,Received Media
2023-05-17 08:15:41,(709) 730-8579,(228) 995-2872,227 characters,Sent Text
2023-05-17 11:28:27,(709) 730-8579,(228) 995-2872,327 characters,Received Text
2023-05-17 11:56:29,(191) 113-1480,(228) 995-2872,301 characters,Received Text
2023-05-17 15:33:56,(191) 113-1480,(228) 995-2872,63 minutes,Outbound Call
2023-05-17 16:07:52,(191) 113-1480,(228) 995-2872,2 minutes,Inbound Call
2023-05-17 20:02:06,(191) 113-1480,(228) 995-2872,4.6 MB,Received Media
2023-05-18 15:07:47,(191) 113-1480,(228) 995-2872,61 characters,Sent Text
2023-05-18 16:26:45,(709) 730-8579,(228) 995-2872,136 characters,Sent Text
2023-05-18 21:47:18,(191) 113-1480,(228) 995-2872,35 minutes,Inbound Call
2023-05-19 16:00:00,(709) 730-8579,(228) 995-2872,285 characters,Sent Text
2023-05-19 19:37:52,(191) 113-1480,(228) 995-2872,76 minutes,Inbound Call
2023-05-20 14:44:31,(191) 113-1480,(228) 995-2872,260 characters,Received Text
2023-05-21 15:56:15,(709) 730-8579,(228) 995-2872,251 characters,Sent Text
2023-05-21 16:17:16,(709) 730-8579,(228) 995-2872,80 characters,Received Text
2023-05-23 19:24:46,(191) 113-1480,(228) 995-2872,218 characters,Sent Text
2023-05-24 19:40:54,(709) 730-8579,(228) 995-2872,125 characters,Sent Text
2023-05-25 11:26:33,(191) 113-1480,(228) 995-2872,212 characters,Sent Text
2023-05-25 15:50:22,(191) 113-1480,(228) 995-2872,83 minutes,Outbound Call
2023-05-27 15:41:42,(191) 113-1480,(228) 995-2872,116 minutes,Inbound Call
2023-05-28 10:02:48,(191) 113-1480,(228) 995-2872,8.9 MB,Sent Media
2023-05-29 13:32:48,(709) 730-8579,(228) 995-2872,14 minutes,Inbound Call
2023-05-29 21:18:39,(191) 113-1480,(228) 995-2872,29 characters,Sent Text
2023-05-29 21:51:07,(709) 730-8579,(228) 995-2872,51 characters,Sent Text
2023-05-30 19:11:21,(191) 113-1480,(228) 995-2872,137 characters,Sent Text
2023-05-31 08:14:55,(709) 730-8579,(228) 995-2872,7.2 MB,Received Media
2023-05-31 11:53:24,(191) 113-1480,(228) 995-2872,29 minutes,Outbound Call
2023-05-31 14:41:23,(709) 730-8579,(228) 995-2872,37 minutes,Outbound Call
2023-06-01 11:53:01,(709) 730-8579,(228) 995-2872,124 characters,Received Text
2023-06-01 18:15:52,(191) 113-1480,(228) 995-2872,109 minutes,Outbound Call
2023-06-01 21:18:18,(709) 730-8579,(228) 995-2872,14 characters,Sent Text
2023-06-02 13:30:27,(709) 730-8579,(228) 995-2872,27 characters,Sent Text
2023-06-03 10:59:09,(191) 113-1480,(228) 995-2872,33 minutes,Inbound Call
2023-06-03 14:12:23,(191) 113-1480,(228) 995-2872,188 characters,Received Text
2023-06-03 15:33:55,(709) 730-8579,(228) 995-2872,130 characters,Sent Text
2023-06-04 17:43:57,(709) 730-8579,(228) 995-2872,315 characters,Received Text
2023-06-05 14:20:48,(191) 113-1480,(228) 995-2872,0.6 MB,Sent Media
2023-06-05 19:23:43,(709) 730-8579,(228) 995-2872,289 characters,Sent Text
2023-06-06 21:26:55,(191) 113-1480,(228) 995-2872,200 characters,Sent Text
2023-06-07 09:35:18,(191) 113-1480,(228) 995-2872,118 characters,Received Text
2023-06-07 21:01:43,(709) 730-8579,(228) 995-2872,58 minutes,Outbound Call
2023-06-08 09:03:00,(191) 113-1480,(228) 995-2872,310 characters,Received Text
2023-06-08 10:40:13,(191) 113-1480,(228) 995-2872,210 characters,Sent Text
2023-06-08 12:40:03,(191) 113-1480,(228) 995-2872,80 minutes,Outbound Call
2023-06-10 11:33:45,(191) 113-1480,(228) 995-2872,142 characters,Sent Text
2023-06-10 17:40:02,(191) 113-1480,(228) 995-2872,30 minutes,Outbound Call
2023-06-10 19:06:53,(191) 113-1480,(228) 995-2872,33 minutes,Inbound Call
2023-06-11 12:35:32,(191) 113-1480,(228) 995-2872,80 characters,Sent Text
2023-06-11 15:22:18,(191) 113-1480,(228) 995-2872,230 characters,Received Text
2023-06-12 11:42:13,(191) 113-1480,(228) 995-2872,144 characters,Received Text
