date,description,amount,balance
2024-04-03 09:27:53,AffordableHub - Payment,$-77.36,"$28,148.62"
2024-04-19 20:44:39,StrongLink - Payment,$-180.69,"$27,967.93"
2024-04-20 12:50:04,AffordableHub - Payment,$-104.92,"$27,863.01"
2024-04-26 09:31:25,Fitr - Payment,$-75.47,"$27,787.54"
2024-04-27 14:19:35,StrongLink - Payment,$-54.47,"$27,733.07"
2024-05-02 12:20:44,AffordableHub - Payment,$-76.44,"$27,656.63"
2024-05-03 11:18:49,AffordableHub - Payment,$-31.21,"$27,625.42"
2024-05-12 20:43:28,AffordableHub - Payment,$-161.43,"$27,463.99"
2024-05-15 17:43:02,Fitr - Payment,$-195.68,"$27,268.31"
2024-05-27 13:03:15,Flexin - Payment,$-189.33,"$27,078.98"
2024-06-01 15:50:05,Fitr - Payment,$-135.31,"$26,943.67"
2024-06-02 21:22:49,Flexin - Payment,$-53.41,"$26,890.26"
2024-06-06 18:14:34,AffordableHub - Payment,$-112.40,"$26,777.86"
2024-06-12 10:46:18,AffordableHub - Payment,$-129.62,"$26,648.24"
2024-06-19 17:51:16,AffordableHub - Payment,$-94.80,"$26,553.44"
2024-06-20 16:50:51,AffordableHub - Payment,$-196.52,"$26,356.92"
2024-06-30 17:15:13,StrongLink - Payment,$-169.48,"$26,187.44"
2024-07-05 09:15:53,StrongLink - Payment,$-78.46,"$26,108.98"
2024-07-10 19:17:36,StrongLink - Payment,$-189.80,"$25,919.18"
2024-07-12 20:43:58,StrongLink - Payment,$-192.35,"$25,573.97"
2024-07-12 21:23:09,AffordableHub - Payment,$-152.86,"$25,766.32"
2024-07-13 19:25:24,AffordableHub - Payment,$-65.33,"$25,508.64"
2024-07-15 14:28:49,AffordableHub - Payment,$-40.53,"$25,468.11"
2024-07-19 10:03:22,StrongLink - Payment,$-37.63,"$25,430.48"
2024-07-28 11:21:09,youGrocery - Payment,$-77.75,"$25,352.73"
2024-07-29 17:32:38,StrongLink - Payment,$-59.39,"$25,293.34"
