date,to,from_,size,type_
2023-01-30 11:03:06,(424) 551-0034,(151) 974-1081,47 characters,Received Text
2023-01-30 14:26:12,(494) 721-6384,(151) 974-1081,31 minutes,Inbound Call
2023-01-30 21:11:02,(424) 551-0034,(151) 974-1081,87 characters,Sent Text
2023-01-31 09:10:16,(657) 114-8737,(151) 974-1081,235 characters,Sent Text
2023-01-31 13:36:33,(657) 114-8737,(151) 974-1081,253 characters,Received Text
2023-01-31 18:26:33,(494) 721-6384,(151) 974-1081,7.6 MB,Received Media
2023-01-31 19:42:31,(494) 721-6384,(151) 974-1081,239 characters,Sent Text
2023-02-01 08:02:12,(657) 114-8737,(151) 974-1081,286 characters,Received Text
2023-02-01 08:44:37,(424) 551-0034,(151) 974-1081,78 characters,Received Text
2023-02-01 18:49:52,(494) 721-6384,(151) 974-1081,30 minutes,Inbound Call
2023-02-01 21:05:16,(424) 551-0034,(151) 974-1081,63 minutes,Inbound Call
2023-02-02 09:19:40,(494) 721-6384,(151) 974-1081,207 characters,Received Text
2023-02-02 10:00:09,(424) 551-0034,(151) 974-1081,14.7 MB,Sent Media
2023-02-02 17:08:42,(657) 114-8737,(151) 974-1081,8 characters,Sent Text
2023-02-02 18:37:09,(657) 114-8737,(151) 974-1081,6 minutes,Outbound Call
2023-02-02 20:36:41,(494) 721-6384,(151) 974-1081,122 characters,Sent Text
2023-02-03 14:46:43,(494) 721-6384,(151) 974-1081,137 characters,Received Text
2023-02-03 20:23:14,(424) 551-0034,(151) 974-1081,124 characters,Sent Text
2023-02-04 11:04:15,(657) 114-8737,(151) 974-1081,6 minutes,Inbound Call
2023-02-04 14:04:34,(657) 114-8737,(151) 974-1081,331 characters,Received Text
2023-02-04 21:27:01,(424) 551-0034,(151) 974-1081,74 minutes,Outbound Call
2023-02-05 12:33:25,(494) 721-6384,(151) 974-1081,334 characters,Sent Text
2023-02-05 18:17:31,(424) 551-0034,(151) 974-1081,341 characters,Received Text
2023-02-06 08:09:27,(494) 721-6384,(151) 974-1081,81 minutes,Inbound Call
2023-02-06 08:31:25,(494) 721-6384,(151) 974-1081,184 characters,Received Text
2023-02-06 09:22:28,(494) 721-6384,(151) 974-1081,109 minutes,Outbound Call
2023-02-06 13:36:13,(424) 551-0034,(151) 974-1081,294 characters,Sent Text
2023-02-06 15:53:50,(424) 551-0034,(151) 974-1081,146 characters,Received Text
2023-02-07 08:48:08,(424) 551-0034,(151) 974-1081,0.2 MB,Sent Media
2023-02-07 14:25:52,(424) 551-0034,(151) 974-1081,184 characters,Received Text
2023-02-08 08:38:01,(657) 114-8737,(151) 974-1081,55 minutes,Inbound Call
2023-02-08 12:17:27,(494) 721-6384,(151) 974-1081,109 characters,Sent Text
2023-02-08 13:26:16,(424) 551-0034,(151) 974-1081,314 characters,Sent Text
2023-02-08 18:23:39,(657) 114-8737,(151) 974-1081,1 characters,Sent Text
2023-02-08 20:04:53,(657) 114-8737,(151) 974-1081,4.9 MB,Received Media
2023-02-09 14:28:05,(657) 114-8737,(151) 974-1081,257 characters,Received Text
2023-02-09 14:54:21,(494) 721-6384,(151) 974-1081,18.7 MB,Received Media
2023-02-09 15:40:32,(657) 114-8737,(151) 974-1081,190 characters,Sent Text
2023-02-09 16:35:50,(494) 721-6384,(151) 974-1081,302 characters,Sent Text
2023-02-09 19:32:25,(424) 551-0034,(151) 974-1081,125 characters,Received Text
2023-02-10 12:25:16,(657) 114-8737,(151) 974-1081,245 characters,Sent Text
2023-02-10 20:49:16,(657) 114-8737,(151) 974-1081,50 minutes,Inbound Call
2023-02-11 11:34:24,(424) 551-0034,(151) 974-1081,24 minutes,Inbound Call
2023-02-11 14:44:15,(494) 721-6384,(151) 974-1081,40 characters,Sent Text
2023-02-11 17:53:21,(424) 551-0034,(151) 974-1081,306 characters,Received Text
2023-02-11 20:28:28,(424) 551-0034,(151) 974-1081,53 characters,Sent Text
2023-02-12 15:23:15,(494) 721-6384,(151) 974-1081,8 characters,Sent Text
2023-02-12 21:10:32,(494) 721-6384,(151) 974-1081,30 minutes,Outbound Call
2023-02-13 10:31:38,(424) 551-0034,(151) 974-1081,211 characters,Sent Text
2023-02-13 13:36:40,(424) 551-0034,(151) 974-1081,24 minutes,Inbound Call
2023-02-13 14:34:39,(657) 114-8737,(151) 974-1081,100 characters,Sent Text
2023-02-14 08:03:49,(424) 551-0034,(151) 974-1081,89 characters,Received Text
2023-02-14 17:23:55,(657) 114-8737,(151) 974-1081,112 characters,Received Text
2023-02-14 19:18:57,(424) 551-0034,(151) 974-1081,78 minutes,Inbound Call
2023-02-15 19:50:03,(494) 721-6384,(151) 974-1081,69 minutes,Inbound Call
2023-02-15 21:15:18,(494) 721-6384,(151) 974-1081,44 minutes,Outbound Call
2023-02-16 09:32:29,(657) 114-8737,(151) 974-1081,67 characters,Received Text
2023-02-16 18:15:13,(657) 114-8737,(151) 974-1081,244 characters,Sent Text
2023-02-17 09:24:37,(494) 721-6384,(151) 974-1081,22 characters,Received Text
2023-02-17 13:37:09,(494) 721-6384,(151) 974-1081,11 minutes,Outbound Call
2023-02-17 15:26:38,(494) 721-6384,(151) 974-1081,85 characters,Sent Text
2023-02-17 19:03:57,(657) 114-8737,(151) 974-1081,17 minutes,Inbound Call
2023-02-17 19:11:45,(424) 551-0034,(151) 974-1081,142 characters,Sent Text
2023-02-17 19:44:47,(657) 114-8737,(151) 974-1081,22 characters,Received Text
2023-02-17 21:59:40,(657) 114-8737,(151) 974-1081,87 characters,Sent Text
2023-02-18 09:15:57,(424) 551-0034,(151) 974-1081,273 characters,Sent Text
2023-02-18 17:41:46,(657) 114-8737,(151) 974-1081,321 characters,Received Text
2023-02-18 18:54:30,(494) 721-6384,(151) 974-1081,149 characters,Received Text
2023-02-18 18:57:55,(494) 721-6384,(151) 974-1081,10.8 MB,Received Media
2023-02-19 13:28:05,(424) 551-0034,(151) 974-1081,156 characters,Received Text
2023-02-19 21:29:12,(657) 114-8737,(151) 974-1081,71 minutes,Inbound Call
2023-02-20 17:34:57,(424) 551-0034,(151) 974-1081,51 characters,Sent Text
2023-02-20 18:59:47,(494) 721-6384,(151) 974-1081,19.1 MB,Sent Media
2023-02-21 10:48:59,(424) 551-0034,(151) 974-1081,123 characters,Sent Text
2023-02-21 16:18:54,(424) 551-0034,(151) 974-1081,199 characters,Received Text
2023-02-21 18:16:28,(424) 551-0034,(151) 974-1081,37 minutes,Inbound Call
2023-02-22 09:50:47,(494) 721-6384,(151) 974-1081,12.7 MB,Sent Media
2023-02-22 10:05:32,(424) 551-0034,(151) 974-1081,344 characters,Received Text
2023-02-22 13:12:01,(424) 551-0034,(151) 974-1081,326 characters,Sent Text
2023-02-22 19:41:16,(494) 721-6384,(151) 974-1081,24 characters,Sent Text
2023-02-23 12:53:12,(494) 721-6384,(151) 974-1081,46 characters,Sent Text
2023-02-23 15:43:33,(424) 551-0034,(151) 974-1081,317 characters,Sent Text
2023-02-24 11:46:59,(424) 551-0034,(151) 974-1081,277 characters,Received Text
2023-02-24 20:51:49,(494) 721-6384,(151) 974-1081,36 characters,Received Text
2023-02-25 17:51:14,(424) 551-0034,(151) 974-1081,165 characters,Received Text
2023-02-26 10:11:40,(494) 721-6384,(151) 974-1081,135 characters,Sent Text
2023-02-26 19:05:11,(424) 551-0034,(151) 974-1081,116 characters,Sent Text
2023-02-27 13:56:30,(494) 721-6384,(151) 974-1081,60 minutes,Outbound Call
2023-03-01 08:32:59,(657) 114-8737,(151) 974-1081,229 characters,Received Text
2023-03-02 10:06:23,(494) 721-6384,(151) 974-1081,48 minutes,Outbound Call
2023-03-02 10:56:08,(657) 114-8737,(151) 974-1081,11.1 MB,Sent Media
2023-03-02 17:52:56,(657) 114-8737,(151) 974-1081,349 characters,Sent Text
2023-03-03 20:17:09,(424) 551-0034,(151) 974-1081,10 minutes,Inbound Call
2023-03-04 08:29:30,(424) 551-0034,(151) 974-1081,17 minutes,Inbound Call
2023-03-04 11:51:46,(657) 114-8737,(151) 974-1081,312 characters,Sent Text
2023-03-04 13:15:28,(657) 114-8737,(151) 974-1081,44 minutes,Outbound Call
2023-03-04 14:53:20,(657) 114-8737,(151) 974-1081,94 minutes,Inbound Call
2023-03-04 16:09:29,(424) 551-0034,(151) 974-1081,99 characters,Sent Text
2023-03-04 18:47:58,(494) 721-6384,(151) 974-1081,279 characters,Received Text
2023-03-04 20:04:12,(424) 551-0034,(151) 974-1081,95 minutes,Outbound Call
2023-03-04 21:40:38,(494) 721-6384,(151) 974-1081,49 minutes,Inbound Call
2023-03-05 15:51:23,(424) 551-0034,(151) 974-1081,350 characters,Sent Text
2023-03-05 16:55:36,(657) 114-8737,(151) 974-1081,1 minutes,Inbound Call
2023-03-05 17:05:47,(657) 114-8737,(151) 974-1081,130 characters,Sent Text
2023-03-05 21:51:07,(494) 721-6384,(151) 974-1081,75 minutes,Inbound Call
2023-03-06 09:46:41,(424) 551-0034,(151) 974-1081,91 characters,Received Text
2023-03-06 10:24:14,(494) 721-6384,(151) 974-1081,68 characters,Sent Text
2023-03-07 18:26:21,(657) 114-8737,(151) 974-1081,4.1 MB,Sent Media
2023-03-08 08:55:03,(494) 721-6384,(151) 974-1081,202 characters,Received Text
2023-03-08 09:29:01,(424) 551-0034,(151) 974-1081,191 characters,Received Text
2023-03-08 10:08:14,(657) 114-8737,(151) 974-1081,2 minutes,Outbound Call
2023-03-09 11:03:04,(424) 551-0034,(151) 974-1081,326 characters,Received Text
2023-03-09 13:57:23,(657) 114-8737,(151) 974-1081,207 characters,Received Text
2023-03-09 17:05:53,(657) 114-8737,(151) 974-1081,154 characters,Sent Text
2023-03-10 10:19:53,(494) 721-6384,(151) 974-1081,186 characters,Received Text
2023-03-10 15:50:00,(424) 551-0034,(151) 974-1081,77 characters,Received Text
2023-03-10 16:28:07,(657) 114-8737,(151) 974-1081,112 minutes,Inbound Call
2023-03-10 16:48:50,(424) 551-0034,(151) 974-1081,0.2 MB,Sent Media
2023-03-11 09:59:03,(424) 551-0034,(151) 974-1081,111 minutes,Inbound Call
2023-03-11 13:42:38,(657) 114-8737,(151) 974-1081,38 minutes,Inbound Call
2023-03-11 16:07:04,(657) 114-8737,(151) 974-1081,147 characters,Sent Text
2023-03-12 08:09:49,(424) 551-0034,(151) 974-1081,52 minutes,Outbound Call
2023-03-12 15:07:09,(494) 721-6384,(151) 974-1081,109 minutes,Inbound Call
2023-03-12 20:12:05,(657) 114-8737,(151) 974-1081,197 characters,Received Text
2023-03-13 12:39:59,(424) 551-0034,(151) 974-1081,166 characters,Sent Text
2023-03-13 17:39:28,(424) 551-0034,(151) 974-1081,14 minutes,Outbound Call
2023-03-13 20:20:33,(424) 551-0034,(151) 974-1081,103 characters,Received Text
2023-03-14 14:45:13,(424) 551-0034,(151) 974-1081,329 characters,Sent Text
2023-03-15 15:21:56,(657) 114-8737,(151) 974-1081,183 characters,Sent Text
2023-03-16 08:54:23,(657) 114-8737,(151) 974-1081,200 characters,Sent Text
2023-03-16 14:24:55,(494) 721-6384,(151) 974-1081,64 minutes,Inbound Call
2023-03-16 15:07:16,(424) 551-0034,(151) 974-1081,55 characters,Sent Text
2023-03-16 18:43:58,(424) 551-0034,(151) 974-1081,201 characters,Received Text
2023-03-16 19:45:12,(657) 114-8737,(151) 974-1081,98 minutes,Outbound Call
2023-03-17 08:40:46,(494) 721-6384,(151) 974-1081,249 characters,Sent Text
2023-03-17 13:46:47,(424) 551-0034,(151) 974-1081,159 characters,Received Text
2023-03-17 16:47:18,(494) 721-6384,(151) 974-1081,261 characters,Received Text
2023-03-18 21:38:16,(657) 114-8737,(151) 974-1081,15.7 MB,Sent Media
2023-03-18 21:45:30,(424) 551-0034,(151) 974-1081,7 minutes,Inbound Call
2023-03-19 08:48:35,(424) 551-0034,(151) 974-1081,164 characters,Received Text
2023-03-19 12:26:54,(424) 551-0034,(151) 974-1081,276 characters,Sent Text
2023-03-19 13:44:46,(657) 114-8737,(151) 974-1081,80 characters,Sent Text
2023-03-19 19:17:28,(494) 721-6384,(151) 974-1081,55 minutes,Outbound Call
2023-03-20 14:06:49,(494) 721-6384,(151) 974-1081,1 characters,Sent Text
2023-03-20 18:26:25,(494) 721-6384,(151) 974-1081,93 minutes,Inbound Call
2023-03-20 19:35:16,(424) 551-0034,(151) 974-1081,14.0 MB,Received Media
2023-03-21 08:46:34,(424) 551-0034,(151) 974-1081,1.0 MB,Received Media
2023-03-21 10:29:25,(424) 551-0034,(151) 974-1081,312 characters,Sent Text
2023-03-21 14:24:58,(657) 114-8737,(151) 974-1081,217 characters,Sent Text
2023-03-21 20:08:06,(424) 551-0034,(151) 974-1081,71 minutes,Outbound Call
2023-03-22 09:41:28,(657) 114-8737,(151) 974-1081,66 characters,Received Text
2023-03-22 14:07:26,(494) 721-6384,(151) 974-1081,41 minutes,Outbound Call
2023-03-23 13:29:24,(494) 721-6384,(151) 974-1081,266 characters,Sent Text
2023-03-23 20:07:45,(494) 721-6384,(151) 974-1081,141 characters,Received Text
2023-03-24 08:51:47,(657) 114-8737,(151) 974-1081,293 characters,Received Text
2023-03-24 09:59:17,(657) 114-8737,(151) 974-1081,65 minutes,Outbound Call
2023-03-24 14:26:55,(424) 551-0034,(151) 974-1081,315 characters,Received Text
2023-03-24 21:22:33,(494) 721-6384,(151) 974-1081,32 minutes,Outbound Call
2023-03-25 08:27:38,(657) 114-8737,(151) 974-1081,269 characters,Sent Text
2023-03-25 15:06:56,(657) 114-8737,(151) 974-1081,67 minutes,Outbound Call
2023-03-25 15:12:36,(424) 551-0034,(151) 974-1081,133 characters,Sent Text
2023-03-25 19:56:32,(424) 551-0034,(151) 974-1081,4 minutes,Inbound Call
2023-03-25 21:06:57,(494) 721-6384,(151) 974-1081,323 characters,Sent Text
2023-03-26 08:58:05,(657) 114-8737,(151) 974-1081,166 characters,Received Text
2023-03-26 11:51:14,(657) 114-8737,(151) 974-1081,4.2 MB,Sent Media
2023-03-27 10:00:03,(424) 551-0034,(151) 974-1081,64 minutes,Inbound Call
2023-03-27 10:08:01,(494) 721-6384,(151) 974-1081,106 minutes,Outbound Call
2023-03-27 10:30:22,(657) 114-8737,(151) 974-1081,78 characters,Received Text
2023-03-27 11:25:33,(494) 721-6384,(151) 974-1081,6 minutes,Inbound Call
2023-03-27 14:11:43,(424) 551-0034,(151) 974-1081,76 characters,Received Text
2023-03-27 17:05:14,(494) 721-6384,(151) 974-1081,48 characters,Received Text
2023-03-28 16:11:00,(494) 721-6384,(151) 974-1081,118 characters,Received Text
2023-03-29 14:25:47,(494) 721-6384,(151) 974-1081,33 minutes,Outbound Call
2023-03-29 17:07:22,(494) 721-6384,(151) 974-1081,346 characters,Received Text
2023-03-29 20:17:28,(424) 551-0034,(151) 974-1081,307 characters,Sent Text
2023-03-29 21:40:12,(657) 114-8737,(151) 974-1081,81 characters,Sent Text
2023-03-30 11:29:22,(494) 721-6384,(151) 974-1081,55 minutes,Inbound Call
2023-03-30 12:29:19,(424) 551-0034,(151) 974-1081,246 characters,Received Text
2023-03-30 20:01:11,(657) 114-8737,(151) 974-1081,4.5 MB,Received Media
2023-03-31 14:28:36,(494) 721-6384,(151) 974-1081,332 characters,Sent Text
2023-03-31 21:05:35,(424) 551-0034,(151) 974-1081,227 characters,Received Text
2023-04-01 12:09:18,(657) 114-8737,(151) 974-1081,69 minutes,Inbound Call
2023-04-01 16:06:36,(494) 721-6384,(151) 974-1081,44 minutes,Outbound Call
2023-04-01 20:08:52,(424) 551-0034,(151) 974-1081,13 minutes,Outbound Call
2023-04-02 09:04:29,(424) 551-0034,(151) 974-1081,102 minutes,Inbound Call
2023-04-02 11:12:51,(424) 551-0034,(151) 974-1081,56 minutes,Outbound Call
2023-04-02 13:08:12,(424) 551-0034,(151) 974-1081,325 characters,Sent Text
2023-04-02 20:30:10,(494) 721-6384,(151) 974-1081,27 minutes,Outbound Call
2023-04-03 19:07:58,(424) 551-0034,(151) 974-1081,42 minutes,Outbound Call
2023-04-03 19:10:45,(494) 721-6384,(151) 974-1081,106 characters,Received Text
2023-04-04 12:16:19,(424) 551-0034,(151) 974-1081,297 characters,Sent Text
2023-04-04 12:30:40,(424) 551-0034,(151) 974-1081,2 minutes,Outbound Call
2023-04-04 19:56:34,(494) 721-6384,(151) 974-1081,1.5 MB,Sent Media
2023-04-05 09:14:07,(424) 551-0034,(151) 974-1081,1.4 MB,Received Media
2023-04-05 15:35:41,(657) 114-8737,(151) 974-1081,76 minutes,Outbound Call
2023-04-05 15:40:07,(494) 721-6384,(151) 974-1081,115 characters,Received Text
2023-04-05 19:13:18,(494) 721-6384,(151) 974-1081,282 characters,Sent Text
2023-04-05 19:28:46,(424) 551-0034,(151) 974-1081,300 characters,Sent Text
2023-04-06 11:58:28,(424) 551-0034,(151) 974-1081,251 characters,Received Text
2023-04-06 12:54:14,(657) 114-8737,(151) 974-1081,11.8 MB,Received Media
2023-04-06 18:14:53,(494) 721-6384,(151) 974-1081,42 minutes,Outbound Call
2023-04-07 10:58:31,(657) 114-8737,(151) 974-1081,14 characters,Received Text
2023-04-07 11:47:34,(657) 114-8737,(151) 974-1081,25 minutes,Outbound Call
2023-04-07 12:08:56,(424) 551-0034,(151) 974-1081,166 characters,Sent Text
2023-04-07 12:56:45,(657) 114-8737,(151) 974-1081,10.8 MB,Received Media
2023-04-07 13:02:59,(494) 721-6384,(151) 974-1081,141 characters,Sent Text
2023-04-07 15:13:08,(657) 114-8737,(151) 974-1081,154 characters,Sent Text
2023-04-07 18:34:58,(657) 114-8737,(151) 974-1081,70 minutes,Inbound Call
2023-04-08 10:20:16,(424) 551-0034,(151) 974-1081,8.4 MB,Sent Media
2023-04-08 19:04:27,(424) 551-0034,(151) 974-1081,39 minutes,Inbound Call
2023-04-08 20:20:04,(424) 551-0034,(151) 974-1081,126 characters,Received Text
2023-04-08 20:56:20,(494) 721-6384,(151) 974-1081,286 characters,Received Text
2023-04-09 13:06:20,(424) 551-0034,(151) 974-1081,38 characters,Sent Text
2023-04-09 15:07:26,(424) 551-0034,(151) 974-1081,300 characters,Received Text
2023-04-09 17:28:04,(494) 721-6384,(151) 974-1081,198 characters,Received Text
2023-04-10 14:16:53,(657) 114-8737,(151) 974-1081,9.4 MB,Received Media
2023-04-10 14:21:10,(657) 114-8737,(151) 974-1081,34 characters,Received Text
2023-04-10 16:01:09,(494) 721-6384,(151) 974-1081,280 characters,Received Text
2023-04-10 21:53:08,(657) 114-8737,(151) 974-1081,269 characters,Sent Text
2023-04-11 11:27:34,(657) 114-8737,(151) 974-1081,94 minutes,Outbound Call
2023-04-11 20:13:46,(424) 551-0034,(151) 974-1081,18 minutes,Inbound Call
2023-04-12 08:14:10,(657) 114-8737,(151) 974-1081,55 minutes,Outbound Call
2023-04-12 10:50:11,(424) 551-0034,(151) 974-1081,2 minutes,Inbound Call
2023-04-12 14:44:02,(494) 721-6384,(151) 974-1081,316 characters,Sent Text
2023-04-13 13:01:12,(424) 551-0034,(151) 974-1081,11.9 MB,Sent Media
2023-04-13 13:40:03,(657) 114-8737,(151) 974-1081,28 minutes,Inbound Call
2023-04-13 15:22:18,(494) 721-6384,(151) 974-1081,262 characters,Sent Text
2023-04-14 12:17:08,(494) 721-6384,(151) 974-1081,45 minutes,Outbound Call
2023-04-14 17:36:23,(494) 721-6384,(151) 974-1081,60 minutes,Inbound Call
2023-04-14 20:09:59,(657) 114-8737,(151) 974-1081,14 characters,Sent Text
2023-04-14 20:10:21,(424) 551-0034,(151) 974-1081,107 characters,Received Text
2023-04-15 09:08:59,(494) 721-6384,(151) 974-1081,71 minutes,Inbound Call
2023-04-15 10:53:18,(424) 551-0034,(151) 974-1081,11 minutes,Outbound Call
2023-04-15 12:40:32,(424) 551-0034,(151) 974-1081,1.3 MB,Sent Media
2023-04-15 17:30:33,(657) 114-8737,(151) 974-1081,43 minutes,Outbound Call
2023-04-15 18:03:32,(494) 721-6384,(151) 974-1081,74 characters,Sent Text
2023-04-16 09:19:22,(657) 114-8737,(151) 974-1081,11.0 MB,Received Media
2023-04-16 14:46:46,(494) 721-6384,(151) 974-1081,349 characters,Received Text
2023-04-16 21:10:10,(657) 114-8737,(151) 974-1081,34 characters,Sent Text
2023-04-17 08:20:25,(424) 551-0034,(151) 974-1081,9 characters,Received Text
2023-04-17 10:31:59,(657) 114-8737,(151) 974-1081,264 characters,Received Text
2023-04-17 17:15:45,(657) 114-8737,(151) 974-1081,265 characters,Sent Text
2023-04-17 18:24:05,(494) 721-6384,(151) 974-1081,12.4 MB,Received Media
2023-04-17 18:54:44,(494) 721-6384,(151) 974-1081,45 minutes,Outbound Call
2023-04-18 14:44:43,(657) 114-8737,(151) 974-1081,119 characters,Sent Text
2023-04-18 20:57:24,(424) 551-0034,(151) 974-1081,20 characters,Received Text
2023-04-19 08:49:04,(494) 721-6384,(151) 974-1081,67 characters,Received Text
2023-04-19 10:23:31,(424) 551-0034,(151) 974-1081,165 characters,Received Text
2023-04-19 12:27:01,(657) 114-8737,(151) 974-1081,307 characters,Received Text
2023-04-20 10:21:26,(494) 721-6384,(151) 974-1081,14 minutes,Inbound Call
2023-04-20 12:23:01,(424) 551-0034,(151) 974-1081,245 characters,Sent Text
2023-04-20 14:00:58,(657) 114-8737,(151) 974-1081,166 characters,Received Text
