date,to,from_,size,type_
2023-01-16 11:10:12,(151) 974-1081,(657) 114-8737,0.7 MB,Received Media
2023-01-16 12:22:04,(101) 631-1507,(657) 114-8737,328 characters,Received Text
2023-01-16 21:21:10,(424) 551-0034,(657) 114-8737,158 characters,Received Text
2023-01-17 08:11:08,(424) 551-0034,(657) 114-8737,338 characters,Sent Text
2023-01-17 11:24:21,(101) 631-1507,(657) 114-8737,56 minutes,Outbound Call
2023-01-17 16:58:04,(101) 631-1507,(657) 114-8737,216 characters,Received Text
2023-01-17 18:28:18,(494) 721-6384,(657) 114-8737,259 characters,Received Text
2023-01-17 19:39:13,(101) 631-1507,(657) 114-8737,275 characters,Sent Text
2023-01-18 10:52:09,(101) 631-1507,(657) 114-8737,188 characters,Sent Text
2023-01-18 16:54:00,(101) 631-1507,(657) 114-8737,61 minutes,Outbound Call
2023-01-18 17:52:46,(424) 551-0034,(657) 114-8737,335 characters,Sent Text
2023-01-18 18:08:19,(101) 631-1507,(657) 114-8737,9 minutes,Inbound Call
2023-01-18 18:48:40,(151) 974-1081,(657) 114-8737,310 characters,Sent Text
2023-01-19 09:41:35,(101) 631-1507,(657) 114-8737,100 characters,Sent Text
2023-01-19 11:01:09,(101) 631-1507,(657) 114-8737,13.3 MB,Received Media
2023-01-20 13:10:38,(494) 721-6384,(657) 114-8737,257 characters,Received Text
2023-01-20 13:23:25,(101) 631-1507,(657) 114-8737,228 characters,Received Text
2023-01-20 15:23:28,(494) 721-6384,(657) 114-8737,187 characters,Sent Text
2023-01-21 08:45:46,(494) 721-6384,(657) 114-8737,111 minutes,Outbound Call
2023-01-21 08:51:40,(101) 631-1507,(657) 114-8737,55 characters,Sent Text
2023-01-21 09:03:19,(494) 721-6384,(657) 114-8737,21 characters,Received Text
2023-01-21 16:03:23,(494) 721-6384,(657) 114-8737,292 characters,Sent Text
2023-01-22 17:22:48,(151) 974-1081,(657) 114-8737,50 characters,Sent Text
2023-01-23 08:30:53,(101) 631-1507,(657) 114-8737,18.3 MB,Sent Media
2023-01-23 13:37:04,(151) 974-1081,(657) 114-8737,125 characters,Received Text
2023-01-23 19:35:04,(151) 974-1081,(657) 114-8737,16 minutes,Outbound Call
2023-01-23 20:18:47,(494) 721-6384,(657) 114-8737,12 minutes,Inbound Call
2023-01-23 21:07:22,(101) 631-1507,(657) 114-8737,168 characters,Received Text
2023-01-24 09:25:53,(424) 551-0034,(657) 114-8737,204 characters,Received Text
2023-01-24 10:14:04,(494) 721-6384,(657) 114-8737,50 minutes,Outbound Call
2023-01-24 14:43:39,(101) 631-1507,(657) 114-8737,11 minutes,Outbound Call
2023-01-24 15:25:52,(101) 631-1507,(657) 114-8737,335 characters,Sent Text
2023-01-24 19:25:41,(424) 551-0034,(657) 114-8737,15 minutes,Outbound Call
2023-01-25 11:59:19,(424) 551-0034,(657) 114-8737,202 characters,Received Text
2023-01-25 17:30:18,(494) 721-6384,(657) 114-8737,72 characters,Sent Text
2023-01-26 19:05:10,(151) 974-1081,(657) 114-8737,13 characters,Sent Text
2023-01-26 19:54:37,(424) 551-0034,(657) 114-8737,302 characters,Sent Text
2023-01-27 14:44:37,(101) 631-1507,(657) 114-8737,102 minutes,Inbound Call
2023-01-28 11:39:29,(494) 721-6384,(657) 114-8737,178 characters,Sent Text
2023-01-28 18:24:06,(101) 631-1507,(657) 114-8737,51 characters,Sent Text
2023-01-28 18:49:02,(151) 974-1081,(657) 114-8737,271 characters,Received Text
2023-01-29 11:06:34,(101) 631-1507,(657) 114-8737,91 characters,Received Text
2023-01-29 14:44:52,(424) 551-0034,(657) 114-8737,66 minutes,Outbound Call
2023-01-29 16:26:55,(494) 721-6384,(657) 114-8737,30 characters,Sent Text
2023-01-29 16:53:22,(424) 551-0034,(657) 114-8737,19.0 MB,Sent Media
2023-01-29 21:19:47,(101) 631-1507,(657) 114-8737,0.6 MB,Sent Media
2023-01-30 09:02:19,(424) 551-0034,(657) 114-8737,40 characters,Sent Text
2023-01-30 18:08:37,(424) 551-0034,(657) 114-8737,308 characters,Received Text
2023-01-30 20:25:04,(494) 721-6384,(657) 114-8737,45 minutes,Outbound Call
2023-01-31 09:10:16,(151) 974-1081,(657) 114-8737,235 characters,Received Text
2023-01-31 13:36:33,(151) 974-1081,(657) 114-8737,253 characters,Sent Text
2023-01-31 19:23:04,(101) 631-1507,(657) 114-8737,85 minutes,Outbound Call
2023-02-01 08:02:12,(151) 974-1081,(657) 114-8737,286 characters,Sent Text
2023-02-01 11:00:04,(101) 631-1507,(657) 114-8737,285 characters,Received Text
2023-02-01 11:02:35,(101) 631-1507,(657) 114-8737,8.9 MB,Sent Media
2023-02-01 14:00:21,(101) 631-1507,(657) 114-8737,112 minutes,Inbound Call
2023-02-01 18:57:10,(424) 551-0034,(657) 114-8737,20 minutes,Outbound Call
2023-02-02 08:33:18,(424) 551-0034,(657) 114-8737,17 minutes,Inbound Call
2023-02-02 12:11:29,(494) 721-6384,(657) 114-8737,44 characters,Received Text
2023-02-02 15:26:03,(494) 721-6384,(657) 114-8737,65 minutes,Outbound Call
2023-02-02 17:08:42,(151) 974-1081,(657) 114-8737,8 characters,Received Text
2023-02-02 18:37:09,(151) 974-1081,(657) 114-8737,6 minutes,Inbound Call
2023-02-03 10:50:27,(101) 631-1507,(657) 114-8737,302 characters,Sent Text
2023-02-03 18:37:37,(101) 631-1507,(657) 114-8737,81 minutes,Outbound Call
2023-02-03 20:00:54,(424) 551-0034,(657) 114-8737,138 characters,Received Text
2023-02-03 21:00:43,(424) 551-0034,(657) 114-8737,47 minutes,Outbound Call
2023-02-04 09:57:21,(494) 721-6384,(657) 114-8737,350 characters,Received Text
2023-02-04 11:04:15,(151) 974-1081,(657) 114-8737,6 minutes,Outbound Call
2023-02-04 14:04:34,(151) 974-1081,(657) 114-8737,331 characters,Sent Text
2023-02-04 14:28:00,(424) 551-0034,(657) 114-8737,32 minutes,Inbound Call
2023-02-04 15:00:38,(101) 631-1507,(657) 114-8737,68 characters,Sent Text
2023-02-04 16:27:38,(424) 551-0034,(657) 114-8737,95 minutes,Outbound Call
2023-02-04 21:11:31,(424) 551-0034,(657) 114-8737,343 characters,Received Text
2023-02-05 11:07:59,(424) 551-0034,(657) 114-8737,265 characters,Received Text
2023-02-05 11:10:28,(101) 631-1507,(657) 114-8737,127 characters,Sent Text
2023-02-05 13:32:30,(494) 721-6384,(657) 114-8737,87 minutes,Outbound Call
2023-02-05 18:40:10,(101) 631-1507,(657) 114-8737,50 characters,Received Text
2023-02-06 09:38:34,(494) 721-6384,(657) 114-8737,76 minutes,Outbound Call
2023-02-06 10:24:25,(494) 721-6384,(657) 114-8737,253 characters,Sent Text
2023-02-06 11:07:28,(101) 631-1507,(657) 114-8737,309 characters,Received Text
2023-02-06 18:45:13,(424) 551-0034,(657) 114-8737,112 minutes,Inbound Call
2023-02-06 19:40:21,(424) 551-0034,(657) 114-8737,107 minutes,Outbound Call
2023-02-07 08:30:23,(424) 551-0034,(657) 114-8737,103 characters,Sent Text
2023-02-07 10:27:47,(424) 551-0034,(657) 114-8737,38 minutes,Inbound Call
2023-02-07 10:32:34,(101) 631-1507,(657) 114-8737,21 minutes,Inbound Call
2023-02-07 16:34:09,(494) 721-6384,(657) 114-8737,33 minutes,Inbound Call
2023-02-08 08:38:01,(151) 974-1081,(657) 114-8737,55 minutes,Outbound Call
2023-02-08 15:26:43,(424) 551-0034,(657) 114-8737,334 characters,Received Text
2023-02-08 18:23:39,(151) 974-1081,(657) 114-8737,1 characters,Received Text
2023-02-08 20:04:53,(151) 974-1081,(657) 114-8737,4.9 MB,Sent Media
2023-02-09 08:13:49,(424) 551-0034,(657) 114-8737,131 characters,Received Text
2023-02-09 14:28:05,(151) 974-1081,(657) 114-8737,257 characters,Sent Text
2023-02-09 15:40:32,(151) 974-1081,(657) 114-8737,190 characters,Received Text
2023-02-09 17:57:05,(424) 551-0034,(657) 114-8737,88 minutes,Inbound Call
2023-02-10 09:10:58,(101) 631-1507,(657) 114-8737,166 characters,Sent Text
2023-02-10 11:56:41,(494) 721-6384,(657) 114-8737,176 characters,Received Text
2023-02-10 12:25:16,(151) 974-1081,(657) 114-8737,245 characters,Received Text
2023-02-10 13:05:52,(494) 721-6384,(657) 114-8737,27 minutes,Outbound Call
2023-02-10 13:15:07,(494) 721-6384,(657) 114-8737,313 characters,Sent Text
2023-02-10 18:47:26,(424) 551-0034,(657) 114-8737,73 minutes,Inbound Call
2023-02-10 20:49:16,(151) 974-1081,(657) 114-8737,50 minutes,Outbound Call
2023-02-11 10:32:09,(101) 631-1507,(657) 114-8737,243 characters,Received Text
2023-02-11 17:06:16,(424) 551-0034,(657) 114-8737,317 characters,Received Text
2023-02-11 20:54:13,(494) 721-6384,(657) 114-8737,11.9 MB,Received Media
2023-02-12 16:10:04,(494) 721-6384,(657) 114-8737,114 characters,Sent Text
2023-02-12 19:14:48,(101) 631-1507,(657) 114-8737,0.2 MB,Received Media
2023-02-12 20:14:43,(424) 551-0034,(657) 114-8737,38 minutes,Outbound Call
2023-02-12 21:42:01,(494) 721-6384,(657) 114-8737,76 minutes,Outbound Call
2023-02-13 14:34:39,(151) 974-1081,(657) 114-8737,100 characters,Received Text
2023-02-13 18:19:19,(101) 631-1507,(657) 114-8737,308 characters,Sent Text
2023-02-13 18:52:12,(494) 721-6384,(657) 114-8737,341 characters,Received Text
2023-02-14 09:47:39,(424) 551-0034,(657) 114-8737,303 characters,Received Text
2023-02-14 12:27:52,(101) 631-1507,(657) 114-8737,0.1 MB,Received Media
2023-02-14 16:54:39,(424) 551-0034,(657) 114-8737,93 minutes,Outbound Call
2023-02-14 17:23:55,(151) 974-1081,(657) 114-8737,112 characters,Sent Text
2023-02-15 13:17:02,(101) 631-1507,(657) 114-8737,22 minutes,Inbound Call
2023-02-15 21:35:59,(494) 721-6384,(657) 114-8737,46 minutes,Outbound Call
2023-02-15 21:49:05,(424) 551-0034,(657) 114-8737,53 characters,Received Text
2023-02-16 08:04:30,(424) 551-0034,(657) 114-8737,94 minutes,Outbound Call
2023-02-16 08:54:25,(101) 631-1507,(657) 114-8737,138 characters,Received Text
2023-02-16 09:32:29,(151) 974-1081,(657) 114-8737,67 characters,Sent Text
2023-02-16 11:37:38,(424) 551-0034,(657) 114-8737,71 minutes,Inbound Call
2023-02-16 16:51:41,(424) 551-0034,(657) 114-8737,85 characters,Sent Text
2023-02-16 18:15:13,(151) 974-1081,(657) 114-8737,244 characters,Received Text
2023-02-17 08:57:30,(494) 721-6384,(657) 114-8737,331 characters,Sent Text
2023-02-17 19:03:57,(151) 974-1081,(657) 114-8737,17 minutes,Outbound Call
2023-02-17 19:40:43,(424) 551-0034,(657) 114-8737,3.1 MB,Sent Media
2023-02-17 19:44:47,(151) 974-1081,(657) 114-8737,22 characters,Sent Text
2023-02-17 19:44:52,(101) 631-1507,(657) 114-8737,40 minutes,Inbound Call
2023-02-17 21:59:40,(151) 974-1081,(657) 114-8737,87 characters,Received Text
2023-02-18 10:56:30,(101) 631-1507,(657) 114-8737,234 characters,Received Text
2023-02-18 12:04:01,(494) 721-6384,(657) 114-8737,97 minutes,Inbound Call
2023-02-18 13:56:05,(424) 551-0034,(657) 114-8737,177 characters,Received Text
2023-02-18 15:40:15,(101) 631-1507,(657) 114-8737,151 characters,Sent Text
2023-02-18 17:41:46,(151) 974-1081,(657) 114-8737,321 characters,Sent Text
2023-02-18 20:11:46,(494) 721-6384,(657) 114-8737,18.1 MB,Sent Media
2023-02-19 14:01:07,(101) 631-1507,(657) 114-8737,32 minutes,Inbound Call
2023-02-19 17:53:36,(494) 721-6384,(657) 114-8737,110 minutes,Outbound Call
2023-02-19 21:22:06,(424) 551-0034,(657) 114-8737,1 minutes,Inbound Call
2023-02-19 21:29:12,(151) 974-1081,(657) 114-8737,71 minutes,Outbound Call
2023-02-20 12:57:06,(424) 551-0034,(657) 114-8737,89 characters,Sent Text
2023-02-20 17:44:53,(494) 721-6384,(657) 114-8737,109 minutes,Inbound Call
2023-02-20 20:35:27,(101) 631-1507,(657) 114-8737,84 characters,Received Text
2023-02-21 15:10:59,(494) 721-6384,(657) 114-8737,65 characters,Received Text
2023-02-22 11:05:53,(101) 631-1507,(657) 114-8737,186 characters,Sent Text
2023-02-23 09:22:54,(101) 631-1507,(657) 114-8737,221 characters,Received Text
2023-02-23 09:41:40,(494) 721-6384,(657) 114-8737,79 minutes,Inbound Call
2023-02-24 13:23:49,(424) 551-0034,(657) 114-8737,11 characters,Received Text
2023-02-24 14:31:42,(101) 631-1507,(657) 114-8737,3.9 MB,Received Media
2023-02-24 14:51:15,(424) 551-0034,(657) 114-8737,64 minutes,Inbound Call
2023-02-25 18:44:33,(424) 551-0034,(657) 114-8737,77 characters,Received Text
2023-02-26 11:59:03,(424) 551-0034,(657) 114-8737,9.4 MB,Received Media
2023-02-26 12:27:36,(424) 551-0034,(657) 114-8737,26 minutes,Inbound Call
2023-02-26 17:33:42,(101) 631-1507,(657) 114-8737,39 minutes,Inbound Call
2023-02-26 21:50:16,(494) 721-6384,(657) 114-8737,67 minutes,Inbound Call
2023-02-27 09:17:54,(494) 721-6384,(657) 114-8737,275 characters,Received Text
2023-02-28 16:36:22,(424) 551-0034,(657) 114-8737,16.1 MB,Received Media
2023-03-01 08:32:59,(151) 974-1081,(657) 114-8737,229 characters,Sent Text
2023-03-01 08:49:28,(424) 551-0034,(657) 114-8737,68 characters,Sent Text
2023-03-01 09:23:29,(494) 721-6384,(657) 114-8737,55 characters,Received Text
2023-03-01 15:31:25,(424) 551-0034,(657) 114-8737,18.2 MB,Sent Media
2023-03-01 18:54:53,(101) 631-1507,(657) 114-8737,185 characters,Received Text
2023-03-02 10:56:08,(151) 974-1081,(657) 114-8737,11.1 MB,Received Media
2023-03-02 17:52:56,(151) 974-1081,(657) 114-8737,349 characters,Received Text
2023-03-02 19:31:29,(494) 721-6384,(657) 114-8737,301 characters,Sent Text
2023-03-03 16:16:30,(424) 551-0034,(657) 114-8737,194 characters,Sent Text
2023-03-03 19:22:12,(424) 551-0034,(657) 114-8737,35 minutes,Inbound Call
2023-03-03 21:43:44,(101) 631-1507,(657) 114-8737,257 characters,Sent Text
2023-03-04 11:51:46,(151) 974-1081,(657) 114-8737,312 characters,Received Text
2023-03-04 13:15:28,(151) 974-1081,(657) 114-8737,44 minutes,Inbound Call
2023-03-04 14:53:20,(151) 974-1081,(657) 114-8737,94 minutes,Outbound Call
2023-03-04 18:55:17,(424) 551-0034,(657) 114-8737,114 minutes,Outbound Call
2023-03-05 08:42:58,(424) 551-0034,(657) 114-8737,292 characters,Sent Text
2023-03-05 09:39:13,(494) 721-6384,(657) 114-8737,114 minutes,Inbound Call
2023-03-05 16:48:31,(424) 551-0034,(657) 114-8737,134 characters,Received Text
2023-03-05 16:55:36,(151) 974-1081,(657) 114-8737,1 minutes,Outbound Call
2023-03-05 17:05:47,(151) 974-1081,(657) 114-8737,130 characters,Received Text
2023-03-05 21:11:46,(494) 721-6384,(657) 114-8737,84 minutes,Outbound Call
2023-03-06 18:27:14,(101) 631-1507,(657) 114-8737,295 characters,Received Text
2023-03-06 20:56:33,(101) 631-1507,(657) 114-8737,236 characters,Sent Text
2023-03-07 17:43:33,(424) 551-0034,(657) 114-8737,4.6 MB,Received Media
2023-03-07 18:00:35,(494) 721-6384,(657) 114-8737,250 characters,Received Text
2023-03-07 18:26:21,(151) 974-1081,(657) 114-8737,4.1 MB,Received Media
2023-03-07 18:49:56,(101) 631-1507,(657) 114-8737,296 characters,Sent Text
2023-03-07 19:19:25,(494) 721-6384,(657) 114-8737,104 characters,Sent Text
2023-03-07 20:07:22,(101) 631-1507,(657) 114-8737,255 characters,Received Text
2023-03-08 10:08:14,(151) 974-1081,(657) 114-8737,2 minutes,Inbound Call
2023-03-08 14:05:08,(424) 551-0034,(657) 114-8737,325 characters,Sent Text
2023-03-08 15:31:22,(101) 631-1507,(657) 114-8737,230 characters,Sent Text
2023-03-08 18:17:46,(494) 721-6384,(657) 114-8737,8.7 MB,Sent Media
2023-03-08 19:26:51,(424) 551-0034,(657) 114-8737,8 characters,Received Text
2023-03-09 09:18:52,(424) 551-0034,(657) 114-8737,278 characters,Received Text
2023-03-09 13:57:23,(151) 974-1081,(657) 114-8737,207 characters,Sent Text
2023-03-09 14:55:56,(494) 721-6384,(657) 114-8737,190 characters,Received Text
2023-03-09 17:05:53,(151) 974-1081,(657) 114-8737,154 characters,Received Text
2023-03-10 15:42:51,(424) 551-0034,(657) 114-8737,44 minutes,Inbound Call
2023-03-10 16:28:07,(151) 974-1081,(657) 114-8737,112 minutes,Outbound Call
2023-03-10 18:31:09,(101) 631-1507,(657) 114-8737,64 characters,Sent Text
2023-03-10 19:17:46,(424) 551-0034,(657) 114-8737,89 characters,Sent Text
2023-03-10 19:55:22,(494) 721-6384,(657) 114-8737,236 characters,Received Text
2023-03-11 13:42:38,(151) 974-1081,(657) 114-8737,38 minutes,Outbound Call
2023-03-11 14:01:51,(494) 721-6384,(657) 114-8737,53 characters,Sent Text
2023-03-11 15:25:09,(424) 551-0034,(657) 114-8737,73 minutes,Inbound Call
2023-03-11 16:07:04,(151) 974-1081,(657) 114-8737,147 characters,Received Text
2023-03-11 17:41:26,(101) 631-1507,(657) 114-8737,34 characters,Sent Text
2023-03-12 08:20:19,(424) 551-0034,(657) 114-8737,255 characters,Received Text
2023-03-12 15:44:36,(101) 631-1507,(657) 114-8737,103 minutes,Inbound Call
2023-03-12 18:09:33,(101) 631-1507,(657) 114-8737,22 characters,Sent Text
2023-03-12 20:12:05,(151) 974-1081,(657) 114-8737,197 characters,Sent Text
2023-03-12 20:23:14,(101) 631-1507,(657) 114-8737,15.8 MB,Received Media
2023-03-13 15:03:04,(101) 631-1507,(657) 114-8737,105 minutes,Inbound Call
2023-03-13 15:47:59,(101) 631-1507,(657) 114-8737,125 characters,Received Text
2023-03-14 14:19:20,(101) 631-1507,(657) 114-8737,314 characters,Received Text
2023-03-14 15:44:00,(424) 551-0034,(657) 114-8737,42 minutes,Inbound Call
2023-03-15 09:42:44,(424) 551-0034,(657) 114-8737,46 minutes,Outbound Call
2023-03-15 11:01:13,(494) 721-6384,(657) 114-8737,11.3 MB,Received Media
2023-03-15 15:21:56,(151) 974-1081,(657) 114-8737,183 characters,Received Text
2023-03-15 17:07:05,(494) 721-6384,(657) 114-8737,244 characters,Received Text
2023-03-15 19:25:01,(494) 721-6384,(657) 114-8737,30 characters,Sent Text
2023-03-16 08:33:42,(424) 551-0034,(657) 114-8737,185 characters,Sent Text
2023-03-16 08:54:23,(151) 974-1081,(657) 114-8737,200 characters,Received Text
2023-03-16 09:21:44,(101) 631-1507,(657) 114-8737,46 characters,Sent Text
2023-03-16 15:56:52,(424) 551-0034,(657) 114-8737,234 characters,Received Text
2023-03-16 16:27:04,(101) 631-1507,(657) 114-8737,1.7 MB,Sent Media
2023-03-16 18:36:51,(494) 721-6384,(657) 114-8737,1 minutes,Inbound Call
2023-03-16 19:45:12,(151) 974-1081,(657) 114-8737,98 minutes,Inbound Call
2023-03-17 20:12:33,(424) 551-0034,(657) 114-8737,342 characters,Sent Text
2023-03-18 09:28:25,(424) 551-0034,(657) 114-8737,47 minutes,Outbound Call
2023-03-18 09:54:04,(101) 631-1507,(657) 114-8737,95 characters,Received Text
2023-03-18 13:09:09,(424) 551-0034,(657) 114-8737,339 characters,Sent Text
2023-03-18 19:35:29,(101) 631-1507,(657) 114-8737,54 minutes,Inbound Call
2023-03-18 20:09:56,(101) 631-1507,(657) 114-8737,71 minutes,Outbound Call
2023-03-18 21:38:16,(151) 974-1081,(657) 114-8737,15.7 MB,Received Media
2023-03-19 10:02:19,(101) 631-1507,(657) 114-8737,257 characters,Received Text
2023-03-19 11:00:22,(101) 631-1507,(657) 114-8737,109 minutes,Inbound Call
2023-03-19 11:10:27,(424) 551-0034,(657) 114-8737,15 minutes,Outbound Call
2023-03-19 12:09:41,(101) 631-1507,(657) 114-8737,114 minutes,Outbound Call
2023-03-19 13:44:46,(151) 974-1081,(657) 114-8737,80 characters,Received Text
2023-03-19 17:55:36,(424) 551-0034,(657) 114-8737,187 characters,Sent Text
2023-03-20 11:47:36,(424) 551-0034,(657) 114-8737,283 characters,Received Text
2023-03-20 14:18:54,(101) 631-1507,(657) 114-8737,305 characters,Received Text
2023-03-20 14:46:05,(424) 551-0034,(657) 114-8737,108 minutes,Outbound Call
2023-03-20 16:12:59,(494) 721-6384,(657) 114-8737,341 characters,Sent Text
2023-03-21 08:41:28,(424) 551-0034,(657) 114-8737,131 characters,Received Text
2023-03-21 09:51:01,(494) 721-6384,(657) 114-8737,5 characters,Sent Text
2023-03-21 12:24:55,(494) 721-6384,(657) 114-8737,26 minutes,Outbound Call
2023-03-21 14:24:58,(151) 974-1081,(657) 114-8737,217 characters,Received Text
2023-03-21 15:15:44,(101) 631-1507,(657) 114-8737,9.3 MB,Sent Media
2023-03-21 16:44:27,(494) 721-6384,(657) 114-8737,197 characters,Received Text
2023-03-22 09:41:28,(151) 974-1081,(657) 114-8737,66 characters,Sent Text
2023-03-22 16:49:28,(101) 631-1507,(657) 114-8737,299 characters,Sent Text
2023-03-23 08:49:32,(101) 631-1507,(657) 114-8737,5.3 MB,Received Media
2023-03-23 11:34:50,(101) 631-1507,(657) 114-8737,239 characters,Sent Text
2023-03-23 11:50:56,(101) 631-1507,(657) 114-8737,243 characters,Received Text
2023-03-23 12:36:07,(424) 551-0034,(657) 114-8737,172 characters,Received Text
2023-03-24 08:51:47,(151) 974-1081,(657) 114-8737,293 characters,Sent Text
2023-03-24 09:42:13,(494) 721-6384,(657) 114-8737,244 characters,Received Text
2023-03-24 09:59:17,(151) 974-1081,(657) 114-8737,65 minutes,Inbound Call
2023-03-25 08:27:38,(151) 974-1081,(657) 114-8737,269 characters,Received Text
2023-03-25 15:06:56,(151) 974-1081,(657) 114-8737,67 minutes,Inbound Call
2023-03-26 08:58:05,(151) 974-1081,(657) 114-8737,166 characters,Sent Text
2023-03-26 09:10:07,(424) 551-0034,(657) 114-8737,14 minutes,Outbound Call
2023-03-26 09:16:05,(494) 721-6384,(657) 114-8737,187 characters,Received Text
2023-03-26 11:16:49,(101) 631-1507,(657) 114-8737,41 minutes,Outbound Call
2023-03-26 11:51:14,(151) 974-1081,(657) 114-8737,4.2 MB,Received Media
2023-03-26 21:31:18,(101) 631-1507,(657) 114-8737,310 characters,Received Text
2023-03-27 08:10:05,(101) 631-1507,(657) 114-8737,249 characters,Sent Text
2023-03-27 10:30:22,(151) 974-1081,(657) 114-8737,78 characters,Sent Text
