date,description,amount,balance
2023-04-14 12:00:15,Flexin - Payment,$-42.10,"$23,403.01"
2023-04-15 15:51:33,StrongLink - Payment,$-53.91,"$23,349.10"
2023-04-18 20:09:53,StrongLink - Payment,$-140.73,"$23,208.37"
2023-04-19 11:29:42,StrongLink - Payment,$-169.30,"$23,039.07"
2023-04-22 13:10:14,StrongLink - Payment,$-152.27,"$22,886.80"
2023-04-23 18:43:52,Flexin - Payment,$-76.62,"$22,810.18"
2023-04-26 18:34:57,StrongLink - Payment,$-55.51,"$22,595.67"
2023-04-26 21:47:55,youGrocery - Payment,$-159.00,"$22,651.18"
2023-04-27 20:41:33,youGrocery - Payment,$-148.37,"$22,447.30"
2023-04-28 19:20:51,StrongLink - Payment,$-41.90,"$22,405.40"
2023-05-02 14:24:10,StrongLink - Payment,$-159.13,"$22,246.27"
2023-05-04 16:53:30,StrongLink - Payment,$-98.31,"$22,147.96"
2023-05-05 15:30:26,StrongLink - Payment,$-36.91,"$22,111.05"
2023-05-07 12:38:34,Fitr - Payment,$-120.33,"$21,990.72"
2023-05-08 09:08:19,StrongLink - Payment,$-33.52,"$21,957.20"
2023-05-09 10:14:03,Fitr - Payment,$-98.84,"$21,858.36"
2023-05-10 19:18:35,StrongLink - Payment,$-75.27,"$21,783.09"
2023-05-11 14:38:11,StrongLink - Payment,$-75.75,"$21,707.34"
2023-05-13 14:18:47,StrongLink - Payment,$-173.13,"$21,534.21"
2023-05-20 17:29:25,StrongLink - Payment,$-76.81,"$21,457.40"
2023-05-21 20:32:09,youGrocery - Payment,$-44.70,"$21,412.70"
2023-05-22 21:21:22,youGrocery - Payment,$-160.50,"$21,252.20"
2023-05-25 08:35:10,Flexin - Payment,$-173.87,"$21,078.33"
2023-05-30 09:10:10,StrongLink - Payment,$-22.64,"$21,055.69"
2023-05-31 11:54:13,StrongLink - Payment,$-191.27,"$20,864.42"
2023-06-01 14:23:05,StrongLink - Payment,$-39.16,"$20,825.26"
2023-06-02 18:29:59,StrongLink - Payment,$-176.38,"$20,648.88"
2023-06-04 15:00:17,StrongLink - Payment,$-57.39,"$20,591.49"
2023-06-05 12:15:45,Foodr - Payment,$-34.33,"$20,557.16"
2023-06-05 19:08:27,StrongLink - Payment,$-29.21,"$20,527.95"
2023-06-07 09:07:28,Flexin - Payment,$-25.30,"$20,502.65"
2023-06-08 20:06:39,youGrocery - Payment,$-47.19,"$20,455.46"
2023-06-11 17:13:16,StrongLink - Payment,$-101.99,"$20,353.47"
2023-06-12 19:19:54,youGrocery - Payment,$-76.91,"$20,276.56"
2023-06-15 16:38:56,StrongLink - Payment,$-155.74,"$20,120.82"
2023-06-16 15:54:16,StrongLink - Payment,$-190.55,"$19,930.27"
2023-06-18 10:33:33,StrongLink - Payment,$-169.85,"$19,760.42"
2023-06-21 17:49:35,youGrocery - Payment,$-90.61,"$19,669.81"
2023-06-24 19:28:27,StrongLink - Payment,$-48.39,"$19,621.42"
2023-06-27 08:05:10,youGrocery - Payment,$-36.20,"$19,585.22"
2023-06-27 18:54:11,StrongLink - Payment,$-104.15,"$19,481.07"
2023-07-01 17:20:06,youGrocery - Payment,$-158.38,"$19,322.69"
2023-07-03 10:44:51,StrongLink - Payment,$-130.86,"$19,191.83"
2023-07-04 10:12:48,youGrocery - Payment,$-73.24,"$19,118.59"
2023-07-05 15:05:42,StrongLink - Payment,$-116.95,"$19,001.64"
2023-07-08 09:27:36,youGrocery - Payment,$-94.93,"$18,906.71"
2023-07-10 13:13:01,Fitr - Payment,$-39.38,"$18,867.33"
2023-07-14 15:12:08,StrongLink - Payment,$-98.32,"$18,769.01"
2023-07-15 17:14:52,StrongLink - Payment,$-160.31,"$18,608.70"
2023-07-16 14:46:41,Fitr - Payment,$-177.43,"$18,431.27"
2023-07-17 20:29:26,youGrocery - Payment,$-188.30,"$18,242.97"
2023-07-19 19:56:46,StrongLink - Payment,$-193.74,"$18,049.23"
2023-07-20 14:19:29,StrongLink - Payment,$-174.57,"$17,874.66"
2023-07-23 15:57:58,Foodr - Payment,$-54.57,"$17,820.09"
2023-07-25 19:13:23,StrongLink - Payment,$-84.86,"$17,735.23"
2023-07-26 13:12:46,youGrocery - Payment,$-105.28,"$17,629.95"
2023-07-27 10:26:48,AffordableHub - Payment,$-96.23,"$17,533.72"
2023-07-27 13:18:11,Flexin - Payment,$-178.50,"$17,355.22"
2023-07-29 14:12:33,youGrocery - Payment,$-191.12,"$17,164.10"
2023-07-30 16:59:57,StrongLink - Payment,$-80.94,"$17,083.16"
2023-08-02 20:28:07,StrongLink - Payment,$-193.97,"$16,889.19"
2023-08-05 11:17:11,Fitr - Payment,$-139.31,"$16,749.88"
2023-08-07 20:45:56,StrongLink - Payment,$-161.72,"$16,588.16"
2023-08-08 10:44:06,Fitr - Payment,$-170.78,"$16,417.38"
2023-08-09 14:37:23,StrongLink - Payment,$-65.22,"$16,352.16"
2023-08-10 19:29:07,Flexin - Payment,$-100.59,"$16,251.57"
2023-08-14 11:01:32,StrongLink - Payment,$-59.29,"$16,192.28"
2023-08-15 08:08:20,StrongLink - Payment,$-118.35,"$16,073.93"
2023-08-18 16:37:13,Foodr - Payment,$-49.16,"$16,024.77"
2023-08-18 19:30:48,StrongLink - Payment,$-40.73,"$15,984.04"
2023-08-21 10:31:28,StrongLink - Payment,$-28.45,"$15,955.59"
2023-08-29 14:53:09,StrongLink - Payment,$-34.35,"$15,921.24"
2023-08-30 12:08:11,Foodr - Payment,$-184.74,"$15,736.50"
2023-08-30 19:03:45,StrongLink - Payment,$-145.46,"$15,591.04"
2023-09-01 16:50:29,StrongLink - Payment,$-97.14,"$15,493.90"
2023-09-03 12:32:44,youGrocery - Payment,$-51.30,"$15,442.60"
2023-09-12 19:54:24,Flexin - Payment,$-20.50,"$15,422.10"
2023-09-13 19:06:40,AffordableHub - Payment,$-64.19,"$15,357.91"
2023-09-14 16:16:52,youGrocery - Payment,$-108.18,"$15,249.73"
2023-09-17 10:51:53,StrongLink - Payment,$-88.84,"$15,160.89"
2023-09-18 12:40:56,youGrocery - Payment,$-34.90,"$15,125.99"
2023-09-19 15:33:13,youGrocery - Payment,$-85.16,"$15,040.83"
2023-09-23 11:14:49,youGrocery - Payment,$-140.24,"$14,900.59"
2023-09-26 18:39:13,Fitr - Payment,$-53.45,"$14,847.14"
2023-09-28 20:57:52,youGrocery - Payment,$-178.69,"$14,668.45"
2023-10-04 10:00:17,Flexin - Payment,$-164.24,"$14,504.21"
2023-10-07 15:53:20,StrongLink - Payment,$-60.12,"$14,444.09"
2023-10-15 18:50:28,StrongLink - Payment,$-128.69,"$14,315.40"
2023-10-20 18:13:37,AffordableHub - Payment,$-29.37,"$14,286.03"
2023-10-21 12:41:14,youGrocery - Payment,$-108.65,"$14,177.38"
2023-10-21 19:17:35,StrongLink - Payment,$-49.64,"$14,127.74"
2023-10-28 11:19:06,StrongLink - Payment,$-56.87,"$14,070.87"
2023-10-30 09:59:14,StrongLink - Payment,$-119.00,"$13,951.87"
2023-11-03 21:44:46,StrongLink - Payment,$-84.71,"$13,867.16"
2023-11-04 10:25:45,StrongLink - Payment,$-145.97,"$13,652.31"
2023-11-04 18:05:49,youGrocery - Payment,$-68.88,"$13,798.28"
2023-11-07 20:09:18,StrongLink - Payment,$-32.17,"$13,620.14"
2023-11-08 16:25:30,StrongLink - Payment,$-97.20,"$13,522.94"
2023-11-09 09:44:02,Flexin - Payment,$-99.55,"$13,423.39"
2023-11-12 13:48:50,youGrocery - Payment,$-106.50,"$13,316.89"
2023-11-12 16:40:58,StrongLink - Payment,$-168.86,"$13,148.03"
2023-11-14 10:00:59,StrongLink - Payment,$-131.99,"$13,016.04"
2023-11-19 17:23:42,youGrocery - Payment,$-46.38,"$12,969.66"
2023-11-19 18:56:37,StrongLink - Payment,$-74.14,"$12,895.52"
2023-11-25 19:34:03,StrongLink - Payment,$-137.70,"$12,757.82"
2023-11-27 19:33:47,StrongLink - Payment,$-117.81,"$12,640.01"
2023-11-30 13:10:38,youGrocery - Payment,$-24.84,"$12,615.17"
2023-12-03 17:47:52,StrongLink - Payment,$-85.79,"$12,529.38"
2023-12-06 16:56:17,youGrocery - Payment,$-171.40,"$12,357.98"
2023-12-08 14:25:17,Flexin - Payment,$-170.68,"$12,187.30"
2023-12-10 11:03:47,youGrocery - Payment,$-179.47,"$12,007.83"
2023-12-20 13:17:38,StrongLink - Payment,$-80.85,"$11,827.56"
2023-12-20 16:15:37,youGrocery - Payment,$-99.42,"$11,908.41"
2023-12-22 14:39:16,youGrocery - Payment,$-38.50,"$11,789.06"
2023-12-23 17:40:37,Flexin - Payment,$-74.15,"$11,714.91"
2023-12-24 12:46:35,StrongLink - Payment,$-67.24,"$11,647.67"
2023-12-26 14:24:30,Healthn - Payment,$-168.26,"$11,479.41"
2023-12-27 09:33:01,Fitr - Payment,$-180.43,"$11,298.98"
2023-12-30 08:02:03,Fitr - Payment,$-110.34,"$11,188.64"
2024-01-01 08:43:32,StrongLink - Payment,$-59.27,"$11,032.24"
2024-01-01 14:56:30,AffordableHub - Payment,$-97.13,"$11,091.51"
2024-01-03 21:46:07,StrongLink - Payment,$-91.39,"$10,940.85"
2024-01-05 16:46:18,StrongLink - Payment,$-90.29,"$10,850.56"
2024-01-12 19:40:34,AffordableHub - Payment,$-140.62,"$10,709.94"
2024-01-12 21:33:46,Flexin - Payment,$-30.68,"$10,679.26"
2024-01-13 15:44:53,StrongLink - Payment,$-85.26,"$10,594.00"
2024-01-17 15:35:49,StrongLink - Payment,$-59.25,"$10,534.75"
2024-01-18 16:13:21,Flexin - Payment,$-121.70,"$10,413.05"
2024-01-19 08:01:27,youGrocery - Payment,$-169.44,"$10,243.61"
2024-01-20 19:10:27,StrongLink - Payment,$-122.92,"$10,120.69"
2024-01-23 16:24:28,StrongLink - Payment,$-192.61,"$9,928.08"
2024-01-24 16:18:28,StrongLink - Payment,$-130.98,"$9,797.10"
2024-01-26 21:56:13,youGrocery - Payment,$-193.71,"$9,603.39"
2024-01-27 14:28:50,StrongLink - Payment,$-37.36,"$9,566.03"
2024-01-29 10:47:55,StrongLink - Payment,$-135.54,"$9,430.49"
2024-02-02 19:53:51,Flexin - Payment,$-59.94,"$9,370.55"
2024-02-03 11:17:00,StrongLink - Payment,$-59.65,"$9,310.90"
2024-02-07 19:07:43,youGrocery - Payment,$-135.49,"$9,175.41"
2024-02-10 21:47:58,youGrocery - Payment,$-164.14,"$9,011.27"
2024-02-15 08:26:34,StrongLink - Payment,$-174.12,"$8,837.15"
2024-02-19 09:36:35,StrongLink - Payment,$-158.90,"$8,602.00"
2024-02-19 13:31:39,youGrocery - Payment,$-76.25,"$8,760.90"
2024-02-21 15:44:23,StrongLink - Payment,$-156.80,"$8,445.20"
2024-02-22 16:53:10,StrongLink - Payment,$-127.36,"$8,317.84"
2024-03-02 19:05:11,youGrocery - Payment,$-77.94,"$8,239.90"
2024-03-05 11:41:38,Flexin - Payment,$-26.91,"$8,212.99"
2024-03-08 20:13:58,Fitr - Payment,$-105.21,"$8,107.78"
2024-03-09 15:42:57,StrongLink - Payment,$-184.67,"$7,923.11"
2024-03-16 16:49:34,StrongLink - Payment,$-175.46,"$7,712.36"
2024-03-16 19:58:20,Foodr - Payment,$-35.29,"$7,887.82"
2024-03-18 17:23:38,StrongLink - Payment,$-69.70,"$7,642.66"
2024-03-22 10:38:44,StrongLink - Payment,$-26.29,"$7,616.37"
2024-03-26 14:22:00,StrongLink - Payment,$-120.11,"$7,496.26"
2024-03-29 18:39:54,Fitr - Payment,$-105.26,"$7,391.00"
2024-04-02 18:00:38,Flexin - Payment,$-145.81,"$7,245.19"
2024-04-16 11:58:59,StrongLink - Payment,$-94.97,"$7,080.81"
2024-04-16 14:31:17,youGrocery - Payment,$-69.41,"$7,175.78"
2024-04-17 08:19:34,youGrocery - Payment,$-125.63,"$6,955.18"
2024-04-18 14:39:09,Fitr - Payment,$-131.13,"$6,824.05"
2024-04-21 18:20:57,AffordableHub - Payment,$-179.40,"$6,644.65"
2024-04-25 21:10:41,StrongLink - Payment,$-149.33,"$6,495.32"
2024-05-02 11:27:58,Flexin - Payment,$-179.26,"$6,316.06"
2024-05-05 10:52:26,Flexin - Payment,$-182.31,"$6,133.75"
2024-05-10 19:48:30,StrongLink - Payment,$-126.19,"$6,007.56"
2024-05-11 12:52:38,StrongLink - Payment,$-35.29,"$5,972.27"
2024-05-12 12:52:19,youGrocery - Payment,$-38.53,"$5,933.74"
2024-05-13 08:17:09,StrongLink - Payment,$-116.95,"$5,816.79"
2024-05-15 14:07:39,StrongLink - Payment,$-103.48,"$5,713.31"
2024-05-16 19:48:54,youGrocery - Payment,$-139.94,"$5,573.37"
2024-05-17 12:43:13,StrongLink - Payment,$-26.97,"$5,546.40"
2024-05-18 10:19:49,Healthn - Payment,$-146.84,"$5,399.56"
2024-05-20 08:55:48,Foodr - Payment,$-63.99,"$5,335.57"
2024-05-20 17:28:06,StrongLink - Payment,$-72.46,"$5,263.11"
2024-05-21 12:15:01,StrongLink - Payment,$-130.71,"$5,132.40"
2024-05-22 17:34:16,Flexin - Payment,$-167.49,"$4,964.91"
2024-05-23 09:31:40,youGrocery - Payment,$-130.22,"$4,834.69"
2024-05-25 11:42:41,Fitr - Payment,$-97.10,"$4,737.59"
2024-05-28 19:05:59,StrongLink - Payment,$-153.00,"$4,584.59"
2024-05-29 20:21:26,StrongLink - Payment,$-113.20,"$4,471.39"
2024-05-30 08:57:12,youGrocery - Payment,$-143.53,"$4,327.86"
2024-05-31 10:12:55,youGrocery - Payment,$-197.76,"$4,130.10"
2024-05-31 18:09:28,StrongLink - Payment,$-51.30,"$4,078.80"
2024-06-01 17:47:47,StrongLink - Payment,$-44.86,"$4,033.94"
2024-06-08 09:28:32,StrongLink - Payment,$-126.38,"$3,727.94"
2024-06-08 14:29:49,youGrocery - Payment,$-179.62,"$3,854.32"
2024-06-09 14:22:29,StrongLink - Payment,$-171.16,"$3,556.78"
2024-06-11 08:29:22,youGrocery - Payment,$-100.71,"$3,456.07"
2024-06-12 11:17:27,StrongLink - Payment,$-62.51,"$3,393.56"
2024-06-15 19:09:11,StrongLink - Payment,$-101.48,"$3,292.08"
2024-06-18 18:37:34,StrongLink - Payment,$-50.41,"$3,241.67"
2024-06-19 11:20:51,Flexin - Payment,$-52.73,"$3,188.94"
2024-06-22 08:06:55,youGrocery - Payment,$-74.70,"$3,114.24"
2024-06-27 16:25:12,youGrocery - Payment,$-164.16,"$2,950.08"
2024-06-28 19:44:02,StrongLink - Payment,$-73.17,"$2,876.91"
2024-06-30 13:31:17,StrongLink - Payment,$-187.22,"$2,689.69"
2024-07-01 10:53:57,youGrocery - Payment,$-76.30,"$2,613.39"
2024-07-01 12:36:41,StrongLink - Payment,$-49.15,"$2,564.24"
2024-07-02 08:45:27,StrongLink - Payment,$-68.61,"$2,495.63"
2024-07-04 12:01:03,StrongLink - Payment,$-164.47,"$2,331.16"
2024-07-05 18:17:26,StrongLink - Payment,$-160.39,"$2,170.77"
2024-07-07 18:57:25,StrongLink - Payment,$-109.30,"$2,061.47"
2024-07-09 14:19:25,Flexin - Payment,$-62.85,"$1,998.62"
2024-07-12 08:54:15,AffordableHub - Payment,$-155.97,"$1,842.65"
2024-07-13 13:24:12,StrongLink - Payment,$-161.91,"$1,680.74"
2024-07-15 21:43:13,StrongLink - Payment,$-151.62,"$1,529.12"
2024-07-18 17:45:24,youGrocery - Payment,$-77.24,"$1,451.88"
2024-07-20 13:12:23,StrongLink - Payment,$-20.13,"$1,431.75"
2024-07-21 21:48:26,StrongLink - Payment,$-31.91,"$1,399.84"
2024-07-23 17:43:05,StrongLink - Payment,$-81.85,"$1,317.99"
2024-07-25 20:25:04,StrongLink - Payment,$-132.26,"$1,185.73"
2024-07-26 12:03:08,StrongLink - Payment,$-32.58,"$1,153.15"
2024-07-30 10:21:46,StrongLink - Payment,$-64.49,"$1,088.66"
2024-08-05 21:37:53,StrongLink - Payment,$-82.26,"$1,006.40"
2024-08-07 09:11:24,StrongLink - Payment,$-196.23,$810.17
2024-08-11 17:03:33,StrongLink - Payment,$-126.11,$684.06
