date,to,from_,size,type_
2023-01-07 10:27:30,(304) 766-7452,(736) 281-0632,246 characters,Sent Text
2023-01-07 13:35:03,(304) 766-7452,(736) 281-0632,22 minutes,Inbound Call
2023-01-08 10:08:29,(602) 492-2741,(736) 281-0632,170 characters,Sent Text
2023-01-08 18:03:26,(294) 535-8251,(736) 281-0632,289 characters,Received Text
2023-01-09 10:48:17,(294) 535-8251,(736) 281-0632,61 characters,Sent Text
2023-01-10 08:12:36,(294) 535-8251,(736) 281-0632,247 characters,Received Text
2023-01-10 12:42:46,(304) 766-7452,(736) 281-0632,207 characters,Sent Text
2023-01-10 12:51:49,(791) 720-3024,(736) 281-0632,49 minutes,Inbound Call
2023-01-10 15:09:24,(602) 492-2741,(736) 281-0632,31 minutes,Inbound Call
2023-01-10 16:42:13,(791) 720-3024,(736) 281-0632,67 characters,Received Text
2023-01-11 10:22:09,(304) 766-7452,(736) 281-0632,105 minutes,Outbound Call
2023-01-11 10:36:24,(304) 766-7452,(736) 281-0632,31 minutes,Inbound Call
2023-01-11 13:03:17,(304) 766-7452,(736) 281-0632,203 characters,Received Text
2023-01-11 14:48:58,(294) 535-8251,(736) 281-0632,343 characters,Received Text
2023-01-11 15:36:45,(304) 766-7452,(736) 281-0632,16 characters,Sent Text
2023-01-12 11:40:53,(602) 492-2741,(736) 281-0632,95 characters,Sent Text
2023-01-12 16:57:34,(791) 720-3024,(736) 281-0632,223 characters,Received Text
2023-01-12 18:21:26,(294) 535-8251,(736) 281-0632,140 characters,Sent Text
2023-01-13 08:08:31,(294) 535-8251,(736) 281-0632,265 characters,Sent Text
2023-01-13 11:10:47,(294) 535-8251,(736) 281-0632,61 minutes,Outbound Call
2023-01-14 10:14:37,(791) 720-3024,(736) 281-0632,59 characters,Sent Text
2023-01-14 11:15:00,(304) 766-7452,(736) 281-0632,20 minutes,Inbound Call
2023-01-14 21:28:10,(602) 492-2741,(736) 281-0632,78 minutes,Outbound Call
2023-01-14 21:42:55,(304) 766-7452,(736) 281-0632,87 characters,Sent Text
2023-01-15 10:06:56,(602) 492-2741,(736) 281-0632,40 minutes,Inbound Call
2023-01-15 12:07:16,(791) 720-3024,(736) 281-0632,6 minutes,Outbound Call
2023-01-15 13:00:19,(304) 766-7452,(736) 281-0632,64 characters,Received Text
2023-01-15 14:04:49,(304) 766-7452,(736) 281-0632,214 characters,Sent Text
2023-01-15 15:35:23,(294) 535-8251,(736) 281-0632,199 characters,Received Text
2023-01-15 17:23:30,(294) 535-8251,(736) 281-0632,338 characters,Sent Text
2023-01-16 15:36:11,(791) 720-3024,(736) 281-0632,37 minutes,Inbound Call
2023-01-16 15:52:16,(791) 720-3024,(736) 281-0632,310 characters,Sent Text
2023-01-17 11:48:57,(791) 720-3024,(736) 281-0632,4 characters,Sent Text
2023-01-17 12:00:06,(304) 766-7452,(736) 281-0632,250 characters,Sent Text
2023-01-18 10:56:36,(294) 535-8251,(736) 281-0632,94 characters,Sent Text
2023-01-19 09:15:56,(602) 492-2741,(736) 281-0632,55 minutes,Inbound Call
2023-01-19 14:58:04,(602) 492-2741,(736) 281-0632,202 characters,Received Text
2023-01-19 15:28:33,(294) 535-8251,(736) 281-0632,151 characters,Sent Text
2023-01-19 15:29:30,(304) 766-7452,(736) 281-0632,90 characters,Sent Text
2023-01-19 19:44:27,(791) 720-3024,(736) 281-0632,87 characters,Sent Text
2023-01-20 08:46:05,(791) 720-3024,(736) 281-0632,2 minutes,Outbound Call
2023-01-20 16:24:55,(791) 720-3024,(736) 281-0632,26 characters,Received Text
2023-01-20 20:29:30,(304) 766-7452,(736) 281-0632,237 characters,Received Text
2023-01-21 08:49:38,(304) 766-7452,(736) 281-0632,14 characters,Received Text
2023-01-21 17:26:33,(294) 535-8251,(736) 281-0632,2.0 MB,Received Media
2023-01-21 18:41:41,(791) 720-3024,(736) 281-0632,36 minutes,Inbound Call
2023-01-22 14:37:23,(304) 766-7452,(736) 281-0632,317 characters,Sent Text
2023-01-22 21:38:37,(791) 720-3024,(736) 281-0632,272 characters,Received Text
2023-01-23 08:15:36,(602) 492-2741,(736) 281-0632,103 characters,Received Text
2023-01-23 10:07:04,(304) 766-7452,(736) 281-0632,24 characters,Sent Text
2023-01-23 15:57:46,(294) 535-8251,(736) 281-0632,105 minutes,Outbound Call
2023-01-23 19:03:35,(602) 492-2741,(736) 281-0632,47 minutes,Outbound Call
2023-01-23 19:10:06,(294) 535-8251,(736) 281-0632,7.6 MB,Received Media
2023-01-23 19:26:36,(602) 492-2741,(736) 281-0632,86 characters,Sent Text
2023-01-24 08:32:48,(602) 492-2741,(736) 281-0632,162 characters,Received Text
2023-01-24 08:35:05,(294) 535-8251,(736) 281-0632,18.4 MB,Received Media
2023-01-24 18:13:02,(304) 766-7452,(736) 281-0632,233 characters,Sent Text
2023-01-24 18:19:12,(304) 766-7452,(736) 281-0632,76 characters,Received Text
2023-01-25 08:05:17,(791) 720-3024,(736) 281-0632,23 characters,Sent Text
2023-01-25 12:23:32,(304) 766-7452,(736) 281-0632,37 characters,Received Text
2023-01-25 15:40:04,(294) 535-8251,(736) 281-0632,97 minutes,Outbound Call
2023-01-25 20:15:41,(304) 766-7452,(736) 281-0632,170 characters,Sent Text
2023-01-25 21:54:19,(304) 766-7452,(736) 281-0632,12.8 MB,Sent Media
2023-01-26 11:29:29,(294) 535-8251,(736) 281-0632,74 minutes,Outbound Call
2023-01-26 12:25:13,(602) 492-2741,(736) 281-0632,310 characters,Sent Text
2023-01-26 12:51:26,(304) 766-7452,(736) 281-0632,104 minutes,Inbound Call
2023-01-26 14:24:58,(304) 766-7452,(736) 281-0632,189 characters,Sent Text
2023-01-26 14:53:03,(304) 766-7452,(736) 281-0632,13.6 MB,Sent Media
2023-01-26 15:18:31,(791) 720-3024,(736) 281-0632,28 characters,Sent Text
2023-01-26 19:56:52,(602) 492-2741,(736) 281-0632,349 characters,Received Text
2023-01-26 21:06:53,(294) 535-8251,(736) 281-0632,334 characters,Received Text
2023-01-27 09:13:34,(304) 766-7452,(736) 281-0632,111 minutes,Outbound Call
2023-01-27 10:19:23,(791) 720-3024,(736) 281-0632,85 minutes,Inbound Call
2023-01-27 11:29:46,(791) 720-3024,(736) 281-0632,153 characters,Sent Text
2023-01-27 16:53:08,(294) 535-8251,(736) 281-0632,158 characters,Sent Text
2023-01-27 17:15:10,(304) 766-7452,(736) 281-0632,8.1 MB,Sent Media
2023-01-27 20:57:27,(304) 766-7452,(736) 281-0632,227 characters,Sent Text
2023-01-28 10:11:21,(304) 766-7452,(736) 281-0632,153 characters,Sent Text
2023-01-28 11:27:15,(791) 720-3024,(736) 281-0632,41 characters,Sent Text
2023-01-28 13:43:04,(602) 492-2741,(736) 281-0632,234 characters,Received Text
2023-01-29 09:00:27,(791) 720-3024,(736) 281-0632,93 characters,Received Text
2023-01-29 10:56:09,(304) 766-7452,(736) 281-0632,26 characters,Sent Text
2023-01-29 14:48:30,(294) 535-8251,(736) 281-0632,8.2 MB,Sent Media
2023-01-29 21:54:48,(602) 492-2741,(736) 281-0632,59 minutes,Inbound Call
2023-01-30 10:04:16,(294) 535-8251,(736) 281-0632,17.3 MB,Sent Media
2023-01-30 11:17:05,(304) 766-7452,(736) 281-0632,177 characters,Sent Text
2023-01-30 11:55:30,(602) 492-2741,(736) 281-0632,15 minutes,Inbound Call
2023-01-30 13:24:46,(602) 492-2741,(736) 281-0632,128 characters,Sent Text
2023-01-30 16:25:58,(791) 720-3024,(736) 281-0632,120 minutes,Inbound Call
2023-01-30 17:35:07,(304) 766-7452,(736) 281-0632,105 minutes,Outbound Call
2023-01-30 20:30:17,(294) 535-8251,(736) 281-0632,59 minutes,Inbound Call
2023-01-31 10:24:33,(304) 766-7452,(736) 281-0632,78 minutes,Inbound Call
2023-01-31 10:44:34,(602) 492-2741,(736) 281-0632,288 characters,Sent Text
2023-01-31 10:52:42,(791) 720-3024,(736) 281-0632,22 minutes,Inbound Call
2023-01-31 12:11:23,(791) 720-3024,(736) 281-0632,332 characters,Sent Text
2023-01-31 12:42:24,(791) 720-3024,(736) 281-0632,275 characters,Received Text
2023-01-31 13:12:50,(304) 766-7452,(736) 281-0632,1.0 MB,Received Media
2023-02-01 15:34:43,(304) 766-7452,(736) 281-0632,132 characters,Sent Text
2023-02-01 21:19:28,(791) 720-3024,(736) 281-0632,41 characters,Sent Text
2023-02-02 09:59:00,(294) 535-8251,(736) 281-0632,122 characters,Received Text
2023-02-02 11:47:56,(791) 720-3024,(736) 281-0632,205 characters,Sent Text
2023-02-02 12:06:34,(791) 720-3024,(736) 281-0632,114 characters,Received Text
2023-02-02 16:21:50,(294) 535-8251,(736) 281-0632,80 characters,Sent Text
2023-02-02 17:42:57,(304) 766-7452,(736) 281-0632,229 characters,Sent Text
2023-02-02 17:54:42,(602) 492-2741,(736) 281-0632,191 characters,Sent Text
2023-02-02 18:14:00,(791) 720-3024,(736) 281-0632,57 minutes,Inbound Call
2023-02-03 08:03:37,(602) 492-2741,(736) 281-0632,30 minutes,Inbound Call
2023-02-03 12:18:02,(791) 720-3024,(736) 281-0632,313 characters,Sent Text
2023-02-03 12:26:38,(304) 766-7452,(736) 281-0632,0.3 MB,Received Media
2023-02-03 16:46:41,(304) 766-7452,(736) 281-0632,99 characters,Sent Text
2023-02-04 10:22:55,(304) 766-7452,(736) 281-0632,68 characters,Sent Text
2023-02-04 11:44:11,(791) 720-3024,(736) 281-0632,309 characters,Sent Text
2023-02-04 18:53:20,(791) 720-3024,(736) 281-0632,75 characters,Received Text
2023-02-04 19:10:24,(294) 535-8251,(736) 281-0632,31 characters,Received Text
2023-02-04 19:10:56,(294) 535-8251,(736) 281-0632,122 characters,Sent Text
2023-02-05 08:01:08,(304) 766-7452,(736) 281-0632,321 characters,Received Text
2023-02-05 10:31:15,(294) 535-8251,(736) 281-0632,333 characters,Sent Text
2023-02-05 13:36:54,(791) 720-3024,(736) 281-0632,39 characters,Sent Text
2023-02-06 08:08:02,(602) 492-2741,(736) 281-0632,57 characters,Sent Text
2023-02-06 08:19:46,(294) 535-8251,(736) 281-0632,51 minutes,Outbound Call
2023-02-06 17:50:56,(791) 720-3024,(736) 281-0632,22 minutes,Inbound Call
2023-02-07 09:30:32,(294) 535-8251,(736) 281-0632,326 characters,Received Text
2023-02-07 09:46:53,(294) 535-8251,(736) 281-0632,172 characters,Sent Text
2023-02-07 14:08:46,(791) 720-3024,(736) 281-0632,1.8 MB,Sent Media
2023-02-07 16:33:47,(791) 720-3024,(736) 281-0632,165 characters,Received Text
2023-02-07 18:14:53,(602) 492-2741,(736) 281-0632,283 characters,Sent Text
2023-02-07 20:37:20,(791) 720-3024,(736) 281-0632,100 minutes,Inbound Call
2023-02-08 12:44:51,(791) 720-3024,(736) 281-0632,305 characters,Received Text
2023-02-08 12:45:16,(791) 720-3024,(736) 281-0632,6 characters,Sent Text
2023-02-08 13:15:29,(602) 492-2741,(736) 281-0632,6.2 MB,Received Media
2023-02-08 15:32:31,(791) 720-3024,(736) 281-0632,74 minutes,Inbound Call
2023-02-08 18:31:00,(294) 535-8251,(736) 281-0632,248 characters,Sent Text
2023-02-08 19:55:47,(304) 766-7452,(736) 281-0632,32 characters,Sent Text
2023-02-09 10:47:06,(602) 492-2741,(736) 281-0632,71 characters,Received Text
2023-02-09 15:17:38,(791) 720-3024,(736) 281-0632,112 minutes,Outbound Call
2023-02-09 20:53:10,(294) 535-8251,(736) 281-0632,37 characters,Sent Text
2023-02-10 08:31:29,(304) 766-7452,(736) 281-0632,314 characters,Sent Text
2023-02-10 10:43:46,(602) 492-2741,(736) 281-0632,67 minutes,Inbound Call
2023-02-10 11:52:05,(304) 766-7452,(736) 281-0632,18.8 MB,Received Media
2023-02-10 12:41:29,(602) 492-2741,(736) 281-0632,26 minutes,Outbound Call
2023-02-10 17:48:23,(304) 766-7452,(736) 281-0632,106 minutes,Inbound Call
2023-02-10 18:22:36,(294) 535-8251,(736) 281-0632,41 minutes,Inbound Call
2023-02-11 09:35:09,(602) 492-2741,(736) 281-0632,344 characters,Received Text
2023-02-11 13:13:39,(791) 720-3024,(736) 281-0632,127 characters,Received Text
2023-02-11 17:58:45,(294) 535-8251,(736) 281-0632,2 characters,Sent Text
2023-02-11 21:43:26,(791) 720-3024,(736) 281-0632,229 characters,Sent Text
2023-02-12 09:42:41,(294) 535-8251,(736) 281-0632,172 characters,Sent Text
2023-02-12 10:18:21,(294) 535-8251,(736) 281-0632,6.4 MB,Sent Media
2023-02-13 08:19:54,(304) 766-7452,(736) 281-0632,0.8 MB,Sent Media
2023-02-13 11:35:27,(294) 535-8251,(736) 281-0632,226 characters,Received Text
2023-02-13 12:43:39,(304) 766-7452,(736) 281-0632,7.0 MB,Received Media
2023-02-14 11:02:09,(294) 535-8251,(736) 281-0632,85 minutes,Outbound Call
2023-02-14 12:26:05,(304) 766-7452,(736) 281-0632,108 minutes,Outbound Call
2023-02-14 16:32:34,(304) 766-7452,(736) 281-0632,4 minutes,Inbound Call
2023-02-14 17:13:05,(602) 492-2741,(736) 281-0632,161 characters,Sent Text
2023-02-14 17:32:53,(304) 766-7452,(736) 281-0632,2.8 MB,Sent Media
2023-02-14 21:44:58,(602) 492-2741,(736) 281-0632,106 minutes,Outbound Call
2023-02-15 09:01:22,(304) 766-7452,(736) 281-0632,115 characters,Sent Text
2023-02-15 10:59:25,(791) 720-3024,(736) 281-0632,344 characters,Sent Text
2023-02-15 18:36:08,(294) 535-8251,(736) 281-0632,7 minutes,Inbound Call
2023-02-15 21:19:26,(602) 492-2741,(736) 281-0632,153 characters,Sent Text
2023-02-16 10:16:00,(294) 535-8251,(736) 281-0632,81 characters,Received Text
2023-02-16 11:07:11,(791) 720-3024,(736) 281-0632,10.4 MB,Received Media
2023-02-16 11:09:00,(294) 535-8251,(736) 281-0632,298 characters,Sent Text
2023-02-16 14:10:47,(791) 720-3024,(736) 281-0632,260 characters,Received Text
2023-02-16 15:45:53,(304) 766-7452,(736) 281-0632,27 characters,Sent Text
2023-02-16 15:58:38,(791) 720-3024,(736) 281-0632,58 minutes,Inbound Call
2023-02-17 12:05:49,(304) 766-7452,(736) 281-0632,110 minutes,Inbound Call
2023-02-17 12:24:40,(294) 535-8251,(736) 281-0632,14.1 MB,Received Media
2023-02-18 11:34:36,(602) 492-2741,(736) 281-0632,114 minutes,Inbound Call
2023-02-19 08:04:00,(294) 535-8251,(736) 281-0632,113 minutes,Inbound Call
2023-02-19 13:48:28,(602) 492-2741,(736) 281-0632,287 characters,Sent Text
2023-02-20 19:57:44,(791) 720-3024,(736) 281-0632,56 minutes,Outbound Call
2023-02-21 12:45:26,(304) 766-7452,(736) 281-0632,80 minutes,Outbound Call
2023-02-21 13:04:13,(791) 720-3024,(736) 281-0632,155 characters,Sent Text
2023-02-21 16:05:44,(602) 492-2741,(736) 281-0632,44 minutes,Inbound Call
2023-02-21 17:50:13,(791) 720-3024,(736) 281-0632,119 minutes,Inbound Call
2023-02-21 18:35:47,(304) 766-7452,(736) 281-0632,117 characters,Received Text
2023-02-22 14:40:07,(791) 720-3024,(736) 281-0632,17.2 MB,Received Media
2023-02-22 15:47:00,(304) 766-7452,(736) 281-0632,38 minutes,Outbound Call
2023-02-22 15:47:51,(791) 720-3024,(736) 281-0632,350 characters,Received Text
2023-02-23 10:35:35,(304) 766-7452,(736) 281-0632,215 characters,Sent Text
2023-02-23 10:42:05,(294) 535-8251,(736) 281-0632,111 minutes,Inbound Call
2023-02-23 13:23:20,(294) 535-8251,(736) 281-0632,294 characters,Sent Text
2023-02-23 19:45:41,(294) 535-8251,(736) 281-0632,31 minutes,Outbound Call
2023-02-24 11:32:25,(602) 492-2741,(736) 281-0632,260 characters,Sent Text
2023-02-24 11:33:48,(791) 720-3024,(736) 281-0632,136 characters,Received Text
2023-02-24 11:43:25,(791) 720-3024,(736) 281-0632,12 minutes,Outbound Call
2023-02-24 20:34:36,(294) 535-8251,(736) 281-0632,16.7 MB,Sent Media
2023-02-25 08:04:22,(791) 720-3024,(736) 281-0632,175 characters,Received Text
2023-02-25 15:16:29,(602) 492-2741,(736) 281-0632,138 characters,Received Text
2023-02-25 19:50:10,(304) 766-7452,(736) 281-0632,90 characters,Received Text
2023-02-26 13:30:41,(602) 492-2741,(736) 281-0632,117 minutes,Inbound Call
2023-02-26 18:46:27,(294) 535-8251,(736) 281-0632,15 minutes,Outbound Call
2023-02-27 09:09:26,(791) 720-3024,(736) 281-0632,140 characters,Sent Text
2023-02-27 13:57:00,(294) 535-8251,(736) 281-0632,118 characters,Sent Text
2023-02-27 19:37:02,(602) 492-2741,(736) 281-0632,14 characters,Sent Text
2023-02-27 21:22:34,(602) 492-2741,(736) 281-0632,348 characters,Received Text
2023-02-28 14:17:59,(791) 720-3024,(736) 281-0632,350 characters,Received Text
2023-02-28 15:57:24,(304) 766-7452,(736) 281-0632,25 minutes,Inbound Call
2023-03-01 17:28:33,(304) 766-7452,(736) 281-0632,150 characters,Sent Text
2023-03-01 17:59:43,(791) 720-3024,(736) 281-0632,21 characters,Received Text
2023-03-02 11:13:27,(791) 720-3024,(736) 281-0632,222 characters,Sent Text
2023-03-02 12:00:23,(602) 492-2741,(736) 281-0632,159 characters,Received Text
2023-03-02 15:39:34,(602) 492-2741,(736) 281-0632,22 characters,Sent Text
2023-03-02 21:32:00,(294) 535-8251,(736) 281-0632,330 characters,Received Text
2023-03-03 08:19:01,(294) 535-8251,(736) 281-0632,18.6 MB,Received Media
2023-03-03 14:40:40,(294) 535-8251,(736) 281-0632,236 characters,Sent Text
2023-03-03 19:13:27,(294) 535-8251,(736) 281-0632,37 minutes,Inbound Call
2023-03-03 21:02:46,(294) 535-8251,(736) 281-0632,59 characters,Received Text
2023-03-04 09:30:39,(791) 720-3024,(736) 281-0632,269 characters,Received Text
2023-03-04 09:58:16,(304) 766-7452,(736) 281-0632,104 minutes,Outbound Call
2023-03-04 10:58:40,(791) 720-3024,(736) 281-0632,82 minutes,Outbound Call
2023-03-04 11:16:10,(304) 766-7452,(736) 281-0632,3 minutes,Inbound Call
2023-03-04 19:16:55,(602) 492-2741,(736) 281-0632,65 characters,Received Text
2023-03-04 19:52:15,(294) 535-8251,(736) 281-0632,22 characters,Received Text
2023-03-04 20:21:09,(602) 492-2741,(736) 281-0632,109 minutes,Outbound Call
2023-03-05 08:45:27,(602) 492-2741,(736) 281-0632,215 characters,Received Text
2023-03-05 08:50:20,(304) 766-7452,(736) 281-0632,12.0 MB,Received Media
2023-03-05 14:18:27,(304) 766-7452,(736) 281-0632,243 characters,Sent Text
2023-03-05 20:27:43,(791) 720-3024,(736) 281-0632,125 characters,Sent Text
2023-03-06 15:15:42,(602) 492-2741,(736) 281-0632,271 characters,Received Text
2023-03-06 19:43:20,(791) 720-3024,(736) 281-0632,103 characters,Sent Text
2023-03-06 20:19:53,(304) 766-7452,(736) 281-0632,166 characters,Sent Text
2023-03-07 08:36:52,(602) 492-2741,(736) 281-0632,287 characters,Received Text
2023-03-07 15:47:09,(602) 492-2741,(736) 281-0632,28 minutes,Outbound Call
2023-03-07 16:10:54,(294) 535-8251,(736) 281-0632,296 characters,Sent Text
2023-03-07 18:31:28,(304) 766-7452,(736) 281-0632,115 characters,Received Text
2023-03-07 19:40:12,(294) 535-8251,(736) 281-0632,214 characters,Received Text
2023-03-07 20:56:19,(294) 535-8251,(736) 281-0632,8.6 MB,Sent Media
2023-03-08 13:21:39,(602) 492-2741,(736) 281-0632,41 minutes,Outbound Call
2023-03-08 13:57:10,(791) 720-3024,(736) 281-0632,59 characters,Sent Text
2023-03-08 15:42:11,(791) 720-3024,(736) 281-0632,105 characters,Received Text
2023-03-08 17:42:28,(294) 535-8251,(736) 281-0632,199 characters,Received Text
2023-03-08 21:30:10,(294) 535-8251,(736) 281-0632,14.8 MB,Sent Media
2023-03-09 09:22:23,(304) 766-7452,(736) 281-0632,39 minutes,Inbound Call
2023-03-09 09:42:21,(602) 492-2741,(736) 281-0632,285 characters,Received Text
2023-03-09 12:26:53,(304) 766-7452,(736) 281-0632,10 minutes,Outbound Call
2023-03-09 13:57:15,(304) 766-7452,(736) 281-0632,173 characters,Sent Text
2023-03-09 16:05:38,(294) 535-8251,(736) 281-0632,338 characters,Received Text
2023-03-10 15:37:26,(791) 720-3024,(736) 281-0632,349 characters,Received Text
2023-03-10 20:27:39,(294) 535-8251,(736) 281-0632,79 characters,Received Text
2023-03-10 21:02:04,(602) 492-2741,(736) 281-0632,195 characters,Sent Text
2023-03-11 10:31:20,(304) 766-7452,(736) 281-0632,240 characters,Received Text
2023-03-11 11:32:15,(602) 492-2741,(736) 281-0632,187 characters,Sent Text
2023-03-11 19:12:53,(791) 720-3024,(736) 281-0632,308 characters,Sent Text
2023-03-11 21:23:37,(791) 720-3024,(736) 281-0632,89 minutes,Inbound Call
2023-03-11 21:42:05,(294) 535-8251,(736) 281-0632,283 characters,Received Text
2023-03-12 08:26:48,(602) 492-2741,(736) 281-0632,11 minutes,Inbound Call
2023-03-12 09:30:10,(602) 492-2741,(736) 281-0632,117 characters,Received Text
2023-03-12 11:45:32,(304) 766-7452,(736) 281-0632,93 characters,Received Text
2023-03-12 15:45:36,(602) 492-2741,(736) 281-0632,32 minutes,Outbound Call
2023-03-12 19:36:55,(294) 535-8251,(736) 281-0632,80 characters,Sent Text
2023-03-13 09:25:04,(294) 535-8251,(736) 281-0632,59 minutes,Outbound Call
2023-03-13 14:18:22,(304) 766-7452,(736) 281-0632,112 minutes,Inbound Call
2023-03-13 16:28:58,(791) 720-3024,(736) 281-0632,1 characters,Sent Text
2023-03-13 20:42:56,(294) 535-8251,(736) 281-0632,243 characters,Received Text
2023-03-14 09:03:03,(294) 535-8251,(736) 281-0632,5.9 MB,Received Media
2023-03-14 13:30:15,(294) 535-8251,(736) 281-0632,20 minutes,Outbound Call
2023-03-14 15:55:14,(304) 766-7452,(736) 281-0632,155 characters,Sent Text
2023-03-14 18:24:06,(304) 766-7452,(736) 281-0632,276 characters,Received Text
2023-03-14 20:26:00,(602) 492-2741,(736) 281-0632,18.0 MB,Received Media
2023-03-15 10:04:31,(294) 535-8251,(736) 281-0632,27 characters,Sent Text
2023-03-15 17:41:06,(294) 535-8251,(736) 281-0632,79 minutes,Outbound Call
2023-03-15 21:54:08,(304) 766-7452,(736) 281-0632,155 characters,Sent Text
2023-03-16 13:50:01,(304) 766-7452,(736) 281-0632,37 characters,Received Text
2023-03-16 17:18:18,(602) 492-2741,(736) 281-0632,8.0 MB,Received Media
2023-03-16 20:43:14,(791) 720-3024,(736) 281-0632,27 minutes,Outbound Call
2023-03-17 09:40:39,(602) 492-2741,(736) 281-0632,281 characters,Received Text
2023-03-17 11:15:58,(294) 535-8251,(736) 281-0632,99 minutes,Inbound Call
2023-03-17 16:56:30,(791) 720-3024,(736) 281-0632,171 characters,Sent Text
2023-03-17 17:00:33,(602) 492-2741,(736) 281-0632,73 minutes,Inbound Call
2023-03-17 17:49:01,(602) 492-2741,(736) 281-0632,329 characters,Sent Text
2023-03-18 09:24:33,(294) 535-8251,(736) 281-0632,299 characters,Received Text
2023-03-18 12:33:24,(304) 766-7452,(736) 281-0632,16.7 MB,Received Media
2023-03-18 15:02:03,(294) 535-8251,(736) 281-0632,94 minutes,Outbound Call
2023-03-18 19:51:54,(294) 535-8251,(736) 281-0632,134 characters,Sent Text
2023-03-18 21:04:59,(304) 766-7452,(736) 281-0632,332 characters,Received Text
2023-03-19 08:31:09,(304) 766-7452,(736) 281-0632,13.0 MB,Sent Media
2023-03-19 12:12:37,(791) 720-3024,(736) 281-0632,69 characters,Sent Text
2023-03-19 19:14:15,(602) 492-2741,(736) 281-0632,48 characters,Sent Text
2023-03-20 20:40:21,(602) 492-2741,(736) 281-0632,102 characters,Received Text
2023-03-21 09:39:25,(304) 766-7452,(736) 281-0632,299 characters,Received Text
2023-03-21 13:55:21,(304) 766-7452,(736) 281-0632,20 minutes,Outbound Call
2023-03-21 14:27:16,(791) 720-3024,(736) 281-0632,43 characters,Sent Text
2023-03-21 17:12:49,(304) 766-7452,(736) 281-0632,72 minutes,Inbound Call
2023-03-21 17:49:29,(294) 535-8251,(736) 281-0632,40 minutes,Inbound Call
2023-03-21 18:23:01,(791) 720-3024,(736) 281-0632,101 minutes,Inbound Call
2023-03-21 21:02:56,(304) 766-7452,(736) 281-0632,149 characters,Sent Text
2023-03-22 12:05:46,(294) 535-8251,(736) 281-0632,77 minutes,Outbound Call
2023-03-22 13:03:08,(294) 535-8251,(736) 281-0632,45 characters,Received Text
2023-03-22 13:16:18,(294) 535-8251,(736) 281-0632,75 characters,Sent Text
2023-03-22 14:14:30,(294) 535-8251,(736) 281-0632,4 minutes,Inbound Call
2023-03-22 17:05:41,(304) 766-7452,(736) 281-0632,332 characters,Sent Text
2023-03-22 18:08:48,(304) 766-7452,(736) 281-0632,230 characters,Received Text
2023-03-23 08:28:41,(791) 720-3024,(736) 281-0632,296 characters,Sent Text
2023-03-23 13:24:36,(304) 766-7452,(736) 281-0632,93 characters,Sent Text
2023-03-23 18:41:49,(791) 720-3024,(736) 281-0632,16 minutes,Outbound Call
2023-03-23 20:04:28,(304) 766-7452,(736) 281-0632,95 minutes,Outbound Call
2023-03-23 21:58:58,(602) 492-2741,(736) 281-0632,196 characters,Received Text
2023-03-24 08:27:16,(294) 535-8251,(736) 281-0632,18 characters,Sent Text
2023-03-24 19:43:50,(791) 720-3024,(736) 281-0632,292 characters,Sent Text
2023-03-25 19:09:47,(791) 720-3024,(736) 281-0632,76 minutes,Inbound Call
