date,description,amount,balance
2023-11-13 10:01:20,youGrocery - Payment,$-85.75,"$34,746.88"
2023-11-13 14:59:29,Fitr - Payment,$-147.20,"$34,599.68"
2023-11-15 12:35:58,Fitr - Payment,$-48.16,"$34,551.52"
2023-11-16 20:09:06,youGrocery - Payment,$-28.11,"$34,523.41"
2023-11-18 10:19:32,AffordableHub - Payment,$-171.10,"$34,352.31"
2023-11-26 17:24:44,Fitr - Payment,$-46.16,"$34,202.47"
2023-11-26 17:40:46,youGrocery - Payment,$-103.68,"$34,248.63"
2023-11-27 21:19:50,youGrocery - Payment,$-184.89,"$34,017.58"
2023-11-29 18:40:00,StrongLink - Payment,$-46.73,"$33,970.85"
2023-11-30 08:33:21,youGrocery - Payment,$-72.65,"$33,898.20"
2023-12-01 16:39:24,youGrocery - Payment,$-147.16,"$33,751.04"
2023-12-02 18:13:35,youGrocery - Payment,$-123.83,"$33,627.21"
2023-12-04 19:32:09,Fitr - Payment,$-104.64,"$33,522.57"
2023-12-08 16:52:38,Fitr - Payment,$-93.47,"$33,429.10"
2023-12-09 15:45:28,Fitr - Payment,$-54.71,"$33,374.39"
2023-12-10 14:18:03,Fitr - Payment,$-176.90,"$33,197.49"
2023-12-13 16:22:24,Fitr - Payment,$-61.90,"$33,135.59"
2023-12-15 16:34:13,Fitr - Payment,$-192.19,"$32,943.40"
2023-12-16 12:52:27,youGrocery - Payment,$-81.42,"$32,861.98"
2023-12-18 10:11:17,StrongLink - Payment,$-197.10,"$32,664.88"
2023-12-20 10:23:08,StrongLink - Payment,$-143.45,"$32,521.43"
2023-12-21 16:28:28,youGrocery - Payment,$-185.97,"$32,335.46"
2023-12-22 12:17:39,Fitr - Payment,$-52.80,"$32,282.66"
2023-12-25 19:12:15,StrongLink - Payment,$-62.35,"$32,220.31"
2023-12-26 19:18:10,Fitr - Payment,$-81.19,"$32,139.12"
2023-12-28 16:44:46,Flexin - Payment,$-181.38,"$31,957.74"
2024-01-01 08:38:21,Fitr - Payment,$-185.63,"$31,578.19"
2024-01-01 19:47:45,youGrocery - Payment,$-193.92,"$31,763.82"
2024-01-02 19:45:42,Fitr - Payment,$-20.86,"$31,557.33"
2024-01-08 19:58:24,StrongLink - Payment,$-25.33,"$31,532.00"
2024-01-09 13:37:28,Fitr - Payment,$-136.40,"$31,395.60"
2024-01-10 10:40:02,youGrocery - Payment,$-99.64,"$31,295.96"
2024-01-10 14:14:02,StrongLink - Payment,$-197.12,"$31,098.84"
2024-01-13 16:56:29,youGrocery - Payment,$-136.65,"$30,962.19"
2024-01-14 11:46:54,Fitr - Payment,$-50.50,"$30,911.69"
2024-01-24 17:16:30,youGrocery - Payment,$-131.94,"$30,779.75"
2024-01-25 11:19:10,youGrocery - Payment,$-155.53,"$30,624.22"
2024-01-29 13:57:05,Fitr - Payment,$-28.62,"$30,539.40"
2024-01-29 14:59:26,AffordableHub - Payment,$-56.20,"$30,568.02"
2024-02-04 19:08:09,youGrocery - Payment,$-20.19,"$30,519.21"
2024-02-06 12:53:08,Fitr - Payment,$-27.50,"$30,352.44"
2024-02-06 17:36:27,youGrocery - Payment,$-139.27,"$30,379.94"
2024-02-07 18:06:20,Fitr - Payment,$-66.51,"$30,285.93"
2024-02-08 17:46:16,Fitr - Payment,$-40.68,"$30,245.25"
2024-02-10 16:22:21,youGrocery - Payment,$-35.24,"$30,210.01"
2024-02-11 12:14:23,Flexin - Payment,$-56.13,"$30,153.88"
2024-02-17 16:04:42,Fitr - Payment,$-122.86,"$30,031.02"
2024-02-19 13:39:56,Foodr - Payment,$-154.55,"$29,876.47"
2024-02-20 12:37:19,Fitr - Payment,$-125.83,"$29,750.64"
2024-02-25 14:08:23,Fitr - Payment,$-72.60,"$29,678.04"
2024-02-27 14:08:42,StrongLink - Payment,$-173.23,"$29,504.81"
2024-03-01 18:46:53,youGrocery - Payment,$-157.13,"$29,347.68"
2024-03-02 08:29:34,Healthn - Payment,$-42.11,"$29,305.57"
2024-03-02 08:36:50,Fitr - Payment,$-51.61,"$29,253.96"
2024-03-07 19:11:59,youGrocery - Payment,$-85.75,"$29,168.21"
2024-03-07 20:50:40,Fitr - Payment,$-112.48,"$29,055.73"
2024-03-08 21:03:15,Fitr - Payment,$-122.45,"$28,933.28"
2024-03-11 19:10:41,Fitr - Payment,$-65.51,"$28,867.77"
2024-03-12 14:48:55,Fitr - Payment,$-98.69,"$28,769.08"
2024-03-18 21:20:14,youGrocery - Payment,$-153.55,"$28,615.53"
2024-03-21 10:39:38,Fitr - Payment,$-33.90,"$28,581.63"
2024-03-23 14:34:31,Fitr - Payment,$-185.62,"$28,396.01"
2024-03-25 10:45:19,Fitr - Payment,$-108.26,"$28,287.75"
2024-04-01 21:24:46,youGrocery - Payment,$-92.39,"$28,195.36"
2024-04-05 10:45:16,youGrocery - Payment,$-192.25,"$28,003.11"
2024-04-05 17:48:48,Fitr - Payment,$-22.80,"$27,980.31"
2024-04-07 16:28:46,Fitr - Payment,$-30.99,"$27,756.18"
2024-04-07 20:31:21,youGrocery - Payment,$-193.14,"$27,787.17"
2024-04-11 11:27:24,youGrocery - Payment,$-50.61,"$27,705.57"
2024-04-25 18:10:23,Fitr - Payment,$-140.47,"$27,565.10"
2024-04-27 09:43:53,StrongLink - Payment,$-31.18,"$27,533.92"
2024-04-28 08:51:10,AffordableHub - Payment,$-168.00,"$27,365.92"
2024-04-30 13:16:14,Fitr - Payment,$-69.38,"$27,296.54"
2024-05-01 12:52:02,youGrocery - Payment,$-31.70,"$27,264.84"
2024-05-02 10:13:17,Fitr - Payment,$-117.19,"$27,108.78"
2024-05-02 10:46:02,youGrocery - Payment,$-38.87,"$27,225.97"
2024-05-04 21:05:36,Fitr - Payment,$-195.60,"$26,913.18"
2024-05-05 15:43:38,youGrocery - Payment,$-131.99,"$26,781.19"
2024-05-06 16:33:39,Fitr - Payment,$-134.50,"$26,646.69"
2024-05-08 20:00:20,youGrocery - Payment,$-68.53,"$26,578.16"
2024-05-09 10:43:47,StrongLink - Payment,$-54.46,"$26,523.70"
2024-05-12 19:24:24,Fitr - Payment,$-37.99,"$26,439.01"
2024-05-12 20:34:51,Foodr - Payment,$-46.70,"$26,477.00"
2024-05-14 20:28:59,Fitr - Payment,$-94.42,"$26,344.59"
2024-05-15 12:30:09,youGrocery - Payment,$-80.90,"$26,263.69"
2024-05-16 09:43:57,Flexin - Payment,$-34.53,"$26,229.16"
2024-05-21 16:46:51,Fitr - Payment,$-102.69,"$26,126.47"
2024-05-22 13:07:09,Fitr - Payment,$-168.79,"$25,957.68"
2024-05-25 15:10:17,Fitr - Payment,$-84.40,"$25,873.28"
2024-05-26 14:33:12,Flexin - Payment,$-151.73,"$25,721.55"
2024-05-28 14:33:59,Fitr - Payment,$-37.20,"$25,571.85"
2024-05-28 20:32:02,AffordableHub - Payment,$-112.50,"$25,609.05"
2024-05-30 21:16:38,AffordableHub - Payment,$-184.21,"$25,387.64"
2024-06-04 12:21:42,Fitr - Payment,$-32.54,"$25,355.10"
2024-06-08 14:12:58,youGrocery - Payment,$-60.17,"$25,294.93"
2024-06-08 21:17:18,Fitr - Payment,$-49.95,"$25,244.98"
2024-06-09 10:14:50,youGrocery - Payment,$-70.89,"$25,174.09"
2024-06-09 16:21:59,Fitr - Payment,$-70.72,"$25,103.37"
2024-06-11 18:14:18,Fitr - Payment,$-132.58,"$24,970.79"
2024-06-12 11:17:35,Fitr - Payment,$-84.64,"$24,886.15"
2024-06-13 12:48:35,Fitr - Payment,$-185.19,"$24,700.96"
2024-06-15 13:48:27,Fitr - Payment,$-143.57,"$24,557.39"
2024-06-16 16:11:30,Fitr - Payment,$-88.67,"$24,468.72"
2024-06-18 19:55:06,StrongLink - Payment,$-29.37,"$24,439.35"
2024-06-19 10:04:08,Fitr - Payment,$-118.71,"$24,320.64"
2024-06-22 14:29:52,Fitr - Payment,$-94.85,"$24,225.79"
2024-06-23 14:04:56,youGrocery - Payment,$-139.41,"$24,086.38"
2024-06-24 09:08:22,Fitr - Payment,$-93.90,"$23,992.48"
2024-06-26 10:21:29,Fitr - Payment,$-164.37,"$23,828.11"
2024-06-29 18:25:24,Fitr - Payment,$-114.21,"$23,713.90"
2024-07-03 10:35:00,Fitr - Payment,$-108.56,"$23,605.34"
2024-07-04 13:11:00,StrongLink - Payment,$-123.41,"$23,481.93"
2024-07-05 19:54:53,Fitr - Payment,$-192.72,"$23,289.21"
2024-07-06 08:00:01,youGrocery - Payment,$-112.83,"$23,176.38"
2024-07-08 09:08:48,AffordableHub - Payment,$-63.13,"$23,113.25"
2024-07-10 19:16:19,Healthn - Payment,$-111.52,"$23,001.73"
2024-07-13 08:34:17,Fitr - Payment,$-147.11,"$22,854.62"
2024-07-14 11:56:20,youGrocery - Payment,$-113.44,"$22,741.18"
2024-07-17 21:43:00,Flexin - Payment,$-125.92,"$22,615.26"
2024-07-23 19:05:32,Fitr - Payment,$-128.47,"$22,486.79"
2024-07-25 15:13:04,Fitr - Payment,$-89.89,"$22,396.90"
2024-07-27 18:16:07,youGrocery - Payment,$-180.31,"$22,216.59"
2024-07-31 18:58:14,Healthn - Payment,$-25.76,"$22,190.83"
2024-08-01 10:07:28,youGrocery - Payment,$-72.83,"$22,118.00"
2024-08-02 15:06:56,youGrocery - Payment,$-190.99,"$21,927.01"
2024-08-05 08:44:30,youGrocery - Payment,$-118.34,"$21,808.67"
2024-08-06 08:57:13,Fitr - Payment,$-192.93,"$21,615.74"
2024-08-07 18:07:40,youGrocery - Payment,$-21.64,"$21,594.10"
2024-08-09 21:55:37,Fitr - Payment,$-67.19,"$21,526.91"
