date,to,from_,size,type_
2023-01-09 18:50:17,(406) 811-6484,(181) 128-3053,42 minutes,Inbound Call
2023-01-09 21:14:35,(107) 456-1789,(181) 128-3053,120 minutes,Inbound Call
2023-01-09 21:20:22,(107) 456-1789,(181) 128-3053,243 characters,Received Text
2023-01-10 15:16:06,(621) 669-7254,(181) 128-3053,104 minutes,Outbound Call
2023-01-11 12:08:30,(406) 811-6484,(181) 128-3053,4 minutes,Inbound Call
2023-01-11 14:32:50,(621) 669-7254,(181) 128-3053,222 characters,Received Text
2023-01-11 14:59:35,(406) 811-6484,(181) 128-3053,98 characters,Received Text
2023-01-11 19:02:41,(107) 456-1789,(181) 128-3053,262 characters,Received Text
2023-01-12 12:06:12,(107) 456-1789,(181) 128-3053,337 characters,Received Text
2023-01-12 18:18:17,(621) 669-7254,(181) 128-3053,72 characters,Sent Text
2023-01-12 21:52:36,(107) 456-1789,(181) 128-3053,143 characters,Sent Text
2023-01-13 13:53:29,(406) 811-6484,(181) 128-3053,248 characters,Received Text
2023-01-13 16:03:44,(621) 669-7254,(181) 128-3053,74 characters,Received Text
2023-01-13 16:51:48,(107) 456-1789,(181) 128-3053,199 characters,Sent Text
2023-01-13 17:08:18,(107) 456-1789,(181) 128-3053,200 characters,Received Text
2023-01-14 08:21:34,(406) 811-6484,(181) 128-3053,248 characters,Sent Text
2023-01-14 13:30:22,(406) 811-6484,(181) 128-3053,253 characters,Received Text
2023-01-15 13:10:28,(406) 811-6484,(181) 128-3053,79 characters,Received Text
2023-01-15 19:08:46,(621) 669-7254,(181) 128-3053,90 characters,Received Text
2023-01-15 20:39:53,(621) 669-7254,(181) 128-3053,5 characters,Sent Text
2023-01-15 21:37:52,(107) 456-1789,(181) 128-3053,253 characters,Sent Text
2023-01-16 09:26:15,(107) 456-1789,(181) 128-3053,321 characters,Sent Text
2023-01-16 15:32:18,(406) 811-6484,(181) 128-3053,114 minutes,Outbound Call
2023-01-16 18:00:13,(406) 811-6484,(181) 128-3053,136 characters,Sent Text
2023-01-16 20:57:15,(406) 811-6484,(181) 128-3053,65 minutes,Inbound Call
2023-01-17 16:07:35,(107) 456-1789,(181) 128-3053,12 minutes,Inbound Call
2023-01-17 18:20:49,(621) 669-7254,(181) 128-3053,87 minutes,Outbound Call
2023-01-17 19:51:38,(406) 811-6484,(181) 128-3053,23 characters,Received Text
2023-01-17 21:00:59,(621) 669-7254,(181) 128-3053,154 characters,Sent Text
2023-01-18 09:09:50,(107) 456-1789,(181) 128-3053,3.3 MB,Received Media
2023-01-18 13:25:19,(621) 669-7254,(181) 128-3053,205 characters,Received Text
2023-01-18 15:46:41,(406) 811-6484,(181) 128-3053,17 minutes,Inbound Call
2023-01-18 17:16:10,(406) 811-6484,(181) 128-3053,344 characters,Sent Text
2023-01-19 13:34:15,(107) 456-1789,(181) 128-3053,12 characters,Sent Text
2023-01-19 17:17:17,(107) 456-1789,(181) 128-3053,249 characters,Received Text
2023-01-20 08:04:22,(406) 811-6484,(181) 128-3053,261 characters,Received Text
2023-01-20 12:41:51,(621) 669-7254,(181) 128-3053,108 minutes,Inbound Call
2023-01-20 19:19:38,(107) 456-1789,(181) 128-3053,140 characters,Sent Text
2023-01-20 19:36:57,(406) 811-6484,(181) 128-3053,158 characters,Sent Text
2023-01-21 09:17:33,(621) 669-7254,(181) 128-3053,56 characters,Received Text
2023-01-21 13:07:52,(621) 669-7254,(181) 128-3053,13 minutes,Outbound Call
2023-01-21 14:35:53,(406) 811-6484,(181) 128-3053,18 minutes,Outbound Call
2023-01-21 17:44:37,(107) 456-1789,(181) 128-3053,178 characters,Sent Text
2023-01-21 19:27:33,(406) 811-6484,(181) 128-3053,72 characters,Received Text
2023-01-22 11:17:32,(621) 669-7254,(181) 128-3053,258 characters,Received Text
2023-01-22 19:13:11,(107) 456-1789,(181) 128-3053,116 characters,Received Text
2023-01-23 14:15:00,(621) 669-7254,(181) 128-3053,64 characters,Sent Text
2023-01-24 08:29:09,(406) 811-6484,(181) 128-3053,0.7 MB,Sent Media
2023-01-24 11:15:25,(107) 456-1789,(181) 128-3053,76 minutes,Inbound Call
2023-01-24 19:54:03,(107) 456-1789,(181) 128-3053,321 characters,Sent Text
2023-01-25 08:26:09,(621) 669-7254,(181) 128-3053,239 characters,Received Text
2023-01-25 11:47:06,(621) 669-7254,(181) 128-3053,1.0 MB,Sent Media
2023-01-25 17:10:32,(107) 456-1789,(181) 128-3053,267 characters,Sent Text
2023-01-25 19:48:43,(621) 669-7254,(181) 128-3053,38 characters,Sent Text
2023-01-26 11:42:03,(107) 456-1789,(181) 128-3053,109 minutes,Inbound Call
2023-01-26 15:18:10,(406) 811-6484,(181) 128-3053,96 minutes,Outbound Call
2023-01-26 17:15:38,(621) 669-7254,(181) 128-3053,207 characters,Received Text
2023-01-27 08:16:42,(621) 669-7254,(181) 128-3053,334 characters,Sent Text
2023-01-27 11:50:14,(107) 456-1789,(181) 128-3053,46 minutes,Inbound Call
2023-01-27 19:48:40,(107) 456-1789,(181) 128-3053,37 characters,Sent Text
2023-01-28 11:34:55,(107) 456-1789,(181) 128-3053,305 characters,Received Text
2023-01-28 19:16:45,(107) 456-1789,(181) 128-3053,279 characters,Sent Text
2023-01-29 11:12:55,(406) 811-6484,(181) 128-3053,257 characters,Sent Text
2023-01-30 10:29:00,(406) 811-6484,(181) 128-3053,43 characters,Sent Text
2023-01-30 12:53:03,(107) 456-1789,(181) 128-3053,17 characters,Received Text
2023-01-30 19:30:55,(406) 811-6484,(181) 128-3053,135 characters,Received Text
2023-01-31 08:22:41,(107) 456-1789,(181) 128-3053,77 minutes,Inbound Call
2023-01-31 08:35:39,(107) 456-1789,(181) 128-3053,243 characters,Received Text
2023-01-31 10:47:27,(406) 811-6484,(181) 128-3053,5 characters,Received Text
2023-01-31 15:31:49,(621) 669-7254,(181) 128-3053,80 characters,Received Text
2023-02-01 08:11:30,(406) 811-6484,(181) 128-3053,117 minutes,Inbound Call
2023-02-02 19:56:36,(406) 811-6484,(181) 128-3053,179 characters,Sent Text
2023-02-03 11:54:01,(107) 456-1789,(181) 128-3053,253 characters,Sent Text
2023-02-03 12:18:44,(406) 811-6484,(181) 128-3053,85 characters,Sent Text
2023-02-03 19:00:20,(107) 456-1789,(181) 128-3053,11.0 MB,Received Media
2023-02-04 12:36:09,(406) 811-6484,(181) 128-3053,12.3 MB,Received Media
2023-02-04 16:36:13,(621) 669-7254,(181) 128-3053,102 characters,Sent Text
2023-02-04 17:04:21,(406) 811-6484,(181) 128-3053,91 minutes,Inbound Call
2023-02-05 09:00:42,(107) 456-1789,(181) 128-3053,107 characters,Received Text
2023-02-05 14:43:52,(107) 456-1789,(181) 128-3053,32 minutes,Inbound Call
2023-02-05 18:42:50,(107) 456-1789,(181) 128-3053,341 characters,Sent Text
2023-02-06 14:20:17,(107) 456-1789,(181) 128-3053,198 characters,Sent Text
2023-02-06 17:04:52,(107) 456-1789,(181) 128-3053,26 minutes,Inbound Call
2023-02-06 18:03:29,(621) 669-7254,(181) 128-3053,69 characters,Sent Text
2023-02-06 19:31:27,(406) 811-6484,(181) 128-3053,18 minutes,Outbound Call
2023-02-06 21:40:21,(406) 811-6484,(181) 128-3053,75 characters,Received Text
2023-02-07 08:02:42,(621) 669-7254,(181) 128-3053,346 characters,Received Text
2023-02-07 13:56:49,(621) 669-7254,(181) 128-3053,98 minutes,Outbound Call
2023-02-08 10:56:33,(406) 811-6484,(181) 128-3053,107 minutes,Outbound Call
2023-02-08 12:05:08,(406) 811-6484,(181) 128-3053,47 minutes,Inbound Call
2023-02-08 16:28:34,(621) 669-7254,(181) 128-3053,6 characters,Received Text
2023-02-08 16:31:54,(107) 456-1789,(181) 128-3053,312 characters,Received Text
2023-02-08 16:47:55,(107) 456-1789,(181) 128-3053,40 minutes,Outbound Call
2023-02-08 17:08:42,(107) 456-1789,(181) 128-3053,17 minutes,Inbound Call
2023-02-09 09:35:22,(621) 669-7254,(181) 128-3053,43 characters,Received Text
2023-02-09 12:28:11,(406) 811-6484,(181) 128-3053,113 characters,Received Text
2023-02-10 08:36:40,(621) 669-7254,(181) 128-3053,242 characters,Received Text
2023-02-10 14:23:53,(406) 811-6484,(181) 128-3053,72 minutes,Outbound Call
2023-02-10 16:53:31,(406) 811-6484,(181) 128-3053,88 minutes,Inbound Call
2023-02-11 10:44:22,(621) 669-7254,(181) 128-3053,73 minutes,Inbound Call
2023-02-11 16:22:02,(406) 811-6484,(181) 128-3053,265 characters,Sent Text
2023-02-12 08:07:59,(621) 669-7254,(181) 128-3053,178 characters,Received Text
2023-02-12 10:55:59,(107) 456-1789,(181) 128-3053,56 characters,Sent Text
2023-02-12 12:26:59,(621) 669-7254,(181) 128-3053,65 minutes,Inbound Call
2023-02-12 18:49:58,(406) 811-6484,(181) 128-3053,1.5 MB,Received Media
2023-02-12 20:47:56,(406) 811-6484,(181) 128-3053,61 minutes,Outbound Call
2023-02-13 12:55:11,(621) 669-7254,(181) 128-3053,14.8 MB,Sent Media
2023-02-14 15:57:26,(621) 669-7254,(181) 128-3053,81 characters,Sent Text
2023-02-14 18:41:06,(107) 456-1789,(181) 128-3053,43 characters,Received Text
2023-02-14 19:44:31,(107) 456-1789,(181) 128-3053,72 minutes,Inbound Call
2023-02-15 09:20:23,(107) 456-1789,(181) 128-3053,171 characters,Sent Text
2023-02-15 21:01:53,(107) 456-1789,(181) 128-3053,14.0 MB,Received Media
2023-02-16 10:08:43,(621) 669-7254,(181) 128-3053,92 minutes,Outbound Call
2023-02-16 10:44:54,(107) 456-1789,(181) 128-3053,21 minutes,Outbound Call
2023-02-16 10:48:25,(621) 669-7254,(181) 128-3053,115 characters,Sent Text
2023-02-16 11:39:40,(621) 669-7254,(181) 128-3053,111 characters,Received Text
2023-02-16 16:15:37,(406) 811-6484,(181) 128-3053,65 minutes,Outbound Call
2023-02-16 18:57:29,(406) 811-6484,(181) 128-3053,238 characters,Sent Text
2023-02-17 11:48:33,(107) 456-1789,(181) 128-3053,106 minutes,Inbound Call
2023-02-17 14:27:58,(107) 456-1789,(181) 128-3053,13.8 MB,Sent Media
2023-02-17 19:59:38,(621) 669-7254,(181) 128-3053,87 minutes,Outbound Call
2023-02-18 09:59:24,(406) 811-6484,(181) 128-3053,110 characters,Sent Text
2023-02-18 20:17:14,(621) 669-7254,(181) 128-3053,154 characters,Received Text
2023-02-19 12:37:55,(406) 811-6484,(181) 128-3053,336 characters,Sent Text
2023-02-19 13:43:51,(107) 456-1789,(181) 128-3053,147 characters,Received Text
2023-02-19 18:33:59,(621) 669-7254,(181) 128-3053,259 characters,Sent Text
2023-02-20 10:36:41,(621) 669-7254,(181) 128-3053,34 minutes,Outbound Call
2023-02-20 11:47:54,(406) 811-6484,(181) 128-3053,163 characters,Sent Text
2023-02-20 14:05:02,(107) 456-1789,(181) 128-3053,48 minutes,Outbound Call
2023-02-20 18:43:53,(621) 669-7254,(181) 128-3053,311 characters,Sent Text
2023-02-21 18:28:19,(406) 811-6484,(181) 128-3053,123 characters,Received Text
2023-02-21 21:35:05,(406) 811-6484,(181) 128-3053,15.9 MB,Sent Media
2023-02-21 21:39:34,(107) 456-1789,(181) 128-3053,284 characters,Received Text
2023-02-22 21:33:42,(621) 669-7254,(181) 128-3053,66 minutes,Outbound Call
2023-02-24 09:04:16,(621) 669-7254,(181) 128-3053,227 characters,Sent Text
2023-02-24 12:10:44,(107) 456-1789,(181) 128-3053,72 characters,Sent Text
2023-02-24 21:36:08,(621) 669-7254,(181) 128-3053,10 minutes,Outbound Call
2023-02-25 15:18:32,(406) 811-6484,(181) 128-3053,101 characters,Received Text
2023-02-26 12:05:57,(406) 811-6484,(181) 128-3053,90 characters,Received Text
2023-02-26 13:40:28,(406) 811-6484,(181) 128-3053,335 characters,Sent Text
2023-02-26 14:12:47,(621) 669-7254,(181) 128-3053,265 characters,Sent Text
2023-02-26 16:40:19,(107) 456-1789,(181) 128-3053,96 minutes,Inbound Call
2023-02-26 19:39:01,(621) 669-7254,(181) 128-3053,27 minutes,Outbound Call
2023-02-26 21:13:37,(107) 456-1789,(181) 128-3053,216 characters,Sent Text
2023-02-27 10:35:57,(406) 811-6484,(181) 128-3053,114 minutes,Outbound Call
2023-02-27 11:21:58,(621) 669-7254,(181) 128-3053,159 characters,Received Text
2023-02-27 19:29:37,(621) 669-7254,(181) 128-3053,349 characters,Sent Text
2023-02-28 12:15:12,(107) 456-1789,(181) 128-3053,273 characters,Sent Text
2023-02-28 15:58:38,(621) 669-7254,(181) 128-3053,190 characters,Received Text
2023-02-28 19:49:54,(621) 669-7254,(181) 128-3053,151 characters,Sent Text
2023-03-01 13:57:42,(621) 669-7254,(181) 128-3053,70 minutes,Outbound Call
2023-03-01 15:10:16,(406) 811-6484,(181) 128-3053,74 characters,Received Text
2023-03-02 11:10:09,(107) 456-1789,(181) 128-3053,13.8 MB,Sent Media
2023-03-02 11:35:06,(107) 456-1789,(181) 128-3053,96 minutes,Outbound Call
2023-03-02 17:34:19,(406) 811-6484,(181) 128-3053,50 characters,Received Text
2023-03-02 19:31:17,(107) 456-1789,(181) 128-3053,157 characters,Sent Text
2023-03-02 21:29:01,(621) 669-7254,(181) 128-3053,106 characters,Sent Text
2023-03-02 21:55:49,(107) 456-1789,(181) 128-3053,77 minutes,Inbound Call
2023-03-03 09:20:56,(107) 456-1789,(181) 128-3053,130 characters,Received Text
2023-03-03 13:43:45,(621) 669-7254,(181) 128-3053,254 characters,Received Text
2023-03-03 15:48:44,(406) 811-6484,(181) 128-3053,299 characters,Received Text
2023-03-04 13:24:40,(107) 456-1789,(181) 128-3053,16.2 MB,Sent Media
2023-03-04 18:36:30,(621) 669-7254,(181) 128-3053,39 characters,Sent Text
2023-03-04 18:41:11,(621) 669-7254,(181) 128-3053,8 characters,Received Text
2023-03-05 14:22:52,(406) 811-6484,(181) 128-3053,79 minutes,Outbound Call
2023-03-05 14:31:15,(406) 811-6484,(181) 128-3053,12 characters,Received Text
2023-03-05 16:39:49,(621) 669-7254,(181) 128-3053,151 characters,Sent Text
2023-03-06 09:15:06,(406) 811-6484,(181) 128-3053,89 characters,Sent Text
2023-03-07 10:06:35,(621) 669-7254,(181) 128-3053,34 minutes,Inbound Call
2023-03-07 15:08:26,(406) 811-6484,(181) 128-3053,79 characters,Sent Text
2023-03-07 15:13:40,(406) 811-6484,(181) 128-3053,105 minutes,Inbound Call
2023-03-07 16:18:18,(107) 456-1789,(181) 128-3053,56 characters,Sent Text
2023-03-07 21:52:33,(621) 669-7254,(181) 128-3053,178 characters,Sent Text
2023-03-08 08:31:39,(406) 811-6484,(181) 128-3053,14.6 MB,Sent Media
2023-03-08 12:24:49,(621) 669-7254,(181) 128-3053,128 characters,Sent Text
2023-03-09 08:36:24,(621) 669-7254,(181) 128-3053,93 minutes,Outbound Call
2023-03-09 12:09:28,(107) 456-1789,(181) 128-3053,83 characters,Received Text
2023-03-09 13:49:37,(107) 456-1789,(181) 128-3053,38 minutes,Outbound Call
2023-03-09 15:19:07,(621) 669-7254,(181) 128-3053,189 characters,Received Text
2023-03-09 16:04:51,(406) 811-6484,(181) 128-3053,39 minutes,Inbound Call
2023-03-10 10:30:26,(107) 456-1789,(181) 128-3053,127 characters,Received Text
2023-03-10 15:45:05,(107) 456-1789,(181) 128-3053,107 minutes,Outbound Call
2023-03-10 16:11:55,(107) 456-1789,(181) 128-3053,3.3 MB,Received Media
2023-03-11 10:09:35,(621) 669-7254,(181) 128-3053,38 minutes,Inbound Call
2023-03-11 11:22:41,(107) 456-1789,(181) 128-3053,84 minutes,Outbound Call
2023-03-11 20:54:12,(107) 456-1789,(181) 128-3053,38 minutes,Inbound Call
2023-03-11 21:35:41,(107) 456-1789,(181) 128-3053,278 characters,Received Text
2023-03-12 09:15:03,(621) 669-7254,(181) 128-3053,95 minutes,Outbound Call
2023-03-12 10:45:38,(107) 456-1789,(181) 128-3053,26 characters,Received Text
2023-03-12 11:40:40,(621) 669-7254,(181) 128-3053,278 characters,Sent Text
2023-03-12 13:12:08,(621) 669-7254,(181) 128-3053,342 characters,Received Text
2023-03-13 19:21:55,(406) 811-6484,(181) 128-3053,51 minutes,Inbound Call
2023-03-14 13:34:44,(107) 456-1789,(181) 128-3053,15.0 MB,Received Media
2023-03-14 13:35:24,(107) 456-1789,(181) 128-3053,1.4 MB,Sent Media
2023-03-14 17:54:47,(406) 811-6484,(181) 128-3053,100 characters,Received Text
2023-03-14 18:07:08,(406) 811-6484,(181) 128-3053,168 characters,Sent Text
2023-03-15 13:13:43,(621) 669-7254,(181) 128-3053,229 characters,Sent Text
2023-03-15 18:37:01,(406) 811-6484,(181) 128-3053,27 minutes,Outbound Call
2023-03-15 18:42:05,(406) 811-6484,(181) 128-3053,62 minutes,Inbound Call
2023-03-16 10:01:06,(406) 811-6484,(181) 128-3053,53 characters,Sent Text
2023-03-16 10:05:48,(406) 811-6484,(181) 128-3053,119 minutes,Inbound Call
2023-03-16 14:57:49,(621) 669-7254,(181) 128-3053,2.4 MB,Sent Media
2023-03-16 15:47:07,(107) 456-1789,(181) 128-3053,5.4 MB,Sent Media
2023-03-17 09:03:20,(621) 669-7254,(181) 128-3053,131 characters,Sent Text
2023-03-17 09:42:58,(406) 811-6484,(181) 128-3053,275 characters,Sent Text
2023-03-17 13:08:21,(107) 456-1789,(181) 128-3053,76 minutes,Inbound Call
2023-03-17 13:46:45,(621) 669-7254,(181) 128-3053,72 minutes,Outbound Call
2023-03-18 13:54:41,(406) 811-6484,(181) 128-3053,1 minutes,Outbound Call
2023-03-18 15:15:10,(107) 456-1789,(181) 128-3053,91 minutes,Outbound Call
2023-03-18 18:34:07,(107) 456-1789,(181) 128-3053,225 characters,Sent Text
2023-03-19 10:51:09,(406) 811-6484,(181) 128-3053,163 characters,Sent Text
2023-03-20 08:11:38,(621) 669-7254,(181) 128-3053,95 characters,Sent Text
2023-03-20 21:15:45,(406) 811-6484,(181) 128-3053,108 characters,Received Text
2023-03-21 08:25:54,(406) 811-6484,(181) 128-3053,285 characters,Received Text
2023-03-21 09:48:35,(107) 456-1789,(181) 128-3053,95 minutes,Inbound Call
2023-03-21 17:55:53,(107) 456-1789,(181) 128-3053,6.1 MB,Received Media
2023-03-21 21:54:05,(621) 669-7254,(181) 128-3053,253 characters,Received Text
2023-03-22 16:38:32,(621) 669-7254,(181) 128-3053,15.1 MB,Sent Media
2023-03-22 18:09:41,(621) 669-7254,(181) 128-3053,3 characters,Received Text
2023-03-23 14:55:02,(406) 811-6484,(181) 128-3053,91 minutes,Outbound Call
2023-03-23 15:01:41,(107) 456-1789,(181) 128-3053,28 minutes,Outbound Call
2023-03-23 18:46:57,(406) 811-6484,(181) 128-3053,262 characters,Sent Text
2023-03-24 09:55:41,(107) 456-1789,(181) 128-3053,78 minutes,Outbound Call
2023-03-24 12:59:58,(406) 811-6484,(181) 128-3053,174 characters,Received Text
2023-03-24 15:03:55,(621) 669-7254,(181) 128-3053,34 characters,Received Text
2023-03-24 17:33:49,(406) 811-6484,(181) 128-3053,10.3 MB,Received Media
2023-03-25 09:32:00,(406) 811-6484,(181) 128-3053,265 characters,Sent Text
2023-03-25 14:01:11,(107) 456-1789,(181) 128-3053,18.4 MB,Sent Media
2023-03-25 19:50:55,(621) 669-7254,(181) 128-3053,334 characters,Sent Text
2023-03-26 16:34:46,(406) 811-6484,(181) 128-3053,158 characters,Received Text
2023-03-26 19:27:30,(621) 669-7254,(181) 128-3053,137 characters,Sent Text
2023-03-26 21:06:01,(107) 456-1789,(181) 128-3053,203 characters,Received Text
2023-03-27 15:13:37,(621) 669-7254,(181) 128-3053,335 characters,Received Text
2023-03-27 15:21:05,(406) 811-6484,(181) 128-3053,103 minutes,Outbound Call
2023-03-27 15:42:01,(406) 811-6484,(181) 128-3053,217 characters,Sent Text
2023-03-27 20:24:10,(406) 811-6484,(181) 128-3053,68 minutes,Inbound Call
2023-03-27 21:45:02,(621) 669-7254,(181) 128-3053,32 minutes,Inbound Call
2023-03-28 11:31:07,(621) 669-7254,(181) 128-3053,296 characters,Received Text
2023-03-28 14:35:33,(621) 669-7254,(181) 128-3053,55 minutes,Inbound Call
2023-03-28 16:43:27,(406) 811-6484,(181) 128-3053,177 characters,Sent Text
2023-03-29 10:21:12,(406) 811-6484,(181) 128-3053,77 minutes,Outbound Call
2023-03-30 17:39:18,(107) 456-1789,(181) 128-3053,43 characters,Received Text
2023-03-31 09:13:37,(406) 811-6484,(181) 128-3053,105 characters,Sent Text
2023-03-31 10:55:21,(107) 456-1789,(181) 128-3053,93 characters,Sent Text
2023-04-01 11:35:19,(107) 456-1789,(181) 128-3053,39 minutes,Inbound Call
2023-04-01 14:10:04,(621) 669-7254,(181) 128-3053,24 minutes,Outbound Call
2023-04-01 20:52:01,(621) 669-7254,(181) 128-3053,103 minutes,Inbound Call
2023-04-02 09:05:42,(107) 456-1789,(181) 128-3053,193 characters,Sent Text
2023-04-02 18:52:14,(406) 811-6484,(181) 128-3053,298 characters,Received Text
2023-04-02 21:48:48,(406) 811-6484,(181) 128-3053,114 minutes,Inbound Call
2023-04-03 18:56:58,(621) 669-7254,(181) 128-3053,48 minutes,Inbound Call
2023-04-04 10:37:36,(406) 811-6484,(181) 128-3053,58 minutes,Inbound Call
2023-04-04 10:42:09,(621) 669-7254,(181) 128-3053,302 characters,Received Text
2023-04-04 14:41:38,(406) 811-6484,(181) 128-3053,329 characters,Received Text
2023-04-05 17:09:36,(621) 669-7254,(181) 128-3053,168 characters,Received Text
2023-04-05 19:29:57,(621) 669-7254,(181) 128-3053,282 characters,Sent Text
2023-04-06 16:38:14,(406) 811-6484,(181) 128-3053,197 characters,Received Text
2023-04-06 20:32:46,(621) 669-7254,(181) 128-3053,85 minutes,Outbound Call
2023-04-07 08:46:55,(107) 456-1789,(181) 128-3053,276 characters,Received Text
2023-04-07 15:41:44,(406) 811-6484,(181) 128-3053,279 characters,Sent Text
2023-04-07 17:10:19,(406) 811-6484,(181) 128-3053,6 characters,Received Text
2023-04-08 15:45:53,(107) 456-1789,(181) 128-3053,343 characters,Received Text
2023-04-08 20:13:10,(107) 456-1789,(181) 128-3053,39 minutes,Inbound Call
2023-04-09 09:05:45,(107) 456-1789,(181) 128-3053,109 minutes,Inbound Call
2023-04-09 09:24:53,(107) 456-1789,(181) 128-3053,15 characters,Received Text
2023-04-09 11:29:49,(107) 456-1789,(181) 128-3053,85 minutes,Outbound Call
2023-04-09 20:20:53,(621) 669-7254,(181) 128-3053,302 characters,Received Text
2023-04-10 15:54:59,(406) 811-6484,(181) 128-3053,93 characters,Sent Text
2023-04-11 09:13:15,(406) 811-6484,(181) 128-3053,52 characters,Received Text
2023-04-11 09:18:16,(621) 669-7254,(181) 128-3053,217 characters,Received Text
2023-04-11 18:25:13,(621) 669-7254,(181) 128-3053,332 characters,Sent Text
2023-04-12 08:00:31,(107) 456-1789,(181) 128-3053,29 minutes,Inbound Call
2023-04-12 08:18:25,(107) 456-1789,(181) 128-3053,234 characters,Received Text
2023-04-12 15:11:04,(621) 669-7254,(181) 128-3053,82 minutes,Inbound Call
2023-04-12 21:09:05,(621) 669-7254,(181) 128-3053,246 characters,Received Text
2023-04-12 21:36:40,(107) 456-1789,(181) 128-3053,118 characters,Sent Text
2023-04-13 20:36:59,(406) 811-6484,(181) 128-3053,114 characters,Received Text
2023-04-14 12:00:43,(621) 669-7254,(181) 128-3053,98 characters,Received Text
2023-04-14 12:10:47,(107) 456-1789,(181) 128-3053,96 minutes,Inbound Call
2023-04-14 17:21:16,(621) 669-7254,(181) 128-3053,25 characters,Sent Text
2023-04-14 18:53:39,(406) 811-6484,(181) 128-3053,20 characters,Sent Text
2023-04-15 08:06:37,(406) 811-6484,(181) 128-3053,175 characters,Sent Text
2023-04-15 14:45:53,(107) 456-1789,(181) 128-3053,18.3 MB,Sent Media
2023-04-15 17:51:50,(406) 811-6484,(181) 128-3053,18.2 MB,Sent Media
2023-04-16 11:22:25,(621) 669-7254,(181) 128-3053,60 minutes,Outbound Call
2023-04-16 16:43:15,(107) 456-1789,(181) 128-3053,329 characters,Sent Text
2023-04-17 12:21:43,(406) 811-6484,(181) 128-3053,1.3 MB,Sent Media
2023-04-17 15:20:56,(107) 456-1789,(181) 128-3053,241 characters,Received Text
2023-04-17 18:07:54,(406) 811-6484,(181) 128-3053,25 characters,Sent Text
2023-04-17 19:36:20,(621) 669-7254,(181) 128-3053,88 minutes,Outbound Call
2023-04-18 11:33:03,(107) 456-1789,(181) 128-3053,231 characters,Sent Text
2023-04-18 14:35:43,(406) 811-6484,(181) 128-3053,273 characters,Received Text
2023-04-19 08:11:03,(621) 669-7254,(181) 128-3053,142 characters,Sent Text
2023-04-19 15:21:51,(107) 456-1789,(181) 128-3053,68 minutes,Inbound Call
2023-04-19 18:11:21,(406) 811-6484,(181) 128-3053,6.7 MB,Sent Media
2023-04-19 19:22:33,(621) 669-7254,(181) 128-3053,22 characters,Received Text
2023-04-19 19:47:45,(107) 456-1789,(181) 128-3053,209 characters,Received Text
2023-04-20 08:58:19,(406) 811-6484,(181) 128-3053,49 characters,Sent Text
