date,description,amount,balance
2024-04-13 10:30:08,Invalid Withdrawal,$0.00,$1.15
2024-04-13 12:59:45,Invalid Withdrawal,$0.00,$1.15
2024-04-14 12:47:42,Invalid Withdrawal,$0.00,$1.15
2024-04-16 16:41:02,Invalid Withdrawal,$0.00,$1.15
2024-04-18 09:25:50,Invalid Withdrawal,$0.00,$1.15
2024-04-19 11:47:08,Invalid Withdrawal,$0.00,$1.15
2024-04-22 19:35:42,Invalid Withdrawal,$0.00,$1.15
2024-04-25 08:24:03,Invalid Withdrawal,$0.00,$1.15
2024-04-26 10:40:46,Invalid Withdrawal,$0.00,$1.15
2024-04-30 08:58:35,Invalid Withdrawal,$0.00,$1.15
2024-05-01 09:40:07,Invalid Withdrawal,$0.00,$1.15
2024-05-02 16:37:28,Invalid Withdrawal,$0.00,$1.15
2024-05-03 18:30:45,Invalid Withdrawal,$0.00,$1.15
2024-05-03 19:30:41,Invalid Withdrawal,$0.00,$1.15
2024-05-06 18:03:55,Invalid Withdrawal,$0.00,$1.15
2024-05-07 15:03:01,Invalid Withdrawal,$0.00,$1.15
2024-05-08 13:47:08,Invalid Withdrawal,$0.00,$1.15
2024-05-10 11:28:25,Invalid Withdrawal,$0.00,$1.15
2024-05-12 13:43:32,Invalid Withdrawal,$0.00,$1.15
2024-05-13 18:49:45,Invalid Withdrawal,$0.00,$1.15
2024-05-17 09:59:28,Invalid Withdrawal,$0.00,$1.15
2024-05-18 09:35:02,Invalid Withdrawal,$0.00,$1.15
2024-05-20 14:49:39,Invalid Withdrawal,$0.00,$1.15
2024-05-21 14:02:31,Invalid Withdrawal,$0.00,$1.15
2024-05-22 20:54:07,Invalid Withdrawal,$0.00,$1.15
2024-05-23 14:39:03,Invalid Withdrawal,$0.00,$1.15
2024-05-27 20:24:31,Invalid Withdrawal,$0.00,$1.15
2024-06-04 12:17:31,Invalid Withdrawal,$0.00,$1.15
2024-06-04 17:17:52,Invalid Withdrawal,$0.00,$1.15
2024-06-06 20:56:31,Invalid Withdrawal,$0.00,$1.15
2024-06-07 08:11:18,Invalid Withdrawal,$0.00,$1.15
2024-06-09 14:24:30,Invalid Withdrawal,$0.00,$1.15
2024-06-10 18:35:58,Invalid Withdrawal,$0.00,$1.15
2024-06-14 21:48:51,Invalid Withdrawal,$0.00,$1.15
2024-06-15 10:05:37,Invalid Withdrawal,$0.00,$1.15
2024-06-26 14:23:39,Invalid Withdrawal,$0.00,$1.15
2024-06-27 13:55:00,Invalid Withdrawal,$0.00,$1.15
2024-06-28 18:33:51,Invalid Withdrawal,$0.00,$1.15
2024-06-29 11:42:30,Invalid Withdrawal,$0.00,$1.15
2024-07-01 10:09:34,Invalid Withdrawal,$0.00,$1.15
2024-07-04 18:35:30,Invalid Withdrawal,$0.00,$1.15
2024-07-06 20:35:47,Invalid Withdrawal,$0.00,$1.15
2024-07-08 15:20:03,Invalid Withdrawal,$0.00,$1.15
2024-07-12 21:39:39,Invalid Withdrawal,$0.00,$1.15
2024-07-15 16:35:23,Invalid Withdrawal,$0.00,$1.15
2024-07-16 08:46:53,Invalid Withdrawal,$0.00,$1.15
2024-07-18 19:21:14,Invalid Withdrawal,$0.00,$1.15
2024-07-19 20:50:05,Invalid Withdrawal,$0.00,$1.15
2024-07-23 18:13:44,Invalid Withdrawal,$0.00,$1.15
2024-07-27 21:55:53,Invalid Withdrawal,$0.00,$1.15
2024-07-31 10:47:30,Invalid Withdrawal,$0.00,$1.15
2024-08-01 12:33:40,Invalid Withdrawal,$0.00,$1.15
2024-08-05 12:26:15,Invalid Withdrawal,$0.00,$1.15
2024-08-06 15:12:22,Invalid Withdrawal,$0.00,$1.15
2024-08-07 09:03:19,Invalid Withdrawal,$0.00,$1.15
